perturbation_id,knockdown_gene,direction,ARE_enrichment
9240_TRAP1_P1P2_ENSG00000126602,TRAP1,DOWN,-0.08690732758620655
2573_EIF4H_P1P2_ENSG00000106682,EIF4H,DOWN,-0.06298491379310717
5295_MSX2_P1P2_ENSG00000120149,MSX2,DOWN,0.09720597290640907
10583_ZNF716_P1P2_ENSG00000182111,ZNF716,DOWN,0.09201816502463213
6933_PTPRA_P1P2_ENSG00000132670,PTPRA,DOWN,0.1755157019704415
313_ANHX_P1P2_ENSG00000227059,ANHX,DOWN,-0.05700431034482846
76_ACAT2_P1P2_ENSG00000120437,ACAT2,DOWN,0.13124230295567285
3934_HPS4_P1P2_ENSG00000100099,HPS4,DOWN,0.053271243842361635
1124_C8orf33_P1P2_ENSG00000182307,C8orf33,DOWN,0.08649938423645348
1004_C17orf58_P1P2_ENSG00000186665,C17orf58,DOWN,-0.10984451970442273
9098_TMEM87A_P1P2_ENSG00000103978,TMEM87A,DOWN,0.05370227832512117
5083_MIS18A_P1P2_ENSG00000159055,MIS18A,DOWN,-0.06703355911330378
7050_RABGGTA_P1P2_ENSG00000100949,RABGGTA,DOWN,0.07102062807881747
2186_DHDDS_P1P2_ENSG00000117682,DHDDS,DOWN,-0.09543565270936114
8197_SMYD5_P1P2_ENSG00000135632,SMYD5,DOWN,-0.05276323891626041
4699_LSS_P1P2_ENSG00000160285,LSS,DOWN,0.13004926108375064
7371_RNF19B_P1P2_ENSG00000116514,RNF19B,DOWN,0.10842056650246616
9235_TRAFD1_P1P2_ENSG00000135148,TRAFD1,DOWN,-0.08226600985221481
3626_HAMP_P1P2_ENSG00000105697,HAMP,DOWN,0.12105141625616367
7997_SLC25A28_P1P2_ENSG00000155287,SLC25A28,DOWN,0.0860067733990142
2136_DEAF1_P1P2_ENSG00000177030,DEAF1,DOWN,-0.11426262315269115
8312_SP7_P1P2_ENSG00000170374,SP7,DOWN,-0.15651169950738625
6077_PARP2_P1P2_ENSG00000129484,PARP2,DOWN,0.08045720443349862
8793_TCP1_P1P2_ENSG00000120438,TCP1,DOWN,-0.09803725369458054
1921_CTAG2_ENST00000369585.3_ENSG00000126890,CTAG2,DOWN,0.11213054187193416
9100_TMEM97_P1P2_ENSG00000109084,TMEM97,DOWN,-0.08500615763546687
9163_TOMM20_P1P2_ENSG00000173726,TOMM20,DOWN,0.061376231527091075
7983_SLC25A13_P1P2_ENSG00000004864,SLC25A13,DOWN,-0.07166717980296082
2107_DDX19B_P1_ENSG00000157349,DDX19B,DOWN,0.13571428571429464
2108_DDX19B_P2_ENSG00000157349,DDX19B,DOWN,-0.05356373152709544
2219_DIABLO_P1P2_ENSG00000184047,DIABLO,DOWN,0.058997844827585376
591_ASRGL1_P1P2_ENSG00000162174,ASRGL1,DOWN,-0.045520320197044876
8921_TIMM23B_P1P2_ENSG00000204152,TIMM23B,DOWN,-0.11490917487684048
8893_THOP1_P1P2_ENSG00000172009,THOP1,DOWN,0.055549568965515876
