perturbation_id,target_gene,PRG4_UP_enrichment,PRG4_DOWN_enrichment,prg4_mimetic_score,is_ARE_gene,is_age_UP,is_age_DOWN
7697_SCMH1_ENST00000326197.7_ENSG00000010803,SCMH1,0.03944714282861623,-0.008201112909704968,0.047648255738321196,False,False,False
10447_ZNF559_P1P2_ENSG00000188321,ZNF559,0.05736449758717755,0.009728729249812029,0.04763576833736552,False,False,False
8750_TBX1_P1P2_ENSG00000184058,TBX1,0.06801327488659951,0.020445496661508623,0.047567778225090895,False,False,False
2815_FADS1_P1P2_ENSG00000149485,FADS1,0.04142891037847764,-0.006129639797891822,0.04755855017636946,False,True,False
7855_SGK3_ENST00000345714.4_ENSG00000104205,SGK3,0.010851450924602057,-0.0367044688324274,0.047555919757029455,False,False,False
425_APTX_P2_ENSG00000137074,APTX,0.04283850622777214,-0.0047145346197637866,0.04755304084753593,False,False,False
11046_non-targeting_non-targeting_non-targeting,non-targeting,0.03129963164972717,-0.016234726807844376,0.04753435845757155,False,False,False
4954_MED31_P1P2_ENSG00000108590,MED31,0.04745628877076486,-5.752331239205316e-05,0.047513812083156914,False,False,False
11198_non-targeting_non-targeting_non-targeting,non-targeting,0.02489206332285063,-0.022610464964261914,0.047502528287112544,False,False,False
9469_TYW3_P1P2_ENSG00000162623,TYW3,0.027899305956827825,-0.019538751775814434,0.04743805773264226,False,False,False
3217_FUCA1_P1P2_ENSG00000179163,FUCA1,0.019601165349759843,-0.02779089087447328,0.04739205622423312,False,False,False
4413_KLF15_P1P2_ENSG00000163884,KLF15,0.040995890080769155,-0.006395546459582769,0.047391436540351925,False,False,False
2665_EPC2_P1P2_ENSG00000135999,EPC2,-0.004888538153978254,-0.05227854911310308,0.04739001095912483,False,False,False
1341_CCPG1_P1P2_ENSG00000260916,CCPG1,0.007358672096244383,-0.040017367920215346,0.04737604001645973,False,False,False
5997_OTUD5_P1P2_ENSG00000068308,OTUD5,-0.018258393620482184,-0.06563251477501336,0.04737412115453118,False,False,False
8567_STYXL1_P1P2_ENSG00000127952,STYXL1,0.005761811477679466,-0.04160139830773695,0.047363209785416416,False,False,False
4388_KIF22_P1_ENSG00000079616,KIF22,0.03845971818460406,-0.008901534509629709,0.04736125269423377,False,False,False
326_ANKRD12_P1P2_ENSG00000101745,ANKRD12,0.047258803841962314,-9.36536573655049e-05,0.04735245749932782,False,False,False
677_ATP6V0E1_P1P2_ENSG00000113732,ATP6V0E1,0.02615810523902671,-0.02118109780785466,0.04733920304688137,False,False,False
5867_NUDT19_P1P2_ENSG00000213965,NUDT19,0.045868547679166906,-0.0014650221021046256,0.04733356978127153,False,False,False
10004_ZBTB4_P2_ENSG00000174282,ZBTB4,-0.002319976213758027,-0.04965180964696066,0.04733183343320263,True,False,False
10775_non-targeting_non-targeting_non-targeting,non-targeting,0.031621959758043175,-0.015643647041392143,0.04726560679943532,False,False,False
5587_NEDD8-MDP1_P1P2_nan,NEDD8-MDP1,0.05592424125928721,0.008677462984223921,0.04724677827506329,False,False,False
3301_GATAD2B_P1P2_ENSG00000143614,GATAD2B,0.09068693465811763,0.04352280371476994,0.04716413094334768,False,False,False
500_ARL13B_P1P2_ENSG00000169379,ARL13B,0.05471700456872575,0.007557105357195207,0.04715989921153054,False,False,False
442_ARF5_P2_ENSG00000004059,ARF5,0.03783691738604798,-0.009288192587415917,0.0471251099734639,False,False,False
6684_PPP2R2D_P1P2_ENSG00000175470,PPP2R2D,0.06293212603374954,0.015809085989428696,0.047123040044320844,False,False,False
5260_MRPS30_P1P2_ENSG00000112996,MRPS30,0.055949241341834564,0.008864136433253495,0.04708510490858107,False,False,False
5421_EEF1AKMT1_P1P2_ENSG00000150456,EEF1AKMT1,0.022436394837152773,-0.024644856932549454,0.04708125176970222,False,False,False
8971_TMCO6_P1P2_ENSG00000113119,TMCO6,0.012236675624243444,-0.034828226356611224,0.04706490198085467,False,False,False
9945_YRDC_P1P2_ENSG00000196449,YRDC,0.04337262748823543,-0.0036578804957146894,0.047030507983950115,False,False,False
3063_FEV_P1P2_ENSG00000163497,FEV,0.04688364537052714,-0.00013960892070900388,0.04702325429123614,False,False,False
2959_FAN1_P1P2_ENSG00000198690,FAN1,-0.021989223549323082,-0.06900372950731994,0.047014505957996854,False,False,False
11304_non-targeting_non-targeting_non-targeting,non-targeting,0.03268234061779138,-0.014325840248411987,0.04700818086620336,False,False,False
6439_PLEKHB2_P1P2_ENSG00000115762,PLEKHB2,0.023671304575062304,-0.02326556516654415,0.04693686974160645,False,False,False
1466_CEBPB_P1P2_ENSG00000172216,CEBPB,0.030249628182734512,-0.016682235992954514,0.04693186417568902,False,False,False
1360_CD2AP_P1P2_ENSG00000198087,CD2AP,0.05037579526599068,0.003485469024964109,0.04689032624102657,False,False,False
3009_FBXO25_P1P2_ENSG00000147364,FBXO25,-0.014783539379611264,-0.061671171074806484,0.04688763169519522,False,False,False
8698_TATDN2_P1P2_ENSG00000157014,TATDN2,0.013971587013101727,-0.03289873916188703,0.046870326174988756,False,False,False
5958_OR51B5_ENST00000300773.2_ENSG00000167355,OR51B5,0.01464077161261072,-0.0321697936054043,0.04681056521801502,False,False,False
8518_STK25_P1P2_ENSG00000115694,STK25,0.027484839179500443,-0.019311193989051522,0.046796033168551965,False,False,False
6347_PIGV_P1P2_ENSG00000060642,PIGV,0.07232932687356357,0.025538924504218016,0.04679040236934555,False,False,False
2080_DCUN1D1_P1P2_ENSG00000043093,DCUN1D1,0.05512172288619192,0.008332956975573149,0.04678876591061877,False,False,False
3895_HOXA6_P1P2_ENSG00000106006,HOXA6,0.051587748953259106,0.004820707124729778,0.04676704182852933,False,False,False
2814_FADD_P1P2_ENSG00000168040,FADD,0.05624751276694463,0.0094859586862183,0.04676155408072633,False,False,False
6340_PIGO_P1P2_ENSG00000165282,PIGO,0.02220133116791743,-0.024554055670839965,0.04675538683875739,False,False,False
6841_PSMA1_P1P2_ENSG00000129084,PSMA1,0.015732284650625466,-0.031009819372045007,0.04674210402267047,False,False,False
3540_GRN_P1P2_ENSG00000030582,GRN,0.01085176539104923,-0.03586792457315089,0.04671968996420012,False,False,False
7077_RAE1_P1P2_ENSG00000101146,RAE1,-0.006704896352645297,-0.05338115850049568,0.04667626214785038,False,False,False
1213_CASZ1_ENST00000377022.3_ENSG00000130940,CASZ1,0.005834767693415391,-0.040826814420761665,0.04666158211417706,False,False,False
3684_HECTD3_P1P2_ENSG00000126107,HECTD3,0.011397836376503724,-0.035257194969958786,0.04665503134646251,False,False,False
1835_CPNE8_P1P2_ENSG00000139117,CPNE8,0.027219115031669152,-0.019434480867952308,0.04665359589962146,False,False,False
2833_FAM111A_P1_ENSG00000166801,FAM111A,-0.02421061453190326,-0.07084130617535736,0.0466306916434541,False,False,False
3923_HOXD13_P1P2_ENSG00000128714,HOXD13,0.03585027560625598,-0.010766367402822467,0.046616643009078446,False,False,False
208_AHNAK_P1_ENSG00000124942,AHNAK,0.01200365598691446,-0.0346025701669524,0.046606226153866864,False,False,False
10083_ZFP36L1_P1_ENSG00000185650,ZFP36L1,0.06358778857603145,0.016987759260975926,0.046600029315055524,False,False,False
6379_PITPNA_P1P2_ENSG00000174238,PITPNA,0.053241842465203096,0.0066505189379263766,0.04659132352727672,False,True,False
6811_PRR13_P1P2_ENSG00000205352,PRR13,0.032693661409888344,-0.013885145119590736,0.04657880652947908,False,False,False
430_AQP7_P1P2_ENSG00000165269,AQP7,0.05293397981345536,0.006371301096508368,0.04656267871694699,False,False,False
573_ASCL1_P1P2_ENSG00000139352,ASCL1,0.02791408587984327,-0.018638504013558415,0.046552589893401684,False,False,False
6412_PLAGL1_P1_ENSG00000118495,PLAGL1,0.0459855291975021,-0.0005503538951442548,0.046535883092646356,False,False,False
7839_SF3B5_P1P2_ENSG00000169976,SF3B5,0.0015451308880106921,-0.04498687501832274,0.04653200590633343,False,False,False
8131_SMAD3_P1P2_ENSG00000166949,SMAD3,0.04441980075720373,-0.0021090296546146057,0.04652883041181834,False,False,False
5552_NDUFB11_P1P2_ENSG00000147123,NDUFB11,0.09073724928965962,0.04420975566854215,0.04652749362111747,False,False,False
7228_RELL2_P1P2_ENSG00000164620,RELL2,-0.007089488817494613,-0.0535776568678953,0.04648816805040069,False,False,False
"2744_ESRRG_ENST00000359162.2,ENST00000361525.3_ENSG00000196482",ESRRG,0.02457162201321734,-0.021900218445967345,0.04647184045918469,False,False,False
2882_TOGARAM1_P1P2_ENSG00000198718,TOGARAM1,0.013482906154249831,-0.03297099985183393,0.04645390600608376,False,False,False
5836_NSUN6_P1P2_ENSG00000241058,NSUN6,-0.020880729323162775,-0.06730877262207267,0.0464280432989099,False,False,False
11029_non-targeting_non-targeting_non-targeting,non-targeting,0.029201511514424797,-0.017218803309095854,0.04642031482352065,False,False,False
9670_USP54_P2_ENSG00000166348,USP54,0.0321999490878822,-0.0142082581608228,0.046408207248705,False,False,False
8640_TAB2_P1P2_ENSG00000055208,TAB2,0.017157761055500362,-0.029227705952870418,0.046385467008370776,False,False,False
10850_non-targeting_non-targeting_non-targeting,non-targeting,0.0323574967778982,-0.014023803241747587,0.046381300019645785,False,False,False
7243_REXO2_P1P2_ENSG00000076043,REXO2,0.010134152958681182,-0.036243331534739485,0.04637748449342067,False,False,False
6345_PIGT_P1P2_ENSG00000124155,PIGT,0.03839540979616439,-0.00797577365289664,0.04637118344906103,False,False,False
5848_NTMT1_P1P2_ENSG00000148335,NTMT1,0.011579126283278592,-0.034786708153176894,0.046365834436455484,False,False,False
5033_MFSD9_P1P2_ENSG00000135953,MFSD9,0.023096774376141757,-0.023250035456862727,0.04634680983300449,False,False,False
8255_SNX3_P1P2_ENSG00000112335,SNX3,0.03522228611132201,-0.011120381396992458,0.04634266750831447,False,False,False
4381_KIF1A_P1P2_ENSG00000130294,KIF1A,0.012147681619703483,-0.03417819707993915,0.046325878699642636,False,False,False
6584_POU2AF1_P1P2_ENSG00000110777,POU2AF1,0.04480250642337022,-0.001522070015220602,0.04632457643859082,False,False,False
5168_MPI_P1P2_ENSG00000178802,MPI,0.043978604331869696,-0.0023350027771241485,0.04631360710899384,False,False,False
722_AZIN1_P1P2_ENSG00000155096,AZIN1,0.0010253178508923622,-0.04525816953847457,0.04628348738936693,False,False,False
4581_LIMA1_P1_ENSG00000050405,LIMA1,0.015395176619293904,-0.030886532493144443,0.04628170911243835,False,False,True
9758_VPS41_P2_ENSG00000006715,VPS41,0.008430059281642269,-0.03785113188605941,0.04628119116770168,False,False,False
5714_NME6_P1P2_ENSG00000172113,NME6,0.0030957649388465556,-0.04317211751553171,0.04626788245437827,False,False,False
9358_TSPO_P1P2_ENSG00000100300,TSPO,0.0617157698162211,0.015458558256615828,0.04625721155960527,False,False,False
5940_OMA1_P1P2_ENSG00000162600,OMA1,0.022602747587688553,-0.023646043053743127,0.046248790641431684,False,False,False
6940_CAVIN1_P1P2_ENSG00000177469,CAVIN1,0.00917188563044001,-0.03705879975944789,0.0462306853898879,False,False,False
8236_SNUPN_P1P2_ENSG00000169371,SNUPN,-0.019598649618182775,-0.06582901314241298,0.0462303635242302,False,False,False
5067_MIEN1_P1P2_ENSG00000141741,MIEN1,0.018290154731642968,-0.02790577903283181,0.04619593376447478,False,False,False
2937_FAM72B_ENST00000369390.3_ENSG00000188610,FAM72B,0.01691153382739159,-0.029261300835038785,0.04617283466243037,False,False,False
7712_SCYL2_P1P2_ENSG00000136021,SCYL2,0.034117879948974646,-0.011923489240525957,0.0460413691895006,False,False,False
"5975_OSBP2_ENST00000332585.6,ENST00000446658.2_ENSG00000184792",OSBP2,0.018164053686340807,-0.027875987344871168,0.046040041031211974,False,False,False
2467_ECI1_P1P2_ENSG00000167969,ECI1,0.03735373969002104,-0.008667321133003267,0.046021060823024304,False,False,False
1493_CENPW_P1P2_ENSG00000203760,CENPW,0.022993943847927766,-0.0230136035502817,0.04600754739820946,False,False,False
7889_SHB_P1P2_ENSG00000107338,SHB,0.011098621552052245,-0.034878301747013174,0.04597692329906542,False,False,False
9004_TMEM14A_P1P2_ENSG00000096092,TMEM14A,0.012424726559631739,-0.03353735885593569,0.04596208541556743,False,False,False
3159_FOXG1_P1P2_ENSG00000176165,FOXG1,0.019431982401199713,-0.026527754998229156,0.045959737399428865,False,False,False
914_BST2_P1P2_ENSG00000130303,BST2,0.07500103380844497,0.02904895582510691,0.04595207798333806,False,False,False
8753_TBX22_P1P2_ENSG00000122145,TBX22,0.030673843419923207,-0.015250650306592901,0.04592449372651611,False,False,False
9069_TMEM38B_P1P2_ENSG00000095209,TMEM38B,-0.0015240616360525246,-0.047379401107838726,0.0458553394717862,False,False,False
357_ANXA11_P1P2_ENSG00000122359,ANXA11,0.022809980976352298,-0.023043712171093057,0.045853693147445355,False,False,False
6597_POU5F1B_P1P2_ENSG00000212993,POU5F1B,0.011923152576447226,-0.03391070575399505,0.045833858330442276,False,False,False
3691_HEMK1_P1P2_ENSG00000114735,HEMK1,0.0017051943096037495,-0.044109287954887756,0.04581448226449151,False,False,False
3926_HOXD4_P1P2_ENSG00000170166,HOXD4,0.031206235114927313,-0.01458667598449255,0.04579291109941987,False,False,False
7114_RARG_P1_ENSG00000172819,RARG,0.05655443201935095,0.010768268999926332,0.04578616301942462,False,False,False
4336_KHDC1_ENST00000257765.5_ENSG00000135314,KHDC1,-0.0043369640056987,-0.050119919467362606,0.04578295546166391,False,False,False
2772_EVX1_P1P2_ENSG00000106038,EVX1,0.045108796742882304,-0.0006639743221003514,0.045772771064982655,False,False,False
9494_UBE2A_P1P2_ENSG00000077721,UBE2A,0.02104959780527573,-0.02472218854810674,0.04577178635338247,False,False,False
8218_SNRNP27_P1P2_ENSG00000124380,SNRNP27,0.026854333952989414,-0.018914394060044547,0.04576872801303396,False,False,False
1212_CAST_P1_ENSG00000153113,CAST,0.04319841307652116,-0.002451634066161403,0.045650047142682566,False,False,False
3991_HTRA2_P1P2_ENSG00000115317,HTRA2,0.033189889463471546,-0.012458788825264645,0.04564867828873619,False,False,False
7782_SEPTIN11_P1P2_ENSG00000138758,SEPTIN11,0.0338986968353197,-0.01170892570063939,0.04560762253595909,False,False,False
11258_non-targeting_non-targeting_non-targeting,non-targeting,0.05399750533767487,0.00840822852760132,0.04558927681007355,False,False,False
9862_WIPF2_P1P2_ENSG00000171475,WIPF2,0.015983543341888375,-0.02960453911228702,0.045588082454175394,False,False,False
8541_STRIP2_P1P2_ENSG00000128578,STRIP2,0.04583961676603025,0.0002784255092912132,0.04556119125673904,False,False,False
351_ANO10_P1P2_ENSG00000160746,ANO10,0.04057953650475894,-0.004936070682364382,0.04551560718712332,False,False,False
4939_MED17_P1P2_ENSG00000042429,MED17,0.011208842041774015,-0.03428341878635321,0.045492260828127226,False,False,False
11064_non-targeting_non-targeting_non-targeting,non-targeting,0.028430125319596166,-0.017046391838345273,0.04547651715794144,False,False,False
10202_ZNF207_P1_ENSG00000010244,ZNF207,0.002298120795681978,-0.04315421080947034,0.04545233160515232,False,False,False
8522_STK38L_P1P2_ENSG00000211455,STK38L,0.022558407818642216,-0.02285165086360238,0.0454100586822446,False,False,True
10823_non-targeting_non-targeting_non-targeting,non-targeting,0.040622303941569626,-0.004743692442022989,0.045365996383592615,False,False,False
7534_RPS6KC1_P1P2_ENSG00000136643,RPS6KC1,0.0203634320176214,-0.024979221089979572,0.04534265310760097,False,False,False
634_ATN1_P1P2_ENSG00000111676,ATN1,0.010747362530599587,-0.03458814972224805,0.04533551225284764,False,False,False
461_ARHGAP19_P1P2_ENSG00000213390,ARHGAP19,0.03174019914216696,-0.013591665299893736,0.0453318644420607,False,False,False
3719_HIBADH_P1P2_ENSG00000106049,HIBADH,0.025062818603646304,-0.020250899891212867,0.04531371849485917,False,False,False
459_ARHGAP17_P1P2_ENSG00000140750,ARHGAP17,0.03043013192339161,-0.01486018903459874,0.04529032095799035,False,False,False
11328_non-targeting_non-targeting_non-targeting,non-targeting,0.051051269194442285,0.005767385549605151,0.04528388364483713,False,False,False
10478_ZNF585A_P1P2_ENSG00000196967,ZNF585A,0.017376944169155313,-0.02788248446830956,0.04525942863746488,False,False,False
7485_RPN1_P1P2_ENSG00000163902,RPN1,0.037820407897573245,-0.007424944358476308,0.04524535225604955,False,False,False
5140_MOCS1_P1P2_ENSG00000124615,MOCS1,0.03565624980837202,-0.009566459630281993,0.045222709438654016,False,False,False
5224_MRPL41_P1P2_ENSG00000182154,MRPL41,0.04815692001498746,0.002951120238777135,0.04520579977621032,False,False,False
6371_PIP4K2B_P1P2_ENSG00000276293,PIP4K2B,0.0068278527334759325,-0.03835854137994154,0.045186394113417475,False,False,False
4705_LTBP1_P1P2_ENSG00000049323,LTBP1,-0.008082888324002219,-0.05321762114956299,0.04513473282556077,False,False,False
957_C11orf74_P1P2_ENSG00000166352,C11orf74,0.0366326681267344,-0.008480013818272257,0.04511268194500666,False,False,False
7029_RAB3IP_P1P2_ENSG00000127328,RAB3IP,0.04302451313125408,-0.0020801887652058997,0.04510470189645998,False,False,False
9503_UBE2G1_P1P2_ENSG00000132388,UBE2G1,0.025162190000941817,-0.0199178034651854,0.04507999346612722,False,False,False
4872_MAZ_P1P2_ENSG00000103495,MAZ,-0.007664333482862227,-0.05272447363396007,0.04506014015109785,False,False,False
6441_PLEKHF2_P1P2_ENSG00000175895,PLEKHF2,0.020989534713872535,-0.024066454480123064,0.0450559891939956,False,False,False
10485_ZNF593_P1P2_ENSG00000142684,ZNF593,0.008781632769542212,-0.036180578830311685,0.0449622115998539,False,False,False
7325_RMND5A_P1P2_ENSG00000153561,RMND5A,-0.004489480232560446,-0.04944992342109993,0.044960443188539485,False,False,False
7358_RNF157_P1P2_ENSG00000141576,RNF157,0.048857865725657236,0.0038997002607565946,0.04495816546490064,False,False,False
9157_TOB1_P1P2_ENSG00000141232,TOB1,0.01844235649205765,-0.026467220823755945,0.0449095773158136,False,False,False
2617_EMC8_P1P2_ENSG00000131148,EMC8,0.03530074548988289,-0.009604174639508592,0.044904920129391485,False,False,False
10837_non-targeting_non-targeting_non-targeting,non-targeting,0.007309929796938042,-0.03757920350020637,0.04488913329714441,False,False,False
2929_CCNQ_P1P2_ENSG00000262919,CCNQ,0.0680128031869288,0.023126114712260615,0.04488668847466819,False,False,False
7238_REST_P1_ENSG00000084093,REST,0.04180249651767716,-0.00307979497613902,0.04488229149381618,False,False,False
6057_PANK4_P1P2_ENSG00000157881,PANK4,0.019173176515205493,-0.02568091042130674,0.04485408693651223,False,False,False
5363_MXRA7_P1P2_ENSG00000182534,MXRA7,0.026726031642557362,-0.018127766724744625,0.04485379836730199,False,False,False
1922_MIA2_P1P2_ENSG00000150527,MIA2,0.0552695221163466,0.01043168631254174,0.04483783580380486,True,False,False
4475_KRT17_P1P2_ENSG00000128422,KRT17,0.03515970728834164,-0.009652348432806676,0.04481205572114832,False,False,False
727_B3GAT3_P1P2_ENSG00000149541,B3GAT3,0.012117807307225418,-0.032682274024896596,0.044800081332122016,False,False,False
9877_WRN_P1P2_ENSG00000165392,WRN,0.03660939760964623,-0.008172588953146978,0.04478198656279321,False,False,True
8268_SOGA1_P1P2_ENSG00000149639,SOGA1,0.040993688815639154,-0.003785921367375139,0.044779610183014296,False,False,False
8894_THRAP3_P1P2_ENSG00000054118,THRAP3,0.0257898650294286,-0.01895559533062838,0.044745460360056985,False,False,False
10062_ZEB2_P1_ENSG00000169554,ZEB2,0.031233121996157496,-0.013501814836735963,0.04473493683289346,False,False,True
3530_GRB2_P2_ENSG00000177885,GRB2,0.04836965656647605,0.0036639022198770048,0.04470575434659905,False,False,False
10602_ZNF740_P1P2_ENSG00000139651,ZNF740,-0.0001636797857351802,-0.044809709554812276,0.0446460297690771,False,False,False
9300_TRMT10A_P1P2_ENSG00000145331,TRMT10A,0.03376787879331047,-0.010841480488425169,0.044609359281735636,False,False,False
10810_non-targeting_non-targeting_non-targeting,non-targeting,0.00562313177449164,-0.038961981527568905,0.044585113302060546,False,False,False
7857_SGMS1_P1P2_ENSG00000198964,SGMS1,0.07601424470112249,0.03144370044457759,0.0445705442565449,False,False,False
1636_CLASRP_P1P2_ENSG00000104859,CLASRP,0.018482608197291268,-0.026076442618911285,0.04455905081620255,False,False,False
5827_NSMAF_P1P2_ENSG00000035681,NSMAF,0.00983132177008758,-0.03469558995861647,0.04452691172870405,False,False,False
11143_non-targeting_non-targeting_non-targeting,non-targeting,0.046314146634760946,0.0018244239547357184,0.044489722680025226,False,False,False
5802_NR5A1_P1P2_ENSG00000136931,NR5A1,0.023744732490468937,-0.02074214580971192,0.04448687830018086,False,False,False
313_ANHX_P1P2_ENSG00000227059,ANHX,0.018577891530773948,-0.025853004959206824,0.044430896489980776,False,False,False
9867_WNK1_P1P2_ENSG00000060237,WNK1,0.008622984446961275,-0.03580659806655111,0.04442958251351238,False,False,False
1087_HPF1_P1P2_ENSG00000056050,HPF1,0.010974721771880086,-0.03342579849250882,0.044400520264388905,False,False,False
6989_QSER1_P1P2_ENSG00000060749,QSER1,0.04380784905107391,-0.0005877519715203573,0.04439560102259427,False,False,False
8676_TAL2_ENST00000334077.3_ENSG00000186051,TAL2,-0.004772185568537295,-0.04914440015307853,0.04437221458454123,False,False,False
1448_CDKN2AIPNL_P1P2_ENSG00000237190,CDKN2AIPNL,0.03812009442169543,-0.0062171132646698735,0.0443372076863653,False,False,False
1160_CALML4_P1P2_ENSG00000129007,CALML4,0.026869428342452036,-0.017441765569524457,0.04431119391197649,False,False,False
6484_PMVK_P1P2_ENSG00000163344,PMVK,0.010922205875208089,-0.0333849141547757,0.04430712002998379,False,False,False
8693_TARS2_P1P2_ENSG00000143374,TARS2,0.056183361611728606,0.011920953777720766,0.04426240783400784,False,False,False
3856_HNRNPA1L2_P2_ENSG00000139675,HNRNPA1L2,0.019946135042269778,-0.024313028237924635,0.044259163280194413,False,False,False
11031_non-targeting_non-targeting_non-targeting,non-targeting,0.0351864369363484,-0.009059684002101295,0.0442461209384497,False,False,False
4378_KIF16B_P1P2_ENSG00000089177,KIF16B,0.036606881878069056,-0.007624295121531948,0.044231176999601,False,False,False
6823_PRRX1_P2_ENSG00000116132,PRRX1,0.009022199601602506,-0.03519840392616408,0.044220603527766585,False,False,False
5119_MLYCD_P1P2_ENSG00000103150,MLYCD,0.043046525782553656,-0.0011607665654858642,0.04420729234803952,False,False,False
6678_PPP2CA_P1P2_ENSG00000113575,PPP2CA,0.015681498319412655,-0.02850763451620602,0.04418913283561868,False,False,False
4949_MED26_P1P2_ENSG00000105085,MED26,0.03237259116736081,-0.01181002727999522,0.044182618447356034,False,False,False
837_BIRC5_P1P2_ENSG00000089685,BIRC5,0.017417510340835995,-0.02674960799368025,0.044167118334516246,False,False,False
3268_GALNT11_P1P2_ENSG00000178234,GALNT11,-0.0044253290773445305,-0.04858596447024273,0.0441606353928982,False,False,False
757_BAMBI_P1P2_ENSG00000095739,BAMBI,0.03319759389142639,-0.010940046604975696,0.044137640496402085,False,False,False
6949_PUM2_P1P2_ENSG00000055917,PUM2,0.048020756043376925,0.003904454253516259,0.04411630178986067,False,False,False
1973_CWC25_P1P2_ENSG00000273559,CWC25,0.0514358616592916,0.007356169929886528,0.04407969172940507,False,False,False
2915_FAM229A_P1P2_ENSG00000225828,FAM229A,0.06160130402946297,0.0175252773756692,0.04407602665379377,False,False,False
114_ACTR3C_P1P2_ENSG00000106526,ACTR3C,0.03764304882138757,-0.006431676804556221,0.04407472562594379,False,False,False
9446_TXLNG_P1P2_ENSG00000086712,TXLNG,0.025732632136049535,-0.01833630854046866,0.04406894067651819,False,False,False
5055_MICAL3_P2_ENSG00000243156,MICAL3,0.029506229501701228,-0.014561638289291575,0.0440678677909928,False,False,False
2602_ELOVL5_P1P2_ENSG00000012660,ELOVL5,0.041369161753521504,-0.0026757055915670796,0.044044867345088584,False,False,False
8626_SYNGR3_P1P2_ENSG00000127561,SYNGR3,0.021684505562046652,-0.02233885351125937,0.044023359073306026,False,False,False
520_ARMC10_P1P2_ENSG00000170632,ARMC10,0.003152054432884097,-0.04084075946618994,0.043992813899074036,False,False,False
8004_SLC25A39_P2_ENSG00000013306,SLC25A39,0.06274250276612547,0.018771774277254495,0.04397072848887098,False,True,False
6269_PHACTR1_P1_ENSG00000112137,PHACTR1,0.027865029114089862,-0.016101615010573764,0.043966644124663626,False,False,False
8370_SPRED1_P1P2_ENSG00000166068,SPRED1,-0.003740106689031504,-0.047703623414048296,0.04396351672501679,False,False,False
782_BCAP29_P1P2_ENSG00000075790,BCAP29,0.034812850797148874,-0.009142086543268963,0.04395493734041784,False,False,False
10235_ZNF248_P1P2_ENSG00000198105,ZNF248,0.06119061084950124,0.01724098860864103,0.043949622240860214,False,False,False
9748_VPS29_P1P2_ENSG00000111237,VPS29,0.00696464563798093,-0.036967840031313044,0.043932485669293975,False,False,False
8447_SSBP2_P1P2_ENSG00000145687,SSBP2,0.018636067823494428,-0.025293935410669596,0.043930003234164024,False,False,False
6633_PPIP5K1_ENST00000348806.6_ENSG00000168781,PPIP5K1,0.020865634933700267,-0.02304878309670344,0.043914418030403704,False,False,False
1243_MCUB_P1P2_ENSG00000005059,MCUB,0.05150567321055622,0.007600842090584123,0.0439048311199721,False,False,False
2247_DLX3_P1P2_ENSG00000064195,DLX3,-0.016848326071516973,-0.06075269967363838,0.043904373602121405,False,False,False
6572_POMT2_P1P2_ENSG00000009830,POMT2,0.01810210379625467,-0.025790093788353893,0.043892197584608564,False,False,False
4919_MDM2_P1P2_ENSG00000135679,MDM2,0.020472551874778228,-0.023406600285081163,0.043879152159859394,False,False,False
6711_SLC66A2_P1P2_ENSG00000122490,SLC66A2,0.011741705436448716,-0.03212003514785307,0.043861740584301784,False,False,False
6010_OXNAD1_P1_ENSG00000154814,OXNAD1,0.01693637667671541,-0.026925188792937566,0.043861565469652974,False,False,False
6154_PDCD2_P1P2_ENSG00000071994,PDCD2,0.04486885884371636,0.0010171959841437696,0.043851662859572586,False,False,False
3337_GEMIN6_P1P2_ENSG00000152147,GEMIN6,0.027390184778912,-0.01641601239841307,0.04380619717732507,False,False,False
8767_TCEAL8_P1P2_ENSG00000180964,TCEAL8,0.06327961145783653,0.01947441440713349,0.04380519705070304,False,False,False
3702_HES5_P1P2_ENSG00000197921,HES5,0.02673200650505291,-0.01705621675671532,0.04378822326176823,False,False,False
10615_ZNF766_P1P2_ENSG00000196214,ZNF766,0.021072553855916838,-0.02269698763248781,0.043769541488404645,False,False,False
1881_CRTC3_P1P2_ENSG00000140577,CRTC3,0.017418139273730343,-0.026349321803316263,0.043767461077046606,False,False,False
2511_EGR1_P2_ENSG00000120738,EGR1,0.06586987158290929,0.022132213292639202,0.043737658290270084,True,False,False
1021_TIMM29_P1P2_ENSG00000142444,TIMM29,-0.00046210844406877787,-0.04416522660302644,0.043703118158957666,False,False,False
6417_PLBD2_P1P2_ENSG00000151176,PLBD2,-0.0008721726911362658,-0.04456979138687446,0.0436976186957382,False,False,False
1834_CPNE7_P1P2_ENSG00000178773,CPNE7,0.007330055649554796,-0.03635330723391299,0.04368336288346778,False,False,False
6835_PSD4_P1P2_ENSG00000125637,PSD4,0.011627239649690695,-0.03205379618206848,0.043681035831759175,False,False,False
10043_ZDHHC14_P1P2_ENSG00000175048,ZDHHC14,-0.01002723436665425,-0.053675272185893894,0.04364803781923964,False,False,False
11265_non-targeting_non-targeting_non-targeting,non-targeting,0.02814003002211176,-0.015500710325751486,0.04364074034786325,False,False,False
9264_TRIM16_P1P2_ENSG00000221926,TRIM16,0.01627348140614925,-0.027365725455333455,0.043639206861482704,False,False,False
5395_MYO18A_P1P2_ENSG00000196535,MYO18A,0.005036651850579997,-0.03856454773286049,0.04360119958344049,False,False,False
