probe_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,direction,tissue
5718,0.0101564264032558,5.58335758478643,4.19656897227534,7.14813689067121e-05,0.0168276050206054,-0.141576372531924,MRPL38,UP,extramacular
5733,0.0132353411830061,7.15863580660341,3.75482337011179,0.000333448396079211,0.0333375761179703,-1.61743042096655,LBH,UP,extramacular
5738,0.0107801519652448,4.06573663269238,3.63703088442419,0.000494374401603272,0.0407015069593055,-1.99202990790363,TMEM115,UP,extramacular
5809,0.00715231685086589,8.65054435384725,3.81554712373717,0.000271403150279556,0.0305553566787438,-1.42108877254719,PTPMT1,UP,extramacular
5818,0.00992545016719961,4.21217375593808,3.71667134096659,0.000379118978221123,0.0356681089545314,-1.7396739224608,GALNT10,UP,extramacular
5847,0.0209428121058853,5.77741048441914,3.59185205208003,0.000573837775726913,0.0438943074716482,-2.13346608991464,BSPRY,UP,extramacular
5877,0.0247886234459041,9.45901830437648,4.32972496186793,4.41200122000921e-05,0.014132191407842,0.323821904856448,FLJ42875,UP,extramacular
5880,0.0185200568196038,4.58180177601762,3.99277704635556,0.000147215980859794,0.0226911850197428,-0.835892755543916,SYTL3,UP,extramacular
5894,0.025571469968367,7.06459281556448,3.55930791555626,0.000638435857128403,0.0467426252540438,-2.2345649658171,FAM40B,UP,extramacular
6071,0.0151530953432382,6.16640514393952,4.90397692269168,5.05309872257238e-06,0.00530488077275737,2.42716635739708,CA5B,UP,extramacular
6088,0.0181832061187449,9.36932558845307,3.6703063914195,0.000442659356751978,0.0382837713516112,-1.88705773543949,RDH11,UP,extramacular
6159,0.00865256657556921,7.07319434281406,3.74545866812616,0.000344146298421575,0.0339182649886648,-1.64751626411159,TMEM104,UP,extramacular
6418,0.00844077916511836,7.29516873235362,3.66424897771082,0.000451673233010082,0.0385118102225947,-1.90621689491822,ACY1,UP,extramacular
6429,-0.00937492119690952,6.41809848324263,-3.89799433456298,0.000204591887051414,0.0271375227919344,-1.15107599281093,MFSD11,DOWN,extramacular
6481,0.0137298747183464,4.97179844589297,3.95693403112294,0.000166815180944755,0.0242071383903987,-0.955674223625962,TMEM38A,UP,extramacular
6501,0.0216359019867294,9.67456626565337,4.8904914119921,5.32474621347537e-06,0.00532474621347537,2.37611949753196,CST5,UP,extramacular
6571,-0.00864444299024996,6.81170240089731,-3.97283934952615,0.000157827506095982,0.0232720554268509,-0.90260944176761,SLC35A1,DOWN,extramacular
6667,0.0136778951331947,4.25688034548967,4.16645719893411,7.96329016458607e-05,0.0172627041585607,-0.245558401527711,TTYH2,UP,extramacular
6677,0.0219291581388267,5.36318867198754,4.99766923229856,3.50571925889229e-06,0.00454532720524772,2.78384166691099,PEBP4,UP,extramacular
6755,-0.00974126408783262,5.10981183549693,-3.77185286540973,0.000314802224698169,0.0325931596278407,-1.56258688451843,CETN3,DOWN,extramacular
6771,0.0293967448058666,8.83798772556149,3.86375080938707,0.000230168022629126,0.0280357991515922,-1.26369761025753,ITGB8,UP,extramacular
7101,0.011240449614929,5.43346224716556,3.95142619060326,0.000170040386742313,0.0242071383903987,-0.974017055756783,TMEM161A,UP,extramacular
7184,-0.0158131458423657,5.81389734031251,-3.71887072836936,0.000376331816845345,0.0356681089545314,-1.73265043126431,FLRT2,DOWN,extramacular
7353,0.022484164617893,2.98152305173739,4.33024723942554,4.40358969595068e-05,0.014132191407842,0.325664955710211,GSTA5,UP,extramacular
7527,0.0114508551760824,5.04029774484565,3.85863269998911,0.000234244094051778,0.0281642459123839,-1.28047256433962,PTGES2,UP,extramacular
7639,-0.0115226789592798,5.06334344758844,-4.0754858098709,0.000110066850477262,0.0207718775876049,-0.556795029359257,PDCD4,DOWN,extramacular
7759,0.0217908144262345,6.18093121947666,3.65028037466577,0.000473129680933407,0.0398270671582109,-1.95031347879444,CLDN10,UP,extramacular
7823,0.0115393983096952,6.75676040570437,3.73974031919739,0.000350838828006478,0.0343302910459799,-1.66586189936844,SLC43A2,UP,extramacular
7890,-0.0130486040569772,4.37914400448769,-3.5279579261825,0.000707138171988241,0.0494223037642735,-2.33132779035767,ARMCX3,DOWN,extramacular
7918,0.0189225789094935,11.0268926971668,4.18681518501058,7.40294698522237e-05,0.0168276050206054,-0.17530994523687,RGR,UP,extramacular
7920,0.0217632245573362,6.43448141370685,4.18405216711146,7.47670575566856e-05,0.0168276050206054,-0.184856869551131,SEC14L2,UP,extramacular
7922,-0.0124695266538237,2.73457130616364,-3.86155290668387,0.000231910054869109,0.028107572242297,-1.27090323202422,THSD7B,DOWN,extramacular
8135,-0.0128504329295919,3.99697896284408,-3.99413899208636,0.000146516652625766,0.0226686141798354,-0.831327296671875,STK38L,DOWN,extramacular
8200,0.0283962864425785,10.0832232176211,4.07920268910234,0.000108629295617102,0.0207673165107694,-0.544165231418543,SFRP1,UP,extramacular
8229,0.0190832773385205,7.97126256231567,3.79900320051028,0.000287116470146588,0.0312917431621461,-1.47479569289871,WWC1,UP,extramacular
8275,0.0111896403856573,7.49706953097687,4.21827233780245,6.61113747534974e-05,0.0168276050206054,-0.0663380080615035,APLP2,UP,extramacular
8319,-0.0121159475525796,5.06899372563768,-4.69599546601813,1.12461905922462e-05,0.00794989334969128,1.64834482794904,KIF1B,DOWN,extramacular
8363,0.0115032553509198,4.60726978774568,3.9417361178841,0.000175860201170806,0.0247775541168489,-1.00624678297706,ARFRP1,UP,extramacular
8371,0.0155430165015285,6.3266425324238,4.02370122527378,0.000132099869826926,0.0222884554028969,-0.731978012653751,CD79A,UP,extramacular
8472,0.0223696623580848,8.37998977391192,4.67552341118778,1.21567124204061e-05,0.00830708682061085,1.57268714729543,DAAM1,UP,extramacular
8585,-0.0111452545983987,2.48438331464833,-4.04730030149683,0.00012157905788046,0.0214813166357918,-0.652325113461889,ZXDC,DOWN,extramacular
8627,0.016544805779741,4.78456914037366,4.00802205245982,0.000139567544203547,0.0224862690054313,-0.784730641311534,PTPN3,UP,extramacular
8666,0.0187772419156783,5.88422224800955,4.31976192253987,4.57546673830091e-05,0.014279561496736,0.288689624150846,CCNO,UP,extramacular
8854,0.00644343842748425,5.38931242488736,3.67722342716226,0.00043257562122182,0.0376552026965915,-1.86515242199804,OBFC2B,UP,extramacular
8899,-0.0100879311914828,6.0487601686915,-3.91895517350082,0.000190303818519842,0.0260951724391757,-1.08180952733773,C20orf94,DOWN,extramacular
8926,0.0219845554183557,5.08763668617506,3.75545299178306,0.000332740634503318,0.0333375761179703,-1.61540577792575,SP5,UP,extramacular
8940,0.0118291077457401,7.96163565622738,3.75877961851118,0.000329024874209388,0.0332483186740448,-1.60470461108041,FICD,UP,extramacular
8969,0.013465566027986,6.4522289392192,3.88995803376238,0.000210337704911747,0.0271375227919344,-1.17756628185198,NSFL1C,UP,extramacular
9027,0.02239024274882,6.68479183916149,4.12777980816329,9.14245605835575e-05,0.0186487909648053,-0.378421164320779,PCOLCE2,UP,extramacular
9096,0.0091352742541583,5.11217021215675,3.9972331722322,0.000144939691344136,0.0226686141798354,-0.820951301876383,SRC,UP,extramacular
9379,0.0208138623886908,10.3186526358811,4.38188654701079,3.64421990073797e-05,0.012855091259739,0.508559692252163,SLC2A1,UP,extramacular
9468,0.00924389064692581,4.58024137053123,3.72421537089628,0.000369639981918419,0.0353268980388232,-1.71557086082253,STK11,UP,extramacular
9487,0.0107154526248322,6.61191466523368,4.06877525194501,0.000112708704962893,0.0207718775876049,-0.579578345880765,DEAF1,UP,extramacular
9702,0.0257133316925085,8.02866460769815,4.64255357624296,1.37757821065322e-05,0.00896519152964793,1.45123199454779,TRPM3,UP,extramacular
9726,-0.0124524110471375,7.71827838240289,-4.21944888884882,6.58316667859711e-05,0.0168276050206054,-0.0622523390843561,TRO,DOWN,extramacular
9843,0.00893529603944196,5.53307514431422,3.80913114423776,0.000277396934282068,0.0309898482440457,-1.44193608572276,RFT1,UP,extramacular
10089,0.0334578950901725,5.73236919411641,4.60899001845276,1.56386923309652e-05,0.00971494523590264,1.32808910134363,KLK11,UP,extramacular
10231,-0.0131809571703663,7.66080338615805,-3.79981017474502,0.000286330265303705,0.0312917431621461,-1.47217970456037,ID2,DOWN,extramacular
10278,-0.0125181809721101,4.98425420668974,-3.89180907990246,0.000209000703745097,0.0271375227919344,-1.171467886172,SYT15,DOWN,extramacular
10384,0.0163288915165446,8.11912661894632,4.44221506839615,2.91695917660856e-05,0.0117491859274041,0.723879784885964,VEGFA,UP,extramacular
10403,0.011487490006725,4.0953397393175,3.52282542582997,0.000719032423822704,0.0498048494535535,-2.34711051247718,B4GALT1,UP,extramacular
10413,0.0137736286909979,6.75146712143247,4.07317766827355,0.000110968744460528,0.0207718775876049,-0.564634247138004,LRRC20,UP,extramacular
10421,0.0135983489911101,5.64202589779372,4.37777179883639,3.69975797231513e-05,0.012855091259739,0.493938074258695,C9orf16,UP,extramacular
10532,-0.0224621818480082,5.30227228037992,-4.9946403883603,3.54757245287627e-06,0.00454532720524772,2.77225669036816,C10orf114,DOWN,extramacular
10662,-0.00961558195690517,5.70795163761611,-3.76790384008843,0.000319035414405933,0.0329482417900333,-1.57531999774944,ARL6IP6,DOWN,extramacular
10670,0.0139312551114669,4.90770385711565,4.53751438818114,2.04570672778395e-05,0.01061695896698,1.06755534138481,GDF1,UP,extramacular
10714,-0.0219415525317581,7.03430166709867,-4.87177774874926,5.72543766738644e-06,0.00558911772292485,2.30540564096208,CYP4X1,DOWN,extramacular
10810,0.0079035883122042,4.9763097112309,3.68452629436557,0.000422166801715272,0.0373035320481167,-1.84199378068754,FBXW9,UP,extramacular
10859,0.0173403936704166,5.71476637238595,4.54516178789823,1.98795669955186e-05,0.0104495159848239,1.09531844808197,PFKL,UP,extramacular
10904,0.0156874001165098,9.29296683124504,4.20451533590686,6.94681515225273e-05,0.0168276050206054,-0.114057264181307,C11orf9,UP,extramacular
10934,0.0173020798505293,4.84246542146609,3.78784391077441,0.000298202129106816,0.0315873695757955,-1.51093191605742,AK2P2,UP,extramacular
10965,-0.0101159213137231,8.42986475449678,-3.87371832628587,0.00022242377981762,0.0275989791043356,-1.23098521496143,SRGAP2,DOWN,extramacular
11037,0.00909839171709744,4.65361895115521,3.75143455967247,0.000337282506071053,0.0334832512080222,-1.62832361275647,N-PAC,UP,extramacular
11072,0.0137546530303597,7.92354642717665,3.82629661947575,0.000261637353545507,0.0297975874871272,-1.38610692325955,KLHDC9,UP,extramacular
11092,0.00996009911432656,6.27100728500337,3.61931758813574,0.000524195989906648,0.0420587780551322,-2.04763273654441,GIYD1,UP,extramacular
11165,-0.0152297067888254,4.91672815453475,-3.75858654313895,0.000329239448333224,0.0332483186740448,-1.60532587940639,FAM65B,DOWN,extramacular
11299,-0.0137457783711599,6.93511919230832,-3.80750169265437,0.000278939176062997,0.0309932417847774,-1.44722680583025,SLIT2,DOWN,extramacular
11552,0.0199854216883824,4.58641534395545,3.76086391724752,0.00032671696724208,0.0332391951784746,-1.59799645328527,OPCML,UP,extramacular
11683,0.0110122770153645,9.24328433310159,3.89621130141,0.000205853604812605,0.0271375227919344,-1.15695663039444,GTF2F2,UP,extramacular
11762,0.0218623019139373,10.9187088079123,4.50496778539517,2.31022163748868e-05,0.0108489065150277,0.949702558873831,RDH5,UP,extramacular
11837,0.00831533453755994,4.39387023788367,3.71668052801512,0.00037910729518945,0.0356681089545314,-1.73964459070263,PPAT,UP,extramacular
11840,0.0153317806634412,7.99493825042557,4.81769389579326,7.05600067472527e-06,0.00615523463114332,2.10185107004905,ANKRD9,UP,extramacular
11886,0.0120062063249419,4.77840558922404,3.77688969025507,0.000309480695588187,0.0322867901249762,-1.54633295619071,ZNF541,UP,extramacular
12012,0.0183599112108439,5.07453095763211,3.61406493696622,0.000533362691171266,0.0423784418214644,-2.06408396279272,CSPG5,UP,extramacular
12070,-0.0196765190937693,4.44288843207549,-4.23012179479237,6.33459445182997e-05,0.0165425714984095,-0.0251572390323922,DNAJB4,DOWN,extramacular
12083,0.0212881796091096,5.23660254111548,4.05095572471491,0.000120023204899565,0.0213028199172389,-0.639959975534846,ITGB8,UP,extramacular
12091,0.00731418570088235,6.14068904502394,3.62302532027553,0.000517815730455603,0.0419219445515622,-2.03600994883184,C6orf1,UP,extramacular
12233,-0.0119363018636624,3.39582488292385,-3.54045877522808,0.000678943132036196,0.0484959380025854,-2.29281751375165,MLLT3,DOWN,extramacular
12268,0.0147450533203006,5.30014172337831,4.01482725845915,0.000136277880124779,0.0223997015593214,-0.761851087931211,PEX16,UP,extramacular
12404,-0.0176679446910082,4.19314922629906,-3.58379571703505,0.000589225259957827,0.0446547794053066,-2.15855461004795,NPY1R,DOWN,extramacular
12453,0.00909313904427849,8.76604617855168,4.02613323884016,0.000130976488523625,0.0222884554028969,-0.723783412259293,ATP5D,UP,extramacular
12818,0.0177874662881845,5.78555233285827,3.75703741126189,0.000330965912732942,0.0332588294658103,-1.61030979971701,PTPRZ1,UP,extramacular
12857,0.00754447824590669,9.46066286639531,3.97213440889859,0.000158215817018859,0.0232720554268509,-0.904964315052224,NDUFS1,UP,extramacular
12888,0.0117052347423781,8.06898301512354,3.8956872482035,0.000206225851889233,0.0271375227919344,-1.15868467095453,PDE8B,UP,extramacular
12960,0.0165335526429023,7.4906261808256,4.08962637517563,0.000104693461325741,0.0206572897466305,-0.508706314699973,MAP6D1,UP,extramacular
13013,0.0120287242666332,4.63315858934575,3.54638882166552,0.000665943837809422,0.0479403906948764,-2.27451496047382,CYP4V2,UP,extramacular
13158,0.00923983393570846,4.62571473055614,3.84658221206287,0.000244115522804693,0.0289222052277259,-1.31990930134274,THAP7,UP,extramacular
13185,0.0191181068720799,8.42463605249637,3.58519721375741,0.000586520587918736,0.0445321187123484,-2.15419305457965,BCAT1,UP,extramacular
13193,0.0145641422898208,9.18251955015018,3.54613822846644,0.000666488358440965,0.0479403906948764,-2.27528884068597,GOT2,UP,extramacular
13257,0.0204626957917337,9.3167518461394,3.9731876884596,0.000157635964004537,0.0232720554268509,-0.901445704046689,COL20A1,UP,extramacular
13363,0.036257197362039,8.16400805298942,4.0888530993151,0.000104980665154825,0.0206572897466305,-0.511338822290291,ERMN,UP,extramacular
13404,0.0165481301431864,4.80548230774444,3.63295057564201,0.000501097465421865,0.0410079762121686,-2.00485524902836,NPTX2,UP,extramacular
13477,0.0132361858755458,4.46153868394315,3.83216889798351,0.000256445218234179,0.0295344212011273,-1.36696853660739,KIAA1543,UP,extramacular
13534,0.0178089748650318,3.86233331137784,5.00309875252694,3.43189749364061e-06,0.00454532720524772,2.8046179566421,ARHGAP1,UP,extramacular
13727,0.0102157654870722,3.8529361080504,5.10854987650567,2.26540567860052e-06,0.00407290694652651,3.21039039070533,RAB11B,UP,extramacular
13774,0.0160829213964291,5.41588668392807,4.5882971114447,1.69068613621978e-05,0.0100461060268132,1.25242161757381,TMEM151A,UP,extramacular
13803,0.0197266894919388,7.26471171058695,3.91011556566908,0.000196208813149664,0.026462372826106,-1.11105096616484,SLC16A1,UP,extramacular
