gene,rescue_lfc,rescue_pval,h2o2_lfc,h2o2_pval
SPRY2,-0.791532955220981,0.000378513121697,0.855905598983856,0.0001227361584712
FOXL3,-0.791458348357112,0.651934764962445,5.47913351216568,0.0085774816590856
CHRD,-0.790915004052647,0.148619085349253,0.532383416790541,0.331185140742138
PLEKHF1,-0.7908724626281,0.0175421461269846,-0.302457179104465,0.357218689523404
TBC1D3K,-0.790725764935468,0.747793489496233,1.48506584536266,0.55865128608574
ABCC8,0.790442558935617,0.46139569158316,5.64451557108343,0.0003602912304696
TFCP2L1,0.79038256803012,0.82756027400639,4.99987053835276,0.189112636251305
TUB,0.790270793196613,0.385125655297438,1.67694095170723,0.0897543517108387
MINDY4B,-0.789959998604529,0.467899691281737,5.96848014959218,0.0001534057270524
COL20A1,-0.789836342615464,0.0020571425515175,1.33791303344681,2.54138868077086e-07
SOX7,0.789748093243875,0.676617808793328,4.41754348358263,0.0457197918487405
BRICD5,-0.789570304762658,0.0203168720808844,-0.0363255525847029,0.91369806521072
AP1M2,-0.789237449437666,0.0084570466094031,0.119586570962537,0.688942939911796
DLL1,0.789092217660991,0.251848934451707,1.13515163205474,0.137302177384595
GNAT1,-0.788835631411301,0.51447418852724,1.99319027041759,0.118954764003023
FAM83F,0.788117984245637,0.443322404863565,5.57522878053707,0.000325894510852
LDHA,-0.787766943195099,6.69075699879199e-14,-0.440793584032037,2.73094601557862e-05
DMWD,-0.787763545375721,1.77186191373597e-05,0.38667532143213,0.0350266086090262
SLIT1,0.78767105341578,0.410587784431178,3.13193825626008,0.0027701470049625
DNAI1,0.78764054725541,0.155533649806993,1.13876689537868,0.0584185766342294
DEPTOR,0.7874867832441,0.473027095898607,2.99067044933116,0.0435479973194927
MARS2,-0.787441079683069,0.0237581055184229,0.495766981879867,0.154540311598843
IKZF2,0.787054429417995,0.0030505193314772,-1.34065042303081,3.96645721458132e-07
CHRNB1,-0.786445868641842,9.06615550438813e-08,-0.235416841496059,0.107864810607631
DTX3L,0.786317004551714,2.47308881984192e-11,-0.292418014625826,0.0137627298554719
GALNT9,0.786241926556324,0.0489753670764196,2.20708001989733,1.08746081508058e-06
ABCB4,0.786177576646962,0.44799528878488,2.02680635009063,0.0919179786109968
PPME1,-0.786135289728811,3.00215722549664e-08,0.035289285638242,0.803081549220028
DOK7,-0.786039688090938,5.06419710153759e-05,-0.0732803104346975,0.704078590969681
DNPH1,-0.785905323253159,0.0014032458841981,0.179286190134539,0.46560217634835
EVA1A,-0.785471633100162,8.35906624431491e-09,0.231028163873113,0.0898704565455894
PHPT1,-0.785341440433141,2.19712043546701e-06,0.141004953366432,0.394742772000366
EYA2,0.785289403159952,0.301293348312536,-0.0054251605395951,0.994452221062084
CDC45,0.785143475220604,0.0003513867857595,-0.416539029025359,0.0609547019898488
BHLHE41,0.7850180949388,2.2277858632051e-05,-2.01767469447094,6.43068807743153e-28
BRINP1,0.784966353048985,0.0002461551670947,-1.08759949823975,3.74865072271607e-07
PRB2,0.784884060269917,0.697413367517587,-0.259058208769,0.900100465782053
GPHN,0.784333486335455,8.49144394368704e-07,-0.475354345574872,0.0031457877074208
TGM5,0.784289541418169,0.616253816506626,-0.397947900877424,0.801530930563445
ZNF366,-0.784204824430401,0.529083799158995,6.28229158790281,0.0002091980962568
MYBPC2,0.784067429726915,0.214157377751583,1.76826892927353,0.0093809930986186
TMEM131L,0.783973503087931,1.23060342643004e-06,-0.574476357636187,0.000402186846952
PLK1,0.783928667907273,5.71481797038934e-07,-0.535383017886673,0.000697964991796
ZNF620,0.783773264357215,0.0048161453977832,0.318114486352101,0.262240246410043
BIN2,0.783568514530787,0.591762497936171,1.48789054858889,0.344923810148377
SPDYE21,0.783238269837533,0.437650242900519,-0.682553342313651,0.501336290824635
TMCC3,0.783200665512756,0.0003959494992205,-0.520712814412905,0.0200453121326317
TSPAN2,-0.783003335956928,4.07900985791161e-17,-0.325614084457889,0.0003967383832582
BMP1,-0.782706496983168,4.794656566653e-18,0.111660923832554,0.216269511317663
ALDH3A2,0.782335087303256,4.15422401331633e-07,0.0416309746567193,0.788106682643748
MAP7D1,-0.782210244989262,1.57154208907987e-05,0.114562874897928,0.526925507955062
ADAMTSL4,-0.782173003204986,3.81218670988782e-11,0.0796668860076051,0.50021718979022
FAM110A,-0.781659503382653,0.000327143269392,-0.149208182614257,0.488589126391221
PDCD2L,0.781562708273259,0.002824328285092,-0.837921949583678,0.0014892553987156
YIPF2,-0.78148455688723,8.24179672568774e-08,0.184840098565913,0.203488514448319
EIF2AK3,0.781220888509426,2.65792264003245e-05,0.336382003625451,0.0712361892644854
HIPK4,-0.781120256048123,0.562467828709608,-0.224238439102695,0.865636736146822
KRT8,-0.781082059282705,1.29194268756137e-10,0.161154762410186,0.184666831373498
CLDN10,0.780955844350783,0.12841871768462,2.60174058902854,6.39847912000458e-05
MSLNL,0.780881845292228,0.434063915028478,4.2471223406074,0.0028287952926974
TP53I13,-0.780687457210934,9.34476277970313e-07,0.125804971279975,0.42784872238486
DUSP23,-0.780585181459758,9.6314016724976e-07,0.114489465540511,0.471028193920889
SELENOP,0.780400587517138,0.0229671536081817,0.553118633154036,0.119356512144562
LGR5,0.780279567720324,0.0772997594610737,7.41801208341178,2.53065704870135e-11
VSIG10L2,-0.780080661048476,0.527559966604708,3.56636014253351,0.0219898433262414
SYNE2,0.779761842048915,4.47431901574941e-05,-0.513127630743993,0.0078139400494073
KCNT2,0.779733034037906,4.85688822113289e-05,-0.196622601755944,0.309997758119225
SNTB1,-0.779699150656267,0.0004412204858842,-0.39295828242741,0.0701585571462392
SIRT1,0.779677301980503,4.41115230626788e-09,0.080663086821029,0.549156130557637
DMC1,0.779674283879454,0.337929891297288,1.18210595296325,0.17286122930733
ATAD2,0.779370851358897,2.45907302570997e-05,-0.109333473792745,0.555773336812181
CFH,0.779264504924714,3.93350261506895e-07,-0.235923620005403,0.126837100066934
CIP2A,0.779193012696115,0.0001015891631383,-0.820902367174547,4.50426381136716e-05
PCDHB5,-0.779090810449884,0.731017714445418,2.59865848176455,0.285965043561842
ZNF326,0.779057621811039,5.29689359263291e-06,-0.324957186860828,0.0585794438780615
EHD1,-0.77888612938629,2.91756790074008e-06,0.565043746451033,0.0006931611038665
MSX2,0.778760526141666,1.16700934482348e-05,0.452987137208804,0.0134015983830258
LRRC71,0.778417892958496,0.0357055994437523,2.61125376922469,1.09393546837862e-08
NRAP,0.778361326672348,0.832074835952355,2.83193734959609,0.458706780889037
GABBR2,-0.778299851528186,0.133150079973636,1.90410853581149,0.0004651177994117
SPEF2,0.778296034446216,0.010362829017804,-0.588920777946119,0.0535124384717584
C19orf53,-0.778161959463946,0.000371719753838,0.0213523851332494,0.922049569178355
CDCA4,-0.777897853932548,0.0001149163623852,0.226579947803357,0.260285979316841
KLRG2,0.777885567749365,0.31913575697242,4.81901921037736,0.0001633326957565
RNF165,-0.77739729055689,0.0037477552004871,-0.699599330837514,0.0066527298236545
ANKRD9,-0.776990736377176,1.06877201865682e-06,0.050519536265074,0.750556290977806
FAM177A1,-0.776985079663439,2.84295514350891e-08,-0.135735960520088,0.329372970159926
SCLT1,0.776974105513027,0.0003313618083599,-0.54781855037098,0.0119995976112849
AKAP7,0.776764332482113,0.0003847278187739,-0.761910700692925,0.0005458189638458
CNTLN,0.776714248819348,9.41539567111369e-06,-0.322482228080942,0.0685196659497978
MAP2K3,-0.776410267834734,0.0579983547813783,1.36892070563585,0.0008337708051197
MST1R,-0.776409150118716,0.0003772558968928,-0.124184126680098,0.565738822371339
IGFBP5,-0.776357212979115,3.18365291667948e-11,0.0153849957066739,0.895322336550444
DCBLD2,-0.776281451463167,2.12230320378477e-05,0.269500562549033,0.139857913148806
RORC,0.77627318028377,0.0185766439513143,-0.0876182605426873,0.793752424278843
NFKBID,-0.776230266682294,0.0154335179118903,0.232494146073,0.465611406686722
CNBD2,0.776176546183675,0.234024021242577,0.977674603640907,0.16382075700285
NR1D2,0.775951779134087,7.20530231460912e-05,0.030486025193755,0.876356143176431
STRC,0.775920579826757,0.807211653676206,2.79423849999399,0.404495896010269
ZNF34,0.775825300280092,0.0028494457786018,0.194759874547488,0.461534331608025
ENPP1,0.775824623056647,6.37894366855388e-05,-0.444458294950357,0.0243186280592782
NLRC5,0.775786851301371,1.35431167339294e-10,-0.393519890397011,0.0013861761921614
HOATZ,0.775774418228748,0.184543105544357,2.39866816243907,0.0004160265575552
ASS1,-0.775562177676443,0.0192390440461831,0.184657256293087,0.572229133096295
TACR1,0.775561492702969,0.0500126098378976,0.178055499680391,0.663278741361725
BRI3,-0.775001899400326,3.72258854428898e-05,0.109302313829828,0.560635550968466
OR11H4,0.77498027140769,0.808945986454027,2.79412895590009,0.407893496242888
CACNG7,0.774796385560927,0.569040661259601,5.53247207099442,0.0019811030991005
ASB10,0.774750748420046,0.379150216968523,5.97627225377166,4.30700820894926e-05
CRYBA4,0.77473505532406,0.835067423495234,-0.0823746909195131,0.982641658082912
FSTL1,-0.774532461848121,3.62092126281721e-22,-0.142583578421182,0.0746073000084705
LRRN2,0.774496076312637,0.0008533917225047,0.535351497081879,0.0291140236697042
TEF,0.774418210614585,8.67872594742087e-05,-0.201713572822122,0.313154434467961
CCL27,0.774382721897508,0.194104348959326,1.00658699634968,0.116194778142479
ABL1,-0.7741465800475,1.97316003287547e-05,-0.215117263458898,0.235373878525789
CTIF,-0.773886501461474,2.31746532153808e-10,-0.225299601340413,0.0644652065759814
IL2RB,0.773866874866468,0.312706141395109,5.2336574652604,3.60581362714051e-05
ISG15,0.773398511905826,4.48760679336106e-06,0.798155986672614,3.58336303025006e-06
REN,0.77326862749376,0.591081194532898,1.97754458430175,0.212337732834808
FAM171B,0.773165637332554,2.7458230179371e-06,-0.146462688630952,0.381800772036741
MEGF6,-0.773036985155372,4.69628773284667e-14,-0.0382900676211812,0.708382519216376
CFAP210,0.772948811772891,0.0097607074241615,-1.01138551679872,0.0007329065674604
COL9A3,0.772779341233677,0.234855693077625,6.5358513640862,1.11228546175916e-06
CCNA2,0.772765600273022,0.0007044984591131,-1.01567668366224,8.5165757836528e-06
SIGLEC5,0.772427764403912,0.856414648364882,1.833101491252,0.674888728291014
VAV2,-0.771900206034634,5.3629691003526e-12,0.0784100337888386,0.482114774543787
BORCS6,-0.77184133054599,0.0160308638826141,0.0430129686229911,0.89183631153808
CCN3,0.771577517102859,5.77648046452463e-20,-0.132137556197103,0.119983150148865
RGCC,-0.771332399443347,0.437765607539804,2.25599248279598,0.0323318702386819
IL1R1,0.771245948782908,0.0002438896273155,0.0654069055896659,0.764269906018292
LONP1,-0.77122528926764,3.37154462176211e-05,-0.225415866506619,0.22507792388076
KCNQ3,-0.770978763104307,0.0032964580815737,0.143792875627514,0.58227378077645
PPM1D,0.770723083174597,0.0001029297759767,1.15738057275741,6.98097823289425e-09
ICA1L,0.770221884918302,0.0010030585409902,-0.0558944761832392,0.816720934775828
GSDMB,-0.77000014814868,0.0002675666879692,0.156444045328569,0.457972245231363
CIBAR1,0.769979860277538,2.47583027107212e-06,0.36293902936925,0.0287797264846116
LGI2,0.769647902661499,0.824298097567907,1.83488734676851,0.609333848799715
ACTN1,-0.769400405817839,2.26139812516846e-12,-0.087561529989159,0.424380995974355
EHF,0.769381150771407,0.172218814039638,3.06521101314619,5.86052631644935e-06
LMAN1L,0.769308591489259,0.209947475970921,5.565065492486,2.7220584969374e-06
C17orf114,-0.76901196545525,0.521523032870362,0.661488741279946,0.582924565562658
TBC1D28,0.768585800809715,0.519929220336133,2.991119513369,0.0528581319329965
LPCAT2,-0.768502918778964,6.21077889892448e-16,-0.259079600870958,0.0058250801420414
PYCARD,-0.767987739967949,5.63991524106166e-05,-0.0842418226289794,0.655326891117716
CREB3L3,0.767798216237383,0.764914519844234,3.83201749358132,0.171446903640469
ERO1A,-0.767780691563959,4.6560043941347e-06,-0.603069044463587,0.000318027206935
H4C8,0.767392451220654,0.0272055657488567,-0.147974930275284,0.677442074009497
NOL8,0.767263471944286,3.36776132039695e-05,0.148014138173007,0.426046769112482
MSH2,0.767258806575563,1.10436769302373e-06,-0.795741365285852,4.65768854967696e-07
PLEKHD1,-0.767228325849723,0.215903138121479,1.43079866551379,0.025295224162903
ZNF19,0.767152172258027,0.248496947297344,1.26502722009793,0.0776990565336311
SDR9C7,0.767133907999867,0.589784847274235,5.37238612493363,0.0034177337958054
ASAH1,0.767114552214487,2.40893721526148e-12,-0.161338736953263,0.142463283842263
NKIRAS1,0.766944011636369,2.50973726396788e-07,0.261908828742022,0.0859930529713968
GLYATL2,0.766839574556869,0.36213771198132,-2.20165683648027,0.00721008891581
STPG2,0.766741536402496,0.182744828060577,-0.478919692183776,0.414197024069329
ZNF563,0.766660411473746,0.036698140072614,-0.831634318951502,0.0239685564975107
ZNF397,0.766582721798656,0.0002565196543122,-0.353623367046762,0.0936530358022373
DNAI4,0.766574016135974,0.0022559425455508,0.0210488786360931,0.934673654813421
PLA2G4A,0.766388581537285,2.50219248427962e-05,0.265703094932745,0.161457087739627
PLOD2,-0.765696312446322,6.06626830291909e-12,-0.486406339193976,1.22432984573872e-05
TAPBPL,0.765634756754469,1.72793296181358e-06,0.225668083315308,0.176006528257309
SERTAD4,-0.76514006264197,6.54294797659541e-07,-0.642632911486619,2.4474397252927e-05
AZU1,0.765023314013045,0.636230276323991,5.65605011752808,0.0011645258082953
ZC3HAV1,0.764925085233397,1.28491348927876e-05,-0.416680914113152,0.0178286958913145
APLF,0.764888550081639,1.48593239050296e-05,-0.160389063348704,0.370953354619441
PDIA4,-0.764728913859768,2.68757773872851e-06,0.298179098821417,0.067155899350521
NCS1,-0.764494883028123,7.15464471450643e-11,0.20041776173467,0.0872713515400067
C4BPA,-0.764461232334155,0.480657234699492,0.357225017741768,0.741065470871361
OSCAR,-0.764204445084546,0.019134271621251,-0.21447774355854,0.50398656779824
C9orf72,0.76371793554222,0.0001896356540245,-0.0916703678203768,0.657057515427027
CEMIP,0.763348229327664,3.58729017825425e-06,0.212248984729699,0.214774469158861
COL26A1,-0.763285215345086,0.211602062791351,0.441101622623575,0.469534554606088
GJA1,0.763265273883647,1.73097705251954e-10,-0.534146870595391,8.03354508374148e-06
TGIF2-RAB5IF,0.763093529807721,0.180153565613832,3.21230102670746,8.57025038866438e-06
C4orf51,-0.762640650206296,0.695337556509164,-0.159977100313626,0.933207197043317
MDH1B,0.762352525224517,0.17459283034556,-0.176995991269257,0.757779179645504
CAVIN1,-0.762336160017557,2.87673737058865e-06,0.0296313254936479,0.855610258392579
PBX4,0.762123033032423,0.0362430501527401,0.26694592918347,0.468635260884931
MRPL17,-0.761466406402945,1.66322165023194e-07,-0.411776556964499,0.0043670099793893
DTL,0.761325734349288,0.0005511886409292,0.117718284698111,0.596518367258615
ABHD16B,-0.761291434269995,0.0009530987115449,0.801793117987611,0.0005569772206018
CCDC69,0.760991796411507,0.0044341195563731,0.412691844473172,0.143979987216405
CCDC170,0.760923193470959,0.172596689894858,0.990676791165085,0.0936471916837283
BANK1,0.760533652875508,0.488462667629119,1.03517742704315,0.381799855054804
SH3PXD2A,-0.760464778592154,0.0983674400686264,-0.540285956255014,0.239100810024568
PPP1R14C,-0.760398045701943,0.154720049710732,0.242065512922457,0.646411702096895
BCL2L1,-0.760123738656985,1.33350879861896e-06,0.332972691312506,0.034170371652147
PHC2,-0.75964787387398,0.0004996830555596,-0.0387601221064763,0.858980273348137
SLC4A10,0.759433094386106,1.94589182435106e-05,-0.125065311782771,0.492613757761148
UBE2C,0.759418316981905,0.0021944374506687,-0.0413880575771717,0.86854601627278
LIN9,0.759073563016077,0.0139582308347291,-0.835644906046864,0.0069381193275995
METTL26,-0.758233577423813,1.53966593436522e-09,-0.0565076036068289,0.651478079295953
BTN3A3,0.758136810892027,1.06273146923439e-06,-0.685143596544349,1.19978116065071e-05
PSMC3IP,0.758136584681366,0.003882110198868,0.137219846530431,0.609115645979847
NACA2,-0.758127293089753,0.259244044035195,0.112422928824943,0.86518498402617
FANCB,0.758009819606499,0.0033307218820663,-1.55318918864542,1.06628751251525e-09
SPATA32,0.757511172259766,0.256222959861896,0.450283122559267,0.516659073497649
ARHGEF35,-0.757506299667935,0.0244899737171493,0.146345114634646,0.662660870935587
ALKBH7,-0.757388674151358,0.0004297114284813,0.241908482925697,0.259767222688982
NKAIN1,-0.757346146694712,0.136097010384814,1.18543794206376,0.0236091088467242
ICAM4,-0.756934565966248,0.635737476923979,3.54773840125331,0.0273623236510295
EFCAB12,0.756858790681305,0.137002433717341,2.85505272360142,8.17678891886302e-06
AGAP1,-0.756837050542512,5.11730623637712e-08,-0.345841256652749,0.0124685294388568
DNAH8,0.756679978268736,0.647842722418184,0.893662209436132,0.60938638586492
CCNB2,0.755876221113072,2.54909449062613e-07,-0.448555536586164,0.00247644711802
LST1,0.75524888711485,0.450783376228825,3.21500184865768,0.0086104682167126
PLCD4,0.755077021788962,0.197308517339684,1.65821256388761,0.0125633887639172
BRIP1,0.754557613073403,2.06923032400723e-06,-0.894956006503821,1.95550736556895e-08
MSLN,-0.754470762767792,0.0417330119646684,0.0938437015437823,0.798130279662463
PIH1D2,0.754388164282134,0.0259896082129809,-1.2052785829063,0.000358108790561
CCDC103,-0.754242767883662,0.759262184314239,0.379225493792201,0.877078180610906
P4HA1,-0.754040572790436,5.52047805967517e-08,-0.347554519356206,0.0121281843527549
NRG1,0.75397268002139,1.25156441153066e-08,0.290571189041074,0.0304256220279896
SLC10A6,0.753825598466349,0.413942809957463,5.6063495450494,0.0001575207358513
CLDN16,0.753731880582381,0.160173117768519,1.42144374682143,0.0175787974810527
NME3,-0.753707362237324,2.5582954867929e-05,0.174167440363377,0.329675226375756
DUSP16,0.753571246406725,1.78069582980433e-09,0.2034934812496,0.106310011142799
GCLC,0.753402931459878,9.13613396038414e-10,-0.453047767728137,0.0002508166067593
KHDRBS3,-0.75299353283464,0.0001299115452615,0.265865849713125,0.176369942201025
TAF1L,0.752620701837134,0.736602250923689,2.43632751426754,0.322043174015129
TLDC2,0.752505579721055,0.611316480884028,-1.17887185202457,0.424158197311823
FADD,-0.752200268050287,1.85584210853609e-07,-0.00283136453098,0.984285851459806
RRH,0.752154454761544,0.468059194883052,1.27104336050354,0.256577292587181
OCM,-0.752104856367584,0.600920876680813,1.31038030562415,0.379232332399602
GAS7,-0.752103318696427,4.41324778539449e-22,-0.150903994828504,0.050458617392948
GNA12,-0.752093516481242,4.45555647913214e-07,0.0171712404248324,0.907375938394602
CDCP1,-0.75191428744117,0.0509270934871956,-0.0043621829576546,0.99095956408352
PLCG2,0.751891371534651,7.40954568641668e-06,0.0418403535874316,0.809588500187867
LRRK1,0.751481389298119,0.0175165324330786,1.20732770387088,0.0003275942936604
KIAA1671,-0.751452195169844,5.92372612776129e-07,-0.226659238073085,0.13107268924231
GUK1,-0.751300467904418,7.54178187679083e-09,0.0148484416064123,0.90895103128346
SYCE3,0.751277872700822,0.370833378941529,2.78940001251393,0.0106336912284283
IL7,0.751267255467489,0.006607982811889,-0.246817901254969,0.381128668392367
C11orf16,-0.751110265480811,0.268620252096887,0.67644022462118,0.324574933346872
TXNIP,0.75099061145505,0.321729770979058,-2.43360514434219,0.0013189797342601
PTX4,0.750858828524571,0.499241035793455,3.70653251866614,0.0128572873491705
ABCC5,0.750511091314565,5.21431407261885e-10,-0.243295868305897,0.0452330403723608
CEACAM19,-0.750324827964722,8.31225790894449e-10,0.248120759334812,0.042041492405507
CTNND2,-0.750323563183986,0.0420698340531539,0.119942421242357,0.740815385117958
KCTD16,-0.750145229900158,0.000850190739629,-1.32071732963508,3.09524297940583e-09
DEF6,0.75008663198939,0.0655026349386654,1.93728723548176,3.10119235782642e-05
MPHOSPH9,0.749949742351301,0.0001770130888036,-0.551614509837138,0.0060411992621957
DBN1,-0.74994154370446,1.68519856465897e-08,0.0897094255730237,0.499529510445439
IRF4,0.74981078320735,0.227837512897918,7.21703152038212,5.40597173122171e-08
ING3,0.749402493764001,1.21831017129192e-05,-0.272608876193753,0.116091271336379
PGAM1,-0.749390694497225,1.13614204949481e-11,-0.0950428463760033,0.389021096814756
SNTA1,-0.749287467596469,8.49066998696163e-09,-0.175167924525271,0.175967321243529
DOCK2,-0.749097166989272,2.09465453715116e-11,-0.0434813590427707,0.695558533124899
WDR54,-0.74894251291329,1.90826179361886e-08,-0.221416771965751,0.0944958164310387
TAF7L,0.748925606264762,0.51573172551796,1.33047515730076,0.272791227370887
MASTL,0.748795550628354,0.0044820273849844,0.552405770774534,0.041356527273589
C3orf14,0.748145519308692,0.0006056190117843,-0.113967080620484,0.610158673875574
SLC2A13,-0.748005316637403,0.0108139663426413,-0.310149317572926,0.280251545325928
TIMM29,-0.747862652189842,1.53558581758339e-07,0.504933947616886,0.0003990788190285
H2BC11,0.747642538877805,0.425353560457852,1.40079194918907,0.17932974618083
SLC22A2,0.747365898116577,0.370881041441616,4.44227296544268,0.0007168853988976
LAMA3,0.747176447117312,3.0733640748292e-16,-0.27470658524845,0.0028704871911146
OR2A5,0.747065847567994,0.596722661789662,-1.11848874784046,0.427357809506585
UFSP1,-0.746409480009717,0.0219619489550366,1.10976171883121,0.0008024349523058
CHADL,0.746242296576926,0.379731727232634,2.37957488624877,0.0169223028085575
EDIL3,-0.745933440265653,2.34057224285885e-09,-0.325359078785219,0.0086690776918699
PSG11,0.745790112799617,0.115488685489495,-0.822216034375058,0.0843350498307345
EFEMP2,-0.745787437006575,1.97274572685264e-13,-0.0188165165514171,0.852707112001742
MAP3K8,0.745354937473409,1.02369116153401e-05,-0.741148603887528,1.26045109510034e-05
HYAL3,-0.745114150092174,0.0004107054447791,0.570048089098075,0.0069646813192751
FAM78A,0.745014054355651,0.104108100520054,-0.568435665367576,0.220243649985188
ZNF596,0.744734655733938,6.73426792767546e-05,0.802126385666025,2.22271481750325e-05
LSMEM2,0.744659252485268,0.0450682096756782,3.73370533477654,1.31361191263536e-18
SDC2,-0.744267026755196,5.98110233117874e-14,-0.0899355176689103,0.363495420119778
SLC7A7,0.744013659912664,0.0053229095897477,2.09725641788139,8.32414255090165e-13
HEATR5A,0.744002726460339,9.25894759699643e-07,-0.21960687144175,0.149429552291392
ZWILCH,0.743983477138888,0.000100556077248,0.0165992589275995,0.932974367510871
LIF,-0.743936821483417,4.87635555930631e-05,0.661126507488838,0.0003077995147784
MIEN1,-0.74288257057037,0.50584091480562,1.2492417996135,0.281318469302564
HS6ST1,-0.742839866321996,4.12343065729785e-07,-0.258757415604202,0.0771922157436984
HRH3,0.742600050205465,0.684120313033405,2.58949864260748,0.212293044906692
TRIM69,0.742529916768988,1.66591344069532e-05,0.234459323521524,0.183780305323062
ITPR1,-0.742514641780607,0.0004203397363344,1.07199641319506,3.76172631352226e-07
SLC17A5,-0.742427601456238,8.70691532139192e-08,0.0548839783445075,0.691072169288702
RTL8C,-0.742193631371253,3.5240419353784e-19,0.0872045245182874,0.291630854419665
AFAP1,-0.741652178774527,5.36764894429071e-17,-0.179868331984579,0.041071364850081
GIPC2,0.74151690326366,0.0027113855571063,2.4182424757997,1.76686632318813e-20
VNN1,0.741496623067732,0.358645075939215,1.07946214825188,0.203775857693499
FAM24B,0.741334804035643,0.568367139860679,0.561556366831092,0.685193098308619
SH3BGRL3,-0.741136314784262,1.16468924312184e-09,0.0876048108079706,0.471129297783151
CDH3,-0.741099138915958,0.1513226594213,0.459809651509266,0.37330177780457
AKR7L,0.740868331175532,0.0321781095650508,1.27644524722713,0.0007189279307678
MAGEB17,0.740798758725862,0.737062158687942,0.564195289491369,0.804983439446515
FAM161B,0.740779820928602,0.005046825944724,-0.106106855472453,0.694531544326351
CENPJ,0.740744490540082,0.0031104935797004,-0.637699631482717,0.0112595143415463
ACKR1,0.740654438780501,0.681024291895622,0.536456558104414,0.777037808447877
PSMB9,0.740622990783002,0.0049456345629203,0.0258300433129307,0.923308374037521
IGKV1OR2-108,0.740621853896633,0.655444031650746,-1.31973072999332,0.423447147670997
SLC25A4,-0.740259142725513,5.05274037351066e-07,-0.314511566364819,0.0321132624105514
AGPAT2,-0.740175025344816,1.55937446003964e-05,0.17018638076979,0.319823258592467
BRK1,-0.739813732527104,1.65726402336875e-07,0.0678175782942687,0.631083348053407
ROPN1B,0.739734482881959,0.500522790859586,0.986953484985288,0.389595093474181
PKD2L2,0.739708031513351,0.0264435004395237,0.606536218874045,0.0914904520207812
TBC1D4,0.739688920152117,0.0004036637616563,-0.0501354384231661,0.814483481477221
CALB1,0.739158871809759,0.44164439450069,0.857915534274357,0.391072474019698
PTPRO,0.73906474749966,0.267595428496688,-0.13088252519347,0.847349551759847
ADAMTSL5,-0.739025585988735,9.25244848601846e-12,0.399636495122202,0.0002230205078977
SRSF12,0.739016345417917,0.0555775299022493,-0.274224078599521,0.485002871398433
GTF2H2C,0.738819644746301,0.0007236593456696,-0.477991947250181,0.0308783828631397
F3,-0.738624953428973,0.0001567114253794,-0.342162138983657,0.0798757118370424
PRSS3,0.738427865058898,0.318914345934535,1.56935660493157,0.0492079001667286
CKM,-0.738163997494591,0.11954251998859,5.54552622668945,1.05431713585059e-18
S100A2,-0.738022700736167,0.0118659719810145,0.549238481849687,0.0613173247925187
MTUS1,0.738000294252229,0.004591967582793,-0.7934935992799,0.0023822322871322
COX6B1,-0.737628076517881,0.0002912684296155,0.31015952247541,0.1274898524638
NDRG2,0.737584852403028,3.59537979788815e-05,-0.117519433948812,0.516729948951715
HNRNPAB,-0.737345427371718,0.0005387466024159,0.51935610907394,0.0147967819926864
OOSP4A,0.737221354202854,0.246262447051919,7.37992045917986,3.19274746233995e-08
LAMB1,-0.73682691781669,1.59638068376459e-12,-0.191701485736397,0.0654399225395232
ENAH,-0.736560817222738,7.71723064326665e-13,-0.241006433285467,0.0188268305610935
PIEZO1,-0.736269395726758,7.08537496236964e-09,0.0150638147709026,0.905691206618522
SLC28A3,0.73620740027759,0.0629772443047542,-0.10252426124763,0.79932185705457
BST1,-0.73606613282178,0.0045886507564077,0.404648346073,0.118707205825279
KCNJ6,0.735856535327027,0.214561067086389,1.47342035730362,0.0224761258646965
PRKAG3,0.735505954412783,0.781342385262067,3.54177861935302,0.217494438069476
EGFL7,-0.7351844700896,0.0011103968210265,0.618634178927935,0.0061652864974666
FGB,0.734769197494418,0.863551522607666,1.79503736764811,0.681488063702967
OR13A1,0.734769197494418,0.863551522607666,1.79503736764811,0.681488063702967
OR52W1,0.734769197494418,0.863551522607666,1.79503736764811,0.681488063702967
WNT1,0.734769197494418,0.863551522607666,1.79503736764811,0.681488063702967
SLC25A41,0.734642237772182,0.197881166922952,0.61968430392968,0.292348885771435
FAM187B,0.734481222355988,0.772900086825123,3.83560805591233,0.167828071549735
H1-7,0.73434304691578,0.857917896377371,-1.05228529484452,0.797445786678969
MCRIP1,-0.734168792800789,3.34735545922268e-06,0.273337818532261,0.0832199577668378
C20orf173,0.73404193010664,0.450673899336465,0.897861841986993,0.388775481018341
RPL24,-0.733279775233367,1.07580470081426e-05,0.231244309952808,0.165081134157745
MFSD3,-0.733275509370461,1.64868429168521e-05,0.315017483236557,0.0639110109814205
ADGRB3,-0.733274835495906,0.682012394296011,2.34811632021476,0.239250143828624
TRPM2,-0.732841898241056,0.105513968484976,0.938166675453,0.0392744382118704
IMPG1,0.732579524879297,0.142500042229388,0.901627244578241,0.0859311027514803
SPATA3,-0.732576452518017,0.81499489106653,2.89531418117066,0.371454586681185
KLF17,0.732473296408306,0.524091348093797,2.81748674774581,0.0633652686378108
COTL1,-0.732457766000555,5.91189679751102e-08,0.0341546671806678,0.800371662259635
SEMA6D,-0.732016170313811,0.0027403085805907,-0.0108211041470158,0.964365990540636
ELOB,-0.731990692504879,5.77748423181619e-08,0.164786100309301,0.221074957851773
