perturbation_id,target_gene,age_UP_enrichment,age_DOWN_enrichment,mimetic_score,is_ARE_gene,is_age_UP,is_age_DOWN
4570_LHX3_P2_ENSG00000107187,LHX3,0.07525925073609335,-0.039571421691628784,0.11483067242772213,False,False,False
4114_IMPDH1_P1_ENSG00000106348,IMPDH1,0.048735234471153126,-0.06588262255117687,0.11461785702232999,False,False,False
8174_SMIM14_P1P2_ENSG00000163683,SMIM14,0.05390072962105323,-0.06064828115321568,0.1145490107742689,False,False,False
8589_SUMO3_P1P2_ENSG00000184900,SUMO3,0.02393921399820419,-0.09058632262607175,0.11452553662427593,False,False,False
6328_PIF1_P2_ENSG00000140451,PIF1,0.042328705482534104,-0.07218309566788514,0.11451180115041924,False,False,False
1124_C8orf33_P1P2_ENSG00000182307,C8orf33,0.04323687925192779,-0.07125645781888042,0.11449333707080821,False,False,False
7788_SEPTIN6_P1P2_ENSG00000125354,SEPTIN6,0.06911777698786298,-0.045328865101124674,0.11444664208898765,False,False,False
4307_KCTD5_P1P2_ENSG00000167977,KCTD5,0.04748187248171843,-0.06694875426992394,0.11443062675164237,False,False,False
10536_ZNF667_P1P2_ENSG00000198046,ZNF667,-0.011528875611013999,-0.12595133988843815,0.11442246427742415,False,False,False
601_ATAD3B_P1_ENSG00000160072,ATAD3B,0.0714745084663575,-0.04293920226112928,0.11441371072748678,False,False,False
4729_LYRM4_P1P2_ENSG00000214113,LYRM4,0.04206365024214546,-0.07228937671149856,0.11435302695364402,False,False,False
3702_HES5_P1P2_ENSG00000197921,HES5,0.04354302832803563,-0.07079479953568471,0.11433782786372035,False,False,False
5552_NDUFB11_P1P2_ENSG00000147123,NDUFB11,0.04896330525939453,-0.06536782374617435,0.11433112900556888,False,False,False
485_ARHGEF9_P1P2_ENSG00000131089,ARHGEF9,0.010758366191279513,-0.1035360035338448,0.11429436972512431,False,False,False
7367_RNF185_P1P2_ENSG00000138942,RNF185,-0.014684882194246419,-0.12892056654438816,0.11423568435014174,False,False,False
3953_HSD17B7_P1_ENSG00000132196,HSD17B7,0.08930306909312066,-0.024878067412073247,0.1141811365051939,False,False,False
4886_MBTD1_P1P2_ENSG00000011258,MBTD1,-0.020789371490329663,-0.13490219653025595,0.11411282503992629,False,False,False
112_ACTR2_P1P2_ENSG00000138071,ACTR2,0.02191739728082094,-0.09218385956288591,0.11410125684370685,False,False,False
11265_non-targeting_non-targeting_non-targeting,non-targeting,0.08565393648125819,-0.028431839807896955,0.11408577628915514,False,False,False
9468_TYW1_P1P2_ENSG00000198874,TYW1,-0.053132274893104674,-0.16719834865828492,0.11406607376518024,False,False,False
9895_XPNPEP3_P1P2_ENSG00000196236,XPNPEP3,0.03142856555802343,-0.08260528050722622,0.11403384606524966,False,False,False
9769_VRK2_P1P2_ENSG00000028116,VRK2,0.007573593923043566,-0.10645873223321373,0.11403232615625729,False,False,False
9920_YBEY_P1P2_ENSG00000182362,YBEY,0.09907518322714005,-0.014940789834218184,0.11401597306135824,False,False,False
6249_PFN1_P1P2_ENSG00000108518,PFN1,0.055525990823746534,-0.0584661984765276,0.11399218930027413,False,False,False
9485_UBAC1_P1P2_ENSG00000130560,UBAC1,0.08069185581816803,-0.03316134624869423,0.11385320206686225,False,False,False
9483_UBA5_P1P2_ENSG00000081307,UBA5,0.0712957502809791,-0.04247754397793336,0.11377329425891247,False,False,False
2690_ERAP1_P1P2_ENSG00000164307,ERAP1,0.0679692042795121,-0.04579882659085278,0.11376803087036488,False,False,False
8175_SMIM15_P1P2_ENSG00000188725,SMIM15,-0.04074248342377397,-0.15449776394648093,0.11375528052270696,False,False,False
6428_PLD3_P2_ENSG00000105223,PLD3,-0.0036080387761433883,-0.11731268381223467,0.11370464503609128,False,False,False
8610_SUZ12_P1P2_ENSG00000178691,SUZ12,0.15017536794393163,0.0365324481008076,0.11364291984312402,False,False,False
10965_non-targeting_non-targeting_non-targeting,non-targeting,0.06094626775510543,-0.05268716673004783,0.11363343448515326,False,False,False
11066_non-targeting_non-targeting_non-targeting,non-targeting,0.07976929920627253,-0.03382228148866529,0.11359158069493783,False,False,False
1753_COLEC11_P1_ENSG00000118004,COLEC11,0.0284574812355273,-0.08490028679275369,0.11335776802828099,False,False,False
391_AP5Z1_P1P2_ENSG00000242802,AP5Z1,0.12002687536856037,0.006680759975887515,0.11334611539267285,False,False,False
8256_SNX4_P1P2_ENSG00000114520,SNX4,0.04706887943274073,-0.06616493157327488,0.11323381100601562,False,False,False
6322_PIAS3_P1P2_ENSG00000131788,PIAS3,0.08298694654308386,-0.030145621636163373,0.11313256817924723,False,False,False
5855_NUCB1_P1P2_ENSG00000104805,NUCB1,0.08394237822355452,-0.02916584326535228,0.1131082214889068,False,False,False
187_AGK_P1P2_ENSG00000006530,AGK,0.03418185255120801,-0.07889208654598227,0.11307393909719028,False,False,False
8972_TMED10_P1P2_ENSG00000170348,TMED10,0.05782724562402014,-0.055208020233253614,0.11303526585727375,False,False,False
5771_NPM3_P1P2_ENSG00000107833,NPM3,-0.02769519058293652,-0.14069451340718764,0.11299932282425112,False,False,False
8734_TBL1XR1_P1P2_ENSG00000177565,TBL1XR1,0.0830177669198732,-0.029919774418484826,0.11293754133835802,False,False,True
5376_MYD88_P1_ENSG00000172936,MYD88,0.016552597027682837,-0.0961494710027118,0.11270206803039465,False,False,False
5307_MTF1_P1P2_ENSG00000188786,MTF1,0.044858031071049236,-0.06778239620576672,0.11264042727681595,False,False,False
6018_P4HA1_P1P2_ENSG00000122884,P4HA1,-0.020185292105257678,-0.13281975233195553,0.11263446022669785,False,False,False
5306_MTDH_P1P2_ENSG00000147649,MTDH,0.020959910908564132,-0.0916292053665285,0.11258911627509263,False,False,False
5925_ODF2_P1P2_ENSG00000136811,ODF2,0.03464004881947687,-0.0779488422839132,0.11258889110339007,False,False,False
6977_PYGL_P1P2_ENSG00000100504,PYGL,0.054235644382164494,-0.05834995358507557,0.11258559796724006,False,False,False
1380_CD8B_P1P2_ENSG00000172116,CD8B,0.036690631221863536,-0.07588964706390311,0.11258027828576664,False,False,False
8781_TCF24_P1P2_ENSG00000261787,TCF24,0.028919786887368015,-0.08364152068245723,0.11256130756982524,False,False,False
5675_NIPA2_P1P2_ENSG00000140157,NIPA2,0.09296042047212706,-0.019590585492305457,0.11255100596443252,False,False,False
7200_RCC2_P1_ENSG00000179051,RCC2,0.037939883827726374,-0.0745710978665741,0.11251098169430046,False,False,False
8568_STYX_P1P2_ENSG00000198252,STYX,0.014904734215344013,-0.09753942777621866,0.11244416199156267,False,False,False
3543_GRSF1_P1P2_ENSG00000132463,GRSF1,0.07156286021315367,-0.04078036856273152,0.11234322877588518,False,False,False
8471_ST3GAL4_P1P2_ENSG00000110080,ST3GAL4,0.020499659948509455,-0.09160595638823796,0.11210561633674741,False,False,False
8488_STARD3NL_P1P2_ENSG00000010270,STARD3NL,-0.0065380292629203226,-0.11857809248775687,0.11204006322483655,False,False,False
9666_USP49_P1P2_ENSG00000164663,USP49,-0.0025971304174517078,-0.1146091597653181,0.1120120293478664,False,False,False
4782_MAML1_P1P2_ENSG00000161021,MAML1,0.04054317832053597,-0.07141920066691353,0.1119623789874495,False,False,False
10582_ZNF714_P1P2_ENSG00000160352,ZNF714,0.004041578742980685,-0.10783042195234957,0.11187200069533025,False,False,False
5751_NOP9_P1P2_ENSG00000196943,NOP9,0.046010713162971964,-0.06584940972504773,0.11186012288801969,False,False,False
6545_POLR2E_P2_ENSG00000099817,POLR2E,-0.009911833175464518,-0.12172002583957883,0.11180819266411432,False,False,False
553_ARSK_P1P2_ENSG00000164291,ARSK,0.0613715889547988,-0.050428694553262605,0.1118002835080614,False,False,False
2190_DHPS_P1P2_ENSG00000095059,DHPS,-0.061893480668432276,-0.1736283517968969,0.11173487112846461,False,False,False
1612_CIB2_P1P2_ENSG00000136425,CIB2,0.09550001951957193,-0.016179628248837195,0.11167964776840913,False,False,False
7232_RENBP_P1P2_ENSG00000102032,RENBP,-0.004947697820588441,-0.1165720377895536,0.11162433996896516,False,False,False
3647_HBA2_P2_ENSG00000188536,HBA2,0.007577703306615531,-0.10399434053442763,0.11157204384104316,False,False,False
3010_FBXO27_P1P2_ENSG00000161243,FBXO27,0.008820791837120477,-0.10274553827196979,0.11156633010909027,False,False,False
9981_ZBTB22_P1P2_ENSG00000236104,ZBTB22,0.059021021551662174,-0.05251113875156301,0.11153216030322519,False,False,False
1417_CDCA7_P1P2_ENSG00000144354,CDCA7,0.07482776546104199,-0.03668190581838901,0.111509671279431,False,False,False
10090_ZFP42_P2_ENSG00000179059,ZFP42,0.006416802447548762,-0.10505382968794895,0.11147063213549771,False,False,False
6879_PSME2_P1P2_ENSG00000100911,PSME2,0.045010078263210136,-0.06640406392140513,0.11141414218461526,False,False,False
10275_ZNF300_P1P2_ENSG00000145908,ZNF300,0.08628883624311941,-0.025117199760203497,0.11140603600332291,False,False,False
3623_HADH_P1P2_ENSG00000138796,HADH,-0.01953806419268068,-0.13091997867736568,0.111381914484685,False,False,False
11246_non-targeting_non-targeting_non-targeting,non-targeting,0.024017292286070625,-0.08725175488270062,0.11126904716877124,False,False,False
3135_FOPNL_P1P2_ENSG00000133393,FOPNL,0.06577684814389416,-0.04548330474262561,0.11126015288651978,False,False,False
4104_IMMP1L_P1P2_ENSG00000148950,IMMP1L,-0.01622179165014354,-0.12747580860776805,0.11125401695762452,False,False,False
11258_non-targeting_non-targeting_non-targeting,non-targeting,-0.0015677298326863545,-0.11281234587172881,0.11124461603904245,False,False,False
8360_SPIN2B_P1P2_ENSG00000186787,SPIN2B,0.08435742596431825,-0.026847588001534493,0.11120501396585275,False,False,False
8856_TFR2_P1P2_ENSG00000106327,TFR2,0.08009394050845405,-0.03105565307210329,0.11114959358055734,False,False,False
9960_ZADH2_P1P2_ENSG00000180011,ZADH2,0.06374475796758106,-0.04731001017973119,0.11105476814731224,False,False,False
776_BBIP1_P1P2_ENSG00000214413,BBIP1,0.029556741341015158,-0.08149597211451116,0.11105271345552632,False,False,False
3828_HMGB1_P2_ENSG00000189403,HMGB1,0.09584931712318491,-0.015033785747379898,0.11088310287056481,False,False,False
5244_MRPS14_P1P2_ENSG00000120333,MRPS14,0.13320772317548504,0.022390426734996503,0.11081729644048854,False,False,False
193_AGPAT1_P2_ENSG00000204310,AGPAT1,0.0583963952487307,-0.05227864896865872,0.11067504421738941,False,False,False
2163_DERL3_P1P2_ENSG00000099958,DERL3,0.047500364707791995,-0.06312263669984083,0.11062300140763283,False,False,False
8896_THRB_P1P2_ENSG00000151090,THRB,0.041377383185635185,-0.06918895939233816,0.11056634257797335,False,False,False
1112_SNHG32_P1P2_ENSG00000204387,SNHG32,0.03120871353692584,-0.07928067661169393,0.11048939014861976,True,False,False
2367_DPY30_P1P2_ENSG00000162961,DPY30,-0.000906119077607756,-0.11128787715239868,0.11038175807479093,False,False,False
3004_FBXO17_P1_ENSG00000269190,FBXO17,0.014479413015650533,-0.09585387685016208,0.11033328986581262,False,False,False
9018_TMEM170A_P1P2_ENSG00000166822,TMEM170A,0.09680885818722765,-0.013502674462824039,0.11031153265005168,False,False,False
9608_UQCR11_P1P2_ENSG00000127540,UQCR11,0.04518883644858853,-0.06511872755020527,0.1103075639987938,False,False,False
7529_RPS6KA1_P2_ENSG00000117676,RPS6KA1,0.061801019538064245,-0.048502350637769344,0.11030337017583358,False,False,False
124_ACYP2_P1P2_ENSG00000170634,ACYP2,-0.003079982987151911,-0.11329061056798909,0.11021062758083718,False,False,False
4524_LASP1_P1P2_ENSG00000002834,LASP1,0.04587921288867066,-0.06432826228833047,0.11020747517700114,False,False,False
6488_PNKP_P1P2_ENSG00000039650,PNKP,0.13828692127037479,0.028116317959669675,0.1101706033107051,False,False,False
10795_non-targeting_non-targeting_non-targeting,non-targeting,-0.011200124925260627,-0.12130818679557663,0.110108061870316,False,False,False
1132_AOPEP_ENST00000375315.2_ENSG00000148120,AOPEP,0.006969514537971692,-0.10310091551155229,0.11007043004952398,False,False,False
3253_GABPA_P1P2_ENSG00000154727,GABPA,-0.042762245449371294,-0.152717556465956,0.1099553110165847,False,False,False
7818_SETD4_P1P2_ENSG00000185917,SETD4,0.0580244960354722,-0.05192991429430218,0.10995441032977438,False,False,False
196_AGPAT4_P1P2_ENSG00000026652,AGPAT4,0.04452311630993797,-0.06539439400707776,0.10991751031701574,False,False,True
9292_TRIP10_P1_ENSG00000125733,TRIP10,0.05011598735131737,-0.059801354086921193,0.10991734143823856,False,False,False
400_APEX2_P1P2_ENSG00000169188,APEX2,0.04378342726699283,-0.0660553292470486,0.10983875651404143,False,False,False
8435_SRSF5_P1P2_ENSG00000100650,SRSF5,-0.04379370072592268,-0.15358108994531505,0.10978738921939238,False,False,False
5059_MICB_P2_ENSG00000204516,MICB,0.09700405390689368,-0.012765349722755844,0.10976940362964951,False,False,False
1831_CPNE1_P1P2_ENSG00000214078,CPNE1,0.04076303034163357,-0.06899134307686945,0.10975437341850303,False,False,False
2967_FANCL_P1P2_ENSG00000115392,FANCL,0.04616892443049076,-0.06352783317861685,0.1096967576091076,False,False,True
794_BCL10_P1P2_ENSG00000142867,BCL10,0.03234701278634697,-0.07730783473961982,0.10965484752596678,False,False,False
2086_DDAH2_P1P2_ENSG00000213722,DDAH2,0.020518152174583016,-0.08911499442854845,0.10963314660313146,False,False,True
8382_SPTA1_P1P2_ENSG00000163554,SPTA1,0.03347092919326639,-0.07614206454248507,0.10961299373575145,False,False,False
652_ATP5F1A_P2_ENSG00000152234,ATP5F1A,0.009153651906445813,-0.10043724685599083,0.10959089876243663,False,False,False
8712_TBC1D22A_P1P2_ENSG00000054611,TBC1D22A,-0.020296245461699496,-0.12987709593690894,0.10958085047520943,False,False,False
2875_ANTKMT_P1P2_ENSG00000103254,ANTKMT,0.041371219110277406,-0.06814441601057497,0.10951563512085238,False,False,False
8311_SP6_P1P2_ENSG00000189120,SP6,0.04787637330462246,-0.06156495515438157,0.10944132845900403,False,False,False
9025_TMEM184B_P1P2_ENSG00000198792,TMEM184B,0.1112410132918012,0.001861578904541389,0.1093794343872598,False,False,False
4961_MEF2B_P1P2_ENSG00000213999,MEF2B,0.05368498698352749,-0.055686284929514114,0.1093712719130416,False,False,False
11067_non-targeting_non-targeting_non-targeting,non-targeting,0.06131405758479196,-0.04803737107196055,0.10935142865675251,False,False,False
9954_YWHAH_P1P2_ENSG00000128245,YWHAH,0.08782985508258838,-0.02144053990770158,0.10927039499028995,False,False,False
1160_CALML4_P1P2_ENSG00000129007,CALML4,0.06799796996451553,-0.04123870556331435,0.10923667552782987,False,False,False
9953_YWHAG_P1P2_ENSG00000170027,YWHAG,0.08146236523790253,-0.02775429815486154,0.10921666339276406,False,False,False
272_ALG6_P1P2_ENSG00000088035,ALG6,0.03735635136051421,-0.07185096740659316,0.10920731876710738,False,False,False
781_BBX_P1P2_ENSG00000114439,BBX,0.05929429555919464,-0.04990725318303412,0.10920154874222876,False,False,False
7736_SEC14L1_P1_ENSG00000129657,SEC14L1,0.08458549675255966,-0.024595758389975013,0.10918125514253468,False,False,False
6959_PUSL1_P1P2_ENSG00000169972,PUSL1,0.0879695741240335,-0.021194764994345586,0.10916433911837908,False,False,False
6916_PTMA_P1P2_ENSG00000187514,PTMA,0.11831737180264275,0.009201613479093304,0.10911575832354944,False,False,False
10914_non-targeting_non-targeting_non-targeting,non-targeting,0.02496450519939758,-0.08414967692223378,0.10911418212163136,False,False,False
11039_non-targeting_non-targeting_non-targeting,non-targeting,0.0986724636370921,-0.010370704958840921,0.10904316859593302,False,False,False
364_ANXA6_P1P2_ENSG00000197043,ANXA6,-0.0994080432964654,-0.2084121446020025,0.1090041013055371,False,False,False
7192_RBPMS2_P1P2_ENSG00000166831,RBPMS2,0.02102771573750082,-0.08792597525312316,0.10895369099062399,False,False,False
10719_ZSCAN25_P1P2_ENSG00000197037,ZSCAN25,0.025704194242342725,-0.08323632420368099,0.10894051844602372,False,False,False
8062_SLC38A10_P1P2_ENSG00000157637,SLC38A10,0.09663626407720714,-0.012194089113333851,0.10883035319054099,False,False,False
9204_TPM1_P2_ENSG00000140416,TPM1,0.011430250405287966,-0.09737834556949199,0.10880859597477996,False,False,True
4855_MARK4_P1P2_ENSG00000007047,MARK4,0.015619766956857592,-0.09313374639018095,0.10875351334703853,False,False,False
2673_EPN2_P1_ENSG00000072134,EPN2,0.09092833029581396,-0.01780373544655477,0.10873206574236872,False,False,False
10880_non-targeting_non-targeting_non-targeting,non-targeting,0.09742321103122926,-0.011284057677393931,0.1087072687086232,False,False,False
11095_non-targeting_non-targeting_non-targeting,non-targeting,0.018038139188931015,-0.09065939084355601,0.10869753003248703,False,False,False
4831_MAPK8IP3_P1P2_ENSG00000138834,MAPK8IP3,0.06569466047245588,-0.04296577252203247,0.10866043299448835,False,False,False
10924_non-targeting_non-targeting_non-targeting,non-targeting,-0.07798171735248847,-0.1865846752698957,0.10860295791740722,False,False,False
3766_HIST1H2BJ_P1P2_ENSG00000124635,HIST1H2BJ,0.03184155860700113,-0.07669339745622962,0.10853495606323074,False,False,False
1576_CHKA_P1P2_ENSG00000110721,CHKA,0.08859830981053683,-0.01983636040566145,0.10843467021619828,False,False,False
3992_HTT_P1P2_ENSG00000197386,HTT,0.07639754998551437,-0.03202878887768886,0.10842633886320324,False,False,False
7778_SEPHS1_P1P2_ENSG00000086475,SEPHS1,0.1253793474709826,0.016990021206389438,0.10838932626459315,False,False,False
2236_DLAT_P1P2_ENSG00000150768,DLAT,0.03396816460546831,-0.07440835501854098,0.1083765196240093,False,False,False
5620_NF2_P1P2_ENSG00000186575,NF2,0.0472805126866944,-0.06102026480586276,0.10830077749255716,False,False,False
10814_non-targeting_non-targeting_non-targeting,non-targeting,-0.027956136439753313,-0.13623735214064978,0.10828121570089647,False,False,False
1276_CCDC34_P1P2_ENSG00000109881,CCDC34,0.06488305721700219,-0.0433709690008087,0.10825402621781088,False,False,False
2655_EOGT_P1P2_ENSG00000163378,EOGT,0.039538434037202294,-0.06870239148954548,0.10824082552674777,False,False,False
10999_non-targeting_non-targeting_non-targeting,non-targeting,0.010008403689404624,-0.09820202365749615,0.10821042734690078,False,False,False
240_AKR1A1_P1P2_ENSG00000117448,AKR1A1,0.09815468130703059,-0.010012006436645767,0.10816668774367635,False,False,False
3786_HIST2H2AB_P1P2_ENSG00000184270,HIST2H2AB,0.06770825842269532,-0.04043163388837498,0.1081398923110703,False,False,False
6808_PRPSAP2_P2_ENSG00000141127,PRPSAP2,0.0606339546036397,-0.04742293378857057,0.10805688839221027,False,False,False
5812_NRGN_P1P2_ENSG00000154146,NRGN,0.09289056095140445,-0.015047070877831603,0.10793763182923606,False,False,False
6951_PURA_P2_ENSG00000185129,PURA,0.004561415764828235,-0.10335997555535999,0.10792139132018821,False,False,False
6071_PARK7_P1P2_ENSG00000116288,PARK7,0.09734102335979086,-0.01053012652426116,0.10787114988405203,False,False,False
2588_ELF5_P1P2_ENSG00000135374,ELF5,-0.0006533919879348909,-0.10846146564880435,0.10780807366086946,False,False,False
3679_HEATR5A_P1P2_ENSG00000129493,HEATR5A,0.037191976017637525,-0.07057227360061905,0.10776424961825656,False,False,False
1705_CNDP2_P2_ENSG00000133313,CNDP2,0.07178682161782324,-0.03592465338264337,0.1077114750004666,False,False,False
3187_FOXP2_ENST00000350908.4_ENSG00000128573,FOXP2,0.028069144487981056,-0.0796393751338893,0.10770851962187036,False,False,False
2819_FAF1_P1P2_ENSG00000185104,FAF1,0.08648608665457136,-0.021221335255248774,0.10770742190982013,False,False,False
9236_TRAIP_P1P2_ENSG00000183763,TRAIP,0.06690487393438545,-0.04078036856273152,0.10768524249711697,False,False,False
8387_SPTLC1_P1P2_ENSG00000090054,SPTLC1,0.052838453967712605,-0.054726434254380465,0.10756488822209306,False,False,False
3063_FEV_P1P2_ENSG00000163497,FEV,0.06338518690503835,-0.044131542719167215,0.10751672962420555,False,False,False
2004_CYP20A1_P1P2_ENSG00000119004,CYP20A1,0.03541877700635517,-0.07204692308075543,0.1074657000871106,False,False,False
5090_MKI67_P1P2_ENSG00000148773,MKI67,0.04458475706351666,-0.06282372126467803,0.1074084783281947,False,False,False
4606_LLPH_P1P2_ENSG00000139233,LLPH,0.0861100780577409,-0.021264511929216762,0.10737458998695766,False,False,False
3667_HDAC7_P1P2_ENSG00000061273,HDAC7,0.10584539266187376,-0.001469667556216863,0.10731506021809062,False,False,False
10852_non-targeting_non-targeting_non-targeting,non-targeting,0.04850921837469775,-0.058751828781238705,0.10726104715593646,False,False,False
7957_SLC12A4_P1_ENSG00000124067,SLC12A4,0.03675021728365641,-0.07046599255700563,0.10721620984066205,False,False,False
9416_TUBB3_P1_ENSG00000258947,TUBB3,0.07277923775044123,-0.03434704414150665,0.10712628189194788,False,False,False
6128_PCID2_P2_ENSG00000126226,PCID2,-0.018919601965107318,-0.1259480186058253,0.10702841664071798,False,False,False
3557_GSTCD_P1P2_ENSG00000138780,GSTCD,0.04731955183062767,-0.05968510919546916,0.10700466102609683,False,False,False
1999_CYC1_P1P2_ENSG00000179091,CYC1,0.0765167221091,-0.030444537071326185,0.10696125918042619,False,False,False
9424_TUBG1_P1P2_ENSG00000131462,TUBG1,0.039928825476534355,-0.06690889887856882,0.10683772435510318,False,False,False
10832_non-targeting_non-targeting_non-targeting,non-targeting,0.14230589840370994,0.035482922795125,0.10682297560858495,False,False,False
10748_non-targeting_non-targeting_non-targeting,non-targeting,0.08801477734332466,-0.0187934776652047,0.10680825500852936,False,False,False
6483_PMS2_P1P2_ENSG00000122512,PMS2,0.12206307492844533,0.015299488356413447,0.10676358657203189,False,False,False
5301_MTA3_P1P2_ENSG00000057935,MTA3,0.09065094690470953,-0.016096596183514094,0.10674754308822362,False,False,False
10779_non-targeting_non-targeting_non-targeting,non-targeting,-0.01498692188678241,-0.12165027890470743,0.10666335701792502,False,False,False
3438_GNB4_P1P2_ENSG00000114450,GNB4,0.01393491969237153,-0.09269865836788843,0.10663357806025996,False,False,False
10_AARS2_P1P2_ENSG00000124608,AARS2,0.03527289388955205,-0.07132620475375182,0.10659909864330386,False,False,False
9011_TMEM161A_P1P2_ENSG00000064545,TMEM161A,0.05882377114021011,-0.04761556818011974,0.10643933932032985,False,True,False
5936_OLFML3_P1P2_ENSG00000116774,OLFML3,0.14366404967422858,0.03733287721052112,0.10633117246370746,False,False,False
1880_CRTC2_P1P2_ENSG00000160741,CRTC2,0.04355946586232327,-0.06272408278629035,0.10628354864861361,False,False,False
376_AP2M1_P2_ENSG00000161203,AP2M1,-0.013265090170149004,-0.11954458572811649,0.1062794955579675,False,False,False
9201_TPGS2_P1P2_ENSG00000134779,TPGS2,0.06712061657191118,-0.0391496187997882,0.10627023537169938,False,False,False
10780_non-targeting_non-targeting_non-targeting,non-targeting,0.13185162659675237,0.025585500608625054,0.10626612598812732,False,False,False
7235_RER1_P1P2_ENSG00000157916,RER1,0.032398380080995916,-0.07386698595263527,0.10626536603363118,False,False,False
186_AGGF1_P1P2_ENSG00000164252,AGGF1,0.02276598498842186,-0.08340570961693984,0.1061716946053617,False,False,False
3776_HIST1H4A_ENST00000359907.3_ENSG00000278637,HIST1H4A,0.03806932941024186,-0.06806470522786495,0.1061340346381068,False,False,False
8715_TBC1D24_P1P2_ENSG00000162065,TBC1D24,0.02331253300348679,-0.08278795105093678,0.10610048405442357,False,False,False
10486_ZNF594_P1P2_ENSG00000180626,ZNF594,0.06915476144001022,-0.03688450405777701,0.10603926549778722,False,False,False
8742_TBR1_P1P2_ENSG00000136535,TBR1,0.03372571097472519,-0.07220302336356257,0.10592873433828776,False,False,False
6986_QPRT_P2_ENSG00000103485,QPRT,0.08368554175030969,-0.022231005169576372,0.10591654691988606,False,False,False
8937_TJP1_P1P2_ENSG00000104067,TJP1,0.04768117758495632,-0.058233708693623314,0.10591488627857963,False,False,False
7679_SCAMP1_P1P2_ENSG00000085365,SCAMP1,0.02632676585348816,-0.07956630691640504,0.1058930727698932,False,False,False
5614_NEUROD6_P1P2_ENSG00000164600,NEUROD6,0.01236513516789914,-0.09336623617308523,0.10573137134098437,False,False,False
7150_RBL2_P1_ENSG00000103479,RBL2,0.023998800059996953,-0.08171185548435088,0.10571065554434783,False,False,False
3196_FPGS_P1P2_ENSG00000136877,FPGS,0.03758647684054155,-0.0680846329235424,0.10567110976408395,False,False,False
2965_FANCG_P1P2_ENSG00000221829,FANCG,0.07921247773227774,-0.02640917869662911,0.10562165642890685,False,False,False
2735_ESR1_P1_ENSG00000091831,ESR1,0.028373238872302975,-0.07724805165258725,0.10562129052489022,False,False,False
5456_NANOGNB_ENST00000382119.1_ENSG00000205857,NANOGNB,0.048252381901452916,-0.05724396647497338,0.1054963483764263,False,False,False
2904_INKA2_P1P2_ENSG00000197852,INKA2,0.020762660497112173,-0.08469104598813972,0.10545370648525189,False,False,False
5727_NOBOX_ENST00000483238.1_ENSG00000106410,NOBOX,0.029733444834607627,-0.07570033395496681,0.10543377878957444,False,False,False
257_ALDH2_P1P2_ENSG00000111275,ALDH2,0.09397954759796256,-0.01141358769929767,0.10539313529726023,False,False,False
6318_PI4KB_P1P2_ENSG00000143393,PI4KB,0.04798116258570638,-0.05741003060561937,0.10539119319132575,False,False,False
7787_SEPTIN5_P1_ENSG00000184702,SEPTIN5,-0.03676049074258615,-0.14207948825677497,0.10531899751418881,False,False,False
3884_HOOK2_P2_ENSG00000095066,HOOK2,0.020304464228843314,-0.08496671244501199,0.1052711766738553,False,False,False
7370_RNF19A_P1P2_ENSG00000034677,RNF19A,0.059156631209535446,-0.04611434843908017,0.10527097964861562,False,False,False
4785_MAN1B1_P1P2_ENSG00000177239,MAN1B1,0.04379781010949454,-0.061465316675993885,0.10526312678548842,False,False,False
1271_CCDC22_P1P2_ENSG00000101997,CCDC22,0.07286142542187964,-0.0323642384215937,0.10522566384347334,False,False,False
5350_MUL1_P1P2_ENSG00000090432,MUL1,0.0938172269468718,-0.011403623851459056,0.10522085079833086,False,False,False
8719_TBC1D3_ENST00000537432.1_ENSG00000274611,TBC1D3,0.0430725039090511,-0.06213953704641665,0.10521204095546775,False,False,False
2021_DAG1_P1P2_ENSG00000173402,DAG1,0.0009739239065443353,-0.10421022390426735,0.10518414781081169,False,False,False
7697_SCMH1_ENST00000326197.7_ENSG00000010803,SCMH1,0.08174591270436472,-0.023320385866613978,0.1050662985709787,False,False,False
7565_RRP36_P1P2_ENSG00000124541,RRP36,0.028112293015486182,-0.07691260210868242,0.1050248951241686,False,False,False
387_AP4S1_P1P2_ENSG00000100478,AP4S1,0.12392462568652386,0.018909722556656954,0.10501490312986692,False,False,False
11253_non-targeting_non-targeting_non-targeting,non-targeting,0.0431752384983491,-0.06181073006773755,0.10498596856608666,False,False,False
7948_SKP2_P1P2_ENSG00000145604,SKP2,0.09539728493027405,-0.009586882262192089,0.10498416719246614,False,False,False
816_BECN1_P1P2_ENSG00000126581,BECN1,0.07802281118820767,-0.026957190327760783,0.10498000151596845,False,False,False
8673_TAGLN2_P1P2_ENSG00000158710,TAGLN2,0.04471214795424611,-0.0602098718483103,0.10492201980255642,False,False,False
9725_VHL_P1P2_ENSG00000134086,VHL,0.076716027212338,-0.028202671307605537,0.10491869851994354,False,False,False
5422_NAA10_P1P2_ENSG00000102030,NAA10,0.12889492511675782,0.02402449778055291,0.10487042733620491,False,False,False
6434_PLEKHA2_P1P2_ENSG00000169499,PLEKHA2,0.024321386670392544,-0.08053944272199039,0.10486082939238293,False,False,False
1388_CDC14B_P1P2_ENSG00000081377,CDC14B,-0.026618532087094297,-0.13142149235191652,0.10480296026482222,False,False,False
9086_TMEM60_P1P2_ENSG00000135211,TMEM60,0.03430924344193746,-0.07045270742655392,0.10476195086849138,False,False,False
