pathway,pathway_size,overlap,pval,odds_ratio,gene_list,fdr
HALLMARK_IL6_JAK_STAT3_SIGNALING,87,1,0.09933277922497685,9.796594237176569,CBL,0.21395269223569136
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,113,1,0.12708350674112867,7.519020766172261,ALDH18A1,0.21395269223569136
HALLMARK_UV_RESPONSE_UP,157,1,0.1721387022235229,5.394183816965457,PSMC3,0.21395269223569136
HALLMARK_MITOTIC_SPINDLE,198,1,0.21205486289818454,4.268520248030586,ARHGEF12,0.21395269223569136
HALLMARK_IL2_STAT5_SIGNALING,199,1,0.21300434146796488,4.246888870817679,HUWE1,0.21395269223569136
HALLMARK_ALLOGRAFT_REJECTION,200,1,0.21395269223569136,4.2254748943649485,CD79A,0.21395269223569136
HALLMARK_HEME_METABOLISM,200,1,0.21395269223569136,4.2254748943649485,ARHGEF12,0.21395269223569136
HALLMARK_KRAS_SIGNALING_UP,200,1,0.21395269223569136,4.2254748943649485,CBL,0.21395269223569136
