pathway,pathway_size,overlap,pval,odds_ratio,gene_list,fdr
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,26,3,0.004951805261396972,9.637587479736924,"UGT2A3, RPE, UGT1A10",0.8185099755298757
YANG_BREAST_CANCER_ESR1_BULK_UP,26,3,0.004951805261396972,9.637587479736924,"REEP5, SLC39A6, DNALI1",0.8185099755298757
NEMETH_INFLAMMATORY_RESPONSE_LPS_UP,83,5,0.005242657969767018,4.7440853035936215,"TNFRSF1B, IL1RN, IER3, PML, CCL3",0.8185099755298757
SMIRNOV_RESPONSE_TO_IR_2HR_UP,53,4,0.005570389560353475,6.036718776121694,"PHF14, RNF19B, IER3, CCL3",0.8185195953978224
RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_UP,340,11,0.0066965231279036185,2.4828050271077053,"TNIP3, CCL8, CREBL2, IL1A, GPD2, CD80, BATF3, ACSL3, MAP3K6, ARL6IP5",0.8249281806207307
DAZARD_UV_RESPONSE_CLUSTER_G2,30,3,0.0074324134663194975,8.209225544643171,"CCN2, IER3, PHLDA2",0.8249281806207307
REACTOME_TIGHT_JUNCTION_INTERACTIONS,30,3,0.0074324134663194975,8.209225544643171,"CLDN11, CLDN12, CLDN23",0.8249281806207307
WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS,127,6,0.007485078339281883,3.6717888171496793,"CCL8, IL1A, IL1RN, CXCL13, CCL3L3, CCL3",0.8249281806207307
SABATES_COLORECTAL_ADENOMA_DN,299,10,0.00760940905217512,2.5679587352606434,"EPHA3, CCL8, NR5A2, EDN3, BMP3, CXCL13, ALPI, SCARA5, LINC02023, CLDN23",0.8249281806207307
GRAHAM_CML_QUIESCENT_VS_NORMAL_DIVIDING_UP,59,4,0.008130900766734171,5.377606051770071,"CCL8, IL1RN, CXCL13, CCL3",0.8249281806207307
