pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS,3.8870497855178113e-4,0.0440157302530145,0.49849310876659025,0.40774495126030175,1.5489686001784337,238,
GOBP_PIGMENT_BIOSYNTHETIC_PROCESS,4.19103180490759e-4,0.0460572337297213,0.49849310876659025,-0.4994582875565266,-1.8750280958702823,58,
GOBP_MATURATION_OF_LSU_RRNA,4.4470713617803534e-4,0.047617871812294245,0.49849310876659025,-0.6165450958977781,-1.9364300438046258,26,
GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS,4.6004545876286696e-4,0.048028745894843315,0.49849310876659025,-0.2797444027533932,-1.378583972298376,383,
GOBP_PIGMENT_METABOLIC_PROCESS,4.812866822139688e-4,0.04902080938842765,0.49849310876659025,-0.4491762920415099,-1.774444425071892,78,
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,5.053128550524667e-4,0.05024253530235955,0.47727081536286214,-0.3807743027865258,-1.621194179723865,126,
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY,6.420422242465996e-4,0.062352751824506975,0.47727081536286214,-0.4075878019957658,-1.6932485624707028,99,
GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,6.638972750721763e-4,0.06300988683412291,0.47727081536286214,0.5408394904050293,1.7734308831415657,66,
GOBP_RRNA_METABOLIC_PROCESS,7.651079586809903e-4,0.07055209820696703,0.47727081536286214,-0.3062036204714572,-1.4341673652339526,265,
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS,7.771543384867058e-4,0.07055209820696703,0.47727081536286214,-0.28197160685514416,-1.379650287393196,329,
GOBP_PLATELET_MORPHOGENESIS,8.513968960738418e-4,0.07564751995753964,0.47727081536286214,-0.5938561136961079,-1.8900211704363046,27,
GOBP_DEFENSE_RESPONSE_TO_VIRUS,8.828828770858556e-4,0.07681081030646944,0.47727081536286214,0.38113924277887923,1.4824739377596472,322,
GOBP_AMINO_ACID_BETAINE_METABOLIC_PROCESS,0.001006249442825194,0.08575709537220429,0.45505986738722953,0.7271402849988313,1.8949446376053598,19,
GOBP_DIGESTIVE_TRACT_MORPHOGENESIS,0.0010756731486100143,0.08984022137190839,0.45505986738722953,-0.48191234309333036,-1.7735778340544386,52,
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY,0.0011206977028256878,0.09176536484313866,0.45505986738722953,0.6950506963378709,1.8908029388300795,23,
GOBP_TERTIARY_ALCOHOL_METABOLIC_PROCESS,0.0012835223147640686,0.10113187144254246,0.45505986738722953,0.6819343050030731,1.8247602476317557,22,
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,0.0012783228997390772,0.10113187144254246,0.45505986738722953,-0.40839542876867835,-1.6467218332167382,85,
