perturbation_id,target_gene,mimetic_score,up_enrichment,down_enrichment
4893_MCEE_P1P2_ENSG00000124370,MCEE,-0.1395203041146311,0.06491903763812895,0.20443934175276005
1519_CEP97_P1P2_ENSG00000182504,CEP97,-0.13977329753506623,-0.0498383568538608,0.08993494068120542
1260_CCDC144A_P1P2_ENSG00000170160,CCDC144A,-0.1400781594462929,0.04457549535660923,0.18465365480290213
9867_WNK1_P1P2_ENSG00000060237,WNK1,-0.14051429338030386,0.04589979004869639,0.18641408342900026
4505_LAMTOR1_P1P2_ENSG00000149357,LAMTOR1,-0.14058720573615663,0.08134161171503532,0.22192881745119195
4686_LSM11_P1P2_ENSG00000155858,LSM11,-0.14206184662655802,0.04821752574235428,0.1902793723689123
4619_LMO2_P1P2_ENSG00000135363,LMO2,-0.14240606171611941,-0.05254766140996294,0.08985840030615647
8040_SLC35A4_P1P2_ENSG00000176087,SLC35A4,-0.14380082526604718,0.06752715024101758,0.21132797550706475
6256_PGD_P1P2_ENSG00000142657,PGD,-0.14386122230944182,-0.04516240868525996,0.09869881362418187
8963_TMA16_P1P2_ENSG00000198498,TMA16,-0.14419456011009793,0.06234964195647668,0.20654420206657462
653_ATP5F1A_P1_ENSG00000152234,ATP5F1A,-0.14511238804750592,-0.0508529161761043,0.09425947187140163
2291_DNAJC17_P1P2_ENSG00000104129,DNAJC17,-0.1452423063317949,-0.036784594889013866,0.10845771144278105
5023_MFN2_P2_ENSG00000116688,MFN2,-0.1462614277527889,-0.0461848873777541,0.10007654037503477
8818_TERF1_P1P2_ENSG00000147601,TERF1,-0.14653104508206077,-0.058433073402002586,0.08809797168005817
1976_CWF19L2_P1P2_ENSG00000152404,CWF19L2,-0.14712258819640162,0.08892792845112535,0.23605051664752696
5203_MRPL1_P1P2_ENSG00000169288,MRPL1,-0.14721593523497384,-0.05088987323727947,0.09632606199769436
9210_TPP2_P1P2_ENSG00000134900,TPP2,-0.14736922581454365,-0.03466352355660624,0.11270570225793741
490_ARID3A_P1P2_ENSG00000116017,ARID3A,-0.14747349752285335,0.037371508217667014,0.18484500574052037
8118_SLC9B1_P1P2_ENSG00000164037,SLC9B1,-0.14774382556482876,-0.05601018607000128,0.09173363949482749
9656_USP39_P1_ENSG00000168883,USP39,-0.14797842167897712,0.03774679837459423,0.18572522005357134
2361_DPPA2_P1P2_ENSG00000163530,DPPA2,-0.1481912496779671,0.06803530983216295,0.21622655951013006
3404_GLRX5_P1P2_ENSG00000182512,GLRX5,-0.14862123763918267,-0.0700142724650539,0.07860696517412877
3614_H2AFX_P1P2_ENSG00000188486,H2AFX,-0.14927071399281322,-0.0363353906097376,0.11293532338307563
9848_WDR83OS_P1P2_ENSG00000105583,WDR83OS,-0.14943415761116824,-0.052648853363179496,0.09678530424798873
4217_ISY1_P1P2_ENSG00000240682,ISY1,-0.1502276514356079,-0.034881306238527504,0.1153463451970804
6608_PPARGC1B_P1P2_ENSG00000155846,PPARGC1B,-0.15049184027347365,0.1054591738864851,0.25595101415995875
6149_PC_P1P2_ENSG00000173599,PC,-0.1506771332312819,-0.06675061199133207,0.08392652123994984
1443_CDK9_P1P2_ENSG00000136807,CDK9,-0.1517322640965031,-0.05590371453661841,0.09582854955988468
7928_SIRT7_P1P2_ENSG00000187531,SIRT7,-0.15198699707091473,0.09810867839789049,0.25009567546880523
1491_CENPT_P1P2_ENSG00000102901,CENPT,-0.15301997400550227,0.042693764991808825,0.1957137389973111
3617_H3F3A_P1P2_ENSG00000163041,H3F3A,-0.15383388220660327,-0.07239492315570847,0.0814389590508948
10587_ZNF718_ENST00000400172.3_ENSG00000250312,ZNF718,-0.15411070819339553,-0.04829363968977049,0.10581706850362504
5228_MRPL45_P1P2_ENSG00000278845,MRPL45,-0.15536601637130354,-0.08487233095224518,0.07049368541905837
8956_TM7SF2_P1P2_ENSG00000149809,TM7SF2,-0.15552297558220635,-0.06700403183938666,0.08851894374281968
8057_SLC35G2_P1P2_ENSG00000168917,SLC35G2,-0.1568776143228673,-0.0483816326925659,0.10849598163030139
7069_RAD51D_P1P2_ENSG00000185379,RAD51D,-0.15735704081425989,-0.06799615294591589,0.08936088786834401
4954_MED31_P1P2_ENSG00000108590,MED31,-0.15743274864013782,0.10586614152441473,0.26329889016455255
535_ARPC2_P2_ENSG00000163466,ARPC2,-0.1575350506589227,-0.049766202591569164,0.10776884806735354
2613_EMC3_P2_ENSG00000125037,EMC3,-0.15759554246398572,0.05093870935383268,0.2085342518178184
3751_HIST1H2AE_P1P2_ENSG00000277075,HIST1H2AE,-0.15786963389901496,-0.06372497259017582,0.09414466130883914
"9279_TRIM49C_ENST00000432771.1,ENST00000448984.1_ENSG00000204449",TRIM49C,-0.15830869867688543,-0.03668604272588119,0.12162265595100424
3571_GTF2F1_P1P2_ENSG00000125651,GTF2F1,-0.15858944373666312,0.09958124129968553,0.25817068503634866
"10585_ZNF718_ENST00000510175.1,ENST00000511079.1,ENST00000513304.1,ENST00000513889.1_ENSG00000250312",ZNF718,-0.15889953107852162,-0.08928605997251589,0.06961347110600571
7947_SKP1_P1P2_ENSG00000113558,SKP1,-0.1590875518194028,0.0439740631824971,0.2030616150018999
5123_MMGT1_P1P2_ENSG00000169446,MMGT1,-0.15946111595974294,-0.038680404134261756,0.1207807118254812
9436_TUT1_P2_ENSG00000149016,TUT1,-0.15954573815366935,-0.034631846075600145,0.12491389207806922
1560_CHD4_P1P2_ENSG00000111642,CHD4,-0.16036623906128233,0.13140567062106717,0.2917719096823495
6210_PEF1_P1P2_ENSG00000162517,PEF1,-0.16074106894711399,0.05651878562617018,0.21725985457328417
4473_KRT10_P2_ENSG00000186395,KRT10,-0.161316225056857,-0.07907359206796026,0.08224263298889675
6395_PKM_P2_ENSG00000067225,PKM,-0.16132784013322138,-0.035304112616961994,0.1260237275162594
2130_DDX54_P2_ENSG00000123064,DDX54,-0.16137172833554356,-0.034735677818897935,0.12663605051664562
7829_SF1_P1P2_ENSG00000168066,SF1,-0.16165303519678226,0.046115812870562656,0.2077688480673449
6081_PARS2_P1P2_ENSG00000162396,PARS2,-0.1616557832859534,-0.07141468110455981,0.09024110218139358
6565_POLRMT_P1P2_ENSG00000099821,POLRMT,-0.1618788793914992,0.07493704100649813,0.23681592039799731
5763_NPB_P1P2_ENSG00000183979,NPB,-0.16263706771574726,-0.06833932565682187,0.09429774205892538
4272_KANSL3_P1P2_ENSG00000114982,KANSL3,-0.1633439967315659,0.14541987621142116,0.30876387294298707
5602_NEMF_P1P2_ENSG00000165525,NEMF,-0.16420624693463173,-0.0863264153234605,0.07787983161117124
9365_TSR1_P2_ENSG00000167721,TSR1,-0.16461210450698346,-0.043142529306067746,0.12146957520091572
6621_PPIA_P1P2_ENSG00000196262,PPIA,-0.16478616820389846,-0.05981104382579245,0.10497512437810602
4475_KRT17_P1P2_ENSG00000128422,KRT17,-0.16517992335402729,-0.047690447655600925,0.11748947569842635
2205_DHX29_P1P2_ENSG00000067248,DHX29,-0.16562544546456565,0.07467306199810923,0.2402985074626749
8853_TFIP11_P1P2_ENSG00000100109,TFIP11,-0.16594140803153182,-0.035478338762500554,0.13046306926903126
