perturbation_id,target_gene,mimetic_score,up_enrichment,down_enrichment
4023_IDH1_P1P2_ENSG00000138413,IDH1,-0.2739772766824334,-0.09530549031363666,0.17867178636879671
6814_PRR3_P1P2_ENSG00000204576,PRR3,-0.2741770744024691,-0.13867756407095116,0.13549951033151791
2496_EFHD2_P1P2_ENSG00000142634,EFHD2,-0.27445211059892627,-0.12741969551519486,0.14703241508373144
7391_RNF41_P1P2_ENSG00000181852,RNF41,-0.27449057494159196,-0.10016859609914641,0.17432197884244555
1458_CDT1_P1P2_ENSG00000167513,CDT1,-0.27455117567160026,-0.07719247654136656,0.1973586991302337
707_ATXN7L3_P1P2_ENSG00000087152,ATXN7L3,-0.27458970117672726,-0.09640079580394756,0.1781889053727797
2459_EBP_P1_ENSG00000147155,EBP,-0.2746006130242395,-0.15588751996782957,0.11871309305640994
5909_NVL_P1P2_ENSG00000143748,NVL,-0.27478372621887537,-0.12459416149053013,0.15018956472834522
2591_ELK4_P1P2_ENSG00000158711,ELK4,-0.27518874669980065,-0.18173091151929735,0.09345783518050327
6519_POLDIP2_P1P2_ENSG00000004142,POLDIP2,-0.2752303627118352,-0.11664371078370597,0.15858665192812926
2673_EPN2_P1_ENSG00000072134,EPN2,-0.2753177861376059,-0.1495534669707243,0.12576431916688158
4611_LMBR1_P1P2_ENSG00000105983,LMBR1,-0.27539619479694977,-0.13547512353806593,0.13992107125888387
8911_TIGD6_P1P2_ENSG00000164296,TIGD6,-0.2754883757818838,-0.10845421534515777,0.167034160436726
7198_RCC1_P1_ENSG00000180198,RCC1,-0.2759052443992319,-0.10592337667758502,0.1699818677216469
10143_ZMYM2_P1P2_ENSG00000121741,ZMYM2,-0.2762455299815275,-0.11928205634120793,0.1569634736403196
6175_PDHA1_P1P2_ENSG00000131828,PDHA1,-0.27668605760910436,-0.1295217714100022,0.14716428619910218
588_ASPH_P1P2_ENSG00000198363,ASPH,-0.27694876703170923,-0.13160740507458552,0.14534136195712374
5748_NOP2_P1P2_ENSG00000111641,NOP2,-0.27698774451502833,-0.14348375444414785,0.13350399007088048
10288_ZNF326_P1P2_ENSG00000162664,ZNF326,-0.27699877180005134,-0.16232907985485823,0.11466969194519311
6395_PKM_P2_ENSG00000067225,PKM,-0.2770789872905148,-0.14388722147810556,0.1331917658124092
2949_FAM89A_P1P2_ENSG00000182118,FAM89A,-0.27709343146128074,-0.13085612163203666,0.1462373098292441
6386_PITX2_P2_ENSG00000164093,PITX2,-0.2772889251750549,-0.06576765610949216,0.21152126906556273
9488_UBALD2_P1P2_ENSG00000185262,UBALD2,-0.27733814349220137,-0.10669110235035946,0.17064704114184193
5319_MTHFD2_P1_ENSG00000065911,MTHFD2,-0.2774225274190356,-0.10335459440180161,0.17406793301723403
6299_PHKG1_P1P2_ENSG00000164776,PHKG1,-0.27748569462498596,-0.06770783927593545,0.20977785534905052
4597_LIN7C_P1P2_ENSG00000148943,LIN7C,-0.2777484723917425,-0.1387117133183362,0.1390367590734063
3110_FLNB_P1P2_ENSG00000136068,FLNB,-0.27790126660113856,-0.07245964381070755,0.20544162279043104
10037_TUT7_P1P2_ENSG00000083223,TUT7,-0.27823612632583516,-0.10706547928469011,0.17117064704114507
1353_CCZ1B_ENST00000316731.8_ENSG00000146574,CCZ1B,-0.2785151021292316,-0.12004092850539438,0.1584741736238372
5179_MPV17_P1P2_ENSG00000115204,MPV17,-0.2785254697986187,-0.15604435354841667,0.12248111625020203
1550_CHCHD3_P1P2_ENSG00000106554,CHCHD3,-0.27874304703749003,-0.11571156280869384,0.1630314842287962
145_COQ8B_P1P2_ENSG00000123815,COQ8B,-0.27881149186006443,-0.11504502009114577,0.16376647176891868
451_ARFIP2_P1P2_ENSG00000132254,ARFIP2,-0.2788413333778374,-0.1787181890274473,0.10012314435039009
4476_KRT18_P1P2_ENSG00000111057,KRT18,-0.27887364896564937,-0.0766764434697173,0.20219720549593206
859_BMS1_P1P2_ENSG00000165733,BMS1,-0.27910917753301595,-0.11663232770124271,0.16247684983177324
968_C12orf60_P1P2_ENSG00000182993,C12orf60,-0.2792240605770665,-0.15418891110697563,0.1250351494700909
1082_C2orf88_P1P2_ENSG00000187699,C2orf88,-0.2792778611705374,-0.1488515102188437,0.13042635095169366
6302_PHLDB1_P1_ENSG00000019144,PHLDB1,-0.2794670365640217,-0.08116390753395891,0.1983031290300628
5007_METTL6_P1P2_ENSG00000206562,METTL6,-0.27963184807053626,-0.119150518499411,0.16048132957112526
7481_RPL9_P1P2_ENSG00000163682,RPL9,-0.2798489287323505,-0.10412484964845455,0.17572407908389598
6690_PPP2R5D_P1P2_ENSG00000112640,PPP2R5D,-0.2800859981344555,-0.19484295772953103,0.08524304040492446
6632_PPIL4_P1P2_ENSG00000131013,PPIL4,-0.2801491803661208,-0.1208023302434627,0.1593468501226581
7482_RPLP0_P1P2_ENSG00000089157,RPLP0,-0.28027818806744664,-0.11813489458634076,0.1621432934811059
8664_TAF4B_P1P2_ENSG00000141384,TAF4B,-0.280423993678691,-0.07442385792901396,0.20600013574967702
5477_NBEAL1_P1P2_ENSG00000144426,NBEAL1,-0.28068769679256156,-0.1064684998488643,0.17421919694369725
1399_CDC40_P1P2_ENSG00000168438,CDC40,-0.2808759881927686,-0.1346580711746221,0.14621791701814646
4128_INO80D_P1P2_ENSG00000114933,INO80D,-0.28096633705600904,-0.10838971121120912,0.17257662584479994
6614_PPCS_P1P2_ENSG00000127125,PPCS,-0.28106052971331397,-0.1226425952416214,0.15841793447169256
3862_HNRNPDL_P1P2_ENSG00000152795,HNRNPDL,-0.2814449964369951,-0.11653240953295751,0.1649125869040376
8258_SNX6_P1P2_ENSG00000129515,SNX6,-0.2814588430522993,-0.12825951404356684,0.15319932900873245
5635_NFIA_P1P2_ENSG00000162599,NFIA,-0.2815445289697921,-0.14837215596846495,0.13317237300132717
6149_PC_P1P2_ENSG00000173599,PC,-0.2816825178614972,-0.08325333555936015,0.19842918230213702
8844_TFDP1_P1P2_ENSG00000198176,TFDP1,-0.28181615265873583,-0.09969050663570796,0.1821256460230279
434_ARAP1_P2_ENSG00000186635,ARAP1,-0.2818304200161157,-0.14472324564565966,0.137107174370456
10076_ZFHX3_P1P2_ENSG00000140836,ZFHX3,-0.2818920064388899,-0.12088707096846305,0.16100493547042688
6253_PGAP2_P2_ENSG00000148985,PGAP2,-0.28222593943312757,-0.1832954529644608,0.09893048646866676
"10728_ZSCAN5A_ENST00000391713.1,ENST00000592355.1_ENSG00000131848",ZSCAN5A,-0.2824182039722311,-0.12848970526670264,0.15392849870552847
8605_SURF6_P1P2_ENSG00000148296,SURF6,-0.2826578104243218,-0.1305677502096442,0.15209006021467764
6762_PRKCI_P1P2_ENSG00000163558,PRKCI,-0.2826669485237535,-0.10661900949476169,0.1760479390289918
9605_UQCC1_P1P2_ENSG00000101019,UQCC1,-0.2835188895366254,-0.09016286661430986,0.19335602292231552
1874_CRKL_P1P2_ENSG00000099942,CRKL,-0.2835367614613555,-0.15950228104324696,0.12403448041810854
8686_TAOK3_P1_ENSG00000135090,TAOK3,-0.28354155899097205,-0.1453328729508897,0.13820868604008235
3760_HIST1H2BC_P1P2_ENSG00000180596,HIST1H2BC,-0.28447796013353926,-0.09471736438638508,0.1897605957471542
10306_ZNF347_P1P2_ENSG00000197937,ZNF347,-0.28483571442605504,-0.16135392912386837,0.12348178530218668
9490_UBAP2L_P1P2_ENSG00000143569,UBAP2L,-0.28484161125372565,-0.11395603853553421,0.1708855727181914
9265_TRIM21_P1P2_ENSG00000132109,TRIM21,-0.28490752983573353,-0.138396781370197,0.14651074846553652
2587_ELF4_P1P2_ENSG00000102034,ELF4,-0.285003533452213,-0.07342214667228689,0.21158138677992613
9180_TOPORS_P1P2_ENSG00000197579,TOPORS,-0.28524525658743816,-0.1285668572700664,0.15667839931737176
3784_HIST2H2AA3_ENST00000369161.3_ENSG00000203812,HIST2H2AA3,-0.285363283405374,-0.1585827809376387,0.1267805024677353
10236_ZNF24_P1P2_ENSG00000172466,ZNF24,-0.2853917986058564,-0.1480053677557735,0.13738643085008292
3054_FECH_P1P2_ENSG00000066926,FECH,-0.28551825808729786,-0.0836100054765301,0.20190825261076778
5589_NEFH_P1P2_ENSG00000100285,NEFH,-0.2858045958800394,-0.06412343308707946,0.22168116279295996
7451_RPL24_P1P2_ENSG00000114391,RPL24,-0.28594464389797314,-0.1446195331165529,0.14132511078142024
8431_SRSF1_P1P2_ENSG00000136450,SRSF1,-0.28633082169143736,-0.18099101115920221,0.10533981053223516
7919_SIN3B_P1P2_ENSG00000127511,SIN3B,-0.2866021640713379,-0.1508195186979811,0.13578264537335677
5132_MOB1A_P1P2_ENSG00000114978,MOB1A,-0.28731438760989136,-0.10086802327714375,0.18644636433274758
7264_RFX7_P1P2_ENSG00000181827,RFX7,-0.2875239278354186,-0.15964773154138207,0.12787619629403651
4660_LRRC28_P1P2_ENSG00000168904,LRRC28,-0.2875792916845179,-0.12525564506032086,0.16232364662419707
8904_TICRR_P1P2_ENSG00000140534,TICRR,-0.2876467904978199,-0.09620095946737549,0.19144583103044438
3082_FH_P1P2_ENSG00000091483,FH,-0.2877189784009895,-0.10218213690813385,0.18553684149285565
6103_PBX1_P1P2_ENSG00000185630,PBX1,-0.2877800104396191,-0.19063754115298412,0.09714246928663497
6255_PGBD2_P1P2_ENSG00000185220,PGBD2,-0.288452419028353,-0.11233078731722573,0.17612163171112727
1049_C1orf43_P1P2_ENSG00000143612,C1orf43,-0.28845875191078346,-0.13485411315037257,0.1536046387604109
7298_RHOXF1_P1P2_ENSG00000101883,RHOXF1,-0.288587260650958,-0.12408192277970459,0.16450533787125343
6184_PDK2_P1P2_ENSG00000005882,PDK2,-0.28858913135975384,-0.15793394523725227,0.1306551861225016
1083_NEPRO_P1P2_ENSG00000163608,NEPRO,-0.28905488641874866,-0.16872637219897138,0.1203285142197773
4340_KHSRP_P1P2_ENSG00000088247,KHSRP,-0.28907388132802586,-0.11395097938776914,0.17512290194025673
8381_SPSB3_P1P2_ENSG00000162032,SPSB3,-0.2893917011493142,-0.15107247608604907,0.1383192250632651
7450_RPL23_P1P2_ENSG00000125691,RPL23,-0.28944969663235953,-0.09226747208299621,0.19718222454936332
1448_CDKN2AIPNL_P1P2_ENSG00000237190,CDKN2AIPNL,-0.289485965829972,-0.17880925368716377,0.11067671214280823
8100_SLC52A2_P1P2_ENSG00000185803,SLC52A2,-0.28954569500232513,-0.05767554926534844,0.23187014573697667
9095_TMEM70_P1P2_ENSG00000175606,TMEM70,-0.2905604782185872,-0.0782169539630229,0.21234352425556433
6703_PPP6R3_P1P2_ENSG00000110075,PPP6R3,-0.2910388719711286,-0.16927528973106945,0.12176358224005915
