logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,levene_pval,ctrl_var,amd_var,var_ratio,levene_fdr,variance_direction,resid_var_pval,ctrl_resid_var,amd_resid_var,resid_var_fdr
0.14380990610961633,3.350476383189359,0.9907424235305349,0.3243453390136697,1,-8.718837706466818,ENSG00000002016,0.6808890739665376,0.23596907746814857,0.31244458186923085,1.3240912123810165,0.9516585286139357,Increased,0.6285986898823627,0.22374082394617123,0.3153317617431925,0.9639770991524519
-0.1393452581379358,0.37376954175010735,-2.032645031815841,0.04489852412636711,0.9720288724899574,-7.169117967500342,ENSG00000002079,0.9921024394348268,0.05283591068107229,0.0545165811519446,1.0318092458180035,0.9992868031889172,Increased,0.7387518831886444,0.051179211086216,0.061542870871808396,0.9639770991524519
0.03918054289967079,5.923112396719433,0.3101439846087928,0.7571354679363882,1,-9.163639097032872,ENSG00000002330,0.4670181113717512,0.17925011250897294,0.1750032788175181,0.9763077767036701,0.9516585286139357,Decreased,0.5093953915503473,0.17851717553557467,0.17628688212865187,0.9639770991524519
-0.20915943848624632,6.9475021221136215,-1.0320233230155536,0.3046993042541443,1,-8.677101237812307,ENSG00000002549,0.6055712650262022,0.4411862835266646,0.5866262346682514,1.3296565568154084,0.9516585286139357,Increased,0.6934420870960416,0.4411158872582437,0.5805937881218023,0.9639770991524519
0.06954159626820478,7.951592895541693,0.49506204791930447,0.6217072478549774,1,-9.088544638262741,ENSG00000002586,0.7640984454497337,0.22323293752495638,0.22063026987951898,0.9883410231738475,0.9655461413693829,Decreased,0.7041182177470541,0.22103676318155002,0.215751425908278,0.9639770991524519
0.09644561295683264,2.9312840417245845,0.4535426301006465,0.6511994667556003,1,-9.10839673756639,ENSG00000002587,0.939796188707481,0.5312699409842334,0.3401817209119694,0.6403180279346259,0.9929992391032024,Decreased,0.8546401609286416,0.5307982413911756,0.3267271397146914,0.9807158155551262
0.050767070501254875,0.3201373745352671,0.2534938727723628,0.8004381307927779,1,-9.179758094458773,ENSG00000002726,0.8335816824258545,0.4981810999596243,0.10766902720464384,0.21612427130087836,0.9770502928893748,Decreased,0.8403186450881266,0.4966853334512003,0.110696920782588,0.9783657716116648
0.3198262147245136,0.5882031669838315,2.164180498922276,0.03297499774977397,0.8821207424592988,-6.9026525000864005,ENSG00000002745,0.17177729901932579,0.27061098248029697,0.059223528479533966,0.2188511638985162,0.9516585286139357,Decreased,0.1770100600560476,0.270671302533812,0.058882176862356715,0.9639770991524519
-0.02376988991810351,1.1912640734127384,-0.11851764463886319,0.905909471583189,1,-9.205117538233763,ENSG00000002746,0.3492477587881583,0.416943225620861,0.6959010507362754,1.6690547009128747,0.9516585286139357,Increased,0.2814084558640638,0.41024469709607553,0.7188710563724959,0.9639770991524519
-0.10649889480897298,4.457869535584048,-1.2037926133936705,0.23168116539913605,1,-8.485614014816164,ENSG00000002822,0.5501557835662745,0.07961766045027208,0.14829520449645411,1.862591837762891,0.9516585286139357,Increased,0.5728759686061221,0.07919595566385744,0.14424417242531332,0.9639770991524519
0.1958700374282812,7.171416905089096,1.629974577715018,0.10644093214853013,1,-7.888410926685449,ENSG00000002834,0.26393659789605195,0.157347660657833,0.24650461145715852,1.566623935980882,0.9516585286139357,Increased,0.43746055944982,0.14954800103555305,0.2423893696311853,0.9639770991524519
0.0013451791229285156,5.009299523481885,0.021791768849846974,0.9826600789558334,1,-9.211974035287822,ENSG00000002919,0.24894274341179543,0.03925086986102246,0.06704025230415993,1.7079940531644964,0.9516585286139357,Increased,0.3346686408837528,0.03924265035298259,0.06546834234453769,0.9639770991524519
0.06269272542229268,7.451842700545731,0.3766357843257558,0.7072899589789108,1,-9.140595818181152,ENSG00000002933,0.665832984832596,0.30400193795961244,0.34762120583671247,1.143483519117878,0.9516585286139357,Increased,0.6721914105893627,0.3040112658915848,0.346959958708614,0.9639770991524519
-0.039214707917438626,5.993123152128755,-0.3523408638357226,0.7253684390676,1,-9.149531414260936,ENSG00000003056,0.8288122167089507,0.14004374240312686,0.12870968901452304,0.9190677627281777,0.9765296899482583,Decreased,0.8161804248327763,0.14006089384088322,0.12644777252485923,0.9740709724016023
0.029478379527293843,4.159337938688039,0.1648441844390001,0.8694192772681566,1,-9.198486483965986,ENSG00000003096,0.8957161625545236,0.3458156515659632,0.4638978784817504,1.3414600420226017,0.9863763202622813,Increased,0.8630575664717528,0.34034154920663856,0.4733361939206225,0.9810863151241673
0.5359381113925274,5.620768132360552,1.5510754300214062,0.1242315018328065,1,-8.011906207686224,ENSG00000003137,0.19467607800251055,1.4065329886696492,0.9461710097744677,0.6726973468780075,0.9516585286139357,Decreased,0.20328574325928198,1.3867756095346566,0.9641055392182866,0.9639770991524519
0.12342774679387196,2.9486549278971905,0.7149137577148114,0.4764275381206956,1,-8.954676862334967,ENSG00000003147,0.5411045963098932,0.3668980738069045,0.11129614514179029,0.3033434980647093,0.9516585286139357,Decreased,0.5891540444740025,0.3647631504972467,0.11243239949501145,0.9639770991524519
-0.23928842522601493,2.9700075453771047,-1.0166183808908107,0.31193479070363916,1,-8.692871131293058,ENSG00000003249,0.32857440056851417,0.5675759661454073,0.9879587835474148,1.7406635278392137,0.9516585286139357,Increased,0.3159433445802981,0.5644165084243733,0.9945257179946337,0.9639770991524519
0.06728696675876526,5.259861091021792,0.9259711883833694,0.3568233463422422,1,-8.780957995119586,ENSG00000003393,0.4614502859914107,0.06199355445470776,0.04368154390758726,0.7046142827558116,0.9516585286139357,Decreased,0.4441597500166631,0.061344978507873286,0.04256415171522238,0.9639770991524519
0.22981925779354984,3.531001990088636,1.5439457971626567,0.1259489478455184,1,-8.022779237733118,ENSG00000003400,0.6520877391584603,0.24939253670447115,0.2835778964663889,1.1370745099819377,0.9516585286139357,Increased,0.5843990638636277,0.24067181422849174,0.29439312529604156,0.9639770991524519
0.15360361961537622,7.597257127594109,1.338083071483827,0.18408526789605872,1,-8.316058067198206,ENSG00000003402,0.16983682189974136,0.15569650992201184,0.1076338685958512,0.6913055960584142,0.9516585286139357,Decreased,0.12278356607352138,0.15262292225421764,0.10947115385697889,0.9639770991524519
0.2565985930853688,5.570687943338473,1.4316605059627219,0.155545253169402,1,-8.18771651357052,ENSG00000003436,0.4057639254097888,0.3709522112538243,0.28063002785134555,0.7565126162823282,0.9516585286139357,Decreased,0.4123799595110741,0.3694374303839625,0.28500487053559936,0.9639770991524519
0.07460676398714637,4.139405381631155,1.3373922791375277,0.18430970879850525,1,-8.316974486083383,ENSG00000003509,0.023822866488368736,0.03022403727707084,0.06988640111327844,2.312278815454514,0.7344493897941871,Increased,0.03925204613432453,0.030389423678049747,0.06495660006940523,0.9148167409309058
0.01942506563013151,7.161658546116036,0.20196393953221886,0.8403797283744496,1,-9.191609565357476,ENSG00000003756,0.48006707898216594,0.09617960007681134,0.15889196994801028,1.652034005351606,0.9516585286139357,Increased,0.4800966562591735,0.09471651701656345,0.1627755942243373,0.9639770991524519
-0.027942042803412243,2.9203488168128575,-0.11916106760671054,0.9054010933772338,1,-9.205040282971158,ENSG00000003987,0.3082585604955842,0.5819042800882779,0.8368607506272095,1.4381415969311198,0.9516585286139357,Increased,0.3139169570654869,0.5822027339312225,0.8345883618103539,0.9639770991524519
-0.3737976736877394,7.032556897538006,-1.7229469575184733,0.0881740559955922,1,-7.7354693655856215,ENSG00000003989,0.6248977931618726,0.5285768148803822,0.6404998707580178,1.211744164191091,0.9516585286139357,Increased,0.6753266371012403,0.5134042961307947,0.6106181349624735,0.9639770991524519
-0.028956386300681355,6.581267941395829,-0.3158754769327093,0.752794693733753,1,-9.161828128219923,ENSG00000004059,0.9880192027697485,0.0911289963304911,0.11574919111397859,1.270168615642371,0.9991554764699856,Increased,0.9266082222727967,0.09061290308009348,0.11624415970153895,0.9909974043084305
-0.11617743312411681,3.353595249293155,-0.8071169998290425,0.42162902260824997,1,-8.884206195909526,ENSG00000004139,0.3743599349569986,0.21967116197290196,0.3124924269321506,1.4225464286054026,0.9516585286139357,Increased,0.38297575385783533,0.21981685618422594,0.31147507777084954,0.9639770991524519
-0.07702093572799415,6.392853743773291,-1.3325520794382821,0.18588808308335827,1,-8.32338280944183,ENSG00000004142,0.698295823496129,0.036974704039246575,0.04833129537275999,1.3071448880688548,0.9516585286139357,Increased,0.5935632720218829,0.03577421166532656,0.04794101703755938,0.9639770991524519
0.22610874290239236,7.91333122713973,1.4898126652188242,0.13960878315034067,1,-8.103778752846821,ENSG00000004399,0.9343015263446125,0.2749724166657716,0.2974191875336927,1.081632809356311,0.9916246138170444,Increased,0.8956943708725654,0.25229124057747115,0.2915823256884607,0.9863934774861683
-0.0712782026346389,5.805672287763493,-0.950788227935577,0.3441410643730619,1,-8.757643316122573,ENSG00000004455,0.7937848231517087,0.062448161666992755,0.06504964708634478,1.0416583186743678,0.9710721202492227,Increased,0.7694650480186767,0.06231864524381181,0.06586648671162364,0.9667347688889378
-0.07333434083062838,4.236710653373648,-0.26794963118842474,0.789322992672118,1,-9.175952334987393,ENSG00000004468,0.15398215360581463,0.8909452272793507,0.5018824944144308,0.5633146449945216,0.9516585286139357,Decreased,0.1464079521282306,0.8871946617798189,0.4862032466731006,0.9639770991524519
0.18887161662553092,6.079945904631643,1.4005072707568471,0.164641503880589,1,-8.231367396559957,ENSG00000004478,0.6204011718744351,0.21280296745726693,0.1532787647436446,0.7202849028617263,0.9516585286139357,Decreased,0.5930915446921979,0.21181286176978267,0.14299390014059662,0.9639770991524519
-0.038617395472905686,5.819881075066136,-0.6614529235877887,0.5099339761595192,1,-8.99166804426606,ENSG00000004487,0.21131332065589492,0.040035139374258163,0.024510180867371712,0.6122166988915566,0.9516585286139357,Decreased,0.21018899125235546,0.04005496425224432,0.024317473839655105,0.9639770991524519
0.07212750798114174,6.655390471948056,0.6535707487759598,0.514978022214011,1,-8.996881194390998,ENSG00000004534,0.5858042572746842,0.13893060655152276,0.14210171177629236,1.0228251017071144,0.9516585286139357,Increased,0.525021667193003,0.13597431630312415,0.13632489933994002,0.9639770991524519
-0.11719041581676552,3.7936944633474825,-0.6662543040093346,0.5068743453306597,1,-8.988462139019372,ENSG00000004660,0.1049773384897514,0.28002011056754417,0.8100039165415399,2.8926633694266664,0.9516585286139357,Increased,0.1067958401925153,0.27921911940462507,0.8041815419422293,0.9639770991524519
-0.05542033828961389,4.859945822255503,-0.39455298764298735,0.6940632434193219,1,-9.133625495375844,ENSG00000004700,0.2756479642119732,0.23657463822029237,0.11190747305851997,0.4730324175929397,0.9516585286139357,Decreased,0.24601703352790374,0.23617880452959136,0.11084685831291759,0.9639770991524519
0.15145533949307288,4.626872928770874,1.433399637344799,0.15504910730498037,1,-8.185252591451768,ENSG00000004766,0.11749468264808716,0.10422444028086561,0.28364829981548345,2.721514253769113,0.9516585286139357,Increased,0.08836261584847173,0.10048812287244602,0.29207112419085557,0.9639770991524519
0.19445980740268531,5.966917490353683,0.8536858104037238,0.39544123637886575,1,-8.845413116759609,ENSG00000004776,0.10694938651529556,0.5211188953093256,1.0571040273123642,2.028527533404615,0.9516585286139357,Increased,0.08571916195791879,0.5099544311772377,1.0604549416418303,0.9639770991524519
-0.09078031182139988,4.541905907956232,-0.5003251038292202,0.6180111708784716,1,-9.085904677470767,ENSG00000004777,0.3246196848586518,0.345343184529465,0.5525953751336129,1.600134011292367,0.9516585286139357,Increased,0.3157611371905544,0.33839831842082196,0.5701415430160379,0.9639770991524519
-0.07472378752555386,5.801972246783107,-0.7402550962004149,0.46098329155960616,1,-8.93614929669502,ENSG00000004779,0.16287167881354936,0.12213018113488239,0.07034226738368138,0.5759613776875867,0.9516585286139357,Decreased,0.2973631191079286,0.11881573176171258,0.07909740073275126,0.9639770991524519
0.8242198278639343,7.878779829219092,2.385759191926373,0.019041431669324364,0.7035193594327942,-6.41982049325841,ENSG00000004799,0.8384026899808655,1.242674011727665,2.0315336429154156,1.6348081827920542,0.97774848041302,Increased,0.9852908767100782,1.249213096147578,1.9128337039256296,0.9982797397868974
-0.05059645757540515,0.4159507305045887,-0.4608501681420348,0.6459666034803166,1,-9.105028141813584,ENSG00000004809,0.17853830028410153,0.1270785789761101,0.18701189160233136,1.471624038520987,0.9516585286139357,Increased,0.16843432761433005,0.1268407915302203,0.1884056960185049,0.9639770991524519
0.005975555652990812,1.445178110355388,0.032092681657759005,0.9744659301445309,1,-9.211693594007698,ENSG00000004838,0.5530871991862301,0.38712270109528407,0.3877063253926806,1.0015075951261583,0.9516585286139357,Increased,0.5448552136239317,0.38723975627412843,0.38684522218607925,0.9639770991524519
-0.1593687682329716,5.066264198871271,-0.5328945300510806,0.595359491439303,1,-9.068950334788543,ENSG00000004846,0.5614409888511731,1.0353118464724187,0.8303920807279501,0.8020695248077336,0.9516585286139357,Decreased,0.7527138414848231,1.0129113193239048,0.9016770471349972,0.9656198733979133
0.16808628914391535,0.804515433278724,1.0540877809024694,0.2945345435979407,1,-8.65411029405696,ENSG00000004848,0.3150337905793019,0.30827430429607594,0.11602582582273147,0.37637203038270994,0.9516585286139357,Decreased,0.31425069235940156,0.30823117912331016,0.11628744704746272,0.9639770991524519
-0.23475145778089238,5.3015692564147345,-2.660904319083069,0.009159451750163543,0.5262291890172751,-5.762716670658082,ENSG00000004864,0.7279056587041604,0.09740971975808983,0.0914433110589101,0.9387493495105326,0.9584316183247025,Decreased,0.6071904190929928,0.08944135196587004,0.06956858095572811,0.9639770991524519
0.04470334944819008,4.88352640047797,0.6581034624455032,0.5120741856524493,1,-8.993890892811411,ENSG00000004866,0.08108415625060932,0.04834823354687283,0.08509025088028752,1.75994539278863,0.9516585286139357,Increased,0.2200453865268664,0.04837465643323458,0.0733667774313663,0.9639770991524519
0.08756045958527717,6.035871487124981,1.0394242350926324,0.3012637639119702,1,-8.669442536365732,ENSG00000004897,0.9760223872567215,0.07824629730359849,0.0983916051852551,1.2574602067557534,0.9969532634967887,Increased,0.838071951269615,0.07584852460067028,0.10280023734623137,0.9775351325146521
0.20833784230802727,1.9431500089139129,0.42909365734375343,0.668833234556883,1,-9.119277324444878,ENSG00000004939,0.5521841527752558,2.7687227363096647,1.7072493714614703,0.616619840286718,0.9516585286139357,Decreased,0.5930467162521884,2.7608946978810844,1.7465597159082948,0.9639770991524519
-0.06583579638018996,0.36014760097259435,-0.6879087392780845,0.4931979572468842,1,-8.973718038183032,ENSG00000004948,0.5471055076968473,0.0981632236272209,0.1314753150637236,1.3393540901122687,0.9516585286139357,Increased,0.527037450677359,0.0979892450536494,0.13205780589606034,0.9639770991524519
-0.028878009134399234,4.5998084967216375,-0.4523629338790401,0.652045884894012,1,-9.108935523105135,ENSG00000004961,0.670501618595729,0.046606369066639126,0.03978503475871377,0.8536394393184327,0.9516585286139357,Decreased,0.5678847770482167,0.046639863314974855,0.037723196034957364,0.9639770991524519
-0.1293265365321919,5.735367097899112,-1.6590696916775842,0.10042236559605147,1,-7.841408450610112,ENSG00000004975,0.7711095122279136,0.06538514252800053,0.0918663782507163,1.4050038693633717,0.9666180622757785,Increased,0.6352827883068084,0.06535816233267379,0.08519670438870464,0.9639770991524519
-0.03569272819060325,0.19963413598849114,-0.2777116520383352,0.7818413161425636,1,-9.173263114093011,ENSG00000005001,0.8410880707948949,0.206263840495978,0.03420675056510375,0.1658397830800147,0.9781745715907865,Decreased,0.8421255254043034,0.20628395248391435,0.033675449052990955,0.978712710328413
0.09061302957592479,7.388815074491492,1.523527680884866,0.13097151223040554,1,-8.053654201405749,ENSG00000005007,0.8329981470637856,0.03727887214608805,0.0570390366957929,1.5300633686627891,0.9769289596001187,Increased,0.7564249888398098,0.03644311870499483,0.06069741382362378,0.9657126905870795
0.293407785485856,4.758052546032769,1.8515574541578175,0.06721695905931013,1,-7.510812308602601,ENSG00000005020,0.8827583795614964,0.2881644999451013,0.25831204166399163,0.8964048025110765,0.9838414030666738,Decreased,0.85225266567917,0.2854909045005475,0.24564099455374877,0.9806134214586752
-0.13991060902533523,6.857642582506912,-1.1092461125891648,0.27014328276675237,1,-8.594559886348918,ENSG00000005022,0.7752620386578448,0.17728411870095181,0.2271839079030137,1.2814679034292653,0.967780130295762,Increased,0.6537533255501253,0.16792693705505118,0.24511569074124043,0.9639770991524519
-0.12654342055429113,3.869989056707583,-1.0113466696369533,0.31443705402752203,1,-8.698214448330125,ENSG00000005059,0.6860621687535444,0.17005020883931524,0.2187412978081081,1.2863336028878525,0.9516585286139357,Increased,0.5532073497723069,0.16854224760846542,0.2184731287490809,0.9639770991524519
-0.07940075937086781,0.1623965125523839,-1.5038053129410487,0.13597148231373432,1,-8.083105471857502,ENSG00000005073,0.3239334224879783,0.03058263246961154,0.035178417642306475,1.1502743485951232,0.9516585286139357,Increased,0.3323821699571824,0.03054402435380183,0.035227254496351404,0.9639770991524519
0.06088684774527779,4.2436319491288,0.6068321029306206,0.5454197976792348,1,-9.026520284209433,ENSG00000005075,0.33475215340711606,0.11876670986363047,0.0691005777863521,0.5818177321380235,0.9516585286139357,Decreased,0.3590252063001217,0.1185682567189786,0.06999215334168395,0.9639770991524519
-0.020714559559592026,4.7240448651463245,-0.19990422983348047,0.8419856970542667,1,-9.192027597846495,ENSG00000005100,0.04414504281778962,0.13082230285215765,0.054358969344360006,0.4155176002809789,0.9222858748899971,Decreased,0.017606082835437107,0.13049448638166297,0.04676973463072329,0.6567999988537222
0.1759162058002007,2.4568142830686606,0.6239285183470326,0.5341801203112493,1,-9.01593153154232,ENSG00000005102,0.3925272906764231,0.8164986171999483,1.4569466495625525,1.7843834868440054,0.9516585286139357,Increased,0.4156589967763168,0.8093656686937658,1.4304409305144494,0.9639770991524519
0.16235821847948573,4.8526930605718235,1.0533223177492044,0.294883268915913,1,-8.654915854975934,ENSG00000005108,0.18437365729354585,0.29257638801870495,0.1152578080673777,0.3939409083825625,0.9516585286139357,Decreased,0.18219328384554612,0.28767501755920627,0.11089785596166007,0.9639770991524519
0.116582095381434,4.559809650703677,1.3726219621287494,0.17312383684357005,1,-8.269657783320207,ENSG00000005156,0.9310948772900283,0.07963710357339056,0.08819612597560379,1.107475310102477,0.9909487038757813,Increased,0.8954443022844126,0.07942158999918733,0.08848059127695077,0.9863934774861683
0.08606568768368358,4.996690061997832,1.0737597134321795,0.2856688174172094,1,-8.633211862632782,ENSG00000005175,0.1038493198084138,0.06537185487009538,0.11684765194123162,1.7874305719705692,0.9516585286139357,Increased,0.11338523012551453,0.06549589820140775,0.11501982057482933,0.9639770991524519
-0.20717946954459188,1.537459226282035,-1.4009673777711191,0.16450426050117753,1,-8.230729408702548,ENSG00000005187,0.08629286372340832,0.21523612690474464,0.4498933069810039,2.090231381928321,0.9516585286139357,Increased,0.07556883982022627,0.21372685125553614,0.4553361128319824,0.9639770991524519
-0.10866534383173809,1.9068789725227728,-0.9453118542523075,0.3469142293113514,1,-8.762840195832787,ENSG00000005189,0.07878401884752494,0.13628918026566672,0.23497780249913983,1.7241119364068422,0.9516585286139357,Increased,0.12361935532625638,0.13713037333451192,0.2198258243257378,0.9639770991524519
-0.09855521600757963,4.376520900891747,-1.4028810904328286,0.16393436631505004,1,-8.228073683550251,ENSG00000005194,0.37607542594144916,0.052797209106991476,0.07922878196681664,1.5006244327472427,0.9516585286139357,Increased,0.31139244411958544,0.051024889806791485,0.08344250103836644,0.9639770991524519
-0.1293223737381302,5.560435025077869,-1.0350699979763636,0.30328183584429985,1,-8.673954919080696,ENSG00000005206,0.4838830780945401,0.16328986039976195,0.25192249584125315,1.5427932587149202,0.9516585286139357,Increased,0.45596592812926107,0.162790326175774,0.2542124790073796,0.9639770991524519
0.14223668634924422,4.731083654214429,1.5711034230202783,0.1195061891937312,1,-7.981108020178569,ENSG00000005238,0.006848180216757539,0.07449540306665355,0.21536404047638022,2.8909708735139907,0.46439096667346663,Increased,0.006720612434147894,0.0738229295666459,0.21407522292737075,0.4908755987463243
0.05201825159490093,5.113213347584924,0.3388372208547468,0.7354852776772407,1,-9.15424116039777,ENSG00000005243,0.794103602550745,0.26107253770580896,0.27813133086467906,1.0653412009887187,0.9711327183307634,Increased,0.7964733091530257,0.26101392803851997,0.27843283977795524,0.96952286096175
0.0678475280671572,5.279811513378296,0.5165766636520729,0.6066603808924498,1,-9.077577620132082,ENSG00000005249,0.6841081195283755,0.19992171503585626,0.15229583763389345,0.7617773667386705,0.9516585286139357,Decreased,0.5619234714457876,0.1997720865136747,0.14342514879935644,0.9639770991524519
0.06828734112573163,4.881579997361456,0.7912144300902025,0.4308033225598171,1,-8.896962064169738,ENSG00000005302,0.7058349698995777,0.08289393259576494,0.09015284759371611,1.0875687130606955,0.9528440415397902,Increased,0.6644168281387317,0.08217882318529034,0.0901893160994261,0.9639770991524519
0.055523760486063764,6.764929463944408,0.5055751447911402,0.6143339942630586,1,-9.083243579148679,ENSG00000005339,0.10127173413091732,0.1459591720308992,0.06530672292081453,0.4474314427255675,0.9516585286139357,Decreased,0.19396135777829773,0.14327908146101567,0.07536003030835188,0.9639770991524519
-0.09224799859269578,5.255014604093105,-0.5117340786387305,0.6100327485136936,1,-9.08008657370361,ENSG00000005379,0.9500046744646389,0.35012806052931833,0.4609471440352304,1.3165101458545694,0.9943461635130132,Increased,0.9950749603893123,0.3472954614639051,0.47095785444819127,0.9991325866196923
0.14114422860540252,1.8608500585177272,0.3441353707873585,0.7315102659108811,1,-9.152415175217083,ENSG00000005381,0.8906996432170533,1.9147614345726216,1.6317168231559738,0.8521776100635619,0.9856129013013942,Decreased,0.9046881319869524,1.9169727377766812,1.6136487510390458,0.9875030396422616
-0.005430532818251653,0.8435725530604999,-0.021082294520685753,0.9832245285933372,1,-9.211989403928273,ENSG00000005421,0.7918866739094049,0.6952667992325616,1.0659430714316622,1.5331424894849783,0.9707074326662172,Increased,0.8246375883438838,0.6947907691310142,1.0607544869842163,0.9761954556443262
0.08657925325770476,4.576948875528661,1.1360917327550109,0.25879558794950785,1,-8.56450624972639,ENSG00000005436,0.8097347168347612,0.06488852891918756,0.06467259993852835,0.9966723088925605,0.9739090495972528,Decreased,0.8114342113089414,0.06485120869141578,0.06493269979848199,0.9726305341240027
