logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,gene_symbol
-0.005068703033425523,7.894200939039567,-2.077932197888069,0.0404313542681123,0.5676447220532688,-10.193423744174288,ENSG00000006125,AP2B1
0.01595021917476285,2.5855385526403847,0.737191161042592,0.46283536459006014,1,-12.052939164664332,ENSG00000006128,TAC1
0.0012056851878271544,5.496813439088909,0.41706364713472505,0.6775792469174464,1,-12.238944715715618,ENSG00000006194,ZNF263
-0.009404843072358861,6.356908099663082,-1.0362729798251342,0.30272337555954937,0.9898286110496126,-11.787199834236805,ENSG00000006210,CX3CL1
0.015004016621814224,6.611587877276169,2.07860616526652,0.04036787388998758,0.5673257070245179,-10.192070175940353,ENSG00000006282,SPATA20
-0.012208192129274788,2.70949706422689,-0.837357009136045,0.4045079202259988,1,-11.973767589115036,ENSG00000006283,CACNA1G
0.02576832598032429,4.635557853426237,1.7672382900324979,0.08042158905461172,0.7010675067377352,-10.77419683380781,ENSG00000006327,TNFRSF12A
-0.0036296974360468096,0.2807475936544789,-1.0088840504994372,0.3156105400418307,1,-11.815193698315156,ENSG00000006377,DLX6
-0.01896112083386612,3.236438127208173,-2.010056006382834,0.047280563865127835,0.5974408731416027,-10.327686054373977,ENSG00000006432,MAP3K9
-0.0034974935638433734,5.4739792703866925,-1.0109901432567252,0.31460676512340396,1,-11.813067122986556,ENSG00000006451,RALA
0.003148092202452905,4.107644459662106,0.3365591592890144,0.7371966476665157,1,-12.269554635938443,ENSG00000006453,BAIAP2L1
-0.005286365995070726,4.950913925325689,-0.766838355682231,0.4450921325216959,1,-12.030542040488255,ENSG00000006459,KDM7A
-0.00656165804757897,3.736707340300731,-0.7033589418664943,0.4835641018803647,1,-12.077431190413156,ENSG00000006468,ETV1
-0.003017238406824818,4.879745950060991,-0.9839107322199673,0.32767571701799736,1,-11.840078879559595,ENSG00000006530,AGK
-0.009083482595354232,4.665968154977908,-1.1306011112866279,0.2610887583189316,0.9465238644142736,-11.685189574993197,ENSG00000006534,ALDH3B1
6.553102462578196e-4,0.981696695099502,0.13712690078991466,0.8912226777697321,1,-12.3172559947344,ENSG00000006555,TTC22
-0.011272598051316461,4.992040650648374,-2.191199296812382,0.030899548502417593,0.5175252734237146,-9.960348063239305,ENSG00000006576,PHTF2
0.014177689281927735,5.21636905549962,0.967016548459205,0.3360079321982693,1,-11.85656690749761,ENSG00000006606,CCL26
0.005006456612404249,4.221919114301808,0.8936739181712977,0.3737702327917589,1,-11.924896260114554,ENSG00000006607,FARP2
-0.007961484401465244,2.8154574159050116,-0.6739847737292417,0.501968851116968,1,-12.097772455559648,ENSG00000006611,USH1C
