gene_symbol,pval_mac,logfc_mac,pval_nonmac,logfc_nonmac,meta_pval,avg_logfc,meta_fdr
BORA,0.4739203832133568,0.06883892739127088,0.1515234467213446,0.15496122249357985,0.26093839317988,0.11190007494242538,1
IGHV1-24,0.2320552804711268,0.3285420154323395,0.3096080498197508,0.2448628594819105,0.26103354842674253,0.286702437457125,1
TMLHE,0.4509059970582361,0.06552533754341341,0.15939126622792046,0.11775801443414464,0.26109751854620217,0.09164167598877904,1
ENSG00000225519,0.51044113835304,0.00246013755638423,0.14080525212068545,-0.00862507025644802,0.2611036145903301,-0.003082466350031895,1
RERE-AS1,0.10961666017961812,0.09711241294438816,0.6558371561997433,-0.0270947546581022,0.26115070235277,0.03500882914314298,1
CIBAR1P2,0.2950457208049405,-0.01208632097615518,0.2438587455094193,0.01461636596222946,0.2613054774369555,0.00126502249303714,1
LRRC72,0.524017897036402,0.00192538223333435,0.13731274318590236,-0.00994111100352915,0.26131825613778775,-0.0040078643850974,1
ECEL1P1,0.3932797737892216,0.01163642163199439,0.18297786109961137,-0.03811769572446157,0.2613370907674257,-0.01324063704623359,1
PPP4R2P6,0.377860559357088,0.01451951931146905,0.19046592027162113,-0.0158604960209108,0.2613583205498341,-6.704883547208745e-4,1
AMOTL1,0.4053672448496879,0.1328926049110921,0.17755489406151387,0.2267254773833659,0.26137247536522534,0.179809041147229,1
MANSC1,0.2129608014356346,0.12932363921096054,0.3379816359173662,0.09213519825325088,0.26137747991332844,0.1107294187321057,1
TENM3-AS1,0.9284320735305396,0.01109315577608956,0.0775402645105273,0.23534325426072455,0.26141439330993493,0.12321820501840705,1
ENSG00000256206,0.49876846277392894,-0.01562803836858957,0.14434718100908667,0.03548118389830325,0.2614274255945661,0.009926572764856841,1
IGLV1-50,0.12255083084545602,-0.05343832217467163,0.587477775222881,0.02576799321030968,0.26142760419457417,-0.013835164482180974,1
PSMD14P1,1,-0,0.07199704952289723,-0.00638621126245256,0.26143065648878167,-0.00319310563122628,1
RANP2,0.07201111755434662,-0.00734838726804101,1,-0,0.26146766993599535,-0.003674193634020505,1
FAM111A,0.362719851033914,0.1316481753924356,0.19854133499335208,0.17547242138556207,0.26147757767084123,0.15356029838899882,1
ZNF99,0.07439302620047462,0.08812166528173425,0.9681691530453432,-0.00192860934938603,0.2615042796658384,0.04309652796617411,1
ENSG00000279817,0.167632216990425,0.02046330763696795,0.4296776652806939,0.01222750632108239,0.2615116100503219,0.01634540697902517,1
ENSG00000242659,0.16598750938494822,0.02289397680390015,0.43400408636614696,0.02064418716719993,0.26154169842834507,0.02176908198555004,1
HAUS1P1,0.14776183460612707,0.01489763645019827,0.4876502981929261,-0.00706282802477298,0.26158600889028794,0.0039174042127126454,1
ENSG00000267661,0.5276509201411134,-0.00596478560602379,0.13657927975941628,-0.01594703797392547,0.2616125215287145,-0.01095591178997463,1
G6PC3,0.35701494961220914,-0.07800654446457986,0.2018727190139173,-0.1262191258602859,0.26162671364602724,-0.10211283516243289,1
THAP7-AS1,0.3728784924163553,-0.14085974875871124,0.19331309749646688,-0.21166805451036272,0.26165490156048504,-0.17626390163453698,1
ENSG00000261672,0.20124085643019185,-0.05368645209134556,0.35831424194248873,-0.03257256342749763,0.2617210891432066,-0.04312950775942159,1
ENSG00000272982,0.4798600408220346,0.02722987315711391,0.15026911839762233,-0.04172560017463503,0.2617228782365807,-0.00724786350876056,1
CDRT15L2,0.1144439236436196,-0.00455571471037768,0.6302915562459479,0.00136925211145769,0.26178833345809815,-0.001593231299459995,1
MYPN,0.5922545520296807,-0.06595261696102321,0.12180417910733032,0.18618826446188833,0.2618042159272473,0.06011782375043256,1
ENSG00000260515,0.6183698272200825,-0.00262117787594473,0.1166683707027756,-0.00451074021176129,0.26181767888440627,-0.0035659590438530103,1
ENSG00000256196,0.24578494722922253,-0.10683288016917984,0.2935270396232698,-0.08049698116272848,0.26181854046387565,-0.09366493066595416,1
SFI1,0.8524061012714728,-0.02376379053923998,0.08463740240927348,0.2369062568409873,0.2618209336218658,0.10657123315087366,1
ENSG00000254615,0.7257949733614183,0.10333414437171512,0.09940255493612046,0.4942477035105513,0.26182208121666684,0.2987909239411332,1
TENT4A,0.2325898072291284,-0.10192666749508318,0.3101899200741158,0.08452564165472642,0.26182507571958163,-0.008700512920178378,1
PIGF,0.14291747604381125,0.1399225288675319,0.5048480672782603,0.07345919929810743,0.26183716353871395,0.10669086408281966,1
ENSG00000259042,0.27208463601105626,0.01192282269885248,0.2653026456885539,0.01191645742586636,0.2619243389299985,0.01191964006235942,1
HERC2P3,0.1342074976066451,0.308155161447104,0.5378669053906653,0.11766588431888202,0.26192696122745146,0.212910522882993,1
TTLL1-AS1,0.31622029673392316,-0.0496517513997331,0.22833548020821823,-0.06721832128373162,0.26197569642850066,-0.05843503634173236,1
CYP2F2P,0.08519810515500251,-0.0160470130664456,0.8475154462217928,0.00143369553004519,0.2619819957950824,-0.0073066587682002054,1
KANSL1,0.35447505016697034,0.08959987342903186,0.20371808883243897,0.1389642054018226,0.2619984735597407,0.11428203941542724,1
ELOVL3,0.08868185659846717,0.29993287043310324,0.814325332048452,0.02292110769290437,0.26200610182867495,0.1614269890630038,1
DMRTC1B,0.10475911893437506,-0.03994356561759349,0.6893767493312128,0.01279409532222302,0.2620129835868296,-0.013574735147685237,1
ENSG00000252777,0.69626207484105,-0.0010160477222352,0.1037249974465403,-0.00633791017858603,0.26201635027998793,-0.003676978950410615,1
ENSG00000278937,0.5615096644446037,0.05501162975676065,0.12861975926761465,0.12513956380522132,0.26202017651548376,0.09007559678099097,1
ATP2A1-AS1,0.518375001705816,0.05357561022276135,0.13932267371163518,0.22713365324977455,0.2620205795371393,0.14035463173626794,1
LYNX1-SLURP2,0.13819227927782737,-0.13765412537257243,0.5227076439141642,-0.06617162921834807,0.26205413685886303,-0.10191287729546025,1
ENSG00000283627,0.27168200934713865,-0.02151826972946367,0.2658787915566003,0.01336067183518853,0.2620549872921129,-0.0040787989471375696,1
SH3BP1,0.42419161421622154,0.11446442294145796,0.170313565088575,0.1923799785783761,0.26208416007580054,0.15342220075991703,1
ASIC1,0.8835241328146084,0.02746903157636616,0.08178943359560475,0.3641664882479107,0.2621297543358607,0.19581775991213843,1
TXLNB,0.9945944185563196,-9.710114555263392e-4,0.0726609626399777,0.28246779338772576,0.2621435469058397,0.1407483909660997,1
ENSG00000253013,0.4680193110190322,0.00274422176998066,0.15443501197606752,-0.0072351188174057,0.2621708183097241,-0.00224544852371252,1
ENSG00000243777,0.34086106008202666,0.00777785929515079,0.21207386871136907,-0.01506576201490893,0.26219487210685444,-0.00364395135987907,1
ENSG00000244331,0.3562161016807859,0.00905953038232683,0.2029457705551073,0.01647749062884936,0.26220755436773396,0.012768510505588094,1
ENSG00000262529,0.1958436052119402,0.02173923143846448,0.3691929353830654,0.00486102042593129,0.2622378280333273,0.013300125932197886,1
ZNF609,0.5408935790090004,0.07248624852164569,0.13370108739554207,0.1979773694370044,0.26227456140915717,0.13523180897932505,1
ENSG00000261526,0.08968139998820626,-0.15148770357290578,0.8064158874865148,-0.02587714040462679,0.262280986450468,-0.08868242198876629,1
RAB5IF,0.25167275097429526,0.22234076512265125,0.28738941280303887,0.2559749960597126,0.26230089173036925,0.23915788059118193,1
MT1F,0.6492344687872922,-0.1045099241468246,0.11140627415382662,-0.2510176188736257,0.2623027542052389,-0.17776377151022515,1
HNRNPA3P13,0.1367759616671687,-0.00828521991058501,0.5288759325685328,0.00183881439837042,0.26232565983082956,-0.003223202756107295,1
ENSG00000269082,0.30229245639126656,0.0083634414794926,0.2393217095625282,-0.00883145547583311,0.2623457072851121,-2.3400699817025493e-4,1
PARG,0.1413646791843428,0.08931868578114971,0.5118220952102379,0.04807591008121752,0.26236781724612496,0.06869729793118362,1
SNAP25,0.6904081114548091,-0.14784219687475322,0.10481014872885289,0.6005080924769111,0.2623893792656074,0.22633294780107893,1
ENSG00000259238,0.8953188612402752,0.00326535785978196,0.08084115633714606,0.03838263858732748,0.26243358780827175,0.02082399822355472,1
IGSF8,0.3650591142741887,-0.1337077062802592,0.19830473214578423,0.16816439383641724,0.26247123532669214,0.017228343778079025,1
MMRN1,0.09416829717483968,0.5247561875527978,0.768808286921896,-0.09166926253901488,0.2624828336166637,0.2165434625068915,1
SNHG1,0.2557717064849111,-0.14933546855909963,0.2832629603104278,-0.15066797895556883,0.26262271441441337,-0.15000172375733423,1
CHST11,0.2689259565871606,-0.1520844745032858,0.26951877887877856,-0.14162125118649113,0.262701308523926,-0.14685286284488847,1
FMO2,0.487695108012961,0.1791671194317574,0.14863699596046254,0.3765985108743768,0.2627247714089218,0.2778828151530671,1
AKAP17BP,0.09923817023760756,0.0322773285414025,0.7306302250403233,0.00673243779969307,0.2627690438474005,0.019504883170547785,1
ENSG00000255339,0.1305803357332827,-0.1266882673139266,0.555300085975807,0.06110791701177937,0.2627818098512425,-0.03279017515107362,1
AAGAB,0.32364714880025924,-0.08391967032805853,0.22406750050362387,-0.0990811555129518,0.26280158406910836,-0.09150041292050516,1
ENSG00000225860,0.18621243274862215,-0.00305974944636508,0.3894527092890838,0.00338926937963596,0.262807169712316,1.647599666354401e-4,1
ENSG00000267784,0.0805936138139999,0.07282882003511187,0.8999162211658208,0.00445649756878357,0.2628243924488755,0.03864265880194772,1
MID1IP1-AS1,0.5081427374296443,0.03912442054206211,0.14275488341611145,0.10348857980609565,0.262856813161161,0.07130650017407889,1
ENSG00000258696,0.25823993648536003,0.02688528742244197,0.28095708474964726,0.0180611710592543,0.26289480822780115,0.022473229240848137,1
CEL,0.3673110846393476,0.08138310688632704,0.19765350814301325,0.11434621866656652,0.2630154309158312,0.09786466277644679,1
AMPD3,0.4471290312299955,-0.12454101445274164,0.16237278688483398,0.20739868043993925,0.263018742012437,0.041428832993598806,1
ENSG00000234338,0.8053489925633357,0.02079249805140194,0.09017073024863544,0.11758492620106538,0.26306416594697424,0.06918871212623366,1
ENSG00000253361,0.995707301984876,-3.898583931310263e-4,0.07293721688898891,0.0965847024929601,0.26307783616515923,0.04809742204991454,1
ENSG00000226984,0.17976640220772483,0.00926365906129004,0.4040659532742375,0.00453046709171693,0.2631128794527647,0.006897063076503484,1
PTTG1IP,0.7968486454598527,-0.02287522814339975,0.09116055005566258,-0.12705389812504514,0.26312252449449647,-0.07496456313422245,1
SSH2,0.24949226255842216,0.16587384209433892,0.2911843035965669,0.14370338844618813,0.2631410629946183,0.15478861527026352,1
DERL1,0.409413024270071,0.04385068509089317,0.17744846112225082,0.07549722138531553,0.2631449447603437,0.05967395323810435,1
CAB39L,0.12421577941421376,-0.22934198594086924,0.5849857974992427,0.07104812337276009,0.26318363417109936,-0.07914693128405458,1
HHIP-AS1,0.23032557874311227,0.2257687555345977,0.31558686347078485,0.17286743206047392,0.26324461640550373,0.1993180937975358,1
ENSG00000228427,0.2255251322715724,0.07479882504686161,0.32239559992637556,0.07437624780923868,0.2632985744319182,0.07458753642805015,1
GVINP2,0.8651391230820069,-0.01144157320814808,0.08406855988847126,-0.08779270576870882,0.26335804782185307,-0.04961713948842845,1
MIR933,0.14261187822716082,-0.00419322158067719,0.5100252400450301,0.00337884043919811,0.26337025425506605,-4.0719057073954003e-4,1
BHLHE23,0.5920106029949459,-0.05904621522495415,0.12287100755006009,0.2877094502860839,0.2633840973731709,0.11433161753056488,1
OR1C1,0.3269355970686155,0.01310740465756058,0.222499781500376,0.01046310588707768,0.2633897574412534,0.01178525527231913,1
ACTB,0.10087669395233788,0.17515542398674433,0.7211182675784765,0.03075625007201687,0.2633921892154067,0.1029558370293806,1
ENSG00000184441,0.0764192851500204,-0.2723699867673336,0.9521732795408856,0.00912805924205706,0.2634455842331639,-0.13162096376263827,1
ENSG00000230226,0.5958711844599891,-0.00133181044646884,0.12212895892903262,-0.00596753181455946,0.2634684505785199,-0.00364967113051415,1
ENSG00000279014,0.9275276298093744,5.10631223255186e-4,0.07846630069575641,-0.00560647827269877,0.26348557331931155,-0.0025479235247217917,1
OR3A3,0.1519421493112072,0.02559971828776382,0.47912331092478944,0.00792638838507102,0.26353630992148924,0.01676305333641742,1
RPL21P90,0.6528627421806372,-0.00479871618903446,0.11150880480571392,-0.0194031280679399,0.26353871626571584,-0.01210092212848718,1
RPS20P31,0.3603312799691892,0.01370851649001964,0.20205515145999012,0.0212004586007824,0.26355665605830403,0.01745448754540102,1
LBX1,0.4609411011153076,0.0476739736060477,0.15795500787206643,0.05991936041943836,0.2635597054180324,0.05379666701274303,1
KCNIP2,0.7649905454648726,-0.07860943611200698,0.09517868142588848,0.54363541537237825,0.2635671359177382,0.23251298963018563,1
ZNF236,0.4578896422816796,0.10123643746414324,0.15902610351845536,0.1947510876007168,0.2635818443801009,0.14799376253243002,1
ENSG00000276097,0.8976178043136758,-0.00258691299316309,0.08112353564419465,0.05937596406507,0.2635858377193481,0.028394525535953456,1
ENSG00000279022,0.2221844825254753,0.0426921017220143,0.32774051331849785,0.0273974230165628,0.26358826471909064,0.03504476236928855,1
RXRG,0.07534106732643453,-0.32120809058123245,0.966528978895459,-0.00672221920099404,0.2635894921308043,-0.16396515489111324,1
ENSG00000257951,0.38759188732357386,-0.07371160792520853,0.18788265783059535,0.07332317828025155,0.2635959604993912,-1.9421482247849314e-4,1
TNK2,0.9794912212605604,0.00366193029749872,0.07434970448500453,0.2993275885685618,0.2636040525551866,0.15149475943303026,1
NUDT10,0.11591807269169908,-0.19911615689424544,0.6282622099585085,0.05904880554585292,0.26360945349636367,-0.07003367567419626,1
IFNLR1,0.5701736572881013,-0.07763404957552725,0.1277474378000886,0.22280380738361427,0.26363900064876394,0.07258487890404351,1
FNTAP2,0.1007843033944966,0.01991530629197519,0.722831372389013,0.00365104719499954,0.26366999513978595,0.011783176743487365,1
OBSCN,0.4197808978525033,-0.17723815281426358,0.17356086191901662,0.34683812396987534,0.26368958255948666,0.08479998557780588,1
CD99P1,0.7586842515531138,-0.03666586528917032,0.09603394203367932,-0.21587351058051713,0.2636945721707576,-0.12626968793484372,1
PDLIM3,0.7527150214366547,-0.04683603140633177,0.0967997155485656,0.34023551498138394,0.26370285023220186,0.1466997417875261,1
CHPF,0.0741021242740885,-0.2493841377473681,0.9834055218865212,0.00291094420460826,0.2637286176625534,-0.12323659677137991,1
ENSG00000259072,0.0972320333320535,0.01926325565109904,0.7494846465240659,-0.00328435329848649,0.2637324884334626,0.007989451176306275,1
EPN2-AS1,0.08348789160917662,0.0342995853053975,0.8728777019378089,0.00313506362335858,0.2637345910729538,0.01871732446437804,1
PGAP3,0.11086622986368076,-0.176032251375358,0.6574901486395763,-0.04813670735797555,0.2637836558426754,-0.11208447936666677,1
MAGEB17,0.19540343144404693,-0.04573107602842048,0.3731298088799532,0.03512529528587715,0.26382919676317435,-0.005302890371271664,1
TRBV5-6,0.5088730558586202,-0.02562516746892969,0.1433304445214678,0.0689312607967268,0.2638976827381095,0.021653046663898556,1
ENTPD1-AS1,0.43435710178642384,0.08247700013826625,0.16794183265426485,0.1496941271328751,0.2639231473512062,0.11608556363557068,1
VWA8,0.22077442635108108,0.13152761389701095,0.3304139473915677,0.11762220759396286,0.2639237285352327,0.1245749107454869,1
ENSG00000273443,0.4467417412390332,0.01514182270601302,0.16329134467380674,-0.03172780540073145,0.26392925241523746,-0.008292991347359217,1
TMLHE-AS1,0.4106567549948923,0.00377079923694356,0.17772006706296067,-0.01249388315402154,0.26401534136839894,-0.0043615419585389895,1
LATS1,0.2596501374827184,0.13352952339174967,0.2810866669527948,0.1558218406292588,0.2640212195016328,0.14467568201050424,1
ENSG00000259546,0.845473522744932,-0.00248938979798173,0.08633190181763216,-0.02575435548839128,0.2640399224197352,-0.014121872643186505,1
CYRIB,0.38922622775047855,-0.12411916748403538,0.1875387656606305,-0.2067682809700705,0.26404952604027154,-0.16544372422705295,1
KCNH3,0.5425318352931169,-0.08939572166751084,0.1345480539954486,0.24184704007313385,0.26405370426322416,0.0762256592028115,1
LINC00463,0.32361863167771054,-0.04667087215464576,0.22558294552303765,0.06524408940823527,0.26407004011457014,0.009286608626794757,1
SYNDIG1L,0.13154262148780405,-0.33045566438778123,0.5551133063453015,0.12995385554938574,0.26411771216933505,-0.10025090441919775,1
IGFBP6,0.3653440182918972,0.2097973490977219,0.19988537904433645,0.2862449968442914,0.26413306863352143,0.24802117297100665,1
OR1Q1,0.2582531669970368,0.01728010885716455,0.2827752253493688,-0.0199205590420216,0.2641348217541435,-0.0013202250924285244,1
UBE2FP3,0.31866491582329476,-0.04739841930687058,0.22919581249466245,0.05943461882583056,0.2641585482645084,0.006018099759479988,1
ENSG00000279599,0.24793940893298505,0.01168222281791711,0.29469337853237493,0.01251720777515102,0.26423557496736166,0.012099715296534065,1
RER1,0.38954592140609934,-0.03927642046489902,0.1875743777809989,-0.06191806472088063,0.26424272220269784,-0.05059724259288982,1
SLC22A10,0.0807405634821368,0.0711568075550945,0.904992261635856,0.00484434494587284,0.26424468793464506,0.03800057625048367,1
LAYN,0.6787336143462201,-0.06411836174097608,0.10765981964569885,-0.22120109704908136,0.264251891608062,-0.14265972939502872,1
C4BPAP1,0.21833493895837913,-0.00685044866508453,0.33469831820851337,0.00582903175361782,0.2642623524492203,-5.10708455733355e-4,1
KRT85,0.15289593400024845,0.01846399792486238,0.47795066323315527,-0.00625754892204479,0.26426333664393375,0.0061032245014087955,1
ENSG00000284630,0.07366644787074754,-0.03638065460862425,0.992856619569334,-2.3436275254732497e-4,0.2644294598702861,-0.018307508680585786,1
TMSB4X,0.12343497967047494,0.19787067219884277,0.5925583983629219,0.0751578969323365,0.2644352488344904,0.13651428456558964,1
ABCA1,0.4317216233945584,-0.17603216464237798,0.16942236027245505,-0.3007715051360294,0.2644375047244998,-0.2384018348892037,1
SLC16A5,0.471802032701537,0.09911739958666992,0.1550746429753233,0.1863502518619428,0.26449303921831585,0.14273382572430635,1
PUS7L,0.24148364912740747,0.15810683003594106,0.3029957016831532,0.1285583536433661,0.2645034363602896,0.14333259183965358,1
RPS4XP16,0.12861586745129996,0.11849647417658302,0.5689137467706533,0.03785326255275004,0.26451082975500795,0.07817486836466653,1
ASAP2,0.7426126018715246,0.06445266824113789,0.09853423452140048,0.3851613404196339,0.2645145670964073,0.2248070043303859,1
BNIP3P45,0.18878130688021633,0.01410640902171589,0.3877652074007437,0.00524813310794527,0.2645931614502094,0.00967727106483058,1
ENSG00000276538,0.27085073703491985,0.0062021169890079,0.2702708240666519,0.0094124509324344,0.2645937609117313,0.00780728396072115,1
LINC02195,0.10747643227214036,0.03179252910961464,0.6813838430714528,0.00886806634352552,0.26467128207332075,0.02033029772657008,1
ENSG00000273196,0.7171446815844675,0.00442105310588096,0.1021383723621912,0.01757167317266575,0.26471123997948875,0.010996363139273355,1
GRTP1-AS1,0.7900626746935568,0.01267504305145643,0.09272523171303287,0.09700649508189854,0.2647393492586464,0.05484076906667749,1
SNORD49A,0.23159752646527385,0.02820429327686113,0.3163302706597231,0.02489479606787414,0.2647460499791099,0.026549544672367635,1
KLC1,0.8152026554219902,-0.02186600062229955,0.08987198996762726,0.17109154045463068,0.26475278455299184,0.07461276991616557,1
SYTL3,0.3954959462570967,0.17203644361833495,0.18533800355720031,-0.24513938456487763,0.2648482906231296,-0.03655147047327134,1
WIPF2,0.3564484605954613,0.10013441819839332,0.20565401046590484,0.12962341812677994,0.2648603800073939,0.11487891816258664,1
USP47,0.9172883432581892,-0.00697414777129064,0.07991620357021358,0.1611453999746424,0.26486337601642695,0.07708562610167588,1
ST8SIA3,0.39439004227377406,-0.2594008920500938,0.18588114919531804,0.4370023495219059,0.2648724494797283,0.08880072873590605,1
LY6G6F-LY6G6D,0.3024338036363617,0.00525173184979797,0.24241178491236284,0.02030459862694617,0.2648824936477865,0.01277816523837207,1
ZNF728,0.2801401476955417,0.08613495138059883,0.26171439738296653,0.1040398892630464,0.2648908337311364,0.09508742032182262,1
COMMD7,0.23137046297903544,0.08510628237739618,0.3168946171184864,0.07147440542838109,0.2648995723075533,0.07829034390288864,1
CNIH3,0.3914186599433217,-0.11548346873663404,0.1873708727041339,-0.1427410399470092,0.2649528773139768,-0.1291122543418216,1
ENSG00000205664,0.07840886097051498,0.17764306809106373,0.9353959552279804,0.0081394375831625,0.26496038991119447,0.09289125283711311,1
NELFCD,0.12834586377156992,-0.09588864521778462,0.5714523815946453,-0.03308900494599807,0.2649609597569204,-0.06448882508189134,1
FLG,0.6378628570518011,0.04831212143829033,0.11501800951233812,0.16102287963855427,0.26501886898680205,0.1046675005384223,1
TM4SF5,0.29759676911721733,0.00471774463227734,0.246533008546114,-0.01033388652231473,0.2650233377322317,-0.002808070945018695,1
CDY4P,0.3741650634311098,0.01036549586689093,0.19611008683311845,-0.00841416764346384,0.2650497634779058,9.756641117135449e-4,1
MMP2-AS1,0.1196863864869564,-0.36017590813125255,0.6131560458840735,0.11257158832794384,0.2650729806744721,-0.12380215990165436,1
SGCA,0.2504826910249014,0.28763757601924156,0.29299565837970143,0.3138890260289987,0.26508319220873244,0.30076330102412013,1
LINC01254,0.11578049215641348,-0.00349344044255123,0.6339840628951869,0.00120910624693668,0.26511622161553655,-0.001142167097807275,1
LPP-AS1,0.1903423808471602,0.00921245219403383,0.3856582264871003,0.00754459463783618,0.2651269773802488,0.008378523415935004,1
ENSG00000248015,0.36201704927473033,-0.17114389558577817,0.20281167807130704,0.2465079505118855,0.2651640110098986,0.03768202746305367,1
NOL10,0.6850825364161028,-0.0416729685434507,0.10718109337162247,-0.14463382662479118,0.2651812731290831,-0.09315339758412094,1
AK2,0.3441410643730619,-0.0712782026346389,0.21338895002603153,-0.0986279749429044,0.2652021775817009,-0.08495308878877164,1
RPS12P4,0.10271227335903556,-0.03566566280594218,0.7149758579412095,0.00829220587262101,0.2652045157162012,-0.013686728466660586,1
PDE4DIPP5,0.27726630445531103,-0.00381003652428696,0.264860938508021,0.00787207724824068,0.26520508459080117,0.0020310203619768596,1
CCDC28A,0.2853831264196207,-0.11367688025504118,0.25733562995950626,-0.11061787552479556,0.2652109156565485,-0.11214737788991837,1
ENSG00000233569,0.2549040647059907,0.08461820633080637,0.2881162563738372,0.04727562501725892,0.26521811818947016,0.06594691567403264,1
ALG12,0.29523153863431184,0.09601437953123132,0.24877348355756668,0.1467826584285137,0.2652279715866903,0.12139851897987251,1
FREM3,0.28717547740130245,0.11257140945346313,0.25576409011648243,0.09630322355973205,0.265236840107964,0.10443731650659759,1
BTBD9-AS1,0.14447457780434303,0.01475746032139803,0.5083986626398247,0.00515755791068954,0.2652407763138421,0.009957509116043785,1
ENSG00000279356,0.16821113799564688,0.07374111922220279,0.4368005441386365,-0.032232104868162637,0.26530352976241917,0.020754507177020078,1
ENSG00000272434,0.10666606536391075,-0.08418741365387881,0.6889377333802522,-0.02501856777670641,0.26533371167311665,-0.054602990715292614,1
TRIM46,0.809485472463845,-0.04301313652531683,0.0907821182302828,0.25916139173245645,0.2653350915768514,0.10807412760356981,1
ENSG00000259970,0.30322820291547353,-0.02109856189964447,0.24239434196993925,-0.0397213905574683,0.26537162587940255,-0.030409976228556387,1
GTF2IP7,0.4625884448375046,0.03105039413488273,0.15894239251126066,0.04601106501558337,0.2654345691176158,0.03853072957523305,1
ENSG00000219409,0.21607728901621184,0.01262809546814666,0.34039679988484883,0.00887896915916764,0.2655053079073234,0.010753532313657149,1
KCNV2,0.4851834007884373,0.329864971289681,0.1516002056659022,0.6066928716580662,0.26551022894585874,0.4682789214738736,1
AP5M1,0.1938874803602759,0.1168673219028238,0.3794288015362426,0.09246836544383728,0.2655430869614648,0.10466784367333054,1
TECRL,0.28575179958801605,0.01130102936470962,0.2574809075290569,0.00913606200670925,0.26556693359597583,0.010218545685709436,1
SAMD9L,0.2748691551179466,0.28187962550156354,0.2676784714767103,0.3127144523091082,0.2655693410923439,0.2972970389053359,1
ENSG00000262833,0.19519397052846768,0.02977942540259879,0.3769473830467824,0.0138277555003947,0.2655727361543052,0.021803590451496744,1
ACTR3,0.10862856687803356,0.16551504010764773,0.6773735123026106,0.04949432426710057,0.26558384561313186,0.10750468218737415,1
PLAAT1,0.30812523878994635,-0.22092846616873937,0.23888521189463033,-0.17622098809905384,0.26564763782850387,-0.19857472713389662,1
MYOM3,0.8380846004141578,0.03016593797585038,0.08784802958555983,0.14658055375741247,0.2656933400901406,0.08837324586663142,1
ENSG00000234584,0.08286750939450364,0.08454781417203854,0.8890586480601319,-0.00590844874620177,0.26582374948703963,0.039319682712918386,1
ENSG00000258412,0.329460741473913,0.0187089432971501,0.2236470742006328,0.00829937696207972,0.26584684378161005,0.01350416012961491,1
MTIF3,0.18725183936901965,-0.11643644503971784,0.39352333737893586,-0.07127454874986032,0.26585998227924307,-0.09385549689478909,1
RAB11FIP1P1,0.11626601217546673,0.2555862726454902,0.6337952676259375,0.05472795193811792,0.26586227604987706,0.15515711229180407,1
ENSG00000213247,0.17418502987438056,0.00845547884034569,0.4230746638771178,0.00359037880076703,0.26587381501505836,0.006022928820556359,1
MARK2P18,0.7898599152003063,-0.00609724705715435,0.09330905173669958,0.03721895517294454,0.2658941733223171,0.015560854057895094,1
ENSG00000254972,0.2719181411515422,-0.0156006378036034,0.2710491082898302,0.01728895021375849,0.2658996234511444,8.441562050775456e-4,1
VSTM2A,0.8061435094917321,-0.08127796746196111,0.09142867723190604,0.5628736406378693,0.26590344384820874,0.24079783658795406,1
GPATCH4,0.32794370806597406,-0.17564066009987925,0.22477106015584905,-0.2015570222353261,0.2659233145745036,-0.18859884116760267,1
PLIN2,0.15522420191466726,0.560907544278949,0.4749104893776308,0.28852500314103635,0.2659372565211636,0.42471627370999265,1
ENSG00000279917,0.20244802684990396,0.09756914065895672,0.3641836246360505,0.04434346657813504,0.2659650375684962,0.07095630361854588,1
ENSG00000283849,0.4539523377290755,0.04813459361828369,0.16243774862143812,0.10779888140150118,0.26599303863665014,0.07796673750989244,1
TUBB8,0.8241857207602876,0.00301109894353223,0.08948261206368541,0.02535188784253625,0.2660224873963249,0.01418149339303424,1
DDHD1,0.2553177793113074,0.11112509103346845,0.28887852960808225,0.10856810339051529,0.2660369135454805,0.10984659721199186,1
TCTN2,0.270556494503778,-0.1558588052856563,0.27261397772307094,0.14477602031332718,0.26604123460915446,-0.005541392486164559,1
RPL7AP55,0.16255663625724115,-0.01172868178264703,0.45377389387453904,-0.00600870580940203,0.26605811615318337,-0.00886869379602453,1
RNU6-757P,0.12162817653006774,0.00960567103978693,0.6065757914792855,0.00225957696393736,0.2660913518850032,0.005932624001862145,1
BTN1A1,0.10717422723988988,0.06576565763637686,0.688443552947722,0.01636054389393371,0.2661088122270579,0.041063100765155285,1
PLA2G4A,0.2166883094280835,0.17912624540619546,0.3405229333948454,0.19679983271213308,0.26611906389487966,0.18796303905916428,1
PCDHB14,0.4102414363726864,0.10552738420860468,0.17988605704455665,0.1346156282768098,0.26614350161283834,0.12007150624270724,1
RN7SL573P,0.15846815001105222,-0.07569102039950154,0.46575824647411446,0.03861641892068609,0.26617251892206945,-0.018537300739407726,1
NSUN3,0.12705672864217377,0.15127901542735803,0.5809726289391144,0.06040728866810479,0.26619502110727505,0.10584315204773141,1
ISM1,0.4471299184304963,0.15097460888039185,0.16509446725172047,0.19752885175146573,0.26620073904988534,0.17425173031592878,1
ZNF772,0.440281965254942,0.10277396175276556,0.16767045330466893,0.19232548606327216,0.2662101237385059,0.14754972390801885,1
SNORD50B,0.7043007108587351,-0.01026724903337285,0.10482416656533446,0.04685609885816049,0.266224348464361,0.01829442491239382,1
ENSG00000259250,0.12291220338244647,0.12157895483660291,0.6007033467092955,0.04180968356432172,0.266240080494406,0.08169431920046231,1
PRKCQ-AS1,0.6224639373217977,-0.11449927469607904,0.1186204941639663,-0.3031733675360569,0.26624844007157106,-0.20883632111606798,1
