logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,levene_pval,ctrl_var,amd_var,var_ratio,levene_fdr,variance_direction,resid_var_pval,ctrl_resid_var,amd_resid_var,resid_var_fdr
0.01221962071423786,4.715916308083682,0.06453896569736425,0.9486720831813797,1,-9.288741092313646,ENSG00000004700,0.7991157098673485,0.34071200277048386,0.21337030621436892,0.6262482814792498,0.9437401769618061,Decreased,0.9298708097911843,0.32897957610865886,0.23477722154667602,0.9853171109603629
0.21840068473638882,4.436081100339553,1.721600388101593,0.08828594361468975,0.9621401209930948,-7.816061797782757,ENSG00000004766,0.14027225987187322,0.1266147101805036,0.33784509478009167,2.668292604377921,0.9232989030744088,Increased,0.13097304427438797,0.12353998198786395,0.3469284363891365,0.9547639610208074
0.5526136607793984,6.855493505933555,2.4926600698508743,0.014349894294054913,0.5644334394370846,-6.247987295380596,ENSG00000004776,7.987953730835632e-4,0.3360744711889038,1.584356440986237,4.714301670642777,0.21033986051675146,Increased,0.0017648928224151786,0.33000261211544774,1.5326817074424308,0.21214884180560648
0.378979017867202,4.667291409113153,1.9681877762163646,0.05186203191649101,0.843973014293714,-7.3719824745465115,ENSG00000004777,0.055864523684205546,0.3033659661735088,0.6456878153094064,2.128412173104837,0.9166251009600546,Increased,0.05040654616526189,0.3013606189534819,0.6318865068230721,0.903045318803859
-0.017927866961831608,5.8532401837973085,-0.21230435979201653,0.832308989466387,1,-9.268086080243137,ENSG00000004779,0.2691707560328123,0.06811925712716663,0.04654191291548501,0.6832416394177564,0.9232989030744088,Decreased,0.29041327145168977,0.06480028091920666,0.05308849856303291,0.9547639610208074
0.6018297885110913,7.526932601835605,1.6191087507477893,0.1086263993272076,1,-7.984210444877773,ENSG00000004799,0.3103402715340863,1.1032119544140544,2.686334146386364,2.435011817663949,0.9232989030744088,Increased,0.41396945210078095,1.1087796419372178,2.4967947113078863,0.9547639610208074
0.09118652901971998,0.5497702942330024,0.8246663257859554,0.4115567237486101,1,-8.948560764724066,ENSG00000004809,0.6095261663665825,0.112157146789933,0.08254705878880511,0.7359946392307332,0.9232989030744088,Decreased,0.5175361654996744,0.11232525141642154,0.07885693635557553,0.9547639610208074
0.3479620704055475,1.5192639340540286,2.0402855553388846,0.044002312748429195,0.8110446855531391,-7.231754153448073,ENSG00000004838,0.9499887974745508,0.2921429555935225,0.28186780458441413,0.9648283458068219,0.9879403474131362,Decreased,0.8536440120531841,0.25823189347079506,0.2775270117979974,0.9658118014837979
-0.042394642831246554,4.858983922962987,-0.14519043092163592,0.8848576653030136,1,-9.280199414370104,ENSG00000004846,0.871512863625838,0.7631910695616111,0.7703399631589322,1.0093671085556957,0.9674470563447967,Increased,0.9306717392560487,0.7635139146226789,0.747507433929488,0.9853171109603629
0.18959253443185956,1.1587696612464427,1.133253769943337,0.25986277772285127,1,-8.646436286615709,ENSG00000004848,0.9840533937646561,0.25893283215226887,0.25612357509162886,0.9891506340185242,0.9970293516623043,Decreased,0.48513256981385056,0.24339422619630605,0.317947765710939,0.9547639610208074
-0.29087515123216195,5.273168307199743,-3.098866181891997,0.0025331631435142853,0.2524589360567006,-4.66337374155231,ENSG00000004864,0.07153201035595631,0.08666639408062932,0.04863611001831143,0.5611876498872591,0.9232989030744088,Decreased,0.05775871114560686,0.08320388875173293,0.034327979469008556,0.927252143228405
-0.012099180320495881,4.872817253573778,-0.2252474707988826,0.8222541428310716,1,-9.265227278509002,ENSG00000004866,0.7611799940538875,0.025427091047150355,0.030716266809982448,1.2080134040116577,0.9304164063071693,Increased,0.8800614104130837,0.02554055140176838,0.028273356637499535,0.9721510152490991
-0.04169308200620948,5.836512993837279,-0.42007869604354375,0.6753443129289679,1,-9.201801784769584,ENSG00000004897,0.21159823630098648,0.09588437438085198,0.04235199596434115,0.4416986212593864,0.9232989030744088,Decreased,0.15327653993768892,0.09257509113991633,0.04275597576065875,0.9547639610208074
-0.15168911919972503,1.550509771832681,-0.344133478354386,0.7314806237687108,1,-9.231069652453396,ENSG00000004939,0.9245680773307221,1.787075372870134,1.2650789940383629,0.707904665490735,0.9818306214693883,Decreased,0.8703066408989021,1.7893728235779611,1.2087979545482157,0.9702009431197439
0.007481765847312,0.7312851847006575,0.05748268948141287,0.9542773240219471,1,-9.289175926174403,ENSG00000004948,0.23232528092618907,0.1343076742695398,0.32255975502927964,2.401647983137136,0.9232989030744088,Increased,0.23263041510218707,0.13429793838959048,0.32261434904974484,0.9547639610208074
-0.09437216082126475,4.550941733788618,-1.4626986367628816,0.14673829996370127,1,-8.221900386589299,ENSG00000004961,0.3419320942099744,0.03479103217063153,0.06218909106491358,1.7875034796297256,0.9232989030744088,Increased,0.4263522659348,0.03487980158473938,0.06048720283470263,0.9547639610208074
-0.022097573140558113,5.748959111563035,-0.27507434356127736,0.7838361810166262,1,-9.252644938613106,ENSG00000004975,0.7425740367193603,0.055583483873925164,0.08594508919493976,1.5462342984811999,0.9234433190295676,Increased,0.8208910080412585,0.05547665700893477,0.07972276472337325,0.9583266761903398
