gene_symbol,levene_pval_mac,var_ratio_mac,levene_pval_nonmac,var_ratio_nonmac,meta_pval,avg_var_ratio,meta_fdr
PPP1R35-AS1,0.10895608590080508,0.25155169147582157,0.29336787789316754,1.7499127027726216,0.14202142978303176,1.0007321971242216,0.9864480427080446
KRT8P30,0.16166665786699577,2.595919290933522,0.19779267886529897,0.4579793142556574,0.14206365971902177,1.5269493025945897,0.9864480427080446
EMX2,0.9699816707115212,1.661253827795869,0.03297301612205283,3.200614722207783,0.14208686291229664,2.4309342750018264,0.9864480427080446
SMG1P2,0.03499006009222535,0.4077350269815166,0.9141011107911003,0.8402768410061242,0.14209110248627863,0.6240059339938204,0.9864480427080446
GNG7,0.3778726265469107,1.606709379782043,0.08465595527306718,0.4467565304656272,0.14210733484207536,1.0267329551238351,0.9864480427080446
BISPR,0.1934399503546211,2.465912697660487,0.165413808938752,3.093101062956709,0.14213649330540476,2.779506880308598,0.9864480427080446
ENSG00000231102,0.8136210371797885,0.8115540047963786,0.03933926936753194,0,0.14216959844768604,0.4057770023981893,0.9864480427080446
RPSAP69,0.3798979052088244,0.5732777715517932,0.08427225191475883,0.137561403176714,0.1421957373590923,0.3554195873642536,0.9864480427080446
ENSG00000232448,0.26849365214532367,0.1669840345232052,0.11924251086522196,3.27658100998915,0.1421991970134156,1.7217825222561776,0.9864480427080446
ENSG00000269425,0.09923252724952544,2.141620084543373,0.3227061660653199,0.4998200860923532,0.14222360070947337,1.3207200853178631,0.9864480427080446
SHANK3,0.09262432935124948,0.5255199840718501,0.34574025121254703,0.6329970089598113,0.14222707806303697,0.5792584965158307,0.9864480427080446
ENSG00000274765,0.39816719708000137,0.5376263098364134,0.08044638698053985,0.34065808288347055,0.14225169446792238,0.43914219635994195,0.9864480427080446
CLXN,0.11974542364035398,0.5132275114723845,0.2676556643880269,0.6823328699199855,0.14231854297898808,0.597780190696185,0.9864480427080446
ENSG00000259594,0.34584206981553167,2.1810922860301716,0.09270250376731864,0,0.14235254972802638,1.0905461430150858,0.9864480427080446
VN1R107P,0.2513493161155592,0.4987613670898706,0.12759681090085415,0.28544700823014457,0.14239020141596428,0.3921041876600076,0.9864480427080446
HMMR,0.3459120928571856,0.34953250058429464,0.0927415702635954,0.23650205151358003,0.14242136294933874,0.29301727604893735,0.9864480427080446
SPATA8-AS1,0.6961870461189092,0,0.0460849074372958,10.455766074519255,0.14243266127504586,5.227883037259628,0.9864480427080446
PDCD10,0.09321551712749378,0.43819347587956053,0.3443636501213354,0.6255074995305443,0.142488788745959,0.5318504877050524,0.9864480427080446
CCDC166,0.07500585377288595,3.484841095916311,0.42818461824064136,0.23852688896395793,0.14254489757350963,1.8616839924401345,0.9864480427080446
ENSG00000259238,0.4423691285447406,0.4831796319666212,0.07261234104147808,0.5156278437725654,0.14256245071424506,0.49940373786959336,0.9864480427080446
HNRNPA2B1,0.17169488967060598,2.411893340114985,0.18710792599272105,1.9643749425526615,0.14257626074266197,2.1881341413338236,0.9864480427080446
STEAP2-AS1,0.8229390722585894,0.954965986971848,0.03906365201946728,0.23152361881882508,0.14265027884575288,0.5932448028953365,0.9864480427080446
HDAC4-AS1,0.504122914139286,1.5865988438425094,0.06377283726374644,2.2955503946548856,0.1426583327154699,1.9410746192486976,0.9864480427080446
CICP16,0.3188986732092149,0.2685617209441603,0.10082218190477192,0,0.14266765292576564,0.13428086047208015,0.9864480427080446
LINC01778,0.4532731680095299,0.4528741065174901,0.07094987157934542,0.3666000720887731,0.14269382010037843,0.4097370893031316,0.9864480427080446
NRARP,0.523716454265439,0.9220320176119312,0.06141475232408295,0.2179355739548738,0.14270840410432822,0.5699837957834025,0.9864480427080446
RAB28,0.947133704886474,1.256296588502032,0.03396042615108857,1.9675651133587488,0.14271234935843113,1.6119308509303905,0.9864480427080446
GPR199P,0.32860356719485073,2.030730215299926,0.09789498072834724,2.5595951782491713,0.14272463817763825,2.2951626967745486,0.9864480427080446
ENSG00000243440,0.31294370981737063,0.7477080477366841,0.10280765542146938,0.3095565789944733,0.14273965381226764,0.5286323133655787,0.9864480427080446
ENSG00000236887,0.14868134073521358,0,0.21642676080696857,0,0.1427589392721881,0,0.9864480427080446
PKD1P6,0.03693221568040121,0.535448588882019,0.8713266321984776,0.852009893494042,0.14276375763214902,0.6937292411880305,0.9864480427080446
ZRANB2,0.03662902390864482,2.061945217315843,0.8785792093426736,1.0000683037617772,0.14276882890088338,1.53100676053881,0.9864480427080446
FRMPD3,0.3291522717954295,1.1741719652257974,0.097785410507899,2.1827862639818707,0.14278529268602172,1.678479114603834,0.9864480427080446
ENSG00000234638,0.5821347913753592,0.6027878802454184,0.0552921845510998,0.12342641373368236,0.14278946526280525,0.3631071469895504,0.9864480427080446
RBM42,0.0561863282369533,0.408511055665864,0.5729627769812018,1.3235835361601498,0.1428072310393747,0.8660472959130069,0.9864480427080446
DHFR2,0.13082302310706048,2.79587012629371,0.24619965950063172,1.5952528058795798,0.14286189099813754,2.195561466086645,0.9864480427080446
TRBV7-9,0.26821071940026847,4.498481163360108,0.12013335732605517,0.11363189272855732,0.14290473108835405,2.3060565280443326,0.9864480427080446
KBTBD12,0.3335499207936309,0.6282027658253989,0.09661094806102212,0.42055158234718193,0.1429168221637182,0.5243771740862904,0.9864480427080446
FGF7P3,0.871047970161368,0.5858842406268101,0.03699731487643026,12.346554277600251,0.1429232179598702,6.466219259113531,0.9864480427080446
KCNQ5,0.04711731846523357,0.4564852760229019,0.6843682962859199,0.7438121434506588,0.14298903634928034,0.6001487097367804,0.9864480427080446
DOCK11,0.16915804666631004,0.5618077074100168,0.19070321590661965,0.4276632454243105,0.14303500105713307,0.49473547641716364,0.9864480427080446
GOPC,0.08622752241176011,2.284776860368356,0.37411702663489,1.323626584181558,0.14303569060583585,1.8042017222749571,0.9864480427080446
PDE10A,0.2332140858305999,0.3910833559456623,0.13837798381645813,0.4052014549200998,0.1430786493161074,0.39814240543288104,0.9864480427080446
ENSG00000259421,0.7419274423973574,0.19096180941349933,0.04350237195944091,15.62456377133858,0.14309206941188599,7.90776279037604,0.9864480427080446
DTNA,0.4067591990013665,1.3693915382488122,0.07937289175866848,0.3346270795626411,0.14312657501367873,0.8520093089057267,0.9864480427080446
IL9,0.49770009919339553,0,0.0648774790755389,7.820789437928756,0.1431398743826578,3.910394718964378,0.9864480427080446
TRHDE,0.31434278245986663,1.4283126458359792,0.10272353329026251,2.0572992383619466,0.14314287313201565,1.742805942098963,0.9864480427080446
B3GALNT2,0.0836606139190638,0.22785377916039656,0.3860057155223569,0.5284779909838677,0.14315342549596335,0.3781658850721321,0.9864480427080446
ENSG00000244113,0.04285576786550499,0.01573874902009025,0.7542228048562309,0.5067532387711732,0.14325407244421207,0.2612459938956317,0.9864480427080446
CTAGE15,0.07368597088013967,0,0.4386703794860115,0.4126200268537497,0.14325769442117933,0.20631001342687486,0.9864480427080446
STT3A,0.39883575069165367,1.479655477313227,0.08110043945685054,1.9410180939704031,0.14333285303086013,1.710336785641815,0.9864480427080446
CCN5,0.9020274295833164,1.5203475357626255,0.0358728384824776,2.979674243840564,0.14337584319985666,2.2500108898015947,0.9864480427080446
ENSG00000205041,0.2925820925953075,0.31708416683006735,0.11059662575974172,0.2761254534788228,0.14337689960417238,0.29660481015444506,0.9864480427080446
ENSG00000238090,0.1637436565090083,0.2646453496808673,0.1976420504468193,0.32369800158245293,0.1433907594768242,0.29417167563166013,0.9864480427080446
NTNG1,0.14507482135655098,0.4548574442423623,0.2231050547307173,0.5278288591358207,0.14340549062584454,0.4913431516890915,0.9864480427080446
XIRP2-AS1,0.12717279042888838,5.911123531734834,0.25476745669570344,0,0.1435171834807046,2.955561765867417,0.9864480427080446
GC,0.4071517154653111,0,0.07961178789178758,4.479195415868226,0.14356721012762577,2.239597707934113,0.9864480427080446
PTGES2-AS1,0.3267225604344042,0.5756339211311702,0.09926585451257304,2.9294098379387457,0.14363002082679457,1.752521879534958,0.9864480427080446
FGF7P6,0.32588117810448713,0.6188566578650465,0.09952351798589414,0.4378297279945721,0.1436315538878068,0.5283431929298092,0.9864480427080446
ENSG00000231062,0.16325137344120735,1.8774273951039928,0.1987332803471369,3.255038833540671,0.14366803115893167,2.566233114322332,0.9864480427080446
COL19A1,0.4227643393313053,0.7074179247410652,0.07674195211266463,0.4993710611131348,0.14366899010516906,0.6033944929271,0.9864480427080446
DDX18P1,0.08109830755099652,0.464988704531425,0.4000695669929928,0.4748778407649169,0.1436731180416603,0.469933272648171,0.9864480427080446
LINC02303,0.141101285054379,11.682574562835546,0.2299527137797747,0,0.14367880413219175,5.841287281417773,0.9864480427080446
RALA,0.5885360747175684,1.8697122725108308,0.0551830797380739,2.522277367193165,0.14378372469529319,2.195994819851998,0.9864480427080446
RPS6P15,0.7075217773036317,1.368517784058814,0.04591303321846924,1.86883668791114,0.1438085291329223,1.618677235984977,0.9864480427080446
ENSG00000274883,0.0575164612821682,23.506221276795017,0.5649003557229832,0,0.1438311417308206,11.753110638397509,0.9864480427080446
ENSG00000228634,0.11235766698735604,0.2692065588870075,0.28919795807788257,0.4981735653144546,0.14383984029451707,0.3836900621007311,0.9864480427080446
ENSG00000170089,0.128715805636089,0.2801159210838329,0.2525861652065224,0.2064724847277069,0.14390228317119125,0.2432942029057699,0.9864480427080446
ENSG00000269300,0.20741133918063012,0.5622105875243063,0.15675812812097184,0.45299885343922613,0.1439077017071066,0.5076047204817662,0.9864480427080446
CBR1-AS1,0.03294934825229797,0.4432875795872412,0.9869773320242304,0.9929991189517364,0.14393115796524247,0.7181433492694889,0.9864480427080446
PRPF31,0.03284673593133438,0.3455019705143235,0.9901918918306644,0.8400026201320957,0.14394592931147052,0.5927522953232096,0.9864480427080446
ENSG00000249737,0.05079290869402582,7.182772834348303,0.6403492744725643,0,0.14394808972032178,3.5913864171741516,0.9864480427080446
ENSG00000275740,0.377719541836214,0.6240181848297863,0.08616772049677696,0.5076911453291107,0.1440235502064678,0.5658546650794485,0.9864480427080446
ATOH8,0.09538787107769278,2.2737515806786273,0.34124899838408007,1.3184576891235336,0.14403650890453087,1.7961046349010803,0.9864480427080446
EEF2,0.1947296618735392,2.0359106999150187,0.16729030874662928,2.364295989187526,0.14412338921222967,2.2001033445512723,0.9864480427080446
TATDN2P1,0.6961870461189088,0,0.046793726380911,10.34209018195715,0.144126131580821,5.171045090978575,0.9864480427080446
GBP1P1,0.1113111433176984,2.427003121667819,0.29273554128113233,2.47298700396197,0.14415195437479694,2.4499950628148945,0.9864480427080446
WARS1,0.29843411828185556,1.6403973604316802,0.10919710864575807,2.1055355095321406,0.14416364701786188,1.8729664349819104,0.9864480427080446
ENSG00000279942,0.17491352321386427,0.20863701368964763,0.18637290189985545,0.25298329923636836,0.14420130041258877,0.230810156463008,0.9864480427080446
ENSG00000270542,0.5943993004968828,0,0.05484707235985502,9.23001671332173,0.14420787527303325,4.615008356660865,0.9864480427080446
CRLF3,0.03442535439768873,2.405660282949255,0.9470516449125544,0.9008490106388128,0.1442131030041957,1.6532546467940339,0.9864480427080446
TMEM207,0.05531771217527863,4.370092221462676,0.5893706878645116,0,0.14421327268935796,2.185046110731338,0.9864480427080446
KRTAP5-10,0.08708275555507636,1.789323614509225,0.374397578885048,2.3875801227878206,0.14421647272056373,2.088451868648523,0.9864480427080446
ENSG00000240634,0.04416912749927793,0.34260944094051343,0.7385840440086525,0.6636721158916213,0.1442816473146719,0.5031407784160674,0.9864480427080446
CORO7,0.47930376420141585,0.8504446113923607,0.06809482264814071,2.136781816481534,0.14433466890463784,1.4936132139369473,0.9864480427080446
RAB3B,0.9950050100450276,0.8057506048299867,0.03280282542235033,0.28539656176948297,0.14433764908175972,0.5455735832997348,0.9864480427080446
KRT19,0.5030472584497143,0.47602365895297144,0.06491194833758024,1.9467371158646705,0.144388301887136,1.211380387408821,0.9864480427080446
ALKBH3-AS1,0.20043244370788216,0.8359129778899673,0.16293792693733108,0.40036122298645505,0.1444029099919364,0.6181371004382112,0.9864480427080446
PAX4,0.14757111015242733,4.743202514560627,0.2214403974101316,0,0.14447187907629672,2.3716012572803136,0.9864480427080446
PTPRD-AS1,0.04867320776083503,2.369294350993457,0.6716524149926586,0.7209638851847723,0.1445172814043233,1.5451291180891147,0.9864480427080446
ENSG00000275997,0.17404067010145516,1.7067065252155629,0.187840005331029,0,0.14451838579654616,0.8533532626077814,0.9864480427080446
PYY,0.1185067765617648,0.3328220842783455,0.275927249226047,2.6084491854018,0.14454386342103487,1.4706356348400726,0.9864480427080446
HMGB1P11,0.12581666387269058,3.7708309932052777,0.2599015047016808,0.46213029034859926,0.14454622823165003,2.1164806417769384,0.9864480427080446
ENSG00000280205,0.2631496775912827,0.3438754285806149,0.12426554845580756,0.21028492560879505,0.14454793415977274,0.27708017709470495,0.9864480427080446
IADEN,0.41551122299091114,0.34935642018199486,0.07870226360293912,2.7243676877543552,0.14455215757101617,1.536862053968175,0.9864480427080446
S100A12,0.20218172552875688,0.6749128674558443,0.1618548804030316,0.5398440220481351,0.14462885145733914,0.6073784447519897,0.9864480427080446
EFR3A,0.4234651189960823,1.5277265033594236,0.07729309751294641,2.165088740354379,0.14465221282795368,1.8464076218569012,0.9864480427080446
ENSG00000274204,0.05765786165796894,0.3345531021079528,0.5676975843542342,0.5374957914204259,0.14465665138706432,0.4360244467641894,0.9864480427080446
ENSG00000223428,0.7643478640243435,0.23301582017332137,0.04282629350517379,4.414771608917416,0.14466334370879455,2.3238937145453686,0.9864480427080446
ENSG00000188525,0.0838788266305359,5.410218472395907,0.3903201612801741,0,0.1446818458787157,2.7051092361979534,0.9864480427080446
FAM170A,0.0842417052366587,0.34996390008037315,0.38866169136243567,0.23843915164739204,0.14468843286028882,0.2942015258638826,0.9864480427080446
ENSG00000277182,0.5194310310475443,0.8882627845707739,0.0630362106076277,2.0740064513900927,0.14469335713069947,1.4811346179804332,0.9864480427080446
GAS2L1P2,0.03970223678826965,0.2087348432880031,0.8249781706474445,1.8217844084901231,0.1447293062739398,1.0152596258890632,0.9864480427080446
NEXMIF,0.2388735777812616,0.35606316087115647,0.13719856062184874,0.6233884898013041,0.14479641846601743,0.4897258253362303,0.9864480427080446
ENSG00000259564,0.05117151311844049,16.093382388149628,0.6404948980517742,0,0.14480319329547858,8.046691194074814,0.9864480427080446
FAM90A20,0.11750198935355229,0.6015050567723274,0.2791130577991612,3.919894242680226,0.1448758086739827,2.2606996497262766,0.9864480427080446
ENSG00000250354,0.9660144865055682,0.8257291269053838,0.03395506294090617,4.173426028003237,0.14489201773730367,2.4995775774543105,0.9864480427080446
LIX1L,0.13913571045630438,2.1295119435124965,0.2357939556290533,2.110741200184682,0.14491346696555119,2.1201265718485893,0.9864480427080446
ENSG00000227141,0.23571955855684473,2.067344230043352,0.13922001606801138,0.27487692828298993,0.14494600047250789,1.171110579163171,0.9864480427080446
COPA,0.04383155518439997,0.2590390882308927,0.7488843277906154,0.5074828436516214,0.14497293770897687,0.3832609659412571,0.9864480427080446
VN1R83P,0.12375184797873286,0.36255251541662975,0.2653741612345565,0.6004074023700144,0.1450268409950844,0.48147995889332207,0.9864480427080446
RARRES2P1,0.5195861531477517,0.9986986261999744,0.06321664378680068,9.846007013643566,0.1450471658638994,5.4223528199217705,0.9864480427080446
APLF,0.05822371963611275,1.909944248230261,0.5641886508442355,1.3192218073389914,0.14505628305417653,1.6145830277846263,0.9864480427080446
MAGI2-AS3,0.03637228429246746,0.35031073399807167,0.9032430345803918,0.8124903290544963,0.14506943585508011,0.581400531526284,0.9864480427080446
RNA5SP101,0.3394828802980928,0,0.0967808106947526,3.770262124466567,0.14507768789818365,1.8851310622332835,0.9864480427080446
HSPB1P2,0.3640360507028111,0.6017735744137126,0.09028839043275493,0.2416288252394776,0.14512140798388856,0.4217011998265951,0.9864480427080446
PPP1R3G,0.9642956063466012,1.0332420970181346,0.03408681697441283,0.24611644294313667,0.1451266632142127,0.6396792699806356,0.9864480427080446
ENSG00000251805,0.06963262310072514,14.153707928808958,0.4721543496450551,0,0.1451525428484993,7.076853964404479,0.9864480427080446
MTND4LP1,0.05875892195076211,8.000757917298337,0.5595615163084771,0.14227595116414352,0.14515898202774324,4.07151693423124,0.9864480427080446
FBP1,0.5870993025473907,0.987533047605534,0.05601413001193389,2.9210911454752795,0.14518160584697976,1.9543120965404066,0.9864480427080446
VN1R2,0.5725688583499419,0.4759561790090285,0.05744494549900286,1.999066489443987,0.14519980651455858,1.2375113342265076,0.9864480427080446
SYNGAP1,0.03395086994619895,0.3188228142129577,0.9693439935318712,0.961864461915924,0.14526428486444334,0.6403436380644408,0.9864480427080446
ENSG00000223461,0.3712748756205688,0.6125777740948982,0.08865802705754718,0.3249083913840137,0.14528622282933326,0.468743082739456,0.9864480427080446
ENSG00000280219,0.1138626206143792,1.7026863924982016,0.28912853581286935,2.0748844998639577,0.14530136201392901,1.8887854461810796,0.9864480427080446
DAGLB,0.08748108811577769,2.283682177676739,0.3764027470431748,1.4765892925369508,0.14532590227234243,1.8801357351068448,0.9864480427080446
ENSG00000280311,0.13132451483875193,0,0.25074892569498514,1.7646941474778777,0.14533054154424885,0.8823470737389388,0.9864480427080446
IL24,0.3215037254340994,2.639527640827629,0.1024885201174164,3.380809515033107,0.14540207952931822,3.0101685779303677,0.9864480427080446
CRK-AS1,0.05757139079664589,0.27514761593368275,0.5723817645601387,1.860029777128525,0.14541017865323955,1.0675886965311039,0.9864480427080446
ENSG00000273524,0.210169748903219,0.7104743457737659,0.15682753520202958,2.9224038709212277,0.14543607810625653,1.8164391083474967,0.9864480427080446
ENSG00000227950,0.8870574517228031,0.6656296457902301,0.0371697758945207,5.026706603508799,0.14547471528522998,2.8461681246495147,0.9864480427080446
ENSG00000230432,0.2647289479914351,0.3290029436243541,0.12472119861552308,0.06891966763306069,0.14563022464094963,0.1989613056287074,0.9864480427080446
ENSG00000235308,0.18777764181094744,0.4768240496325286,0.17583508792611804,0.32385987631732177,0.1456322248771414,0.4003419629749252,0.9864480427080446
CCDC66,0.07006033881578727,1.7804171879912178,0.47177502885595113,1.3788357735882069,0.14575096799824674,1.5796264807897122,0.9864480427080446
RNF5P1,0.04856870571184513,2.095708408455555,0.6806386670940623,0.568874365121155,0.145768086630393,1.3322913867883548,0.9864480427080446
ENSG00000253524,0.3927818740839172,0,0.08417023815087897,7.934941162584743,0.14577764935580145,3.9674705812923716,0.9864480427080446
ENSG00000253164,0.16749312383669693,0.07294380006516932,0.19740481488130815,4.246532932564004,0.1457892589941053,2.1597383663145866,0.9864480427080446
PTP4A1P4,0.592400786569441,0,0.05583238937712449,9.112849380423688,0.14582744915515936,4.556424690211844,0.9864480427080446
H2BC10,0.07538842802738614,0.28570938131456075,0.4390791492203221,1.2255911729230249,0.14591721553252054,0.7556502771187928,0.9864480427080446
ALDH1L2,0.2242841129976633,0.5550557256743075,0.14760043707581758,0.3589443173756275,0.14592725680547353,0.4570000215249675,0.9864480427080446
NBAS,0.19666969854703956,1.95980236228318,0.16840177492152603,2.208112491291616,0.14597869232358873,2.083957426787398,0.9864480427080446
MIER3,0.12244952645397268,1.824195791590782,0.2705021697676468,1.4128009988552672,0.14599006098525574,1.6184983952230247,0.9864480427080446
ENSG00000279933,0.24625384100141587,1.481441301296595,0.13451615532022512,0.3131724865105713,0.14599775283667646,0.8973068939035831,0.9864480427080446
RTP5,0.5796533167278712,0.7205989104157976,0.05715411898352614,0.27650486304093347,0.14601293179529418,0.49855188672836553,0.9864480427080446
RNU6-249P,0.5797926628915578,0,0.05714476001816344,8.962094549513974,0.14602157932087237,4.481047274756987,0.9864480427080446
FAM110A,0.30488410809481237,0.5498644595286742,0.10868145717792532,0.2197838977466699,0.14603226621313872,0.38482417863767204,0.9864480427080446
ENSG00000234477,0.2821103444912314,2.388046494586386,0.1175189639890007,0.3673287259988033,0.14609381594270116,1.3776876102925948,0.9864480427080446
JUP,0.5874936866734252,1.107261451396734,0.05645492692412189,2.127342937472647,0.1461401353670723,1.6173021944346906,0.9864480427080446
ID2,0.07720851258477644,1.9755655444176168,0.429578307884503,2.1795569010789317,0.14614077927817412,2.0775612227482743,0.9864480427080446
KLRC4,0.07678296554602047,0.21563785984208303,0.4319653023793387,0.5156203105876989,0.14614239632998988,0.36562908521489096,0.9864480427080446
PCDHA12,0.9079810611304262,0.9042586790933048,0.03653229809489467,2.4339736473065487,0.14615281181841638,1.6691161631999267,0.9864480427080446
FGF22,0.49635886055730016,1.942436370920759,0.06683501636043973,2.87594596198711,0.14616479349545136,2.4091911664539345,0.9864480427080446
LINC01391,0.7855979757007296,1.3591027055761955,0.04222858460696278,3.4746253945690637,0.14616662597171684,2.4168640500726295,0.9864480427080446
ADTRP,0.15670927894886316,0.4130063263379172,0.21174874380971884,0.5404921597898084,0.14619490256287407,0.4767492430638628,0.9864480427080446
ITIH2,0.23971121756338432,1.5765150220625277,0.13847689959083057,0.18346470942546517,0.14623397521282622,0.8799898657439964,0.9864480427080446
SSBP3,0.6859449401966828,1.077986738561128,0.04841236541766642,1.8994551080564177,0.1462807992821946,1.4887209233087728,0.9864480427080446
PCDHGA3,0.1676373652477263,0.4467187588356409,0.1981183627901051,0.2917823131946755,0.1462938170475241,0.3692505360151582,0.9864480427080446
INPP4A,0.2767197480041758,1.3173019735008498,0.12009580012549882,0.2540689028760804,0.14636476471725413,0.785685438188465,0.9864480427080446
RPL36AP53,0.6961870461189095,0,0.04777302009877041,10.189832186897696,0.14645353030066444,5.094916093448848,0.9864480427080446
ENSG00000270871,0.05142022288090849,0.251711055060399,0.6468766820786822,0.916289812038105,0.14646573284500589,0.584000433549252,0.9864480427080446
ENSG00000272922,0.05766393858358371,1.7703182556482728,0.5769894593220939,1.1785892283227573,0.1464961627202658,1.474453741985515,0.9864480427080446
ACSM4,0.3135043661314041,0.1468758542882092,0.10619377226807016,0.0479233385132698,0.14656668973159628,0.0973995964007395,0.9864480427080446
TXNL4A,0.7793539984280098,1.1455984655514648,0.04272567509790645,2.1954863395409587,0.14658783343167434,1.6705424025462117,0.9864480427080446
TMEM239,0.07138988009719999,2.913089811504122,0.4664428763588091,0.06979883334977824,0.14659081137936125,1.49144432242695,0.9864480427080446
ENSG00000229742,0.438623438379299,0.27208307515085817,0.07596019196520176,8.553295251954069,0.1466541540076893,4.412689163552463,0.9864480427080446
RPS20,0.05539344445496311,0.5145066712804817,0.601648546899069,1.1250635828172866,0.1466863486405229,0.8197851270488841,0.9864480427080446
KRT82,0.1009920004073547,1.7796616175769655,0.330249064048457,0,0.14677180978142518,0.8898308087884828,0.9864480427080446
GPR45,0.3678038092126712,2.2764987521652715,0.09068393007816436,0.4649346424810035,0.1467765070533141,1.3707166973231375,0.9864480427080446
ENSG00000226249,0.1064724834618371,0.07096558314028407,0.3132969338833984,0,0.1467887751143136,0.03548279157014204,0.9864480427080446
GNLY,0.07111693214104255,0.43251523398111974,0.4692130641858619,0.8602310241355585,0.14682784808068797,0.6463731290583391,0.9864480427080446
LINC01147,0.28266315876541714,2.3323549782917103,0.11806939605033728,6.16040216406445,0.14684442265474543,4.246378571178081,0.9864480427080446
ZNF761,0.03968824162621416,0.31297656388831463,0.841036453042133,0.6579252153768033,0.14686274650344588,0.48545088963255895,0.9864480427080446
ENSG00000278610,0.34162401596050607,0.4255671986650792,0.09773359661337952,0.8156105817234942,0.14689295546204775,0.6205888901942866,0.9864480427080446
SLITRK5,0.07079812742461832,1.7675009472275514,0.4716012896094618,0.8847880009873431,0.14689412635539936,1.3261444741074473,0.9864480427080446
ENSG00000267503,0.9359865030235232,0.7905971163062986,0.0356784533983657,5.625515351827872,0.14691473599748772,3.2080562340670853,0.9864480427080446
GTF2A2,0.1746205215505532,0.7319602672693714,0.19126904955229015,0.6409596740646771,0.1469315636978346,0.6864599706670242,0.9864480427080446
MAP3K2,0.09831644669323744,0.5341145748381784,0.33973074717492024,0.5186324772470055,0.1469370659850979,0.5263735260425919,0.9864480427080446
FBXL8,0.18588209064160335,1.5656440365821485,0.1797043733091725,1.900241058454089,0.1469462596452567,1.7329425475181188,0.9864480427080446
DDA1,0.995138896148364,1.054220577431915,0.03359477581321651,2.653289650387096,0.1470402108502037,1.8537551139095056,0.9864480427080446
ENSG00000279544,0.4058772189659169,0.5279590553289861,0.08239207237483502,0.15746745965916284,0.14707282282763445,0.3427132574940745,0.9864480427080446
ENSG00000274987,0.24585591255945063,0.6239523999407599,0.13604673984163845,0.3684286138567772,0.14709603086143558,0.49619050689876854,0.9864480427080446
PSEN1,0.14042782581671429,0.4631457228357898,0.23824719373664627,1.6093488848336568,0.14712538661345517,1.0362473038347233,0.9864480427080446
ATP8A2P2,0.06599763801116772,0.35717094397328364,0.5072018863631662,0.6498137917312655,0.1471851477978378,0.5034923678522746,0.9864480427080446
DTYMK,0.15317372578170796,0.4865895150310257,0.2186219048351854,0.5276954455039302,0.1472293237298544,0.507142480267478,0.9864480427080446
CEP83-DT,0.6079100728422147,1.19514771722708,0.05509537405512718,2.253688191920921,0.14724936703452368,1.7244179545740004,0.9864480427080446
ENSG00000281469,0.9245281054309732,1.1362430460008477,0.03624616701908872,0.2395486039198636,0.14730902821121888,0.6878958249603556,0.9864480427080446
DNASE2B,0.039523892800026,3.7020382330198034,0.847973806358021,1.0200306372504802,0.14732473626427559,2.3610344351351418,0.9864480427080446
ENSG00000233330,0.04194912940540151,0.4293181261404784,0.799515985917609,0.9721972677733884,0.14740545762515772,0.7007576969569334,0.9864480427080446
PYGO2,0.2704180281051077,2.0350330662289298,0.12403904401018272,2.562459209832947,0.1474169806967988,2.298746138030938,0.9864480427080446
SNRPA1P1,0.16336084567765327,0.2132446251318487,0.20535282960360163,1.4880601073209,0.147431301047176,0.8506523662263744,0.9864480427080446
MASP1,0.44180178077776,1.3312406025789278,0.0759666658210105,1.7531748683658672,0.14748424415663286,1.5422077354723975,0.9864480427080446
SATL1,0.6830032322793554,1.0422598294487746,0.04914162253548742,0,0.14748994252903855,0.5211299147243873,0.9864480427080446
ENSG00000272153,0.3645873582643061,0.585118577116752,0.09207481377830756,2.579203107373274,0.14750835988215155,1.5821608422450129,0.9864480427080446
PRR29,0.10432447850245856,0.5393798844510381,0.3218773629197484,0.6195747877490294,0.14754357220731334,0.5794773361000338,0.9864480427080446
MRPL22,0.1829825785307237,0.6681453168039841,0.18354610167952423,0.5866775953874371,0.1475641075347876,0.6274114560957107,0.9864480427080446
A1BG-AS1,0.12382932862275069,0.429996536739342,0.27125453992249743,0.3952865638842354,0.14757608219565235,0.41264155031178873,0.9864480427080446
DEDD,0.27191939939475723,1.4217417511211845,0.1235453048185514,2.4174812289324548,0.14759338049055432,1.9196114900268197,0.9864480427080446
MIR325HG,0.3684277553048946,1.3354418680367246,0.09118910189048245,0.5632786393732575,0.14760095119862945,0.949360253704991,0.9864480427080446
MIR3662,0.08796701476151353,0.3635988088812136,0.38195045258887594,0.394027993183381,0.14760924774603282,0.3788134010322973,0.9864480427080446
PCDHB7,0.7313612374725297,0.8845500231040344,0.04597892831348579,0.23820608319742587,0.1477048063974977,0.5613780531507302,0.9864480427080446
ENSG00000242553,0.05137109908511846,0.2182559342951156,0.6548475541263656,1.5627355158687892,0.14774901619337905,0.8904957250819524,0.9864480427080446
ENSG00000276931,0.10880907762066648,0.2894913468563146,0.30918641184817297,0.618787621296899,0.14775596877072675,0.4541394840766068,0.9864480427080446
TNFRSF13C,0.14539590359793295,0.503146943136849,0.2313918378913901,0.5304641163182294,0.14775982565829318,0.5168055297275392,0.9864480427080446
LINC01165,0.5495166359548497,1.0415300451308194,0.06123881769614915,4.759452314930635,0.14778805821805782,2.900491180030727,0.9864480427080446
NPR2,0.44751986188498816,1.7585521596765972,0.07521504692305345,2.791015211657441,0.14781681298684604,2.2747836856670194,0.9864480427080446
