perturbation_id,knockdown_gene,direction,ARE_enrichment
2517_EHD1_P1P2_ENSG00000110047,EHD1,UP,0.04622844827586194
2529_EIF1_P1P2_ENSG00000173812,EIF1,UP,-0.11008312807880798
2531_EIF2AK2_P1P2_ENSG00000055332,EIF2AK2,UP,-0.11475523399014315
2629_EMP3_P1P2_ENSG00000142227,EMP3,UP,-0.10357142857142819
2759_ETS2_P1P2_ENSG00000157557,ETS2,UP,-0.08569119458128138
3041_FCER1G_P1P2_ENSG00000158869,FCER1G,UP,-0.0780018472906418
3052_FDX1_P1P2_ENSG00000137714,FDX1,UP,-0.05942118226601171
3090_FJX1_P1P2_ENSG00000179431,FJX1,UP,-0.11348522167487476
3121_FN1_P1P2_ENSG00000115414,FN1,UP,0.054418103448275135
3140_FOS_P1_ENSG00000170345,FOS,UP,0.047413793103448
3141_FOS_P2_ENSG00000170345,FOS,UP,0.08064963054186694
3136_FOSB_P1_ENSG00000125740,FOSB,UP,-0.06487068965517627
3137_FOSB_P2_ENSG00000125740,FOSB,UP,-0.048568349753699135
3138_FOSL1_P1P2_ENSG00000175592,FOSL1,UP,0.06248460591132512
3139_FOSL2_P1P2_ENSG00000075426,FOSL2,UP,-0.13695350985220833
3233_FYN_P1P2_ENSG00000010810,FYN,UP,-0.06743380541872124
3237_FZD5_P1P2_ENSG00000163251,FZD5,UP,0.06698737684728888
3239_G0S2_P1P2_ENSG00000123689,G0S2,UP,0.06187653940886569
3251_GABBR1_P2_ENSG00000204681,GABBR1,UP,-0.12317580049260944
3252_GABBR1_P1_ENSG00000204681,GABBR1,UP,-0.12027401477832152
3258_GADD45A_P1P2_ENSG00000116717,GADD45A,UP,0.09015548029556779
3294_GATA3_P1P2_ENSG00000107485,GATA3,UP,-0.05518780788177774
3419_GMFB_P1P2_ENSG00000197045,GMFB,UP,-0.09503540640394235
3430_GNAI2_P1P2_ENSG00000114353,GNAI2,UP,0.13278940886700424
3431_GNAI3_P1P2_ENSG00000065135,GNAI3,UP,0.07731681034482686
3437_GNB2_P1P2_ENSG00000172354,GNB2,UP,0.12541564039410064
3438_GNB4_P1P2_ENSG00000114450,GNB4,UP,-0.07194427339901749
3498_GPD2_P1P2_ENSG00000115159,GPD2,UP,-0.09816810344826774
3530_GRB2_P2_ENSG00000177885,GRB2,UP,0.06092980295566187
3531_GRB2_P1_ENSG00000177885,GRB2,UP,0.056034482758618186
3643_HAX1_P1P2_ENSG00000143575,HAX1,UP,0.08311268472906022
3697_HES1_P1P2_ENSG00000114315,HES1,UP,-0.08168873152709744
3725_HIF1A_P1P2_ENSG00000100644,HIF1A,UP,0.05333282019704002
3852_HNF4A_P1P2_ENSG00000101076,HNF4A,UP,0.1211668719211965
3978_HSPA5_P1P2_ENSG00000044574,HSPA5,UP,0.068950123152709
4009_ICAM1_P1P2_ENSG00000090339,ICAM1,UP,-0.0614993842364564
4012_ICAM4_P1P2_ENSG00000105371,ICAM4,UP,0.0934421182266011
4019_ID2_P2_ENSG00000115738,ID2,UP,-0.10758928571428493
4020_ID2_P1_ENSG00000115738,ID2,UP,0.07319889162561545
4032_IER2_P1P2_ENSG00000160888,IER2,UP,0.08844673645320175
4034_IER3_P1P2_ENSG00000137331,IER3,UP,0.1145166256157658
4036_IER5_P1P2_ENSG00000162783,IER5,UP,-0.08190424876847499
4041_IFITM1_P1P2_ENSG00000185885,IFITM1,UP,-0.08288177339901304
4044_IFNAR1_P1P2_ENSG00000142166,IFNAR1,UP,0.09047105911329756
4046_IFNGR1_P1P2_ENSG00000027697,IFNGR1,UP,0.08050338669950674
4047_IFNGR2_P1P2_ENSG00000159128,IFNGR2,UP,0.05679649014778229
4090_IL10RB_P1P2_ENSG00000243646,IL10RB,UP,-0.05795104679803314
4091_IL13RA1_P1P2_ENSG00000131724,IL13RA1,UP,-0.07277555418719317
4092_IL15RA_P1P2_ENSG00000134470,IL15RA,UP,0.09933805418719546
4093_IL17RA_P1P2_ENSG00000177663,IL17RA,UP,-0.05628848522167706
4095_IL23A_P1P2_ENSG00000110944,IL23A,UP,0.08450584975369313
4098_IL6ST_P1P2_ENSG00000134352,IL6ST,UP,-0.06771089901478013
4124_INHBE_P1P2_ENSG00000139269,INHBE,UP,0.08927801724138322
4182_IRF1_P1P2_ENSG00000125347,IRF1,UP,-0.07051262315271425
4187_IRF2_P1P2_ENSG00000168310,IRF2,UP,-0.11244612068965139
4194_IRF7_P1P2_ENSG00000185507,IRF7,UP,-0.11490917487684167
4196_IRF9_P1P2_ENSG00000213928,IRF9,UP,0.07993380541871734
4223_ITGA5_P1P2_ENSG00000161638,ITGA5,UP,-0.12309113300492328
4248_JAK2_P1P2_ENSG00000096968,JAK2,UP,0.04819119458127939
4266_JUN_P1P2_ENSG00000177606,JUN,UP,-0.04378078817734061
4264_JUNB_P1P2_ENSG00000171223,JUNB,UP,0.04896089901477821
4297_KCNIP3_ENST00000468529.1_ENSG00000115041,KCNIP3,UP,0.07349137931034218
4382_KIF1B_P1P2_ENSG00000054523,KIF1B,UP,-0.06756465517241744
4390_KIF2A_P1P2_ENSG00000068796,KIF2A,UP,0.06795720443349547
4407_KLF10_P2_ENSG00000155090,KLF10,UP,0.058405172413788946
4408_KLF10_P1_ENSG00000155090,KLF10,UP,-0.05757389162561669
4417_KLF2_P1P2_ENSG00000127528,KLF2,UP,-0.1011622536945686
4419_KLF4_P2_ENSG00000136826,KLF4,UP,-0.08953971674876748
4420_KLF4_P1_ENSG00000136826,KLF4,UP,0.0471828817733986
4422_KLF6_P1P2_ENSG00000067082,KLF6,UP,0.0854910714285755
4425_KLF9_P1P2_ENSG00000119138,KLF9,UP,0.10636545566502709
4494_L3MBTL4_P1P2_ENSG00000154655,L3MBTL4,UP,-0.08024938423645478
4502_LAMP2_P1P2_ENSG00000005893,LAMP2,UP,-0.05617302955665332
4512_LAP3_P1P2_ENSG00000002549,LAP3,UP,0.1144781403940982
4539_LCP2_P1P2_ENSG00000043462,LCP2,UP,0.07052032019704495
4546_LDLR_P1P2_ENSG00000130164,LDLR,UP,-0.07284482758620812
4556_LEPR_P1P2_ENSG00000116678,LEPR,UP,-0.06624846059113357
4564_LGMN_P1P2_ENSG00000100600,LGMN,UP,-0.08214285714285688
4601_LITAF_P1P2_ENSG00000189067,LITAF,UP,0.07844827586206467
4702_LTA4H_P1P2_ENSG00000111144,LTA4H,UP,0.06012161330049045
4710_LTB_P1P2_ENSG00000227507,LTB,UP,-0.072175184729065
4709_LTBR_P1P2_ENSG00000111321,LTBR,UP,-0.0662715517241391
4711_LTF_P1P2_ENSG00000012223,LTF,UP,-0.08873152709359157
4720_LY6E_P1P2_ENSG00000160932,LY6E,UP,-0.10992149014777926
4723_LYN_P1P2_ENSG00000254087,LYN,UP,-0.09227216748767547
4754_MAFF_P1P2_ENSG00000185022,MAFF,UP,-0.06105295566503009
4802_MAP2K3_P1P2_ENSG00000034152,MAP2K3,UP,0.05016933497536937
4815_MAP3K8_P1P2_ENSG00000107968,MAP3K8,UP,-0.06306188423645542
4896_MCL1_P1P2_ENSG00000143384,MCL1,UP,-0.06377770935961002
4923_ME1_P1P2_ENSG00000065833,ME1,UP,0.09797567733990097
5124_MMP15_P1P2_ENSG00000102996,MMP15,UP,0.046159174876847
5278_MSC_P1P2_ENSG00000178860,MSC,UP,-0.07022783251231816
5290_MSRB1_P1P2_ENSG00000198736,MSRB1,UP,0.05687346059112974
5358_MXD1_P1P2_ENSG00000059728,MXD1,UP,0.0735375615763509
5374_MYC_P1P2_ENSG00000136997,MYC,UP,0.06266933497536872
5375_MYD88_P2_ENSG00000172936,MYD88,UP,-0.08318965517241173
5376_MYD88_P1_ENSG00000172936,MYD88,UP,0.07249076354679455
5455_NAMPT_P1P2_ENSG00000105835,NAMPT,UP,0.0652632389162532
5621_NFAT5_P1P2_ENSG00000102908,NFAT5,UP,0.06054495073891504
5630_NFE2L2_P1_ENSG00000116044,NFE2L2,UP,-0.09989993842364432
5631_NFE2L2_P2_ENSG00000116044,NFE2L2,UP,-0.0854141009852176
5639_NFIL3_P1P2_ENSG00000165030,NFIL3,UP,-0.06693349753695095
5642_NFKB1_P1P2_ENSG00000109320,NFKB1,UP,0.0652016625615745
5643_NFKB2_P1P2_ENSG00000077150,NFKB2,UP,-0.06002155172414099
5644_NFKBIA_P1_ENSG00000100906,NFKBIA,UP,-0.06926570197044363
5645_NFKBIA_P2_ENSG00000100906,NFKBIA,UP,-0.059305726600986146
5649_NFKBIE_P1P2_ENSG00000146232,NFKBIE,UP,0.038608374384235075
5669_NINJ1_P1P2_ENSG00000131669,NINJ1,UP,-0.13693041871920297
5716_NMI_P1P2_ENSG00000123609,NMI,UP,0.10026169950738659
5798_NR4A1_P1P2_ENSG00000123358,NR4A1,UP,0.05925954433497098
5799_NR4A2_P1_ENSG00000153234,NR4A2,UP,-0.09339593596059072
5800_NR4A2_P2_ENSG00000153234,NR4A2,UP,-0.06504002463054542
5801_NR4A3_P1P2_ENSG00000119508,NR4A3,UP,-0.08004156403941319
6015_P2RX4_P1P2_ENSG00000135124,P2RX4,UP,0.047406096059112106
6058_PANX1_P1P2_ENSG00000110218,PANX1,UP,0.08679187192118003
6144_PCSK9_P1P2_ENSG00000169174,PCSK9,UP,0.06366995073891435
6189_PDLIM5_P1P2_ENSG00000163110,PDLIM5,UP,0.07556958128078742
6249_PFN1_P1P2_ENSG00000108518,PFN1,UP,0.07571582512315043
6301_PHLDA2_P1P2_ENSG00000181649,PHLDA2,UP,-0.05701970443349907
6353_PIK3CA_P1P2_ENSG00000121879,PIK3CA,UP,-0.08716133004926102
6356_PIK3CG_P1P2_ENSG00000105851,PIK3CG,UP,0.08868534482758642
6363_PIM1_P1P2_ENSG00000137193,PIM1,UP,0.12869458128078892
6415_PLAUR_P1P2_ENSG00000011422,PLAUR,UP,-0.11613300492610179
6463_PLSCR1_P1P2_ENSG00000188313,PLSCR1,UP,0.05413331280787909
6501_PNRC1_P1P2_ENSG00000146278,PNRC1,UP,-0.08185806650246213
6660_PPP1R15A_P1P2_ENSG00000087074,PPP1R15A,UP,0.05606527093595926
6679_PPP2CB_P1P2_ENSG00000104695,PPP2CB,UP,-0.08302801724138069
6696_PPP4C_P1P2_ENSG00000149923,PPP4C,UP,0.11901939655172812
6718_PRCP_P1_ENSG00000137509,PRCP,UP,-0.058151169950739955
6719_PRCP_P2_ENSG00000137509,PRCP,UP,-0.06861915024630766
6728_PRDM4_P1P2_ENSG00000110851,PRDM4,UP,-0.12386083743841639
6744_PREP_P1P2_ENSG00000085377,PREP,UP,-0.0535252463054207
