perturbation,spearman_rho,pvalue,target_gene
6629_PPIL1_P1P2_ENSG00000137168,0.12051744927584081,1.399599844082776e-10,PPIL1
6769_PRKRA_P1P2_ENSG00000180228,0.12051672112283836,1.3999586895438116e-10,PRKRA
9457_TXNL4A_P1P2_ENSG00000141759,0.12050747546054519,1.4045229223705892e-10,TXNL4A
1570_CHERP_P1P2_ENSG00000085872,0.12047095227323022,1.42269557499635e-10,CHERP
2087_DDB1_P1_ENSG00000167986,0.1204230134739366,1.4468971333915452e-10,DDB1
7576_RSL1D1_P1_ENSG00000171490,0.1203929877758856,1.4622597037707417e-10,RSL1D1
10139_ZMAT5_P1P2_ENSG00000100319,0.1202651007648393,1.529496411386561e-10,ZMAT5
5737_NOL8_P1P2_ENSG00000198000,0.12026428419629301,1.5299352768765828e-10,NOL8
5739_NOLC1_P1P2_ENSG00000166197,0.12021223440632668,1.5581647130167483e-10,NOLC1
9821_WDR44_P1P2_ENSG00000131725,0.12019656971258384,1.5667596715590524e-10,WDR44
5583_NEDD1_P1P2_ENSG00000139350,0.12018341190722218,1.574014908676667e-10,NEDD1
6574_POP1_P1P2_ENSG00000104356,0.12005222668005908,1.6481687575111967e-10,POP1
4941_MED19_P1P2_ENSG00000156603,0.12000518154751309,1.6755839432934745e-10,MED19
7814_SETD1A_P1P2_ENSG00000099381,0.11992907048168537,1.7208828316335953e-10,SETD1A
9843_WDR77_P1P2_ENSG00000116455,0.1198483819935146,1.770211886926021e-10,WDR77
8904_TICRR_P1P2_ENSG00000140534,0.11981352522867979,1.791946265058911e-10,TICRR
5861_NUDC_P1P2_ENSG00000090273,0.11979515212819723,1.803507173291781e-10,NUDC
1781_COPS5_P1P2_ENSG00000121022,0.11969719378538446,1.8663856414302908e-10,COPS5
9163_TOMM20_P1P2_ENSG00000173726,0.11954726735087039,1.9667880594738817e-10,TOMM20
9691_UXT_P1P2_ENSG00000126756,0.11950547298067639,1.9957043480274065e-10,UXT
2576_EIF5A_P1P2_ENSG00000132507,0.11946141461889619,2.0266364266204928e-10,EIF5A
5736_NOL7_P1P2_ENSG00000225921,0.11941849389542317,2.0572197147071247e-10,NOL7
2132_DDX56_P1P2_ENSG00000136271,0.11940200163295428,2.0690907728303646e-10,DDX56
7713_SDAD1_P1P2_ENSG00000198301,0.11940149058239685,2.0694596911073546e-10,SDAD1
2731_ESF1_P1_ENSG00000089048,0.1193739040625585,2.0894694954336267e-10,ESF1
9458_TXNL4B_P1P2_ENSG00000140830,0.11926957397793757,2.1668674010810815e-10,TXNL4B
8933_TIPIN_P1P2_ENSG00000075131,0.11915223225593771,2.2572644805282295e-10,TIPIN
9339_TSEN54_P1P2_ENSG00000182173,0.11907774677153614,2.3165455173061743e-10,TSEN54
2527_EIF1AX_P1P2_ENSG00000173674,0.11901761852976675,2.3655062263225187e-10,EIF1AX
758_BANF1_P1P2_ENSG00000175334,0.11890070832574548,2.4636112902606714e-10,BANF1
6152_PDCD11_P1P2_ENSG00000148843,0.11881566005505888,2.537463835732076e-10,PDCD11
6865_PSMD11_P1P2_ENSG00000108671,0.11881370237137774,2.5391890051796313e-10,PSMD11
8669_TAF7_P1P2_ENSG00000178913,0.1186092799988719,2.725776567551021e-10,TAF7
897_BRF2_P1P2_ENSG00000104221,0.11806964715220916,3.284980398587388e-10,BRF2
3503_GPN2_P1P2_ENSG00000142751,0.11804160332004233,3.3169162030279437e-10,GPN2
9249_TRAPPC4_P1P2_ENSG00000196655,0.11799234041078702,3.3737510178020695e-10,TRAPPC4
182_AGBL5_P1_ENSG00000084693,0.11790547578796148,3.4762909301404344e-10,AGBL5
5901_NUP85_P1P2_ENSG00000125450,0.117891385086945,3.49320857437837e-10,NUP85
7117_RARS_P1P2_ENSG00000113643,0.11785646921005834,3.5354763750364663e-10,RARS
6962_PWP1_P1P2_ENSG00000136045,0.11785519346450275,3.5370301558621366e-10,PWP1
2111_DDX21_P1P2_ENSG00000165732,0.11772738568503,3.6961165874848114e-10,DDX21
9905_XRCC3_P1P2_ENSG00000126215,0.11767335028366042,3.765456847860456e-10,XRCC3
9527_UBE3D_P1P2_ENSG00000118420,0.11750709710042272,3.9868544145561366e-10,UBE3D
7097_RANGAP1_P1P2_ENSG00000100401,0.11747717887882964,4.0280226895234e-10,RANGAP1
116_ACTR5_P1P2_ENSG00000101442,0.11725229406349914,4.3510289121916633e-10,ACTR5
3830_HMGB3_P1P2_ENSG00000029993,0.11724015943401692,4.3691586732558227e-10,HMGB3
1481_CENPH_P1P2_ENSG00000153044,0.11715542553196974,4.497825576591328e-10,CENPH
9319_TRNT1_P1P2_ENSG00000072756,0.11714257134760171,4.517664578305313e-10,TRNT1
2542_EIF2S2_P1P2_ENSG00000125977,0.11711997710923407,4.5527433600090653e-10,EIF2S2
3370_GINS2_P1P2_ENSG00000131153,0.1170318636099674,4.692100674681123e-10,GINS2
7400_RNGTT_P1P2_ENSG00000111880,0.11698567642396333,4.766802170825357e-10,RNGTT
2482_EEF1A1_P1P2_ENSG00000156508,0.11686666478648247,4.964673715338389e-10,EEF1A1
6195_PDRG1_P1P2_ENSG00000088356,0.11685423565580498,4.985794939152894e-10,PDRG1
2973_FARSA_P1P2_ENSG00000179115,0.11682531965218208,5.035272555889216e-10,FARSA
3959_HSF1_P1P2_ENSG00000185122,0.11666703746044649,5.314710027810083e-10,HSF1
2538_EIF2B4_P1P2_ENSG00000115211,0.11650846991871511,5.609797269784724e-10,EIF2B4
6539_POLR1E_P1P2_ENSG00000137054,0.11649705108244267,5.631653381689848e-10,POLR1E
7536_RPS6_P1P2_ENSG00000137154,0.11642599141013751,5.769542779466906e-10,RPS6
7509_RPS19_P1P2_ENSG00000105372,0.11630936494396518,6.00302095265679e-10,RPS19
7169_RBM28_P1P2_ENSG00000106344,0.11626829657724451,6.087410481695213e-10,RBM28
1966_CUL7_P1P2_ENSG00000044090,0.11622460524756813,6.178459822642813e-10,CUL7
9820_WDR43_P1P2_ENSG00000163811,0.11617509621722416,6.283238235536208e-10,WDR43
8008_SLC25A42_P1P2_ENSG00000181035,0.11614429830082297,6.349289459345998e-10,SLC25A42
9543_UBQLN4_P1P2_ENSG00000160803,0.11604794673105621,6.560333841543147e-10,UBQLN4
9219_TPX2_P1P2_ENSG00000088325,0.11598938979510169,6.691919872760273e-10,TPX2
3339_GEMIN8_P1P2_ENSG00000046647,0.1159888701464276,6.693099042648131e-10,GEMIN8
1976_CWF19L2_P1P2_ENSG00000152404,0.11595611185943383,6.767843446307349e-10,CWF19L2
7093_RANBP2_P1P2_ENSG00000153201,0.11591722633957365,6.857625192753756e-10,RANBP2
2557_EIF3M_P1P2_ENSG00000149100,0.11579473757000369,7.148092993354659e-10,EIF3M
5734_NOL12_P1P2_ENSG00000273899,0.1157626152905019,7.226231305647285e-10,NOL12
7426_RPF1_P1P2_ENSG00000117133,0.11573937644652563,7.283278957955899e-10,RPF1
5829_NSMCE2_P1P2_ENSG00000156831,0.11566306171281017,7.473725091130488e-10,NSMCE2
1737_COASY_P1P2_ENSG00000068120,0.11563528173534755,7.544249305341801e-10,COASY
8438_SRSF7_P1P2_ENSG00000115875,0.11548211004918638,7.944907989591155e-10,SRSF7
5163_MPHOSPH10_P1P2_ENSG00000124383,0.11541996554906626,8.113312133913934e-10,MPHOSPH10
5810_NRDE2_P1P2_ENSG00000119720,0.11539699327776093,8.176441001446881e-10,NRDE2
5216_MRPL34_P1P2_ENSG00000130312,0.11524632120981688,8.60252592884236e-10,MRPL34
9366_TSR2_P1P2_ENSG00000158526,0.11514877288969112,8.889844009413514e-10,TSR2
8739_TBPL1_P1P2_ENSG00000028839,0.11512259861050994,8.968515722463143e-10,TBPL1
880_BPTF_P1P2_ENSG00000171634,0.1150244779782457,9.269521271572564e-10,BPTF
7493_RPP40_P1P2_ENSG00000124787,0.11498885490626591,9.381220612370256e-10,RPP40
9653_USP37_P1P2_ENSG00000135913,0.11489660248860448,9.676619268577146e-10,USP37
2313_DNM2_P1P2_ENSG00000079805,0.11485983104610262,9.796874003810382e-10,DNM2
9443_TWISTNB_P1P2_ENSG00000105849,0.11478346148396268,1.0051299619266408e-09,TWISTNB
5944_OPA1_P1P2_ENSG00000198836,0.11475435632177385,1.0149948748422727e-09,OPA1
10589_ZNF720_P1P2_ENSG00000197302,0.11469226770941185,1.0363555847040282e-09,ZNF720
4931_MED11_P1P2_ENSG00000161920,0.11451602566417439,1.0994039033807113e-09,MED11
8597_SUPT4H1_P1P2_ENSG00000213246,0.11447535925940637,1.1144740761077037e-09,SUPT4H1
4921_MDN1_P1P2_ENSG00000112159,0.11435384261439836,1.160715149349396e-09,MDN1
7968_SLC16A5_P1P2_ENSG00000170190,0.11427869614978055,1.1902407891166065e-09,SLC16A5
6544_POLR2D_P1_ENSG00000144231,0.11410942986404486,1.2594527825210062e-09,POLR2D
6794_PRPF38A_P1P2_ENSG00000134748,0.11409224330365776,1.2666957155270077e-09,PRPF38A
10056_ZDHHC7_P1P2_ENSG00000153786,0.11399986298901142,1.3063283348207776e-09,ZDHHC7
4900_MCM3_P1P2_ENSG00000112118,0.11399110741936641,1.310146688756982e-09,MCM3
9257_TREX2_P1P2_ENSG00000183479,0.11380659882236753,1.3931881850947561e-09,TREX2
2764_ETV4_P1P2_ENSG00000175832,0.11379143066986035,1.4002385576160257e-09,ETV4
3504_GPN3_P1P2_ENSG00000111231,0.11364391439491525,1.4706442468288051e-09,GPN3
1610_CIAPIN1_P1P2_ENSG00000005194,0.11358494582412687,1.4997429500237212e-09,CIAPIN1
3177_FOXO1_P1P2_ENSG00000150907,0.11351839561055589,1.5332567344390276e-09,FOXO1
4270_KANSL1_P1P2_ENSG00000120071,0.11345392181165066,1.5664200150457758e-09,KANSL1
5909_NVL_P1P2_ENSG00000143748,0.11331740037835149,1.638964640239976e-09,NVL
3349_GFOD2_P1P2_ENSG00000141098,0.11320744122945557,1.6997643470988957e-09,GFOD2
3693_HERC1_P1P2_ENSG00000103657,0.11317685019002696,1.717065999056722e-09,HERC1
9613_UQCRFS1_P1P2_ENSG00000169021,0.11315664973627058,1.7285848514982755e-09,UQCRFS1
7607_RUVBL1_P1P2_ENSG00000175792,0.11305022626373826,1.7905241573769845e-09,RUVBL1
6280_PHF12_P1P2_ENSG00000109118,0.11300916436078737,1.814995889033614e-09,PHF12
7537_RPS7_P1P2_ENSG00000171863,0.11295625637227917,1.8470082013876075e-09,RPS7
2678_EPRS_P1P2_ENSG00000136628,0.1129178265526006,1.8706044636641423e-09,EPRS
6576_POP5_P1P2_ENSG00000167272,0.11284395826691879,1.916787491775368e-09,POP5
3086_FIP1L1_P1P2_ENSG00000145216,0.1126244453784865,2.06067765186989e-09,FIP1L1
6131_PCM1_P1P2_ENSG00000078674,0.11231274860379481,2.2832055111704263e-09,PCM1
6892_PSTK_P1_ENSG00000179988,0.11229447330688895,2.2969546625832306e-09,PSTK
9678_USPL1_P1P2_ENSG00000132952,0.1121043735309183,2.44483900200848e-09,USPL1
9703_VARS_P1P2_ENSG00000204394,0.11202442580917302,2.509765024474337e-09,VARS
7504_RPS15_P1P2_ENSG00000115268,0.11200186596327191,2.5283876234577448e-09,RPS15
5598_NELFA_P1P2_ENSG00000185049,0.11197350668770108,2.551988405400021e-09,NELFA
2128_DDX52_P1P2_ENSG00000278053,0.11197205038169616,2.553206124336263e-09,DDX52
9571_UFM1_P1P2_ENSG00000120686,0.11188858416447024,2.6239512530120916e-09,UFM1
5285_MSL1_P1P2_ENSG00000188895,0.11159999267870364,2.883569166127571e-09,MSL1
2750_ETF1_P1P2_ENSG00000120705,0.11151089576984696,2.9686543160485986e-09,ETF1
7176_RBM42_P1P2_ENSG00000126254,0.11141343772994586,3.064522360065251e-09,RBM42
9975_ZBTB17_P1P2_ENSG00000116809,0.111402995854676,3.0749708222121247e-09,ZBTB17
1398_CDC37_P1P2_ENSG00000105401,0.11138677711979256,3.091268565207664e-09,CDC37
1129_SPOUT1_P1P2_ENSG00000198917,0.1112525669677211,3.2293973838242416e-09,SPOUT1
9808_WDR1_P1P2_ENSG00000071127,0.11115522070333625,3.3333252200908467e-09,WDR1
2305_DNAJC9_P1P2_ENSG00000213551,0.11110647798013729,3.386579019222953e-09,DNAJC9
1770_COPA_P1P2_ENSG00000122218,0.11108580649560196,3.409412784234833e-09,COPA
2975_FASN_P1P2_ENSG00000169710,0.11104664691077407,3.453079930857006e-09,FASN
301_ANAPC10_P1P2_ENSG00000164162,0.11103678917005302,3.464157820920289e-09,ANAPC10
9194_TP53RK_P1P2_ENSG00000172315,0.11102993918783982,3.4718760198079273e-09,TP53RK
5205_MRPL21_P1P2_ENSG00000197345,0.11087533319851485,3.6505962475867616e-09,MRPL21
9921_YBX1_P1P2_ENSG00000065978,0.1106334568925684,3.948291858375202e-09,YBX1
7463_RPL35_P1P2_ENSG00000136942,0.11057088409876346,4.029071105922708e-09,RPL35
9684_UTP20_P1P2_ENSG00000120800,0.11040541818058003,4.250506379604435e-09,UTP20
3574_GTF2H2C_P1P2_ENSG00000183474,0.1102476303805509,4.472667908133545e-09,GTF2H2C
10463_ZNF574_P1_ENSG00000105732,0.11000500496369271,4.836475662026897e-09,ZNF574
7950_SLBP_P1P2_ENSG00000163950,0.10996119433514803,4.905166968991064e-09,SLBP
5504_NCL_P1_ENSG00000115053,0.1099346277668954,4.947282193489903e-09,NCL
3566_GTF2A1_P1P2_ENSG00000165417,0.10987156649258918,5.048664379805459e-09,GTF2A1
2787_EXOSC10_P1P2_ENSG00000171824,0.1098117321989322,5.146724904005333e-09,EXOSC10
6492_PNN_P1P2_ENSG00000100941,0.10979741794688323,5.170457214089202e-09,PNN
5462_NAPA_P1P2_ENSG00000105402,0.10969744712213315,5.339196227980023e-09,NAPA
20_ABCB10_P1P2_ENSG00000135776,0.10967478085980133,5.37819240986674e-09,ABCB10
8209_SNAPC5_P1P2_ENSG00000174446,0.10962953595792561,5.456863930942971e-09,SNAPC5
2605_ELP3_P1P2_ENSG00000134014,0.10961030841960252,5.49063442239184e-09,ELP3
2076_DCTN4_P1P2_ENSG00000132912,0.10943990986938255,5.798931893514559e-09,DCTN4
7657_SARS_P1P2_ENSG00000031698,0.10941435196768756,5.8466012256026855e-09,SARS
3588_GTF3C5_P1P2_ENSG00000148308,0.1093163425735573,6.032960490038932e-09,GTF3C5
7248_RFC4_P1P2_ENSG00000163918,0.10911353933389013,6.43709769652293e-09,RFC4
7468_RPL37_P1P2_ENSG00000145592,0.10910196143245997,6.460947037891751e-09,RPL37
11028_non-targeting_non-targeting_non-targeting,0.10905009705554054,6.5688409747605835e-09,non-targeting
6548_POLR2G_P1P2_ENSG00000168002,0.10897624623426354,6.7255013977267265e-09,POLR2G
9505_UBE2H_P1P2_ENSG00000186591,0.10874236508738178,7.245973857535175e-09,UBE2H
1351_CCT7_P1P2_ENSG00000135624,0.10871765033849924,7.30320764349415e-09,CCT7
5202_MRPL19_P1P2_ENSG00000115364,0.10870233977968527,7.3388835980172494e-09,MRPL19
7942_MTREX_P1P2_ENSG00000039123,0.10867977241043211,7.391778052926378e-09,MTREX
1211_CAST_P2_ENSG00000153113,0.1086685604663412,7.4181947187086606e-09,CAST
7442_RPL18A_P1P2_ENSG00000105640,0.10860266987428004,7.57530484016416e-09,RPL18A
1406_CDC42_P1P2_ENSG00000070831,0.10838539654169989,8.116624888048374e-09,CDC42
8618_SYF2_P1P2_ENSG00000117614,0.10816355251858659,8.70805749248312e-09,SYF2
4901_MCM4_P1P2_ENSG00000104738,0.10813823400617034,8.778161044715368e-09,MCM4
6542_POLR2C_P1P2_ENSG00000102978,0.10796240898409393,9.280349589788207e-09,POLR2C
6536_POLR1C_P1_ENSG00000171453,0.10792931266913566,9.37795106101964e-09,POLR1C
6047_PALB2_P1P2_ENSG00000083093,0.10791348998499971,9.424964016310907e-09,PALB2
2133_DDX59_P1P2_ENSG00000118197,0.10782250661010073,9.699773818517831e-09,DDX59
5741_NOMO1_P1P2_ENSG00000103512,0.10777389687453298,9.849771063469728e-09,NOMO1
2685_EPS8L1_P2_ENSG00000131037,0.10774420757779532,9.942490553412379e-09,EPS8L1
9675_USP7_P1P2_ENSG00000187555,0.10774405549860736,9.942967671559045e-09,USP7
8458_SSRP1_P1P2_ENSG00000149136,0.10772520144097553,1.0002291151424809e-08,SSRP1
6150_PDAP1_P1P2_ENSG00000106244,0.10743112220726722,1.0973337746356428e-08,PDAP1
7498_RPS10_P1P2_ENSG00000124614,0.10739232857977854,1.1108079190329153e-08,RPS10
3448_GNPAT_P1P2_ENSG00000116906,0.10732814041481098,1.1334560059091866e-08,GNPAT
4654_LRR1_P1P2_ENSG00000165501,0.10703227492237187,1.2437787937703207e-08,LRR1
1161_CALR_P1P2_ENSG00000179218,0.10696994233845039,1.2683170993704515e-08,CALR
109_ACTR10_P1P2_ENSG00000131966,0.10664450039955446,1.4042653368743221e-08,ACTR10
1973_CWC25_P1P2_ENSG00000273559,0.10660771389491756,1.4204944695472861e-08,CWC25
306_ANAPC1_P1P2_ENSG00000153107,0.1065580350517701,1.4427006151366342e-08,ANAPC1
3828_HMGB1_P2_ENSG00000189403,0.10649057476604093,1.4733952338765491e-08,HMGB1
7645_SAMM50_P1P2_ENSG00000100347,0.10646276791946382,1.4862311282361112e-08,SAMM50
2127_DDX51_P1P2_ENSG00000185163,0.10644671362356102,1.4936913017211467e-08,DDX51
8325_SPATA5L1_P1P2_ENSG00000171763,0.10636944019984083,1.5301106146951954e-08,SPATA5L1
2788_EXOSC1_P1P2_ENSG00000171311,0.10636074804130602,1.5342608064141786e-08,EXOSC1
2610_EMC1_P1P2_ENSG00000127463,0.10630895352408423,1.5592183236444063e-08,EMC1
9510_UBE2L3_P1P2_ENSG00000185651,0.10627440091762538,1.5760863967442142e-08,UBE2L3
3577_GTF2H4_P1P2_ENSG00000213780,0.1062555103179979,1.585383269918019e-08,GTF2H4
2075_DCTN3_P1P2_ENSG00000137100,0.10622314808175155,1.6014339713832552e-08,DCTN3
3253_GABPA_P1P2_ENSG00000154727,0.1060981561854765,1.6649204245565884e-08,GABPA
3541_GRPEL1_P1P2_ENSG00000109519,0.10598096009407713,1.7266621065738733e-08,GRPEL1
3377_GIT2_P1P2_ENSG00000139436,0.10590070151173804,1.7702202677840154e-08,GIT2
2536_EIF2B2_P1P2_ENSG00000119718,0.10579327932942253,1.8301929258233043e-08,EIF2B2
9422_TUBD1_P1P2_ENSG00000108423,0.10561030710838973,1.9369132880792758e-08,TUBD1
1395_CDC26_P1P2_ENSG00000176386,0.10554712814736207,1.97514689968682e-08,CDC26
2077_DCTN5_P1P2_ENSG00000166847,0.10537352411178445,2.0840153485972285e-08,DCTN5
5651_NFRKB_P1P2_ENSG00000170322,0.10519800538310885,2.1999951299326756e-08,NFRKB
5826_NSL1_P1P2_ENSG00000117697,0.105090595560586,2.2740328590645685e-08,NSL1
3875_HNRNPR_P1P2_ENSG00000125944,0.10505851974910006,2.296607597963056e-08,HNRNPR
1475_CENPA_P2_ENSG00000115163,0.10504515290202772,2.3060791375378407e-08,CENPA
2694_ERCC2_P1P2_ENSG00000104884,0.10498971600764682,2.345766938449056e-08,ERCC2
2346_DPH1_P1_ENSG00000108963,0.10495558202199155,2.3705325314872174e-08,DPH1
2974_FARSB_P1P2_ENSG00000116120,0.10486592301125991,2.4367980006054033e-08,FARSB
1493_CENPW_P1P2_ENSG00000203760,0.10484903093636756,2.4494822312698235e-08,CENPW
594_INTS13_P1P2_ENSG00000064102,0.10457410536496659,2.66515326328864e-08,INTS13
5449_NAF1_P1P2_ENSG00000145414,0.10453435115258611,2.697825036381564e-08,NAF1
5214_MRPL32_P1P2_ENSG00000106591,0.10451990792878763,2.709791049087845e-08,MRPL32
3638_HAUS5_P1P2_ENSG00000249115,0.1044914492374932,2.7335195004392493e-08,HAUS5
3545_GRWD1_P1P2_ENSG00000105447,0.10433477758047965,2.867802266179156e-08,GRWD1
8_AAMP_P1P2_ENSG00000127837,0.10431883237318164,2.8818221563420923e-08,AAMP
517_ARL6IP6_P1P2_ENSG00000177917,0.10425493869370875,2.9386706853037643e-08,ARL6IP6
3587_GTF3C4_P1P2_ENSG00000125484,0.10425040050027279,2.942749584463691e-08,GTF3C4
1396_CDC27_P1P2_ENSG00000004897,0.10425028227616907,2.9428559168690678e-08,CDC27
6221_PET117_P1P2_ENSG00000232838,0.10423157868557836,2.9597251905800604e-08,PET117
5707_NMD3_P1P2_ENSG00000169251,0.10416005740188646,3.0251012527280526e-08,NMD3
4942_MED1_P1P2_ENSG00000125686,0.1041524228116976,3.032162020265155e-08,MED1
4694_LSM5_P2_ENSG00000106355,0.10390643176955944,3.268413882814694e-08,LSM5
4685_LSM10_P1P2_ENSG00000181817,0.10387279056346381,3.3020791081815665e-08,LSM10
4910_MCRS1_P1P2_ENSG00000187778,0.10377198678142743,3.4049800915595956e-08,MCRS1
6872_PSMD4_P1P2_ENSG00000159352,0.10356226904383956,3.6291174490746094e-08,PSMD4
9424_TUBG1_P1P2_ENSG00000131462,0.10340513523805689,3.806361803415176e-08,TUBG1
5821_NSA2_P1P2_ENSG00000164346,0.1033791845099082,3.836429825853817e-08,NSA2
8576_SUGP1_P1P2_ENSG00000105705,0.10336998559987425,3.8471433829767514e-08,SUGP1
8923_TIMM44_P1P2_ENSG00000104980,0.10333468012082761,3.888531954310731e-08,TIMM44
3847_HMX3_P1P2_ENSG00000188620,0.10331204074234761,3.91529881896039e-08,HMX3
9907_XRCC5_P1P2_ENSG00000079246,0.10330601346258707,3.922455005173791e-08,XRCC5
7525_RPS3_P1_ENSG00000149273,0.10329498637800379,3.935580283056442e-08,RPS3
7556_RRM1_P1P2_ENSG00000167325,0.10327910888087427,3.9545536888565626e-08,RRM1
5269_MRPS9_P1P2_ENSG00000135972,0.10324766664310782,3.992388715420299e-08,MRPS9
2543_EIF2S3_P1P2_ENSG00000130741,0.10309696476594978,4.1786555255095946e-08,EIF2S3
5730_NOC3L_P1P2_ENSG00000173145,0.10297674858608269,4.333254588179605e-08,NOC3L
1544_CHAF1A_P1P2_ENSG00000167670,0.10297076913334594,4.3410871925169685e-08,CHAF1A
7436_RPL13A_P2_ENSG00000142541,0.10291008899996508,4.4213533275495436e-08,RPL13A
3254_GABPB1_P1P2_ENSG00000104064,0.10283027429539722,4.5291226966753554e-08,GABPB1
2102_DDX10_P1P2_ENSG00000178105,0.10269881339111953,4.712198668690866e-08,DDX10
440_ARF4_P1P2_ENSG00000168374,0.10262286730165475,4.821209552530888e-08,ARF4
2212_DHX36_P1P2_ENSG00000174953,0.10261052416784416,4.8391558060013706e-08,DHX36
3994_HUWE1_P1P2_ENSG00000086758,0.10245480851392384,5.071191342658233e-08,HUWE1
1747_COG8_P1P2_ENSG00000213380,0.10239196058038663,5.167864266469163e-08,COG8
1918_CSTF3_P1P2_ENSG00000176102,0.10239025116732328,5.170518472868621e-08,CSTF3
1083_NEPRO_P1P2_ENSG00000163608,0.10232928944562265,5.266041834945137e-08,NEPRO
2549_EIF3E_P1P2_ENSG00000104408,0.10218104340552826,5.5055222608065435e-08,EIF3E
5599_NELFB_P1P2_ENSG00000188986,0.10187456998669181,6.034509050478048e-08,NELFB
2552_EIF3H_P1P2_ENSG00000147677,0.10180465010222299,6.161916731568434e-08,EIF3H
37_ABCG1_P1P2_ENSG00000160179,0.10168838207003783,6.379568304570713e-08,ABCG1
10663_ZNF830_P1P2_ENSG00000198783,0.1016455806454331,6.461551482672996e-08,ZNF830
9151_TNPO3_P1P2_ENSG00000064419,0.10161308406361436,6.524476809549483e-08,TNPO3
6317_PI4KA_P1P2_ENSG00000241973,0.1016074592968393,6.535428495249801e-08,PI4KA
10703_ZNRD1_P1P2_ENSG00000066379,0.10149818044506259,6.751765788367281e-08,ZNRD1
7512_RPS23_P1P2_ENSG00000186468,0.10142261428487656,6.905400674720033e-08,RPS23
7465_RPL36A_P1P2_ENSG00000241343,0.10103133710429531,7.75663460571286e-08,RPL36A
8820_TERF2_P1P2_ENSG00000132604,0.1006783725940535,8.611001251466288e-08,TERF2
2369_DR1_P1P2_ENSG00000117505,0.10064669874452017,8.691975072126734e-08,DR1
9479_UBA2_P1P2_ENSG00000126261,0.10064582442353494,8.694220681354442e-08,UBA2
8931_TINF2_P1P2_ENSG00000092330,0.10045410146929773,9.200443081613036e-08,TINF2
1407_CDC45_P1P2_ENSG00000093009,0.10043731633348103,9.246095730401009e-08,CDC45
7562_RRP15_P1P2_ENSG00000067533,0.10036008751249088,9.458984238857986e-08,RRP15
9631_USP10_P1P2_ENSG00000103194,0.10033642173383771,9.525165142344028e-08,USP10
9012_TMEM161B_P1P2_ENSG00000164180,0.10032096285751183,9.568637265173317e-08,TMEM161B
5733_NOL11_P1P2_ENSG00000130935,0.10021990113197643,9.857600470344941e-08,NOL11
9618_URB2_P1P2_ENSG00000135763,0.10021272009244006,9.878451216857958e-08,URB2
5891_NUP205_P1P2_ENSG00000155561,0.10018718476080123,9.952941363061606e-08,NUP205
3594_GTPBP4_P1P2_ENSG00000107937,0.10008702959918846,1.0250388395336215e-07,GTPBP4
4522_LARS_P1P2_ENSG00000133706,0.10003100857025872,1.042049454442645e-07,LARS
8155_SMC1A_P1P2_ENSG00000072501,0.10002412416574623,1.0441586293142161e-07,SMC1A
3358_GGPS1_P1P2_ENSG00000152904,0.10001800069455583,1.0460381468386948e-07,GGPS1
2604_ELP2_P1P2_ENSG00000134759,0.10000066151759852,1.0513779459312497e-07,ELP2
1399_CDC40_P1P2_ENSG00000168438,0.09992799614701196,1.0740442933882421e-07,CDC40
1347_CCT3_P1P2_ENSG00000163468,0.09983911312971948,1.1024125632305042e-07,CCT3
7245_RFC1_P1P2_ENSG00000035928,0.09983092824665311,1.1050610265248209e-07,RFC1
8657_TAF1B_P1P2_ENSG00000115750,0.09967431570169141,1.1569392824701889e-07,TAF1B
1604_CHTF18_P1P2_ENSG00000127586,0.09957481990814802,1.1911127653749302e-07,CHTF18
5464_NAPG_P1P2_ENSG00000134265,0.09956977335106608,1.1928718532605018e-07,NAPG
5652_NFS1_P1P2_ENSG00000244005,0.09951826740813383,1.2109696501559204e-07,NFS1
7312_RIOK2_P1P2_ENSG00000058729,0.09944322358353337,1.237814072101988e-07,RIOK2
1715_CNOT11_P1P2_ENSG00000158435,0.09943976445373498,1.2390652338806543e-07,CNOT11
4215_IST1_P1P2_ENSG00000182149,0.09942085128405131,1.2459277497541507e-07,IST1
9188_TOX4_P1P2_ENSG00000092203,0.09939699312253845,1.254636959882313e-07,TOX4
4003_IARS2_P1P2_ENSG00000067704,0.09936400591068928,1.266775672229789e-07,IARS2
876_BORA_P1P2_ENSG00000136122,0.09917538204011639,1.3383976024837604e-07,BORA
3398_GLMN_P1P2_ENSG00000174842,0.09899073293094775,1.4122941056530982e-07,GLMN
5262_MRPS33_P1P2_ENSG00000090263,0.09879208283700704,1.4961956182439052e-07,MRPS33
7411_ROMO1_P1P2_ENSG00000125995,0.0986725727774685,1.5489716446432454e-07,ROMO1
3260_GAK_P1P2_ENSG00000178950,0.0986069906428416,1.5786929130530225e-07,GAK
5900_NUP62_P1P2_ENSG00000213024,0.09851179981882047,1.6228151985329893e-07,NUP62
2789_EXOSC2_P1P2_ENSG00000130713,0.09836735360889608,1.692052385583772e-07,EXOSC2
1628_CKAP5_P1_ENSG00000175216,0.09828725033003868,1.731669738818164e-07,CKAP5
4904_MCM7_P1P2_ENSG00000166508,0.09827646829177947,1.7370702670854165e-07,MCM7
9804_WDR12_P1P2_ENSG00000138442,0.09815850159417677,1.7972309569021483e-07,WDR12
4164_IPO7_P1P2_ENSG00000205339,0.09806582786880029,1.8458998710728495e-07,IPO7
2414_DUT_P1P2_ENSG00000128951,0.09804057251333438,1.8593823352605868e-07,DUT
