gene_symbol,gene_id,levene_pval,var_ratio,is_bimodal,bic_diff
DHDDS,ENSG00000117682,0.00160733409347459,2.842011120543032,FALSE,-5.05815973527616
SYCP2,ENSG00000196074,0.00161061317092178,2.666918869060757,FALSE,-4.283969746455639
ENSG00000279670,ENSG00000279670,0.0016235393522379,0.15539444525868193,FALSE,-0.8892343390569692
FKBP7,ENSG00000079150,0.00163680902817549,2.6645747189346505,FALSE,-2.1809486394229793
ENSG00000264790,ENSG00000264790,0.00164089685952552,8.527954065735189,TRUE,15.670664759306248
FOXN3P2,ENSG00000226753,0.00165565532183244,Inf,TRUE,58.294750534724116
ENSG00000255253,ENSG00000255253,0.00165565532183244,Inf,TRUE,31.95148592661458
PSMB3P1,ENSG00000258907,0.00166311057261435,7.804846168690708,TRUE,11.446583695005955
ENSG00000279812,ENSG00000279812,0.00166490913558559,0.31808296753180476,FALSE,-5.198839200778281
NPIPB1P,ENSG00000257513,0.00166709309130542,8.273314302703024,TRUE,61.9937266310059
RN7SL483P,ENSG00000244091,0.00167327061710193,29.46208730939765,TRUE,151.28060759920206
ENSG00000261393,ENSG00000261393,0.00169327712971269,5.959220718127478,TRUE,15.899171216304211
CD80,ENSG00000121594,0.00172349293459852,4.644496349210841,FALSE,7.1801569578071
ENSG00000279733,ENSG00000279733,0.00179244113110616,7.66924691031907,TRUE,23.804710162283847
ENSG00000226548,ENSG00000226548,0.00180487528644165,5.144756284818276,FALSE,2.5651901504561323
WRNIP1,ENSG00000124535,0.00184056728992982,3.185779490732853,FALSE,-1.637185677552587
ENSG00000261476,ENSG00000261476,0.0018560459520004,0.05699707620803568,FALSE,5.822306611084059
BTN3A1,ENSG00000026950,0.00187055865080656,3.203624047090745,FALSE,-6.074570117551062
LINC02177,ENSG00000261617,0.0018931638735313,4.286408984189746,FALSE,1.9966082196914101
ENSG00000284655,ENSG00000284655,0.00190120287104319,22.701042066575503,TRUE,121.88475706040744
DSTNP3,ENSG00000253833,0.00191035555120813,44.917480197887954,TRUE,57.84307466195153
RPL12P27,ENSG00000237169,0.00191367763373413,3.784635878532055,FALSE,-1.9461442567399487
LINC01098,ENSG00000231171,0.00191638632597717,11.409879069178336,TRUE,26.167798536999484
ENSG00000200579,ENSG00000200579,0.00194078994163167,8.394787342368351,TRUE,13.884589502898805
RCBTB2P1,ENSG00000235150,0.00195210504719709,22.786536092223905,TRUE,109.47889667993422
TLR12P,ENSG00000234512,0.00196841840943433,3.337589794362641,TRUE,24.617309273094804
TEX22,ENSG00000226174,0.00202603014091368,2.8579654965767833,FALSE,-4.716322007953817
CIBAR1P1,ENSG00000157021,0.00203224534855084,0.09070795461137,FALSE,-3.707733252686136
BCL2L14,ENSG00000121380,0.00204907522246903,6.70275085591783,TRUE,26.61349594596149
IL1A,ENSG00000115008,0.00206014231493135,20.82757140311528,TRUE,25.86903986054945
CEP72-DT,ENSG00000249650,0.00208483630047364,4.338959784844706,TRUE,23.68636138092471
OLR1,ENSG00000173391,0.00215546778066516,3.785693027635128,FALSE,7.429321774342711
FAUP2,ENSG00000237806,0.00220077243753792,Inf,TRUE,67.60183123771235
ENSG00000253295,ENSG00000253295,0.00222977673649533,3.5517239587458276,FALSE,6.977163650341119
ENSG00000263798,ENSG00000263798,0.00225599095584243,5.962327011034942,FALSE,5.767606990611398
ENSG00000229282,ENSG00000229282,0.00225866753687002,2.8352326509158066,TRUE,13.469098008301572
PRSS47P,ENSG00000276717,0.00226600644412318,29.871739083523927,TRUE,33.65267557617685
RNU6-897P,ENSG00000252944,0.00229731305276006,32.59036762864807,TRUE,45.84985181047415
ENSG00000224218,ENSG00000224218,0.00234634323262248,26.646249725957876,TRUE,46.88401535207923
NRSN2,ENSG00000125841,0.00234801759592956,3.75807735198508,FALSE,-6.52286645610446
ENSG00000257475,ENSG00000257475,0.00235020158950342,4.978554533551213,FALSE,4.157958770337894
RANP3,ENSG00000254500,0.00237315015230852,2.9404521163062345,TRUE,99.4032511861056
FTH1P20,ENSG00000226564,0.00237532163315673,5.492871890968459,FALSE,7.042249551111818
LINC00290,ENSG00000248197,0.00238184387736111,9.096594437599196,TRUE,20.029007343325873
RN7SL751P,ENSG00000240964,0.00240025401403876,5.187656136785979,FALSE,2.580506077488309
ENSG00000271697,ENSG00000271697,0.00241732998740453,8.399265475601409,TRUE,65.61016810634543
SMIM23,ENSG00000185662,0.00242362898158555,19.500353715121214,TRUE,126.5295526323454
TBC1D26,ENSG00000214946,0.00247145944659582,6.774271990427527,TRUE,11.363967521319353
HABP2,ENSG00000148702,0.00248530653062435,6.7358753833662295,TRUE,37.496139901246025
ENSG00000254406,ENSG00000254406,0.00249373010875234,5.587704164531751,FALSE,4.032496980090869
ENSG00000232900,ENSG00000232900,0.00250441433874749,13.34065361598396,TRUE,23.70253424170508
ENSG00000224077,ENSG00000224077,0.00256066656133942,13.839911977285729,TRUE,77.8324720439198
C11orf86,ENSG00000173237,0.00263073886297425,5.0261371857659425,TRUE,13.275370848151326
BNIP3P40,ENSG00000268058,0.00263402954938625,0.09266265536109816,FALSE,6.483285192283134
C8orf33,ENSG00000182307,0.00263803442248023,3.047603232397184,FALSE,-3.318477187272631
IBSP,ENSG00000029559,0.00265820759630659,6.787111978963184,TRUE,32.29387196444546
TCF3P1,ENSG00000236567,0.00281151998381717,4.424010660304267,TRUE,12.668386729145439
ENSG00000273184,ENSG00000273184,0.0028718719876082,3.00459372120315,TRUE,10.123284534306517
ZNF366,ENSG00000178175,0.00289904718109216,0.23677341483462008,FALSE,3.262539475939093
PPIC-AS1,ENSG00000249996,0.00292508352569709,0.22394725427689272,FALSE,2.145363466108364
ENSG00000236372,ENSG00000236372,0.00295594328880897,91.59997370074248,TRUE,30.91063126765725
HNRNPA1P12,ENSG00000220157,0.00297979568425842,4.839025759034608,TRUE,16.970382301427307
LINC00967,ENSG00000253138,0.00298087118004873,7.653907203198585,TRUE,30.585703040764855
PSMC3,ENSG00000165916,0.00298327787533287,0.2270314511029979,FALSE,0.9051733523466989
GRPR,ENSG00000126010,0.0030207272299539,6.037239965218947,TRUE,15.802451405898278
ENSG00000266743,ENSG00000266743,0.00304026228222882,4.211316116383902,TRUE,15.192307947567642
