ensembl_gene_id,TS1,TS11,TS12,TS13,TS15,TS16,TS2,TS3,TS5,TS6,TS7,TS9,hgnc_symbol
ENSG00000081181,0.221929915599892,0.549706354004942,0.479931166782493,1.0181385064243,1.66099066497577,1.86046565505232,0.229082293992059,0.390068620901958,0.700520382851093,0.907067491356618,0.950479669857254,0.541951050605098,ARG2
ENSG00000081189,0.0942461845213632,0.0917667898375535,0.186599976805061,0.113988254898826,0.162561395013434,0.155243259757778,0.0648557063365196,0.0643664871872743,0.138502371796473,0.107856311219427,0.092836465442784,0.167548047433687,MEF2C
ENSG00000081237,0.0,0.0,0.00569709362043678,0.0185409661749297,0.0293796870073117,0.0610241532396452,0.0,0.0,0.0122689628966909,0.0,0.0,0.0,PTPRC
ENSG00000081248,0.0,0.0,0.0,0.0100847536520434,0.0191761466828091,0.0379338254198889,0.0,0.0,0.0100099531393211,0.00494152188146688,0.0,0.0,CACNA1S
ENSG00000081277,0.085441808005389,0.0,0.0410601963609293,0.326648146832202,0.578771887497557,0.558494454427898,0.153992028852574,0.14302313638474,0.32422533615126,0.298288701453352,0.869082545532204,0.0973691604164533,PKP1
ENSG00000081307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UBA5
ENSG00000081320,3.31205799615923,2.10586755066402,2.71726451446039,3.23909007317696,3.95129101975948,4.26273419952069,2.83587040015207,2.70740887801946,2.30498055866759,3.11552011459859,2.24388223346338,2.60101048486759,STK17B
ENSG00000081377,3.56548784132177,4.58428369539089,4.44971878999776,4.90944168455775,4.89158788007791,4.47795077413389,3.6362480154254,3.6083504757066,3.69279708949062,3.7711266389078,3.71556481495342,4.22450440419931,CDC14B
ENSG00000081386,9.23122505764531,9.5202282098129,11.1443941997688,11.0444926711853,13.659606778424,11.4861803667621,8.50135966098204,7.13764432671049,8.22193019537014,10.1509343176276,7.92951028620088,8.82704457429021,ZNF510
ENSG00000081479,0.0,0.0,0.00288017501339863,0.00156223597092089,0.0133676540095368,0.00881453161330958,0.00294594522015959,0.0015048576246406,0.0,0.0,0.0,0.0,LRP2
