target_gene,prg4_mimetic_score
C1QTNF4,-0.15206508593221182
CTDP1,-0.15279918640933776
PSMG3,-0.15361765927589108
INTS3,-0.1539667583497052
KAT7,-0.15413399316504595
STX5,-0.15420607485430332
SSRP1,-0.15430026514338555
DPH3,-0.15434133166036565
SLC25A42,-0.154498191543808
SARS,-0.15482089911013525
PFDN6,-0.15487982896105396
NKX6-1,-0.15526887652506974
TUBB2A,-0.15543892687919975
MRPS22,-0.15584031962490313
SEC61G,-0.15645292961978516
CHMP2A,-0.15680895081804816
VCP,-0.15685456868798583
PRPF19,-0.15693414142081208
EEF1A1,-0.15696685575605496
PPP4C,-0.15714164534183034
SNRPD2,-0.15726127949018515
ZNF763,-0.15727748790675417
TYK2,-0.15762443083323702
PHAX,-0.15767470175496523
ACTR6,-0.15806595961763886
SBDS,-0.1585720691419986
SEC63,-0.15863879876508571
WARS,-0.15888380908355487
HIST2H2BE,-0.15928824420927518
SRF,-0.15974081986429145
MTG2,-0.15982600386323498
INTS9,-0.16013506463489113
INTS13,-0.16023334599065567
EIF2S2,-0.16023984282907666
SNRPD3,-0.16047925442868705
UNCX,-0.16071982962143613
HNRNPK,-0.16109055686714752
RPN1,-0.16135159333674537
RPL27,-0.16140162817189746
SRRM1,-0.1615616786911227
COA5,-0.16162520612174142
DHX15,-0.1618760614815671
TOX4,-0.16190003731158484
TBCD,-0.162135526902313
CEP68,-0.16219550543989691
SF1,-0.16253034620527967
DHX16,-0.16253562529923574
EIF3A,-0.16287794489111942
RAD51D,-0.16324344059038143
TAF10,-0.1632561166234666
LSM6,-0.16373835135625972
SNRPA,-0.1638028607749584
ATP1A1,-0.16410850472998634
ATP6V1G1,-0.1644947588780109
ARPC1B,-0.16457540275049104
DICER1,-0.16474480989252294
CCDC144A,-0.16480135444354568
TOE1,-0.16491324627296894
RACK1,-0.16506021297320508
PCF11,-0.16514437139885435
GEMIN7,-0.16514696537947207
LSM2,-0.1656230816727477
NRBP1,-0.16576858892869525
WDTC1,-0.16591149956249687
EMC4,-0.16606840105000747
HARS,-0.16639244522956537
EMC7,-0.16639968301662522
UXS1,-0.16670174241798885
RNF123,-0.16700118769708278
RBBP5,-0.1670883756252993
VEZT,-0.16751678592065522
ARCN1,-0.16817756418087854
TTI2,-0.16825120866421223
TELO2,-0.16835612487824192
STX18,-0.1686042673886843
RFFL,-0.1686755384589986
EIF4B,-0.16888007198164143
LEO1,-0.16954006240610178
PFDN5,-0.16960461276848643
IPO13,-0.16966069967476172
MRPL54,-0.17024779184758382
PGS1,-0.17040283766158715
CRNKL1,-0.17067512439946503
PRPF39,-0.17121195291476116
NELFA,-0.1714433752125605
FAM32A,-0.17173827277079776
FAM102B,-0.1718039127635337
ABHD11,-0.17186157864324508
POU3F1,-0.17187641610671772
PRDM4,-0.1719058321639068
TMEM240,-0.17243091248287123
RAB18,-0.17245908041802177
TFPT,-0.1728220527975433
NUTF2,-0.17293096498324262
SNRPB,-0.17317625530369302
UFM1,-0.1736336834458734
THAP11,-0.17366283006719385
HMBOX1,-0.17376697165310137
EIF3I,-0.17453971768668186
MAX,-0.1746375896055869
CHMP4B,-0.17470166251176292
TAF5,-0.17481795578742312
EIF3E,-0.17504526192402306
MRPL19,-0.1753177963051627
RPL19,-0.17570325667398573
MRPS9,-0.17571964603523135
TP53I13,-0.1764391157484605
TAF7,-0.17646359412920368
ALG11,-0.1767205048620628
CAP1,-0.17689804163708694
TAF12,-0.17714864010830267
COPZ1,-0.177752355417609
HIST1H2BE,-0.1777985808390153
RPL7A,-0.1778737590596159
RPAP3,-0.17795388552277497
MYBL2,-0.1779691727064106
SET,-0.17813657063611305
RPL4,-0.17821721946145866
XRCC1,-0.1782311555034588
DHDDS,-0.17830358224232726
TRAPPC11,-0.17839301315811193
PFDN2,-0.17845480510475317
COPB1,-0.1786464849515446
U2AF1,-0.1786853002261809
NAT10,-0.17872843241815384
PSMA2,-0.17925715540440143
COQ4,-0.17938194581565425
RBMX2,-0.1794560552079378
CYP4F11,-0.17981458057486255
DDX11,-0.1798618044938996
RFT1,-0.18010523914084292
TNFSF10,-0.18038051014511897
MED12,-0.18056261115055072
GTF3C1,-0.18076401842465858
SSU72,-0.18089508741807137
SARNP,-0.18104077462812232
PRPF8,-0.18154204751448727
SPCS2,-0.1815830116722525
SOD1,-0.18162836538937763
UQCRC1,-0.18204604579749378
CTR9,-0.18211383137144835
SMN2,-0.18243176635683755
NDUFA8,-0.18243936207095787
FOXO1,-0.18249020026085094
SETD2,-0.18260989912664485
SYMPK,-0.18362884614749614
MED6,-0.1837291244985224
PRMT5,-0.18397212527447138
TEN1,-0.184189969457331
MED27,-0.18443754535999074
GTF3A,-0.18454912416833125
VPS29,-0.18491062389592386
MRPS14,-0.18503998216968506
MED30,-0.18504075943933568
RARS,-0.1852837476680259
RPL34,-0.1853004513711182
UQCRB,-0.18580736259926375
CDC123,-0.18586571989896142
UBE3C,-0.1859766237968664
TSEN54,-0.18609548397748088
ARL2,-0.18615582341384485
RPS25,-0.18708453682455295
TCOF1,-0.18763991415033607
LAMTOR2,-0.18779952782684778
ZC3H4,-0.18782167043634743
SF3A3,-0.18789471925508905
RBM12,-0.18813686219477976
ATP6V1F,-0.18822943124597577
RPTOR,-0.1886199058955606
GTF2H1,-0.18874430073797693
QARS,-0.1887838331874988
HSD17B10,-0.1889950094929917
NF1,-0.18919529114592784
NUP155,-0.18920154397318859
FAM133B,-0.18929008007132134
KIF20A,-0.1893714510244176
UBE2I,-0.18941231612487838
HARS2,-0.1894480223209125
CHORDC1,-0.1895228607749585
RTF1,-0.18965567945056205
TPR,-0.1902120698023806
UBE2N,-0.19030730679698216
LMO2,-0.1905475755724686
CHD4,-0.19068647108352194
TFAM,-0.1908199138201451
EEF2,-0.19123027323306532
NDUFA2,-0.19173145894900204
XPO5,-0.1918587693780853
INO80B,-0.19199717290452537
FBRSL1,-0.19214200591041902
RNF103,-0.1926418979379572
ZNF559,-0.1928435343646299
SNRNP70,-0.19293371679516608
ESYT2,-0.19330641792276831
TPP2,-0.19331545987353696
RPL10A,-0.19332204520314988
BRF2,-0.19361285565699748
MED4,-0.19369469812286405
LAMTOR3,-0.1940578884284559
TRAPPC5,-0.1941086387875386
RBM22,-0.19412154265242446
SNAPC1,-0.19416815703884702
OGT,-0.19421046309289916
TMEM127,-0.19475145333575472
PLA2G10,-0.19512024962440772
IWS1,-0.19513020158161504
POLR3F,-0.1953840986610754
TLCD1,-0.195726495187466
SYF2,-0.1962293810569413
HAPLN2,-0.19657975136616526
MED24,-0.19682822472800512
FOLR3,-0.19696746099618634
C7orf26,-0.19703275296759176
PRPF4B,-0.19704271284938335
KIF18B,-0.19712414257648053
USPL1,-0.19730121906522918
SCD,-0.19735999405656185
CTPS1,-0.19740574730481583
MVK,-0.19754630301629503
CDC73,-0.1976460081557182
TRAPPC1,-0.19799530534414142
NFRKB,-0.19829877036865823
TRMT5,-0.198361941523171
WDR61,-0.19905387330570729
INO80C,-0.19912101434679955
PHF10,-0.19941221772795564
PNPT1,-0.1997388677750078
NBAS,-0.19975725479189715
TXNL4A,-0.19996095095012467
POLR2D,-0.20006710273893447
CDC20,-0.20053212725561742
EIF2B4,-0.20071145135460872
SCFD1,-0.20100187944726036
PPP1R10,-0.2010406115137607
SAP30BP,-0.20136630202572206
ZNF292,-0.2015507619157683
ATP6AP1,-0.201849776955969
PRPF4,-0.20200420729391957
GEMIN4,-0.20214330224034596
BNIP1,-0.20241718049891871
UNC50,-0.2024656518796123
NPLOC4,-0.2025100691750178
BAG6,-0.2028951319938584
HMGB3,-0.20298880850572054
RBM4,-0.20339389476812325
BCR,-0.20345125423057242
SNRPC,-0.20366450347526055
CDK9,-0.20401323570685648
UXT,-0.2040962381337605
THOC2,-0.20432481682653408
PMPCB,-0.20472466890095925
TBPL1,-0.20500552079377918
SDHC,-0.20522033844579077
INTS6,-0.2055037671492958
BANF1,-0.20553759455845202
REV3L,-0.20560256888610073
NUB1,-0.205757978900794
YARS2,-0.20580554786944244
EIF2S3,-0.20583606610424116
RPL9,-0.20609775965395985
SART3,-0.20633230753991189
EIF3B,-0.2066706252166879
INTS4,-0.20677876805732126
TRAPPC3,-0.20684567136088236
MRPS35,-0.20727363853989528
SRRM2,-0.20750544782156471
OIP5,-0.20764512060226842
EIF3M,-0.20801538624094038
HNRNPM,-0.20852926780142306
SMC1A,-0.2085345218008619
CPNE7,-0.20867889716200816
RPL10,-0.20881142725066457
RPL24,-0.20938601442934743
SHOC2,-0.20952007660431565
GMIP,-0.20960488880817552
CYREN,-0.20997385052252732
CENPA,-0.2105956494031797
RUVBL2,-0.21065243169173378
SLC39A7,-0.2107809308084728
WDR82,-0.2111760353964769
ESYT1,-0.21143875451948946
UBC,-0.21166511630978516
PUF60,-0.2119694216704364
RPL38,-0.2120065562728038
MRPS12,-0.2123942857142858
COX5B,-0.21242188307936147
TOPBP1,-0.21242260553730336
COPE,-0.2125281629822853
SLC2A8,-0.21260373181885733
POLR2A,-0.2126704627627083
ELP4,-0.21276363012002444
RUVBL1,-0.2134907001700485
HUS1,-0.21395249938089184
DERL2,-0.21437494972841792
PPARGC1B,-0.21438599329712243
DYNLL1,-0.21497097290782724
SFPQ,-0.21508309653134328
KIF11,-0.21549855343316116
AHCTF1,-0.21558164203992025
FBXO5,-0.2157939581647983
WDR25,-0.21586335969358272
RTCB,-0.21604933119809805
ZBTB11,-0.2163789073979296
SIGLEC14,-0.2165479922735304
UQCC2,-0.21683927159861985
HSP90B1,-0.2168616691155834
PAF1,-0.2172099661554208
CADM4,-0.2173503848376287
RPL14,-0.21750699377589938
FOXS1,-0.21779496987006997
MCRS1,-0.21814119264994805
THOC3,-0.21836148255765958
PGPEP1,-0.21860121576331906
DROSHA,-0.2189305476217991
MED22,-0.21914477819418535
NUP205,-0.2192718673952882
MRPL13,-0.219725178055505
SH3KBP1,-0.2200518393290518
LSM4,-0.2203284172293672
PYROXD1,-0.22033008403361348
TCP1,-0.22040925063149022
ABCE1,-0.220515467137739
ELP3,-0.2210158630367668
MLST8,-0.22103570817718043
ABCF1,-0.22113363160588403
CCP110,-0.2212800686797311
ALG1,-0.22134590216440214
NPEPPS,-0.22183475128361763
CDK11A,-0.22200602928794314
ASCC3,-0.22243083653893783
FAM72D,-0.2226861587228212
INTS1,-0.22281372405936833
TTI1,-0.22329142857142847
EIF3G,-0.22332080302454976
NSMCE1,-0.22362007825527075
PPP1CB,-0.22363004077859036
SRSF2,-0.22391385910749356
TUBA1B,-0.2241721477274603
INF2,-0.2242486767595053
PRSS50,-0.22434616763797866
PRPF3,-0.2245918713575803
EIF3CL,-0.22476362351620421
VARS,-0.22480896930874525
PDAP1,-0.2250795456571627
PHF5A,-0.22545507652176788
ARPC3,-0.22558339139192018
INTS14,-0.22573718908388504
ADNP2,-0.22574058674943442
FEN1,-0.225800766703538
RPLP2,-0.22585097257763617
RNF40,-0.22620753627973794
NASP,-0.2262398041967278
STT3B,-0.2268350900595995
CTCF,-0.22684769212989725
STAT5A,-0.22721207574581898
URI1,-0.22736839609714227
PELP1,-0.22749354575621983
XRCC2,-0.2278739396741014
CLP1,-0.22798407290617637
RPL35A,-0.2279993772597447
ATP2A2,-0.22833716002707566
CTBP2,-0.2285766072873158
POLR3C,-0.22875769988938596
VBP1,-0.22889975929074968
EIF3F,-0.22894668801901902
DARS,-0.22896312955044498
RPS28,-0.22901735120767347
PPRC1,-0.22914015089729417
GSPT1,-0.2295037057337669
ELOF1,-0.22962781132885368
KLF7,-0.22963448118736685
SRSF1,-0.2298183384788101
NUP160,-0.23003685129847623
ZWINT,-0.23006818972775736
SEPHS2,-0.23025748757656297
NAA20,-0.23027106304997433
WDR75,-0.23040291690743098
NUP43,-0.2305491908669164
PDPK1,-0.2311109204074556
PNISR,-0.23114265044328142
PTMA,-0.23123898301167228
THAP1,-0.23130120222548742
POLR3K,-0.2315645995608459
ERH,-0.23158519159333685
CENPC,-0.23168068217463805
C1QBP,-0.23168083406250517
MPG,-0.23168209275065632
IARS,-0.2317067560383682
GTF2B,-0.23185881626520943
TBCB,-0.2318880368493173
ARPC4,-0.2319013323207474
LSM12,-0.23200546003863232
SMARCC1,-0.23228310841822003
RANBP2,-0.2325140169387991
TADA3,-0.2326644083802479
MAP2K7,-0.23269927985339536
MDN1,-0.2329599762262469
UBE2H,-0.2329880266133959
LSM3,-0.23320298822869018
DPH2,-0.23326967294579912
UQCRQ,-0.2333378322959833
HPS5,-0.2337654580574863
TSPYL5,-0.23376863581581941
LARS,-0.23396287728450907
HNRNPC,-0.23420179557874227
EXOC3,-0.23441522576810686
DDX19A,-0.2344532162255864
PPP2R3C,-0.23463653299433718
LSM11,-0.23488686070891998
AASDHPPT,-0.23500020735995775
ZFC3H1,-0.23502845652209808
MRTO4,-0.2350869307094155
TRRAP,-0.23515793432500712
RNF20,-0.23538086410988762
ATP6V0B,-0.23546677717059322
LSM5,-0.23548002839642723
SF3B4,-0.2355536418418055
VPS51,-0.23569093724719736
IMPDH2,-0.23583622987898498
POLR2I,-0.23595783790923056
RAD21,-0.23595870697198323
ADAM10,-0.23646554852982443
CCDC174,-0.23675325617869947
PHB2,-0.23676742335441045
HSF1,-0.23684677089696385
OSGEP,-0.23696176057849472
TBCE,-0.2376604903336581
ZW10,-0.2378446563537006
ATP6V1D,-0.23830350035495546
NUF2,-0.23830999554242133
DYNC1H1,-0.23851010351488333
PPP1R2,-0.23860122038599324
RINT1,-0.2386096290303941
SLC35A4,-0.2386346700566276
PSMB4,-0.23870394941473652
NDUFA3,-0.23890072609004304
FARSA,-0.2389133043865875
GMPS,-0.2391334714632416
NRDE2,-0.23925323669742948
GRSF1,-0.23927140380710238
GON4L,-0.2393173518680557
MFAP1,-0.23935323966914854
ROMO1,-0.2393607917980552
XPO1,-0.23980549900117207
INTS5,-0.2398744339700517
SNRNP40,-0.2400747892555843
ANKRD11,-0.24012008651004602
SNTB2,-0.24019555761007755
VPS25,-0.2405145868484918
ACSS2,-0.2406491865744334
NCKAP1,-0.24089360453022068
SNRPG,-0.2415200316983375
ZNF830,-0.24168711627676615
PRPF40A,-0.24198001089630353
VPS72,-0.2419872579287118
BRD8,-0.24217244588994738
TSEN2,-0.2424595849498936
HNRNPR,-0.242622833038913
MSL1,-0.24285056347096803
METTL16,-0.2429209674596754
GTF2A1,-0.24319381155998748
IGBP1,-0.24332767694111035
CDC37,-0.24345441085668051
NDUFV2,-0.2434687319014049
RPAP2,-0.24409003582572508
MARS,-0.244136250020637
NRF1,-0.24419679384523957
MRPL21,-0.24422255732941517
SNAPC3,-0.24428634627131812
AGBL5,-0.24439779828630864
RAN,-0.24445031879942541
PRDM10,-0.24447814828878492
PPP1R37,-0.24481018639282826
SACM1L,-0.24499366561555863
DAD1,-0.24500336332568395
NUMA1,-0.2450470376913045
TMEM242,-0.24508112661174486
DDX18,-0.24592969308745116
INTS2,-0.24600325568341286
FARSB,-0.24607106635188444
TBP,-0.24609464397153746
RNMT,-0.2462597064601873
TBCC,-0.24641354938832125
GEMIN5,-0.24650745802446702
GPN1,-0.24653076092519532
TADA2B,-0.24672845421076095
HJURP,-0.24681357349226518
DMRTA2,-0.24686940020802026
RCCD1,-0.24688267883970869
ANKRD49,-0.246987304155454
POLR3B,-0.24717251952254385
BCAR1,-0.24717515444684748
CMTR2,-0.24794124581070157
PTGR2,-0.24809518746594914
TIMM13,-0.24840646183817328
MARS2,-0.2487402010863284
SETX,-0.24884930280167067
SMARCB1,-0.2489808591570224
GEMIN8,-0.2491668498126166
PSMD13,-0.24918556470918424
TXNL4B,-0.24955714847039012
RPL30,-0.2497271440128114
EIF2B3,-0.2497870650971587
PDHA1,-0.24993324330124983
NAA38,-0.24995451948952477
RPL23,-0.24995866602829753
ELP5,-0.2501241419160984
PPP1R7,-0.25023820640240374
PITRM1,-0.25040459361740763
SERPINB1,-0.2508366472404286
NARS,-0.2509383985735748
TRNP1,-0.25095132258011255
VHL,-0.2516133549058131
VMP1,-0.2516999508015386
CCDC78,-0.2517275587327268
SCAP,-0.25183360717174885
POLRMT,-0.2527021663832527
METAP1,-0.25274666556603004
TFAP4,-0.2528434792227303
NUP153,-0.25295679714714964
DNMT1,-0.25330549404830693
SPG7,-0.25349525218338814
U2AF2,-0.25407578147958587
PET117,-0.2541983563091248
CSNK2B,-0.2543340218916643
ATP6V0C,-0.25442701754965247
DYNC1I2,-0.2545659163626157
EIF5A,-0.2551226514338545
HBS1L,-0.25520724637202624
CFDP1,-0.2553121553218536
DNTTIP2,-0.25536269898136077
TOMM22,-0.2559124346634528
GLB1,-0.2559365445510229
BYSL,-0.2561253299433722
PPIH,-0.25663289296858227
RPL15,-0.25664539466081115
RPL13,-0.25685267999537725
RPL21,-0.2568734681613313
SMUG1,-0.2569044037575739
RBM42,-0.2574351772300275
NELFE,-0.25758294695481343
RPL36,-0.2578487606280234
SAMM50,-0.2579975995113173
TUBGCP6,-0.2582129718842351
CDC26,-0.2582611751498241
NBPF12,-0.2583040134717935
RMI1,-0.25836239190371635
CTU2,-0.25856836505918657
RPL37A,-0.25866813755757695
MIS12,-0.2590071334466989
FAU,-0.2591965891268098
WDR33,-0.25964447805055224
TANGO6,-0.25968891713856457
RPL17,-0.2597444433804957
MED10,-0.2598168575721055
YBX3,-0.2598864895742187
TFDP1,-0.260137039177164
DHX36,-0.2602043354080334
MED16,-0.2604083201532087
BUD23,-0.2611529398557065
EIF4E,-0.26151722045203146
SRSF6,-0.261714908454541
CWC25,-0.26202549008601483
NFKBIE,-0.26206065608954776
RPL31,-0.26209008073170337
RABGGTB,-0.26248927572600766
EIF3H,-0.2626370652622542
DENR,-0.26290420564296435
CLNS1A,-0.263011927820244
FNTA,-0.26303313929107996
PABPN1,-0.26315463175447
PIP4K2C,-0.2631947261891002
ALDOA,-0.2632231886546368
ZNF720,-0.26384650806491566
KRTAP4-2,-0.26388361889353007
ISCA2,-0.2639328034868171
CSTF3,-0.26410035561572354
ZC3H13,-0.2642857941919399
YBX1,-0.264446540423635
HIRA,-0.2644614168496474
TP53RK,-0.2646116894223307
PPP4R2,-0.264615462845256
UHRF1,-0.264850198940087
CXXC1,-0.2649007604299086
WDR24,-0.26515166961086983
EIF2B2,-0.265265622162421
SAP18,-0.2653804441069157
DPAGT1,-0.26548500239388495
CPNE1,-0.26555414571329516
SIRT7,-0.2655688061943835
MIS18A,-0.2656670201911806
YY1,-0.26573820607221266
PSMG4,-0.2659238685179376
INCENP,-0.2659287923263608
ACTR5,-0.2660128985818297
ECD,-0.2660782341384491
RPL6,-0.26610823595449973
DRAP1,-0.2661473404764656
ANKLE2,-0.2662510244176256
EXOC7,-0.2663184177246536
GTF2H2C,-0.266339913820145
TACC3,-0.26690387479156685
SEH1L,-0.2671943094880388
SETD5,-0.2673146964719091
RPL18,-0.2673533387264534
EMC3,-0.26768232520513124
SNRNP27,-0.2678333466510377
ATP6AP2,-0.2679160779911178
MRPL14,-0.26849567812979813
PTCD1,-0.26852161925674
ALG2,-0.26860764458239095
RBM19,-0.26897886843539
EXOSC6,-0.26906835086097314
ZNF207,-0.26915643393703254
DDOST,-0.2692035548364728
MTOR,-0.2693695497845503
LYRM4,-0.2695700483729838
LONP1,-0.2696145624143566
WAC,-0.2699807204767958
RPS16,-0.26998807350052
ADRM1,-0.2702521582935729
EIF2B5,-0.27025805814663784
SERF2,-0.27037708540390615
OSBP,-0.2710017724653713
PRPF38A,-0.2710980152218057
RNASEH2C,-0.27130703868187744
SNRNP48,-0.27137858942398185
ESPN,-0.27142613660002307
THOC1,-0.2714699506364433
BPTF,-0.27156367436562057
RPL8,-0.2715754047316372
ETV4,-0.2716846414951051
SLC16A5,-0.2717072196265539
RPL7L1,-0.2717897198329235
CYFIP1,-0.27181081672747687
ATP6V0D1,-0.27190038731406113
CSNK1A1,-0.2719219441646993
GRPEL1,-0.27222575291806306
RBM17,-0.27229192980139005
MED8,-0.27238354129864123
RTEL1,-0.27247848475342984
KTI12,-0.27252971223853006
RPL23A,-0.272818319657922
CDK12,-0.2729495157748758
POLR2B,-0.2730008941572699
MED29,-0.2733509593699955
NUP133,-0.27341545690181757
NUP62,-0.2734250892341219
BUD31,-0.273727496656816
DDB1,-0.2738223334599065
GTF2F2,-0.27429531822159114
TLN1,-0.2743428838883295
ORC1,-0.27436227270475977
ADAT3,-0.27443807762790784
ATP5PD,-0.27461429793135333
SNAPC5,-0.2746987898499282
PTPN1,-0.2747257849465917
RPS5,-0.2755803642006901
IMPA2,-0.2757895118125836
MED14,-0.2763170160637927
SETD1A,-0.2765546680754817
SUGP1,-0.2766848458833435
PRELID1,-0.2769062792425418
CSDE1,-0.2769414175100296
RPSA,-0.2770377738521735
C12orf60,-0.27718362648792316
RPLP0,-0.2772523478232158
TRNT1,-0.2773326750425122
MCM3AP,-0.2775037136583514
NFS1,-0.27772596126859384
DONSON,-0.27811648445625803
CPSF3,-0.27834083967575235
SMNDC1,-0.27894654471611835
UBR4,-0.2790556021858645
SP2,-0.27916674448168255
YKT6,-0.27920465998580174
FYN,-0.2795078687820904
CHCHD4,-0.2798506612075085
RANGAP1,-0.2802453160753495
CEP152,-0.28044967195522613
MED18,-0.2806734807085899
DMAP1,-0.281041683313797
RAD17,-0.2810731868385862
ANKRD39,-0.2815001258027769
CCDC86,-0.2816097895032275
WDR92,-0.2818106268676429
CPSF4,-0.2819198454706046
CCDC130,-0.2819424239322449
MRPL18,-0.28228182331478757
GBF1,-0.282392906506414
WDR43,-0.28242473725049944
BRIP1,-0.2826964950223704
RPL35,-0.2827929180630994
SENP6,-0.2828056132472636
TPRKB,-0.28303400241039445
MRPL49,-0.2830588717373
UBAP1,-0.28307960839345564
METAP2,-0.2831379874857605
AURKAIP1,-0.28322689438840365
ILF3,-0.2833987102738934
URM1,-0.28358914530055634
EXOC4,-0.2836101170527149
NUP85,-0.2837268917468757
MAD2L2,-0.2839184395172607
RPL27A,-0.2842265282065675
ANAPC13,-0.28424764128048086
CHTF8,-0.2846795856102755
DYNLRB1,-0.2847720493305377
NSF,-0.28491643988047083
DDX20,-0.2851796093840286
BUB3,-0.28547073616086915
RPS11,-0.28547539383533366
NOP58,-0.285586793019762
GTF2H3,-0.2863385296594079
KANSL1,-0.2869770702151195
PRXL2A,-0.2870597830645028
MAGOH,-0.28733272424097345
TBX1,-0.2873937976919649
INO80,-0.2875981575341334
POLR2K,-0.28769114790906536
MED1,-0.28770631292202536
RPF2,-0.2879287005332585
CDC45,-0.28861005761833214
TUBA3D,-0.2887212705750276
CNOT1,-0.28872850572055925
INTS8,-0.28916474748642096
MRPS33,-0.2893048587607931
SNAPC2,-0.28935354872793917
TBC1D1,-0.2893609826484621
TMX2,-0.2893914503640356
KIF18A,-0.2893984672533061
KANSL3,-0.2895468349540208
COG6,-0.2897570507338496
RPAP1,-0.2898312327681565
RPS18,-0.28999486949200115
ZCRB1,-0.2906147618497302
POLR3H,-0.29071158078948667
PFN1,-0.2907171088474683
NUP107,-0.29089310263987717
RPL32,-0.2909646807878358
GPN3,-0.29098452790939555
PPP6C,-0.2912150048703175
COG2,-0.2912178012580278
GLE1,-0.2922687332221692
INTS11,-0.2927214303874792
RPL13A,-0.2927501933268396
CAPZB,-0.29279565270508984
PSMG2,-0.2928544022717141
UBA1,-0.2931608353832692
RPAIN,-0.2934149682191147
NIP7,-0.29342319789998506
CNOT9,-0.29345767050238564
RPL37,-0.29349560548777465
RRP1,-0.29353782172987075
RPS27A,-0.2935775879546318
SNRNP35,-0.29377538095788414
C19orf25,-0.2940171857819749
CHERP,-0.29422066863680635
MED21,-0.29438087137408997
NOL11,-0.29443800630664835
PPIE,-0.2945867210381205
DSN1,-0.29473317660266474
PPP2CB,-0.29482648528173544
POLL,-0.29525129913655035
USP36,-0.2953237245546549
CALR,-0.2960271674563734
GTF2E2,-0.29608391672582596
ELP2,-0.2962054382460254
OPA1,-0.29671545723200865
PCBP1,-0.29683491439797927
ERCC3,-0.2972799167918641
EEF1G,-0.29754880454342847
HSPA9,-0.2977615109540869
CWF19L2,-0.2980139578346074
EHMT2,-0.2980518030080402
MED11,-0.2983982447045616
RPL26L1,-0.298877935645771
MBIP,-0.29897630318139046
GGPS1,-0.2995676736392004
UQCRFS1,-0.29971388288124684
UNC45A,-0.29972351983622536
RPL12,-0.299789370490829
HSPD1,-0.29979448977233325
BUB1,-0.2998357557246867
WDR5,-0.29987045615888785
CRKL,-0.3003350824652061
RAC1,-0.3003903201201894
MCMBP,-0.3004376635683743
ITGB1BP1,-0.30068599230654947
EIF4A3,-0.3012521114064486
NR2C2AP,-0.30153933070281147
DDX46,-0.3015636007330239
HGS,-0.30163506892737457
SYNGR3,-0.30196883327004675
NUP214,-0.3020997573096035
SPC24,-0.3021681841145103
AKIRIN2,-0.30219006587310754
SIN3A,-0.3022931917914513
EIF3D,-0.30244266332073094
RNGTT,-0.3024875567515809
ATP6V1H,-0.302488820062406
DTL,-0.3031792408908553
CHTF18,-0.30397549454359346
LRP5,-0.30402602334450485
ANAPC11,-0.3048576513513067
PPWD1,-0.3052937451915934
RAD51,-0.3054585824899704
RPS19,-0.30550411979330033
RPS8,-0.3056485169470538
VPS54,-0.30579849498935135
RAB4A,-0.30625378877680737
RPS7,-0.30639133116507905
RPS23,-0.3064166112496079
COASY,-0.3064887685526077
NELFB,-0.306497462482046
RTRAF,-0.30733839758300174
DGCR8,-0.3076266061316471
POLR2H,-0.3077238863482525
OGFOD1,-0.30793721681993025
PYURF,-0.3079872387776329
GIT2,-0.3082999686318536
HINFP,-0.3084456327285335
NOM1,-0.3088038658764095
DDX5,-0.30882362450677714
COG3,-0.30894206468442
ATP6V1B2,-0.309078467253306
RPL7,-0.30909245216357667
NDUFAF5,-0.30909612322728697
SUPT4H1,-0.30911959188390487
NCL,-0.3091336824553003
TTK,-0.3094051476779316
PTPN23,-0.3100714335242938
ATF5,-0.3103331594327317
PDRG1,-0.31033340179293717
ALYREF,-0.31047828366710145
RELL2,-0.31062871208994414
MAU2,-0.31072602136335875
TWISTNB,-0.31080874015618026
HNRNPDL,-0.3108868798599991
COG4,-0.3110793931089136
ZBTB14,-0.31131018738340127
KPNA6,-0.31137646134288693
TSG101,-0.3113774472932592
SLC7A6OS,-0.3114686718066403
CUL7,-0.3115545980749865
RPS15,-0.3123805926928729
RPS17,-0.3129009876013274
FBL,-0.3129630621914779
RPS6,-0.31329924848524865
NAA50,-0.31340534315101287
MRM1,-0.31380656023509595
EXOC1,-0.3138732541975532
ACTR3,-0.3139518020174672
LUC7L3,-0.31422159713394204
GRB2,-0.31455741922702274
CENPW,-0.31466568555909596
GTF2E1,-0.3152515051757442
RPS9,-0.31551521487180334
ZNF787,-0.3161182387611232
CLTC,-0.3161456294266234
HMX3,-0.3164339238249328
NDC1,-0.31644070726915524
TMEM161B,-0.3165409545822259
MFN2,-0.3167280460946657
MAT2A,-0.31690430932294333
MMP17,-0.3171150405309472
KRR1,-0.3172986412639713
CLSPN,-0.3178947529345726
RAE1,-0.3179658853246603
CSE1L,-0.31830215185484795
WDR4,-0.3185772280464249
MTREX,-0.31867754535999077
TIMM10,-0.31877250103184696
UPF3A,-0.3188045249376764
BGLAP,-0.31907915669214637
RPLP1,-0.31944852949431235
NOMO1,-0.31953328886761
TOMM40,-0.3199276293936042
EPRS,-0.32022554489772326
MYCBP,-0.3203329963183701
TADA2A,-0.32112823760545467
DIS3,-0.32188732231595973
NDC80,-0.32191992042396533
CCDC137,-0.32200162255865017
ELP6,-0.3220441551237391
NUFIP1,-0.32213338924567847
NUP88,-0.32251393703257336
NOMO3,-0.3225741136847666
SPC25,-0.3226155652044709
RTTN,-0.3228082719453203
KCMF1,-0.322830753991184
ATP6V1E1,-0.3233982361195953
CHMP7,-0.32368397219791645
