perturbation_id,target_gene,mimetic_score,up_enrichment,down_enrichment
6006_OXA1L_P1P2_ENSG00000155463,OXA1L,0.6691154525500176,0.18636834838716157,-0.48274710416285604
1588_CHMP6_P1P2_ENSG00000176108,CHMP6,0.6676008307478685,0.1944352763070039,-0.47316555444086456
3980_HSPA9_P1P2_ENSG00000113013,HSPA9,0.6445521023778752,0.11182441802988541,-0.5327276843479898
6275_PHB2_P1P2_ENSG00000215021,PHB2,0.6148235016020517,0.15659230403300303,-0.4582311975690486
6276_PHB_P1P2_ENSG00000167085,PHB,0.5848343251028085,0.12766695953055174,-0.4571673655722568
8124_PRELID3B_P1P2_ENSG00000101166,PRELID3B,0.5838971640823457,0.19610568512329263,-0.3877914789590531
2292_DNAJC19_P1P2_ENSG00000205981,DNAJC19,0.576721546241821,0.12785755348640346,-0.44886399275541755
5426_NAA20_P1P2_ENSG00000173418,NAA20,0.5564949067320156,0.07228934331859824,-0.48420556341341736
9896_XPO1_P1P2_ENSG00000082898,XPO1,0.5537420002321397,0.08384894421795616,-0.4698930560141835
2539_EIF2B5_P1P2_ENSG00000145191,EIF2B5,0.5472898432471897,0.12979913256507722,-0.41749071068211246
9164_TOMM22_P1P2_ENSG00000100216,TOMM22,0.5464363462810151,0.11288430636971493,-0.43355203991130015
8921_TIMM23B_P1P2_ENSG00000204152,TIMM23B,0.5406199295852264,0.13431295527550544,-0.406306974309721
2537_EIF2B3_P1P2_ENSG00000070785,EIF2B3,0.5392563819168834,0.16926757686902394,-0.3699888050478595
4147_INTS2_P1P2_ENSG00000108506,INTS2,0.5385246785829363,0.11371176305607524,-0.424812915526861
5427_NAA25_P1P2_ENSG00000111300,NAA25,0.5367000269981348,0.053646775165762925,-0.4830532518323719
6480_PMPCB_P1_ENSG00000105819,PMPCB,0.5347527117464587,0.12595626256099632,-0.4087964491854624
4932_MED12_P1P2_ENSG00000184634,MED12,0.5308348903622863,0.0636103453779436,-0.4672245449843426
4746_MAD2L1_P1P2_ENSG00000164109,MAD2L1,0.5238516934625451,0.13344985906894358,-0.39040183439360154
2538_EIF2B4_P1P2_ENSG00000115211,EIF2B4,0.5218837197101137,0.15010746090112662,-0.3717762588089871
2536_EIF2B2_P1P2_ENSG00000119718,EIF2B2,0.5208871348834777,0.11327789063626184,-0.40760924424721584
2973_FARSA_P1P2_ENSG00000179115,FARSA,0.5087150982013735,0.10793041306204457,-0.4007846851393289
3654_HBS1L_P1P2_ENSG00000112339,HBS1L,0.4980965004517573,0.15405879901015235,-0.34403770144160495
9747_VPS28_P1P2_ENSG00000160948,VPS28,0.49788329421893274,0.22455531950830185,-0.27332797471063086
2186_DHDDS_P1P2_ENSG00000117682,DHDDS,0.4967071480543727,0.09451135893490896,-0.40219578911946374
3342_GFER_P1P2_ENSG00000127554,GFER,0.4937401313452511,0.12697896183627308,-0.366761169508978
4941_MED19_P1P2_ENSG00000156603,MED19,0.48439104097347474,0.0941379187449965,-0.39025312222847824
7631_SACM1L_P1P2_ENSG00000211456,SACM1L,0.48413341725812964,0.11367147490280874,-0.37046194235532093
4696_LSM6_P1P2_ENSG00000164167,LSM6,0.4783446870750208,0.18704704881529932,-0.2912976382597215
3291_GATA1_P1P2_ENSG00000102145,GATA1,0.47799217126919924,0.13633511066071208,-0.34165706060848716
2203_DHX15_P1P2_ENSG00000109606,DHX15,0.47554450839487705,0.1470052730994459,-0.32853923529543116
9703_VARS_P1P2_ENSG00000204394,VARS,0.4740203835947885,0.10934824614822068,-0.3646721374465678
830_BHLHE40_P1P2_ENSG00000134107,BHLHE40,0.4739979215344523,0.1700315022367709,-0.3039664192976814
5900_NUP62_P1P2_ENSG00000213024,NUP62,0.4738631844116162,0.10433547015500279,-0.3695277142566134
7411_ROMO1_P1P2_ENSG00000125995,ROMO1,0.4733712475970667,0.16079156923906635,-0.3125796783580004
2541_EIF2S1_P1P2_ENSG00000134001,EIF2S1,0.47236338864066496,0.13351648947627065,-0.3388468991643943
4888_MBTPS2_P1P2_ENSG00000012174,MBTPS2,0.472179587240636,0.14938072459793295,-0.3227988626427031
7645_SAMM50_P1P2_ENSG00000100347,SAMM50,0.47111553084475793,0.09720911565954204,-0.3739064151852159
6479_PMPCA_P1P2_ENSG00000165688,PMPCA,0.47073285051241265,0.10779250361431539,-0.36294034689809723
3950_HSD17B12_P1P2_ENSG00000149084,HSD17B12,0.4703360467729476,0.10734003666221983,-0.36299601011072774
2110_DDX20_P1P2_ENSG00000064703,DDX20,0.4702054078222222,0.11427114856876433,-0.3559342592534579
5794_NR2F2_P1P2_ENSG00000185551,NR2F2,0.46469288958778365,0.20212411540386774,-0.26256877418391594
4522_LARS_P1P2_ENSG00000133706,LARS,0.4623109581863315,0.1398448286281457,-0.32246612955818577
9626_USE1_P1P2_ENSG00000053501,USE1,0.4616095239209944,0.1428757373894234,-0.31873378653157103
3830_HMGB3_P1P2_ENSG00000029993,HMGB3,0.4597332189607156,0.1384688332395886,-0.321264385721127
1419_CDIPT_P1P2_ENSG00000103502,CDIPT,0.45890061347778954,0.09221338465424396,-0.3666872288235456
4152_INTS7_P1P2_ENSG00000143493,INTS7,0.45796747374355345,0.07144794073303083,-0.3865195330105226
6981_QARS_P1P2_ENSG00000172053,QARS,0.457050413125669,0.10449042459065305,-0.35255998853501597
7116_RARS2_P1P2_ENSG00000146282,RARS2,0.4566477323504435,0.07691163413398411,-0.3797360982164594
8008_SLC25A42_P1P2_ENSG00000181035,SLC25A42,0.45531313409344376,0.20159107214523916,-0.25372206194820457
4003_IARS2_P1P2_ENSG00000067704,IARS2,0.4547996655398394,0.11875088130335347,-0.33604878423648593
3716_HGS_P1P2_ENSG00000185359,HGS,0.45465787480352415,0.1039713272312304,-0.3506865475722937
2543_EIF2S3_P1P2_ENSG00000130741,EIF2S3,0.45345592332873136,0.1172850123421223,-0.33617091098660906
9242_TRAPPC11_P1P2_ENSG00000168538,TRAPPC11,0.45330009831772033,0.12426570966807428,-0.32903438864964607
7434_RPL12_P1P2_ENSG00000197958,RPL12,0.4530239128223031,0.15373029560658158,-0.2992936172157215
825_BGLAP_P1P2_ENSG00000242252,BGLAP,0.45252652537206595,0.08342126997556872,-0.36910525539649724
6050_PAM16_P1P2_ENSG00000217930,PAM16,0.4520742785340777,0.11790018145164638,-0.33417409708243134
3554_GSPT1_P1P2_ENSG00000103342,GSPT1,0.4488813644676305,0.08368624206052709,-0.3651951224071034
6875_PSMD7_P1P2_ENSG00000103035,PSMD7,0.4482351800994697,0.08202358096601726,-0.36621159913345247
4957_MED7_P1P2_ENSG00000155868,MED7,0.44790974650636317,0.10194917184602356,-0.34596057466033964
