perturbation_id,knockdown_gene,direction,ARE_enrichment
1552_CHCHD5_P1P2_ENSG00000125611,CHCHD5,UP,0.11328509852216974
9403_TTLL4_P1P2_ENSG00000135912,TTLL4,UP,-0.08020320197044345
790_BCKDHA_P2_ENSG00000248098,BCKDHA,UP,0.08010314039408595
791_BCKDHA_P1_ENSG00000248098,BCKDHA,UP,0.04088669950738887
7972_SLC19A1_P1P2_ENSG00000173638,SLC19A1,UP,0.11528633004926313
5462_NAPA_P1P2_ENSG00000105402,NAPA,UP,-0.06004464285714787
5718_NMNAT3_P1P2_ENSG00000163864,NMNAT3,UP,-0.07380695812808298
913_BSG_P1P2_ENSG00000172270,BSG,UP,0.08532943349753713
10008_ZBTB7A_P1_ENSG00000178951,ZBTB7A,UP,-0.0981450123152629
10009_ZBTB7A_P2_ENSG00000178951,ZBTB7A,UP,0.09129464285714342
1900_CSNK1E_P1P2_ENSG00000213923,CSNK1E,UP,-0.08798491379310289
4850_MARCKSL1_P1P2_ENSG00000175130,MARCKSL1,UP,0.11716440886699465
1930_CTDSP1_P1P2_ENSG00000144579,CTDSP1,UP,0.05992918719211723
9165_TOMM34_P1P2_ENSG00000025772,TOMM34,UP,-0.09127924876847361
4786_MAN2A1_P1P2_ENSG00000112893,MAN2A1,UP,-0.10456434729063578
7849_SFXN4_P1P2_ENSG00000183605,SFXN4,UP,-0.07461514778325741
8787_TCF7_P1P2_ENSG00000081059,TCF7,UP,0.06677185960590618
8074_SLC39A3_P1P2_ENSG00000141873,SLC39A3,UP,0.06069119458127877
3655_HBZ_P1P2_ENSG00000130656,HBZ,UP,0.11367764778325898
4799_MAP1S_P1P2_ENSG00000130479,MAP1S,UP,0.09070197044334798
8114_SLC9A3R1_P1P2_ENSG00000109062,SLC9A3R1,UP,0.05550338669950279
4173_IQGAP2_P1P2_ENSG00000145703,IQGAP2,UP,-0.12098214285713772
8035_SLC31A1_P1P2_ENSG00000136868,SLC31A1,UP,-0.07867149014778294
2084_DCXR_P1P2_ENSG00000169738,DCXR,UP,0.06724907635467833
1947_CTSD_P1P2_ENSG00000117984,CTSD,UP,0.05152401477832465
2818_FADS3_P1P2_ENSG00000221968,FADS3,UP,-0.04633620689655524
6315_PI4K2A_P1P2_ENSG00000155252,PI4K2A,UP,0.05164716748768347
2185_DHCR7_P1P2_ENSG00000172893,DHCR7,UP,-0.07267549261084218
6567_POM121_P1P2_ENSG00000196313,POM121,UP,0.10639624384237079
9101_TMEM98_P1P2_ENSG00000006042,TMEM98,UP,0.06810344827585946
8004_SLC25A39_P2_ENSG00000013306,SLC25A39,UP,0.08863146551724073
8005_SLC25A39_P1_ENSG00000013306,SLC25A39,UP,-0.15528017241379163
7805_SERPINF1_P1P2_ENSG00000132386,SERPINF1,UP,0.09749076354680265
406_APLP1_P1P2_ENSG00000105290,APLP1,UP,-0.07301416256157774
1567_CHDH_P1P2_ENSG00000016391,CHDH,UP,0.09071736453202826
6219_PES1_P1P2_ENSG00000100029,PES1,UP,-0.09013238916255745
2815_FADS1_P1P2_ENSG00000149485,FADS1,UP,-0.057889470443353186
3951_HSD17B1_P1P2_ENSG00000108786,HSD17B1,UP,0.06603294334975116
7687_SCARB1_P1P2_ENSG00000073060,SCARB1,UP,0.0743842364532021
9724_VGLL4_P1P2_ENSG00000144560,VGLL4,UP,0.11300030788178513
1776_COPG2_P1P2_ENSG00000158623,COPG2,UP,0.0965286330049274
9750_VPS33B_P1P2_ENSG00000184056,VPS33B,UP,0.09364993842364945
3359_GGT1_P1_ENSG00000286070,GGT1,UP,-0.07532327586207233
3360_GGT1_P2_ENSG00000286070,GGT1,UP,-0.11750307881772712
10555_ZNF689_P1P2_ENSG00000156853,ZNF689,UP,-0.07618534482758824
7307_RILP_P1P2_ENSG00000167705,RILP,UP,-0.08002616995074179
