"gene","mean_control","mean_amd","var_control","var_amd","cv_control","cv_amd","f_stat","f_pvalue","levene_pvalue","extreme_freq_control","extreme_freq_amd","f_fdr","levene_fdr","var_fc","cv_diff"
"48",1.88160964866652,1.85168698642421,0.187802158409017,0.164294602379136,0.230314100435689,0.218899030914985,0.874828083824874,0.739704081934679,0.918830105485015,0.0652173913043478,0.04,0.92172819279065,0.995726751275428,-0.192936242180667,-0.011415069520704
"49",4.07405508823524,4.05775274342551,0.201414274710397,0.258246720697078,0.110158526905127,0.125236730347717,1.28216692222236,0.462670122166208,0.877694848623481,0.0434782608695652,0.12,0.798768262484876,0.992636181650074,0.358576932368632,0.0150782034425897
"50",1.8463401779607,1.82719897500945,0.163488813931687,0.0939369389953208,0.2189939242313,0.167738255316321,0.574577163637459,0.14642462980927,0.463341759689386,0.0652173913043478,0,0.544863953847355,0.953266680255283,-0.799436264672196,-0.0512556689149787
"51",4.31156936298594,4.15517940868746,0.466710468187469,0.303700362125811,0.158448558698488,0.132627251692887,0.650725412920929,0.259580859788017,0.116321751981929,0.0652173913043478,0,0.661590014409124,0.916459201677507,-0.61988228936887,-0.0258213070056011
"52",8.29717518402708,8.14811182100111,0.52965509727787,0.300100337807958,0.087713464686507,0.0672320275074912,0.566595770248045,0.136640039264146,0.44572700225434,0.0652173913043478,0,0.531009275565931,0.950786330013717,-0.819610986977361,-0.0204814371790158
"53",2.74771157632064,2.86910813201644,0.16867789393472,0.225316180579035,0.149471290259086,0.165443276562049,1.33577776745442,0.39485267958557,0.845102003377106,0.0217391304347826,0.04,0.757908762158605,0.989121843223095,0.417671454534341,0.0159719863029625
"54",3.43668237767026,3.3735619194519,0.427652760533002,0.27793658871745,0.190285684810367,0.156273035079054,0.649911831204001,0.258190828907366,0.380822276258217,0.0869565217391304,0,0.660911780308548,0.945471567110061,-0.62168745689679,-0.0340126497313129
"55",2.0612224113685,1.88286278325431,0.209439118997096,0.398922304093065,0.222025999926308,0.335448039090895,1.90471725627625,0.0614600116047033,0.627507957517599,0.0434782608695652,0.04,0.401187784714669,0.972066727372235,0.929569965926274,0.113422039164587
"56",3.83845859406028,3.72393572640101,0.228287634141618,0.142066535932511,0.124475597703398,0.101214702342495,0.6223137598613,0.213276185490462,0.355716902265001,0.0434782608695652,0.04,0.619985334557175,0.941540429402209,-0.684292268776914,-0.023260895360903
"57",4.44055920865626,4.58737697854875,0.279608326373384,0.396674652433463,0.119079578039684,0.137294360804125,1.4186796851813,0.306531516910906,0.827678262153961,0.0217391304347826,0.12,0.697203605533515,0.98813356034193,0.504543729379616,0.0182147827644415
"58",6.96589672167564,6.84730057370903,0.977827632548576,0.575857405526005,0.141956100016726,0.110825072051895,0.588915046330926,0.165013619837621,0.26526931595175,0.0869565217391304,0,0.567910763648632,0.926422247365054,-0.763870036539264,-0.0311310279648309
"59",1.97676746239973,1.93746866175491,0.260081887042646,0.148106754896988,0.257987848142015,0.198633512508306,0.569462012834069,0.140107361865109,0.240224714776135,0.0869565217391304,0,0.536069071979309,0.923828855219784,-0.812334034832416,-0.0593543356337081
"60",2.20747288012391,1.95174844345019,0.357449347190483,0.184211138112355,0.270839298725371,0.219904379530193,0.515348928625094,0.0833924691308,0.0614776978662748,0.0869565217391304,0.04,0.447232339354192,0.916459201677507,-0.956382558590226,-0.0509349191951786
"61",7.28593094013411,7.35893976387465,0.181108391901283,0.218747969878508,0.0584095926053941,0.0635560222670261,1.20782901102529,0.571819888039874,0.908903921771146,0.0652173913043478,0.04,0.857050462790526,0.99512616917855,0.272408264918284,0.00514642966163197
"62",3.15605049415797,3.26400672672579,0.353144274450485,0.310502119116459,0.188292058834742,0.170718704356696,0.879250044757541,0.750148393408823,0.41869725161146,0.0652173913043478,0.04,0.92449453317788,0.949038150476261,-0.185658676876818,-0.0175733544780459
"63",1.86812415462162,2.01167599662277,0.314391273668939,0.266242401846674,0.300143728521549,0.256495861011903,0.846850482647407,0.673737001702228,0.439257646394361,0.0652173913043478,0.08,0.896537276497281,0.950740430148229,-0.239825409551692,-0.0436478675096459
"64",3.49417826647707,3.41798873828921,0.414108393289478,0.254574702530944,0.18416700865924,0.147617167568177,0.614753785859603,0.201754201110629,0.758258531357753,0.0869565217391304,0,0.607884661099263,0.98144757951458,-0.701922864293922,-0.0365498410910634
"65",2.19662988124734,2.37234940149442,0.398526758111611,0.347048996410388,0.287390003954509,0.248322779512273,0.870829848552337,0.730261622249382,0.809054712922868,0.0217391304347826,0.04,0.91803294634895,0.986681436980207,-0.199540856783829,-0.0390672244422364
"66",3.49825316311818,3.54236207270171,0.208446059941949,0.221395935717307,0.130510509646268,0.132828647358854,1.06212578822054,0.838144980397872,0.888268849669526,0.0652173913043478,0.08,0.954819233017859,0.993277924403603,0.0869477143605722,0.00231813771258677
"67",3.93757973559724,4.02333648730636,0.382470804466274,0.141506909684209,0.157061475492099,0.0934980082913115,0.369980945033641,0.010724251163015,0.0186425544632,0.0434782608695652,0,0.213633402149475,0.916459201677507,-1.43448089675718,-0.0635634672007873
"68",2.34770971745907,2.53040298651174,0.240721583858154,0.294211025123623,0.208983950031508,0.214357956645623,1.22220459174524,0.549302014451608,0.721629697405208,0.0434782608695652,0.08,0.846292674490216,0.979050861638418,0.289479813063961,0.00537400661411469
"69",6.40595814738591,6.81055206587329,0.573208204817811,1.02371390584017,0.118187632854954,0.148561720433676,1.78593728637494,0.0921680038293908,0.116972363151741,0.0217391304347826,0.12,0.464944480919838,0.916459201677507,0.836678903883354,0.0303740875787216
"70",2.22500880977983,2.26410228220148,0.329719469654202,0.228045752812488,0.258071690241959,0.210918541642571,0.691635689732409,0.334002253417728,0.749133991788033,0.0434782608695652,0,0.716784592449241,0.979707912409445,-0.531920153662355,-0.047153148599389
"71",4.49886480207083,5.35509587202452,1.42594531019843,0.790724702685741,0.265429015310756,0.166052463035058,0.554526668751204,0.122611696218961,0.207757972681133,0.0652173913043478,0,0.512110994122135,0.920157797234635,-0.850672261305197,-0.0993765522756975
"73",4.66291683558062,4.17330849260492,0.563258192364084,0.724115131296717,0.160951858434301,0.203902813430257,1.28558295487455,0.458082928515973,0.660555957804091,0.0217391304347826,0.04,0.796260654986005,0.974336833251654,0.362420144692566,0.0429509549959565
"74",6.17495778579592,6.14564598130203,0.224787661595047,0.212048148810667,0.0767807184320388,0.0749289475995977,0.94332645887242,0.900466008336885,0.67275076047856,0.0217391304347826,0.04,0.973037807856919,0.975403198368296,-0.0841773792394684,-0.00185177083244115
"96",5.50338941908248,5.69348545340306,0.340608688852447,0.276872406063289,0.106046792618891,0.0924190597385019,0.812875346768475,0.594462532089494,0.55279952400171,0.0434782608695652,0.04,0.865833432752364,0.96394544527687,-0.298898196406948,-0.0136277328803888
"97",5.43868560926015,5.158346208031,0.808349570081142,0.492130060895405,0.165312453454842,0.135997014911359,0.608808464939253,0.192936094996941,0.276244567417112,0.0652173913043478,0,0.598999843859783,0.927360617421751,-0.715941461257772,-0.0293154385434834
"99",2.05404117612967,2.25848675301405,0.166257343626315,0.28626330093767,0.198509393199867,0.236900020094165,1.72180846087066,0.114439929813176,0.107359125930876,0.0217391304347826,0.08,0.500163854849187,0.916459201677507,0.783915984488603,0.0383906268942979
"100",6.88852235605339,7.13533654134782,0.370301550033751,0.240814860483157,0.0883388273065006,0.0687744489283193,0.650320962634934,0.258889383434472,0.155560666876044,0.0434782608695652,0.04,0.661236199746375,0.916459201677507,-0.620780062103659,-0.0195643783781813
"101",2.22198140578212,2.15348281038902,0.287366360066652,0.182358467142481,0.241255569340927,0.198299379543292,0.634585297667356,0.232703101986492,0.136390840209997,0.0434782608695652,0.04,0.638182420163624,0.916459201677507,-0.656119018590112,-0.0429561897976353
"102",4.72494771603152,4.91640657648505,0.100441828305633,0.104430254844385,0.0670749265251476,0.0657302508397773,1.03970882057837,0.884907269794568,0.934231420418969,0,0.08,0.968902113466103,0.997528115263509,0.0561651823282174,-0.00134467568537026
"103",5.7634513459798,5.98074853048076,0.153926053784744,0.142194267694595,0.0680727602728703,0.0630500491739399,0.92378297369622,0.85497053759766,0.364878004113047,0.0434782608695652,0.08,0.960064178881483,0.942420455540057,-0.114383511480686,-0.00502271109893046
"104",7.84258705784378,7.99282760548769,0.0984034742045047,0.104192443664578,0.0399986940719479,0.0403847697979671,1.05882891337802,0.844934582169478,0.770590381386864,0.0217391304347826,0.08,0.956718484824305,0.983400874456594,0.0824548351284947,0.000386075726019217
"106",5.16743898333003,5.36680338876986,0.101752793245856,0.149299341239428,0.0617302063533732,0.071996797589123,1.46727511331005,0.263210598009547,0.870988977614383,0.0217391304347826,0.08,0.66389359024739,0.9919318897064,0.553125222571489,0.0102665912357497
"107",1.88975845987264,1.9923231519821,0.138807999971248,0.447965481316567,0.197151788089637,0.335940431174776,3.22723100548495,0.000682693999420225,0.168405252576177,0.0217391304347826,0.12,0.0705049218544817,0.916459201677507,1.69028645634148,0.138788643085139
"108",3.29678032443326,3.39295762086746,0.120498762361484,0.143804641897889,0.10529340053878,0.111765531894445,1.19341177518894,0.595090621901149,0.350093434725739,0.0434782608695652,0.04,0.866187102893348,0.941386710280469,0.255079944253531,0.0064721313556647
