"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
-0.0841392271694887,2.84637356479536,-0.285033336971062,0.77667173612823,0.98548857846233,-4.68000567237293,"12"
0.137911821848542,2.15643787234952,0.482507205022098,0.631329351634348,0.969261394620012,-4.66713152896764,"13"
0.220227460306412,4.92573705443399,0.948806354404291,0.346802116064546,0.938106931361509,-4.61119109842455,"14"
-0.431038227121574,2.32952949601719,-1.78003312089593,0.0805045684002016,0.928151645305512,-4.42976465969171,"15"
-0.383735307433897,8.22535664334438,-0.926502546786548,0.358166847389411,0.938261353287211,-4.61466139400241,"16"
-0.195636936203271,2.11151326929077,-0.71848736535463,0.475448615316784,0.950600698832892,-4.64322899734107,"17"
0.246772262345779,3.36726087342594,0.945375971272611,0.348534538592024,0.938261353287211,-4.61172990296452,"18"
0.567797609159683,11.6302027748065,2.71764911526064,0.00873692467102322,0.928151645305512,-4.12442315860436,"19"
0.151090632575127,2.22748416560269,0.603941161473849,0.548325379996171,0.956906287308564,-4.65597711626091,"20"
0.0956375251068968,2.03823101992973,0.507661076191074,0.61368781222491,0.967002865636928,-4.66502208019253,"21"
0.709321956245431,11.4114424718402,3.29013218225254,0.00173702284459281,0.928151645305512,-3.901909291832,"22"
0.025486370510778,2.11298237484828,0.106654342036132,0.915444956973561,0.995499673194664,-4.68596179365613,"23"
0.302490314051596,6.9831156033884,1.53355359460418,0.130778800999404,0.928151645305512,-4.4935945000004,"24"
-0.139155054711597,4.81224530166596,-0.415345554992742,0.679478555812518,0.972777368871099,-4.67224582412405,"26"
-0.285268889011246,4.46146735773458,-1.07667541234054,0.286248940617855,0.928841636075313,-4.58980640904589,"27"
0.321115125010585,1.85374960953873,1.5744798714311,0.121018426497764,0.928151645305512,-4.4835455540374,"28"
0.103271396824372,1.91940236268541,0.467045012537298,0.642282605820938,0.970693168457342,-4.66837583059318,"29"
0.303076745984162,7.95369427659578,1.36132843852529,0.178870911328862,0.928151645305512,-4.53337397586268,"30"
-0.129646328124139,2.65928203446759,-0.319883802768293,0.750248675341457,0.981055161444026,-4.67821119570536,"31"
0.159083392789196,2.78289770663584,0.647132442964086,0.520194262912024,0.955910584208693,-4.65142241163039,"32"
0.516699401742006,3.27827188457154,2.50217226271981,0.0152953074906503,0.928151645305512,-4.20212144414629,"33"
-0.179737808517728,1.95429470628072,-0.759149708969769,0.450951633115595,0.946982218043393,-4.63818982085858,"34"
0.0353857270659996,5.13172328225992,0.210715554584206,0.833875288668058,0.988886500589911,-4.68314473159306,"35"
-0.0927290340122635,3.08938346148449,-0.190096723195047,0.849921810981393,0.989912191674085,-4.68384937718387,"36"
0.119231720715816,5.75801679044581,0.458458622202416,0.648400007068268,0.971104970977844,-4.66904955911118,"37"
0.297646166436134,6.1918716946891,1.62800109472552,0.109147158434345,0.928151645305512,-4.47006819809658,"38"
-0.328909199212136,2.27637944810353,-1.33613913409085,0.186916406795533,0.928151645305512,-4.53884416165423,"40"
-0.110339437314694,3.57946652465701,-0.269961951864159,0.788183422052693,0.986661315529674,-4.68071800859839,"41"
0.320104256245761,8.70015192767524,1.36085957278191,0.1790182129602,0.928151645305512,-4.53347662036971,"42"
-0.19806817614509,2.04650258702661,-1.06412096801699,0.291847928906852,0.929665928309967,-4.59201725039547,"43"
-0.23523799612382,2.45117696757318,-1.08803558665324,0.281247179537907,0.928467617868709,-4.58778520441921,"44"
0.803001101002418,10.4472262311722,3.13414067906578,0.00274461501117713,0.928151645305512,-3.96451568764522,"45"
0.483238693183435,2.24839059238102,2.15969618595243,0.0350997969133686,0.928151645305512,-4.31697912933215,"46"
0.149294079737333,4.92488708713001,0.785033074801741,0.435747912160561,0.945124678365322,-4.63484314623681,"47"
-0.0460447856463281,1.87709103466643,-0.211265758562056,0.833448034453598,0.988886500589911,-4.68312493811098,"48"
0.13750998314258,4.08757790327995,0.639824889532261,0.524899547856607,0.955940944527171,-4.65221455146316,"49"
-0.0188290117159947,1.84450493664339,-0.0952176250477072,0.924482402252387,0.996106393244477,-4.68615884096707,"50"
-0.0986576610923406,4.30194717465213,-0.31529590647297,0.753710760841768,0.981674805251517,-4.67845917445465,"51"
0.0280163659020309,8.29961338301467,0.08823841978914,0.930002462583043,0.996379156454005,-4.68626812498553,"52"
-0.0117721831148807,2.74660774569777,-0.0596461941133319,0.952650101734033,0.998544471319061,-4.68662905982773,"53"
0.439278681646345,3.47979852511518,1.49764639847408,0.139849578532975,0.928151645305512,-4.50222518459711,"54"
-0.501711559592298,2.01203971049957,-2.37045845742766,0.0212393843313595,0.928151645305512,-4.24763097884249,"55"
-0.168066921805782,3.82211511929776,-0.742049003308699,0.461163490871814,0.949476211456478,-4.64034165536405,"56"
0.432270431715363,4.48286195420363,1.62838166007956,0.109066260025071,0.928151645305512,-4.4699710177859,"57"
-0.181313374923079,6.94868433594181,-0.446797346904645,0.656747232798404,0.971616929106293,-4.66994481014395,"58"
-0.369754870329838,1.940659897049,-1.60662651612828,0.113769622532119,0.928151645305512,-4.47549589371779,"59"
-0.503403389249384,2.15804831805166,-1.87435094563298,0.066109889503524,0.928151645305512,-4.4033119653724,"60"
0.41447238650286,7.32656569363318,1.83924365729387,0.071191147554464,0.928151645305512,-4.41328453560364,"61"
-0.138127655687014,3.14255272608379,-0.505349961886155,0.615299364593525,0.96727432699889,-4.66522029259274,"62"
-0.0634582225397106,1.8619771930965,-0.252966200536743,0.801222071069011,0.986893283121162,-4.68147509870735,"63"
-0.171131886716574,3.47752570874231,-0.589085851563144,0.558176320589502,0.958813098463461,-4.65747273419358,"64"
-0.187616951007492,2.17825568437385,-0.66090223206674,0.511389045436108,0.953867015280489,-4.64990599506464,"65"
-0.109403827453656,3.48747295525794,-0.508394867369245,0.613176535865602,0.96699201185131,-4.6649589607067,"66"
0.190771001532253,3.95653291548297,0.696530344530705,0.488982384223306,0.952116850137219,-4.64583861967328,"67"
0.0275356992290184,2.3504012629543,0.121298603605984,0.90388939829906,0.99376594857418,-4.6856769112458,"68"
0.918525128671971,6.4959056607069,2.46270591997115,0.0168956485530347,0.928151645305512,-4.21592368693522,"69"
-0.257284103893916,2.19988441664518,-0.981809452719134,0.330423057167653,0.934758166277337,-4.60591363374822,"70"
1.01906386911251,4.59870382848037,1.93944922182428,0.0574982704909703,0.928151645305512,-4.38443211782579,"71"
-0.497606222112868,4.61419241380019,-1.37074792728718,0.175931208226111,0.928151645305512,-4.53130525067811,"73"
-0.0977973013547187,6.16544997055176,-0.443534612996166,0.659090679141222,0.971616929106293,-4.6701912190902,"74"
0.21027219916309,5.52425768949361,0.817600923974617,0.417055561922748,0.94471719348876,-4.63047931113545,"96"
-0.251204166791039,5.41447591675585,-0.635364523460699,0.527782508564607,0.956579150338176,-4.65269375230719,"97"
0.302153653090969,2.0838064602155,1.49299654645005,0.1410597368029,0.928151645305512,-4.50333001206308,"99"
0.38047740493633,6.92570409365904,1.39787552513198,0.167671717714423,0.928151645305512,-4.52527740416849,"100"
-0.28712295328138,2.19371475405453,-1.17673127994469,0.244288090457568,0.928151645305512,-4.57133466848855,"101"
0.0967135154992071,4.7343715572469,0.605461657439259,0.547322096273892,0.956710099434221,-4.65582198242222,"102"
0.253415944495125,5.78819777543698,1.33835881316678,0.186196589168255,0.928151645305512,-4.53836576240924,"103"
0.370421672503198,7.87900721541881,2.31812161929341,0.0241256481421413,0.928151645305512,-4.26526357555474,"104"
0.528608514586159,5.21918246299,3.30495788691712,0.00166206297300784,0.928151645305512,-3.89589413347206,"106"
-0.0110391540859584,1.88885204800921,-0.057868944585468,0.954059337436393,0.998544471319061,-4.6866468890192,"107"
0.293990525419158,3.32556417625769,1.72183636519756,0.0906276751102701,0.928151645305512,-4.44553951250488,"108"
-0.0273104196935755,4.58196132768339,-0.0578744507780771,0.95405497117711,0.998544471319061,-4.68664683461424,"109"
0.479977975401209,9.62854619930485,2.7970215246839,0.00705944068501479,0.928151645305512,-4.0948713684353,"110"
0.472725943298766,2.32155842858512,1.90379261230549,0.0620884785306243,0.928151645305512,-4.39483518400099,"111"
-0.179500200122207,5.33236795865276,-0.775754711979143,0.441162755986052,0.945708429607995,-4.63605522162257,"112"
0.118546354832923,10.6033711970927,0.242682191586194,0.80913963218007,0.987238154645892,-4.68190940961081,"113"
0.198486320263672,7.09771459663728,0.588226588779861,0.558748813287806,0.958874985386652,-4.65755813047029,"114"
-0.0365921121654448,2.09167665714314,-0.176528872140976,0.86051632314694,0.990330545208339,-4.6842735996527,"115"
0.0881635602856945,1.87385025621272,0.457556316974981,0.649044284257938,0.971183745496313,-4.66911964239018,"116"
-0.167839256700391,1.90951811704165,-0.84641773473965,0.400927834847405,0.942771824103305,-4.62647669303177,"118"
0.216072524978146,3.0982281000375,1.1679911052466,0.247766663710558,0.928151645305512,-4.57300810204359,"119"
