"gene","f_stat_adj","f_pvalue_adj","f_fdr_adj"
"12",0.552606550959331,0.0996355946584276,0.63214172561357
"13",0.532257245940363,0.080393513546838,0.596918221069405
"14",0.77399152024299,0.479058029538208,0.889434269621484
"15",1.1137289178744,0.726318620438458,0.955038755587595
"16",0.443949162652233,0.0255986661672246,0.445350258253812
"17",0.594000008133951,0.147323334260762,0.692722626809103
"18",0.829858114805375,0.611154211843831,0.928117737817508
"19",4.12069345193196,1.69778964265177e-05,0.0232031251162409
"20",1.21868121844427,0.53693783191222,0.907858327170472
"21",0.928264500990394,0.853639966667274,0.975616067435308
"22",5.23863558031552,5.45461678713721e-07,0.00186366073560521
"23",0.362480830218116,0.00584853718451784,0.289628928609077
"24",0.569546945862539,0.117749453630256,0.66035389449043
"26",0.367765308151505,0.00654100948172315,0.299644009777262
"27",0.825100343467959,0.599625909916844,0.92478050709205
"28",0.940143440386421,0.882761181699557,0.980747675246039
"29",0.821847392565341,0.591767466200411,0.922857185823104
"30",0.53907786217987,0.0865417197696947,0.60838818351428
"31",1.46488327501904,0.242350541612121,0.772214043103846
"32",1.49156757688373,0.221112852019652,0.757018526509972
"33",0.839386552003469,0.634353558021596,0.934779484702167
"34",0.699667331722139,0.320403262006652,0.818546242955592
"35",0.955159733919069,0.919323747256637,0.987482444432808
"36",0.898778674461001,0.78086034231147,0.963751587204633
"37",0.648368346496139,0.227539658769223,0.763047726506442
"38",0.692453059045067,0.306420291796532,0.811926449718581
"40",1.17828290798398,0.605070899752113,0.926376549330141
"41",0.564758074528631,0.112433151847807,0.651821646719183
"42",1.73807091817331,0.0916852651798332,0.616428582868854
"43",0.604907916830733,0.16182834188896,0.710609619518836
"44",0.935127245810376,0.870482778841518,0.978798055009522
"45",1.80929609068954,0.0705190115567516,0.573917755001668
"46",1.62122401148755,0.140063925994103,0.68399219069653
"47",0.528572872397441,0.0771967792342995,0.589178694826188
"48",0.864903026907181,0.697038361397743,0.947314134755617
"49",1.2119127731671,0.547934916960029,0.911340380653098
"50",1.459504206603,0.24684638271903,0.775624072023082
"51",0.919689487600842,0.832532772123235,0.972073021450902
"52",0.734851905550036,0.392448898766433,0.854509020149959
"53",1.38939989314745,0.312552178111049,0.81452802633568
"54",0.997301893218906,0.980116894193138,0.996882740170251
"55",0.763286612376589,0.454783767617634,0.878110397029296
"56",1.05250871796524,0.854676765319641,0.975643158715801
"57",1.06274126474144,0.832378434053489,0.972073021450902
"58",0.535963091127857,0.083696719434334,0.602769277500034
"59",0.736518350163834,0.396008197527545,0.855514858458015
"60",0.999262697145609,0.975527367922289,0.995898839637001
"61",0.59027334583987,0.142553293160042,0.686237527246887
"62",1.13054387212994,0.693291905540574,0.946779885368765
"63",1.18344248292585,0.596034807601725,0.92353423856403
"64",1.42056530945926,0.281658973864789,0.797824118899567
"65",1.53081390835683,0.192920969063658,0.73558632303636
"66",1.0428362747148,0.876045461449551,0.979528078124799
"67",1.65920972682848,0.12217208276879,0.665780704380239
"68",1.40944318282639,0.292364013569975,0.804819129140611
"69",1.00195159750092,0.969248191947304,0.99499676681538
"70",0.889927683320031,0.75894434222185,0.95998181923315
"71",0.890716740500985,0.760898424430965,0.960375427954364
"73",0.919487292606535,0.832034348742881,0.972073021450902
"74",0.921820302412151,0.837783458552576,0.972296291247604
"96",0.831815346951628,0.615907933313846,0.929479836875669
"97",1.3489363733947,0.356986512060949,0.837171944677015
"99",1.5255501620451,0.196501995399819,0.73879851077593
"100",0.752949321270136,0.431742985116446,0.868600308797137
"101",1.17323630259718,0.614003791247466,0.928978811972513
"102",1.81375511303214,0.0693637487533203,0.571438124941406
"103",1.06638968693359,0.824506484433889,0.971127039326171
"104",0.579962728144437,0.129848995179539,0.675485039629473
"106",0.906543014455525,0.800071007129282,0.967256219355653
"107",0.56267673198869,0.110170825920712,0.648662002940044
"108",1.32537237345838,0.385243911730549,0.8511682915282
"109",0.481349741985302,0.043565074089917,0.508826440781221
"110",0.656483559959619,0.241172234639089,0.772021382236493
"111",0.9185262634299,0.829664937249272,0.972073021450902
"112",0.788024954017342,0.511458119122653,0.902419875020658
"113",3.55444084378981,0.000113890036793629,0.0676737899788231
"114",0.427810278916814,0.0198443355123587,0.414899416627591
"115",1.84811231081992,0.0610561651419494,0.553788102065984
"116",1.1655559710006,0.627777939294337,0.93289809597315
"118",1.29865365834572,0.419506768115985,0.8638448023286
"119",1.04050275712649,0.881241967537916,0.980166630913867
"120",1.30246671889002,0.414469451463537,0.861975569043547
"121",0.634065015534971,0.204537681110441,0.74388564229341
"123",1.01304808418496,0.943519736574837,0.991766390663241
"124",1.05016483240579,0.859829381214423,0.976683952925037
"125",0.528732454632536,0.0773334457334739,0.589453667051949
"126",0.736393532550924,0.395741174851303,0.855514858458015
"127",0.469435864482176,0.0370821486548519,0.487454384335635
"128",0.942607967198504,0.888782693892324,0.981834079798756
"129",0.744905913764862,0.41410769439739,0.861920178721071
"130",0.902389693421448,0.789797286548725,0.965725411579758
"131",1.07396297684114,0.808300767863684,0.969367652871023
"132",0.278833029817784,0.000656389846585308,0.145470182216203
"133",1.08726422424191,0.780287763015625,0.963751587204633
"134",0.915145159471867,0.821323672484981,0.970874535452716
"136",1.8843749436172,0.0533368097252669,0.532853401826474
"137",0.718172363514192,0.357531492831327,0.837171944677015
"138",0.445593393536539,0.0262476952095305,0.448530552119975
"140",1.23655601769263,0.508700319835981,0.902209277481234
"142",0.731822991155732,0.386011573180592,0.851515515038086
"143",1.14537870518239,0.664991266097229,0.940547646765058
"144",0.926614640901293,0.849583859629917,0.974787133565229
"145",0.554666725235587,0.101735747885389,0.636628076692849
"146",1.15385622485749,0.649175425827903,0.937135432976507
"147",0.874517048834451,0.720795366204822,0.953932918472906
"148",0.436963326285801,0.0229732125473432,0.430944612918159
"150",1.15960523954267,0.638598684265282,0.935737369494974
"151",0.949664862985935,0.905980874659866,0.984861044990915
"152",0.671012493839688,0.266601009307681,0.786741564356798
"153",1.32858636592617,0.381283133629062,0.849690644569602
"155",0.655763372444271,0.239945644118649,0.771910372101131
"156",0.920655599834969,0.834913871941231,0.972126155150977
