"gene","f_stat_adj","f_pvalue_adj","f_fdr_adj"
"10297",0.919959498888441,0.846021585685776,0.957366763398
"10298",1.30747754805998,0.429550633294085,0.781521696855066
"10299",1.56944833150243,0.189565794605956,0.592545407712402
"10300",1.08463537270952,0.792631703217726,0.940728916377031
"10302",0.817143546183123,0.604340493007776,0.87104897631297
"10303",0.817252472238106,0.604592948116573,0.871232632953027
"10304",1.04603746529598,0.871565718275178,0.965962377012733
"10305",1.10474229064599,0.753264147099924,0.92731207620514
"10306",0.925142955915808,0.858150215528963,0.962027896221451
"10307",1.52806071681258,0.216774333678061,0.61917011968845
"10308",1.49359653806877,0.242101120623944,0.643677189908677
"10309",0.590403831266706,0.167017978689418,0.56673217853268
"10311",1.4966049374228,0.239788120576466,0.641530384409403
"10312",0.505868852423753,0.0753242752970409,0.428758575144776
"10313",1.36510197759969,0.36140716985248,0.73807999421955
"10315",0.651351266881379,0.260652652599332,0.660777762726309
"10316",2.12250207185135,0.0289860342571644,0.302278572425951
"10317",2.01332539951778,0.042287274723207,0.347450553837974
"10318",0.959284715707082,0.9372412707997,0.982357852156037
"10320",1.03720300522341,0.890219406554483,0.971147197198997
"10322",1.02563828494233,0.91494768436315,0.976864169044436
"10323",0.711575313190619,0.373234581685285,0.74618161583509
"10324",0.680524683150756,0.312945314597584,0.703801452918394
"10325",2.00601310077999,0.0433683703162639,0.351205389200557
"10326",1.42466975976808,0.300872299079545,0.693031592140778
"10327",1.10185385052585,0.758842762923664,0.928954773673421
"10328",0.925536008888676,0.8590688400837,0.9620366619569
"10329",2.94426640531302,0.00173793045885207,0.10035936452526
"10330",0.840205228439742,0.658133406531857,0.892645585418117
"10331",1.84097058823357,0.0764369376734249,0.430744665847287
"10332",2.24156999543867,0.019185967817636,0.25856841665007
"10333",2.14593954274839,0.0267253823796167,0.294158571158198
"10334",0.850128279262105,0.681445998250776,0.902316117395967
"10335",1.46503682550914,0.265079575449652,0.663627054241456
"10337",1.29489834886826,0.445760558651096,0.791074012236286
"10339",0.695474375220128,0.341414450506046,0.725397340039794
"10340",1.21147917749488,0.566037512338567,0.856019254394204
"10341",1.09107083569585,0.779896826289416,0.93639260980269
"10342",1.3351880877187,0.395551079108868,0.759286213936213
"10343",0.950031769738222,0.915963950838745,0.977093618388455
"10344",1.00153825359894,0.967540597104131,0.991457747922925
"10346",1.5984549102903,0.172413069447651,0.573358410848707
"10347",1.92228381713786,0.0578635064325836,0.388791862937102
"10348",1.65922578907426,0.141060457191354,0.531836247622988
"10349",1.43676271329752,0.289726366347309,0.685270171717607
"10350",1.53757431733118,0.21022101222688,0.613418970460337
"10351",0.798436827290871,0.561276801878257,0.85328891976004
"10352",1.21644153727499,0.55824717855786,0.851862708107999
"10353",2.29240969651816,0.0160875529421585,0.240702912069031
"10354",1.38119755050311,0.344096123107644,0.727024378071415
"10355",0.640663578303772,0.242650996018668,0.644136667967975
"10357",1.13408800212731,0.698082495950226,0.909481485032071
"10358",1.46868333755006,0.262040768148819,0.661800634107527
"10359",1.10736606208386,0.74821928651074,0.92543231264112
"10361",2.35049836774205,0.013157428290631,0.224697464385457
"10363",0.773036855793213,0.503954966865343,0.822734476446565
"10364",1.47155696197889,0.259668022424305,0.659905328664047
"10365",1.21523369538389,0.560135850217565,0.852921418483829
"10366",0.826973370415145,0.627190274505725,0.880283429702087
"10367",0.594488412653404,0.17258832589261,0.573551112886739
"10368",1.42372126482016,0.301762251062323,0.693667430677014
"10369",0.977692191051488,0.979145605769681,0.994688636926339
"10370",1.54675793273724,0.204067392573519,0.608159024427747
"10371",1.52017320759232,0.222348265467981,0.624174506923175
