"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
0.136804193279243,3.12678028535275,0.263956544257572,0.792751313176677,0.949569191043961,-5.6456607958864,"12"
-0.0765746584255214,2.03615446161899,-0.243283409396567,0.808646349210633,0.953845602293709,-5.65037588433674,"13"
-0.216536735181507,4.61620421390127,-0.683227492345963,0.497190036497754,0.853707964420653,-5.46779191682303,"14"
-0.704469568971102,2.22786340941155,-2.13046619943834,0.0373959519117639,0.520697692879041,-3.71847770509079,"15"
-0.0692474093955639,8.20890113441313,-0.104214491750492,0.917359554906159,0.980877343881927,-5.67211782148186,"16"
-0.30299537910583,2.10863834490156,-0.678568764342223,0.500116375206174,0.855111310906579,-5.47062280427363,"17"
0.548261675452823,2.96943604574906,1.33881031433752,0.185869174532299,0.685491617729454,-4.88370690683028,"18"
-0.00496771443803161,11.5106192241338,-0.0171924170154346,0.986342261928515,0.996633435190556,-5.67687374785428,"19"
-0.177217653062963,2.0626535809484,-0.511005513336108,0.61129168783284,0.895867047706056,-5.55974153586441,"20"
1.11595318621452,1.94213612936383,3.14377187275015,0.00263128184428715,0.264418028470032,-1.60789351339255,"21"
-0.0597751679934967,11.2369788689282,-0.189031019192569,0.850730041613424,0.964306535792496,-5.66092535226645,"22"
-0.49364120568175,2.10767345246088,-1.26400216040132,0.211298057824156,0.703926250978337,-4.96858610374884,"23"
-0.11399297752496,6.62841642559923,-0.337775023494331,0.736755216484816,0.933939471091294,-5.62569859108172,"24"
-0.92036075619016,4.48479843798564,-1.45173254115012,0.151977160504237,0.661933248420457,-4.7469956626144,"26"
-0.190316085743126,4.37949836474063,-0.449860204945288,0.654492203897972,0.910392406878735,-5.58607445125333,"27"
-0.276687821294356,1.85897925466947,-0.910560082180535,0.366305209884809,0.791157882174567,-5.3066874595676,"28"
0.0993518044257478,1.78298104207513,0.338738473944571,0.736033040501252,0.933757821119939,-5.62540579978763,"29"
0.454830253982591,7.87791168566901,1.52414258294108,0.132920849909497,0.650096009339064,-4.65397081857609,"30"
0.402832410210455,2.48069295796431,0.791115294099703,0.432107859690739,0.826827005522019,-5.39692760791931,"31"
0.245053894102298,2.63766200556377,0.797959337884412,0.428157111857711,0.82435901279565,-5.39209024189551,"32"
-0.610792062581623,3.3337073464582,-1.47990808186796,0.144322599282534,0.656518917304367,-4.7112925863536,"33"
0.944928168836997,1.94523283204477,2.56904152756881,0.0127993630963573,0.401327510699935,-2.88122059233003,"34"
-0.133173403082861,4.92773814407877,-0.496024008503879,0.621756565201953,0.900587125460329,-5.56650063305003,"35"
0.28789305017117,3.29754514903739,0.43745953307054,0.663406758779433,0.913108537329016,-5.5910094758637,"36"
0.186016742964505,5.42144914082648,0.620861369408274,0.537129093420505,0.869507205463962,-5.50410897932235,"37"
-0.26622495331489,5.8841105196349,-0.798353633875386,0.427930162128198,0.824222399091282,-5.39181031500985,"38"
0.966036175908037,2.27513529469221,2.37334632831756,0.0209699917122737,0.449199067008923,-3.27031049275614,"40"
