"gene","agilent_id","gene_symbol","P.Value_mac","logFC_mac","adj.P.Val_mac","P.Value_extra","logFC_extra","adj.P.Val_extra","meta_p","meta_logFC","meta_fdr"
12034,12034,"",0.157986921421076,0.248006243454433,0.741957371310953,0.937988673167492,0.0143442531559187,0.99504678611199,0.431123136829271,0.131175248305176,0.862967339195696
12035,12035,"",0.836890064521451,-0.0212362793400018,0.975221115045325,0.466284040471002,0.0856585905304656,0.927918203384441,0.757442403022907,0.0322111555952319,0.952979722148928
12037,12037,"",0.305585982569597,-0.109153920268417,0.825030702367728,0.106386057953747,0.228134600660209,0.788354412793616,0.143896308959703,0.059490340195896,0.719709561671088
12038,12038,"PTBP1",0.505128545781312,-0.101577241996165,0.899398696156479,0.392295729196331,-0.118970177329419,0.917819413683429,0.518917356305739,-0.110273709662792,0.892014935185519
12039,12039,"CLEC7A",0.567976174618794,0.0612336008915333,0.916985906313827,0.121938837477128,-0.191965768865988,0.8037692583509,0.254172031413543,-0.0653660839872274,0.789780900797725
12040,12040,"OR7E5P",0.153348739428178,-0.160131283143205,0.739710848911493,0.502369763056229,-0.0871967606387996,0.937079670167448,0.274520969844927,-0.123664021891002,0.799777621169857
12041,12041,"PSMD7",0.0048097687791053,-0.213110542555082,0.525556262517195,0.326941604801458,0.0829714309223621,0.898463515838725,0.0117232140698236,-0.06506955581636,0.466142017753349
12042,12042,"TGM1",0.332505758900858,-0.148716713852438,0.838175169287665,0.53759751049,0.111523152181328,0.946270574787339,0.486523217472012,-0.018596780835555,0.880682203812472
12044,12044,"NACAP1",0.958059463327127,-0.00668453548560739,0.994624838252875,0.962668144127974,-0.00632121425044129,0.997973406313364,0.996899445430109,-0.00650287486802434,0.999507917311874
12046,12046,"LZTR1",0.0141049809746165,-0.33284213248481,0.563724820766036,0.60542200353806,0.074458123221467,0.955192918106609,0.0492134268653987,-0.129192004631671,0.596085820230826
12047,12047,"AIPL1",0.43723981406782,-0.140555328278342,0.87616953604351,0.364546290332066,-0.25818926477982,0.910951661393675,0.452101620272138,-0.199372296529081,0.870648764117818
12048,12048,"SNX27",0.594976125864759,-0.069391236217655,0.925180650252311,0.248735323091615,-0.18642046319598,0.86913022343261,0.430744275656631,-0.127905849706818,0.862877193905681
12049,12049,"BCKDK",0.624520426009153,-0.0443867397097386,0.934453082925991,0.0780582058629651,0.153111603317568,0.7654178147522,0.196023001171374,0.0543624318039147,0.753364536144954
12050,12050,"C18orf23",0.0479600289257804,0.270018241619907,0.635807618925797,0.137722592720105,0.280163262206265,0.81220347800451,0.0397625279206123,0.275090751913086,0.577493320844883
12051,12051,"",0.610578714218737,-0.0585523717937897,0.929654162320567,0.95271879444711,0.00684350823721142,0.997091721123291,0.896870627520567,-0.0258544317782891,0.980447826378969
12052,12052,"",0.576863186579849,-0.0781499150381934,0.920115534819016,0.219703069036467,-0.178348646857219,0.854154400887796,0.388533500356847,-0.128249280947706,0.846903047183256
12053,12053,"GPR39",0.925259034309979,0.0135108367305623,0.989539993253426,0.306904488943589,-0.145681365694678,0.8934034251393,0.6414512051787,-0.0660852644820578,0.924866097225553
12054,12054,"FBXO3",0.109868169972076,-0.209874239714495,0.706713989465815,0.245088649955528,-0.139585491687648,0.867674658952159,0.124259624010509,-0.174729865701072,0.697774334037819
12055,12055,"",0.229650007513145,0.202618772917627,0.787571821145184,0.668730491848062,-0.089857947270033,0.965148907553173,0.441305990197748,0.056380412823797,0.866253654252449
12056,12056,"TMCC1",0.345912620262027,-0.125579675092647,0.842139087599936,0.496246182420255,-0.0870980595079608,0.935313923710433,0.474162186500573,-0.106338867300304,0.877536274483441
12057,12057,"TROAP",0.384101270390545,0.130120614571139,0.85785227082007,0.770454930268593,0.0432308348775819,0.978491842177379,0.656267247010489,0.0866757247243604,0.927950837265724
12062,12062,"ERMAP",0.536215209186662,0.0791448917635461,0.908299890745468,0.61033441148568,-0.0837959048646219,0.955715403549112,0.692821357208871,-0.0023255065505379,0.937481579459339
12063,12063,"HTR7P",0.075129455940009,-0.282344495901236,0.675195125457291,0.148940734289682,-0.255488382146031,0.81933630283024,0.0614629666200809,-0.268916439023633,0.620934892660571
12065,12065,"LOC100134317",0.169813278753816,0.156425341102852,0.751047208762115,0.309011004726898,0.141879225079453,0.89351256369477,0.207138340424821,0.149152283091152,0.760378831960524
12066,12066,"PHKG1",0.70978847732201,0.0442167460205947,0.950932293695217,0.322163530395859,0.141130492548619,0.89700149751631,0.566063943717184,0.0926736192846069,0.906835430095255
12067,12067,"C6orf167",0.569969746875531,0.0656549523793326,0.917393303572283,0.491744453554847,0.102773090104809,0.934642098429034,0.63678599498914,0.0842140212420708,0.923865275223153
12068,12068,"TEC",0.988179544785296,-0.00181110991158696,0.999157972786487,0.309112468299988,-0.149621942259298,0.89351256369477,0.667714506808695,-0.0757165260854425,0.930814510181806
12069,12069,"",0.889259500656134,-0.0146001752133643,0.984938326035454,0.783665407239255,0.0346282865004181,0.980821908851821,0.948553360753245,0.0100140556435269,0.989685662430859
12070,12070,"DNAJB4",0.412320973687811,-0.131842837151321,0.867642874857546,0.950872236051449,-0.0135975865351154,0.996650946121925,0.759165888688857,-0.0727202118432182,0.952979722148928
12071,12071,"LOC344593",0.27756722780762,-0.171094110562288,0.809610658621371,0.543893735170535,-0.0795309289205573,0.947234314005737,0.436399546718544,-0.125312519741423,0.863964577878141
12072,12072,"MID1",0.137099110643811,-0.192780636696282,0.728443110815174,0.748948191839416,-0.0430345877438877,0.97627808781065,0.336394140149815,-0.117907612220085,0.824335193630775
12073,12073,"",0.0927804028586894,0.341144409980387,0.688574005726242,0.998988138550826,0.00029814934889416,0.999774345827411,0.313144399948083,0.170721279664641,0.816799299595546
12075,12075,"MGC24975",0.42581225387081,0.10457870125879,0.87131377951807,0.267782209996832,0.160647246035894,0.881170946464408,0.361611648451012,0.132612973647342,0.835771616797604
12076,12076,"RASD2",0.703389126635779,-0.0750773020182685,0.949075133326817,0.998236558004087,-0.00036884861535986,0.999774345827411,0.950435568179798,-0.0377230753168142,0.989936446889842
12077,12077,"",0.980979614859773,0.00281148125350887,0.99777137705906,0.979223883533518,0.00318298720964034,0.998870093765077,0.999213366936861,0.00299723423157461,0.999701025973921
12078,12078,"IQUB",0.609808191590869,0.0626528107694971,0.929464267972302,0.28596558619132,0.188827025903168,0.886293456879693,0.478945148010805,0.125739918336333,0.878955779438835
12079,12079,"",0.682469553854625,-0.0517314166643115,0.945440319909435,0.384319488407885,0.114050777287304,0.915484934199879,0.613309006679625,0.0311596803114963,0.918723933367097
12080,12080,"RHOA",0.17478468813244,-0.0936107759115688,0.753571790877618,0.481645566637566,-0.0580037606044488,0.932421330064977,0.292519056201237,-0.0758072682580088,0.808159326317317
12082,12082,"NOL9",0.957615603546161,0.00592391729045995,0.994624838252875,0.0449940196758424,0.239600878566062,0.714054228871466,0.178575456722972,0.122762397928261,0.742705624129931
12083,12083,"ITGB8",0.765175607365828,0.0696225989785252,0.962114854662178,0.011232602655208,0.617676187789291,0.624203246267034,0.0494773478685526,0.343649393383908,0.597383382394604
12084,12084,"ANKRD7",0.0641768708252899,0.18768856481241,0.659839636867192,0.244935154526503,0.158226868945646,0.867513937075555,0.0809989143516593,0.172957716879028,0.648384549871855
12085,12085,"CDH15",0.571453830476584,-0.0824030057410388,0.917908209580409,0.133163923274734,-0.215310786378135,0.811029832685169,0.272103664263675,-0.148856896059587,0.799037879783089
12086,12086,"SLC16A7",0.196374300909974,-0.22492416196159,0.768489701476316,0.833588102110561,0.0347755194738244,0.984411560851814,0.459942589877056,-0.0950743212438828,0.872881309986705
12087,12087,"ATP2B4",0.321937989756474,-0.0927146110956097,0.832206801095855,0.988587472021276,0.00163667315124268,0.999621277498661,0.682636038923302,-0.0455389689721835,0.934318649849317
12088,12088,"CCL3L3",0.213453999021964,0.247446783175722,0.778699157664387,0.735786891743527,-0.062756854198607,0.974867104911443,0.447791873428707,0.0923449644885575,0.869452176736148
12089,12089,"HOOK3",0.398292148493496,-0.0985507829364969,0.862322196302215,0.325629944287806,-0.141093643214337,0.898176970581761,0.394607818722347,-0.119822213075417,0.84946345718346
12090,12090,"CHD2",0.084110078761877,-0.166667126107842,0.681074128340187,0.301389024326343,-0.15473867423309,0.891212429340315,0.118510121078396,-0.160702900170466,0.690956494862287
12091,12091,"C6orf1",0.301426976147708,-0.0947147579260213,0.822798127245301,0.916286520783275,-0.010014200592124,0.99249041932036,0.63155882147417,-0.0523644792590727,0.921963373436026
12092,12092,"",0.232051478582845,-0.150896442747575,0.788819197714197,0.0125915300956239,0.34585730736611,0.634973329712452,0.0199726111881838,0.0974804323092675,0.496036084417486
12093,12093,"",0.0174364604907613,0.302441028121914,0.572679327241723,0.550587118178479,-0.0944255488730589,0.947288621313094,0.0542028747417922,0.104007739624428,0.61004078804641
12094,12094,"ANKRD57",0.697378398567842,-0.0587600937573779,0.947753670891553,0.0646909456844048,0.262884784673435,0.748692223194809,0.184902766836358,0.102062345458029,0.747974280454305
12095,12095,"",0.10036164934786,-0.236653737040863,0.694915498720927,0.0510959090843452,-0.258290783901383,0.731057139130729,0.0321685144468701,-0.247472260471123,0.551490557563063
12096,12096,"MORN4",0.136760213680417,-0.153730920312048,0.728014640469628,0.499295573005212,0.0790934313873985,0.936216009940615,0.251563085753466,-0.0373187444623247,0.78878105053715
12098,12098,"B3GAT3",0.873310131710922,-0.0194259562912454,0.982563332203505,0.0202610374866579,0.32337245787788,0.662367460158421,0.0890816512664335,0.151973250793317,0.658087296900105
12099,12099,"AMMECR1",0.549995276220438,0.061825024398307,0.91239411549573,0.404609363482431,0.119563986644525,0.918948973256329,0.556929218933121,0.090694505521416,0.904270773983254
12100,12100,"",0.724170582228251,0.0379519404100415,0.953837094356846,0.859436323358155,0.0232234594024138,0.987010658399207,0.917514649520095,0.0305876999062276,0.983807539645196
12101,12101,"TRPC7",0.0152356384127858,-0.270130641827792,0.567329343883815,0.346860396133982,0.11684573481585,0.905614590002021,0.0329917451791465,-0.076642453505971,0.55596446869914
12102,12102,"IL17RC",0.725903208451762,0.0512020038405211,0.954186513626438,0.0462084780965584,0.337066829645054,0.716275085806766,0.147418640205876,0.194134416742788,0.72173613973366
12103,12103,"UBE2K",0.765236721605593,-0.0207969383785423,0.962119153199305,0.465550329358893,-0.0597247106842433,0.927918203384441,0.723950064647649,-0.0402608245313928,0.944246933277805
12104,12104,"NKX1-2",0.0103021246056986,0.266677855389677,0.545108618865374,0.742941818278184,-0.0443297639740538,0.975945834062325,0.0449477321641302,0.111174045707812,0.587130672043259
12105,12105,"",0.492339133293051,-0.0843505757125824,0.895320875765772,0.859249460493514,-0.0235422282268028,0.987010658399207,0.786978301125458,-0.0539464019696926,0.959520501489794
12108,12108,"NRG1",0.724464870164702,0.048265730394443,0.953956740449707,0.19738078788084,0.206186058372458,0.842343693464562,0.421113367254238,0.12722589438345,0.857977329949987
12109,12109,"SMAD3",0.723841324938988,0.041524319207226,0.95364698979751,0.673730671675684,-0.0494516845967255,0.966167650395781,0.837876737048843,-0.00396368269474975,0.96870989290352
12110,12110,"",0.653969431720956,-0.0506008748180134,0.9392809208394,0.999028179206114,-0.000150134062198876,0.999774345827411,0.931436543300553,-0.0253755044401061,0.986353374588586
12111,12111,"CD3EAP",0.947564101902554,0.00804467629424747,0.993229559114294,0.0250226925213485,0.341055991113822,0.671420414512624,0.112431726602234,0.174550333704035,0.683347362591895
12112,12112,"SNX10",0.116724947225486,-0.312765700290528,0.713276544982832,0.414771631131128,-0.201731841346173,0.920703328159159,0.19501055383579,-0.257248770818351,0.753052618601287
12113,12113,"",0.369417819360506,0.0853145748233041,0.851863362979794,0.675270236643316,-0.0468671512545863,0.966686421438255,0.59582004557018,0.0192237117843589,0.914640883285892
12114,12114,"EIF4A2",0.950093227479398,0.00726265845946371,0.993629691488989,0.420885126253673,-0.0946331258699986,0.920974018060554,0.766406418852217,-0.0436852337052674,0.954183897237556
12115,12115,"LOC348926",0.444952853116638,-0.0863359442201178,0.879224416899149,0.575766204042614,0.0675801585318919,0.950171791083678,0.60507713144791,-0.00937789284411294,0.917510877549294
12116,12116,"LOC100131720",0.119640549466244,-0.162803076966531,0.714400826437428,0.870156563082234,-0.0213952727170761,0.988724216138205,0.339629779231823,-0.0920991748418035,0.82564188144269
12117,12117,"PAPSS2",0.0409746251508748,-0.389349736459629,0.625968149521008,0.993497122507158,0.00203554111257131,0.999680086717229,0.171028319138222,-0.193657097673529,0.737406038156246
12119,12119,"CLEC10A",0.772992513072548,-0.066249420808328,0.963778635189718,0.686143206710268,0.10294782713025,0.967496696237721,0.86672886061093,0.018349203160961,0.973401562271485
12120,12120,"RBBP4",0.75869037489016,0.0339804498660878,0.961249289822493,0.559604336296569,0.0711766974040906,0.948340373971763,0.788286878986136,0.0525785736350892,0.959733592909441
12121,12121,"",0.558155283221201,-0.0711191195726938,0.913328263886448,0.91109140362706,-0.0139042924721485,0.992228794220889,0.852414109986148,-0.0425117060224212,0.971659768905988
12122,12122,"",0.0110442363788661,-0.308005633590427,0.545108618865374,0.965916553237396,-0.00609456608411744,0.997973406313364,0.0591052658287973,-0.157050099837272,0.619410889584486
12123,12123,"CNBD1",0.642299848554756,-0.078783392440955,0.937735062982549,0.311297228070547,-0.129054703270585,0.894483531937334,0.521800927038201,-0.10391904785577,0.893457423619387
12124,12124,"",0.0480096922888414,-0.164971571542424,0.635807618925797,0.199251714266264,-0.168281117659346,0.843862440592712,0.0540435636412468,-0.166626344600885,0.609905342496867
12125,12125,"SQSTM1",0.970516444882177,0.00292221201719039,0.996295236082461,0.241303624095246,-0.137590466192753,0.866554137505918,0.574144224580331,-0.0673341270877813,0.909515703032597
12126,12126,"GPBP1",0.0181968698148245,-0.212648692923321,0.572679327241723,0.653158649627147,-0.0472454936665072,0.963080918734534,0.0645669663534358,-0.129947093294914,0.626107185566129
12127,12127,"PPARD",0.604583173007046,-0.0733272630703435,0.928386145816063,0.884506521360196,-0.0193340527278298,0.990040641080671,0.869484790992095,-0.0463306578990866,0.973968847049284
12128,12128,"FLJ13769",0.853429034348318,0.0309373990152924,0.978625108176501,0.0710577566742887,-0.309273782856,0.755915457697244,0.230609539701621,-0.139168191920354,0.779083724216625
12129,12129,"hCG_2045899",0.939756701754721,0.0151100971518533,0.991925030687832,0.882766530542956,-0.0269987790447401,0.990006722846655,0.984576261937768,-0.0059443409464434,0.997072126901252
12130,12130,"IFT74",0.383967289118047,-0.0862723172845977,0.85785227082007,0.24323066631291,-0.129593375420945,0.867426581031688,0.314821193135866,-0.107932846352771,0.817453833968186
12131,12131,"CASP7",0.0531550878934906,-0.245687186944958,0.645378695045502,0.262322874829709,-0.173974172738887,0.8785307094663,0.0735217381499393,-0.209830679841922,0.637102347609382
12132,12132,"SYCP3",0.0860347457816498,-0.215665193414705,0.683922468143877,0.976718276673911,-0.00356787112033315,0.998870093765077,0.292141366683204,-0.109616532267519,0.808159326317317
12133,12133,"RNASE11",0.651196044179535,-0.0486820708802179,0.939019396451419,0.35789048436392,0.104285174821128,0.908694609316837,0.57249785347058,0.027801551970455,0.909292404068494
12134,12134,"",0.616908927543506,-0.0617649244511943,0.931371875733097,0.278559125521355,-0.125737265058329,0.884246217588694,0.47449302443093,-0.0937510947547616,0.877536274483441
12135,12135,"",0.668867348820375,0.0524227277581651,0.942488539532491,0.636848043101427,0.0701490291031862,0.959727946028645,0.789484309026083,0.0612858784306756,0.959962096873858
12136,12136,"GCC2",0.144896376683313,-0.214999117182463,0.735286375317491,0.156246156199251,-0.194555398867021,0.822932679309608,0.108399271448955,-0.204777258024742,0.678620563784316
12137,12137,"",0.822035551499771,0.0244945591079787,0.973898652085374,0.654658438854665,-0.0553542114963605,0.963219348929125,0.871598954072491,-0.0154298261941909,0.974460552563354
12138,12138,"",0.696313158874473,0.0394171043740883,0.947710779240917,0.556816902306654,-0.0829611490347555,0.948143731557338,0.755072777472921,-0.0217720223303336,0.95241007071556
12139,12139,"",0.409970214471032,-0.0934713298860573,0.867133442102897,0.969253646346762,0.00522095767089936,0.998176416663751,0.764093284130505,-0.044125186107579,0.95397442563677
12140,12140,"TAX1BP3",0.76553419114892,0.0418431900036119,0.962125482441126,0.743725697669816,0.0604612226877197,0.975948459703939,0.890040599203838,0.0511522063456658,0.979011229472484
12141,12141,"SLC25A23",0.34197792290108,-0.0908743944892671,0.840498810794428,0.0699965463404485,0.225999275179487,0.753662744724571,0.113278801710269,0.06756244034511,0.684036918640776
12142,12142,"SUPT4H1",0.0829614391061438,0.172852439653456,0.680801496912663,0.0244601480178189,0.267126018171448,0.669734663953952,0.0146107749260811,0.219989228912452,0.485075366908437
12144,12144,"",0.893566729673314,0.0150347110898947,0.985343698552201,0.361657540944436,-0.122964316783245,0.909858205726323,0.688209844621065,-0.0539648028466752,0.935941259905571
12145,12145,"C6orf106",0.6607802216125,0.0374127846558166,0.940830950033501,0.787594327090241,0.0311718015719108,0.980961379374978,0.860320653717641,0.0342922931138637,0.972758811696482
12146,12146,"TMBIM1",0.754280954462851,-0.0449081812376745,0.960473766505295,0.887526468248489,0.0231275474047961,0.990040641080671,0.938097198370704,-0.0108903169164392,0.987394684188609
12147,12147,"ZBED1",0.100863030136547,-0.165739866141948,0.69537611709462,0.766690304901033,0.03917654880683,0.978246143634031,0.275271346843908,-0.063281658667559,0.800480309294418
12148,12148,"LOC100129406",0.832646130681574,0.0357495496339142,0.974765743622653,0.0129435668876553,-0.466910100633253,0.63926425540039,0.0596023468928193,-0.215580275499669,0.620857780133535
12149,12149,"",0.982515520324859,0.0020381284020163,0.998053888554974,0.178353904662207,-0.233173940192167,0.833799727911639,0.480429903463992,-0.115567905895075,0.879650766481174
12150,12150,"SACS",0.509686752341874,-0.0791742685400367,0.90138886552834,0.805867089424464,-0.035948205671374,0.981773344634974,0.776214148025175,-0.0575612371057053,0.95735101481053
12151,12151,"",0.422796054105121,-0.125700272270537,0.870120555013041,0.916427005015038,-0.0202993570841336,0.992538822906193,0.754828987870874,-0.0729998146773353,0.95241007071556
12152,12152,"",0.0577026274329417,0.301290022007487,0.651378778841026,0.66317181245061,-0.080458150104437,0.963917691568046,0.163137829707325,0.110415935951525,0.731328830979659
12153,12153,"FER1L5",0.28250545948475,-0.130884242289714,0.811543016225529,0.103835873620492,-0.228030220249027,0.787662164566906,0.132854631433239,-0.17945723126937,0.708399428387003
12155,12155,"",0.149201425715953,-0.254349589027949,0.737460206277152,0.268284970201932,-0.275309670869842,0.881554227836792,0.168846760973301,-0.264829629948895,0.735681738745375
12156,12156,"MYF6",0.45209063998784,-0.0995043330173754,0.881368062002216,0.313929518169139,0.136559338348015,0.894483531937334,0.419026605739873,0.0185275026653198,0.857166576035945
12157,12157,"RET",0.281347803735244,0.0825472348582032,0.811066948174599,0.753565925131097,-0.0334479988916504,0.977136703907063,0.540869727855971,0.0245496179832764,0.898703607478216
12158,12158,"C6orf223",0.269902457315366,-0.200054856564165,0.806926522177487,0.769901976300882,0.0454291203354912,0.978491842177379,0.53428857938892,-0.0773128681143369,0.897436841702751
12159,12159,"ERGIC1",0.341788829106656,-0.0964022958817022,0.840498810794428,0.952451708755838,0.00742949616359989,0.997091721123291,0.690880786115056,-0.0444863998590512,0.936773379755494
12160,12160,"SMPDL3A",0.208791392403566,-0.190605641689217,0.776211807825396,0.0565867506716397,-0.261856285075078,0.741670623795539,0.0642537529075008,-0.226230963382148,0.626107185566129
12161,12161,"EMID2",0.51297281516168,-0.081444834752387,0.902420925420879,0.313301110806324,0.115944280836567,0.894483531937334,0.454521648461794,0.01724972304209,0.871316549244488
12162,12162,"ATP5I",0.90844167582698,-0.00819840924392744,0.987077102853577,0.937786801781837,-0.00740529013543938,0.995041028079934,0.988451698982035,-0.00780184968968341,0.997804241845007
12163,12163,"TMPRSS6",0.197261316372599,-0.173766568533679,0.768678657671843,0.192704241601908,-0.160119585500121,0.840238008962865,0.162309238537303,-0.1669430770169,0.730699714482483
12164,12164,"SEC62",0.788663150090968,0.0296094881174044,0.96686106567448,0.481438081829754,0.0891493450442315,0.932421330064977,0.747384248447062,0.0593794165808179,0.950192383836073
12165,12165,"",0.418094561812952,-0.0694271083842588,0.869388610626106,0.653307057514004,-0.0499342439792747,0.963080918734534,0.627618471962655,-0.0596806761817668,0.921753868387758
12166,12166,"",0.371233400879529,-0.0920355649805985,0.852608212884111,0.23320148803457,0.175579571208735,0.863110441068289,0.298394981925238,0.0417720031140682,0.81175827176984
12167,12167,"",0.329318227947459,-0.191989219663091,0.836090346249669,0.367763981573822,-0.18608644474292,0.910982526242561,0.376782917855994,-0.189037832203005,0.842207610039392
12168,12168,"RPLP0",0.90048589736252,0.0131990851122755,0.986166400641976,0.876599376104922,-0.0186666854794039,0.989358577576801,0.976070793416867,-0.0027338001835642,0.996098936218688
12169,12169,"ARSI",0.833284151771883,0.0380051944449599,0.974857384262679,0.328049240055473,0.217165114650174,0.898976292323395,0.62789624378991,0.127585154547567,0.921753868387758
12170,12170,"RANBP17",0.418196816429064,-0.110647662816603,0.869388610626106,0.576326672849858,0.0891851217418258,0.950171791083678,0.583958545111989,-0.0107312705373886,0.912779410503221
12171,12171,"",0.871249643215452,-0.0181935109918132,0.982151198857771,0.190096189788199,0.164905280731752,0.839466978315469,0.463416801672311,0.0733558848699694,0.874130517745136
12172,12172,"TTC39A",0.955370537977055,0.01089351123994,0.994373356950756,0.0537719520797805,0.329966667593189,0.736848273820521,0.203878516378483,0.170430089416564,0.758256456052049
12173,12173,"C1orf210",0.196639656918036,-0.141932401534129,0.768489701476316,0.895884371358823,0.0152640506609325,0.990077660690273,0.482048741330247,-0.0633341754365983,0.879890925630016
12174,12174,"IRX5",0.277523768575074,-0.198996472550719,0.809610658621371,0.0323496167777015,-0.413666773506948,0.697400404748395,0.0512901165014677,-0.306331623028834,0.600873751859594
12175,12175,"SC65",0.502344470742123,0.0790554645313942,0.898766141884181,0.834332118418729,-0.0284201877487771,0.984411560851814,0.78358776453856,0.0253176383913086,0.959027130284827
12176,12176,"ZNF665",0.27989150859833,-0.12334282521146,0.810292011534929,0.107308619288191,-0.198404741021752,0.789124782891869,0.135318644487094,-0.160873783116606,0.712349034575987
12177,12177,"GEMIN4",0.349144172913475,0.0895872573834009,0.842905477968486,0.216228881008096,0.157707854216842,0.8524407808973,0.270550728790244,0.123647555800121,0.798199602820754
12180,12180,"LOC286149",0.114183186372498,-0.17044054891038,0.711825303240323,0.0902878202321373,-0.169814424295798,0.775849015441627,0.0574715795728552,-0.170127486603089,0.617551295602126
12181,12181,"CRB1",0.0908094781194347,-0.342898019365505,0.687021586083004,0.937663634866281,0.0218625696512124,0.995041028079934,0.294900384560197,-0.160517724857146,0.80917612276771
12182,12182,"PLEKHG3",0.569720334717276,0.0874660376553369,0.91724392222604,0.663329950857278,0.0663273188157892,0.963917691568046,0.745656414010236,0.0768966782355631,0.949713267726564
12183,12183,"C6orf62",0.824081785959198,-0.0235398814037525,0.973898652085374,0.808264350827372,-0.033616487506423,0.982240748826909,0.936736953728911,-0.0285781844550878,0.987052559827431
12184,12184,"UGT2B7",0.493373910657753,0.124119042415978,0.895755761785108,0.983096370861887,0.00448183823767106,0.999089340797148,0.835973772737255,0.0643004403268245,0.968454056230484
12187,12187,"TNPO1",0.932005959658094,-0.0127757871735104,0.990801575076668,0.773939559168883,0.0542168950891535,0.979153745565599,0.95695412960587,0.0207205539578215,0.991811049754202
12188,12188,"",0.786532454998204,-0.0205254748484408,0.966048887843354,0.699501410812842,-0.0413587538134269,0.968950708894489,0.8789182673776,-0.0309421143309338,0.975885649472157
12190,12190,"INTS2",0.886028477007981,-0.015100918640003,0.984286742636981,0.402453186996218,-0.0970744986678092,0.918402957608366,0.724289244957933,-0.0560877086539061,0.944314530584007
12191,12191,"PSPH",0.698937594956717,-0.121099568599573,0.947753670891553,0.744698736977616,-0.119011728800167,0.976027207455401,0.860367143601009,-0.12005564869987,0.972758811696482
12192,12192,"CA6",0.416123157889506,-0.0797425366276156,0.868748434139434,0.309088842480861,0.11376953925099,0.89351256369477,0.39240385308241,0.0170135013116872,0.848552635884958
12193,12193,"",0.800812506753529,-0.0279732119696335,0.969433062564466,0.303989208862141,0.127601563372212,0.893082982211325,0.587390352628054,0.0498141757012893,0.912779410503221
12194,12194,"",0.835221943642197,-0.0254084982532524,0.975015475130415,0.336542618077217,0.130940300182526,0.90066888649908,0.637812985065853,0.0527659009646368,0.924079034065032
12195,12195,"CHST14",0.819619647274989,0.0298788796033203,0.973250855487562,0.773646810194579,-0.0391121072034759,0.979153745565599,0.922961607558223,-0.0046166138000778,0.984573501757675
12196,12196,"ZNF542",0.0287802388363871,-0.222682500143359,0.595427667410269,0.266528653579624,0.131159436075906,0.880804072876354,0.0450299577989242,-0.0457615320337265,0.587130672043259
12197,12197,"",0.0735406512561657,-0.254541616082354,0.675195125457291,0.703390139500757,0.0507897313660461,0.968950708894489,0.204933033042226,-0.101875942358154,0.758725767446949
12198,12198,"",0.302683364757512,-0.134504445824544,0.823764882512977,0.0363210014524978,-0.286540097062347,0.702605207476174,0.06058032999144,-0.210522271443445,0.620934892660571
12199,12199,"EN2",0.00216943250137618,0.392438796346984,0.516685087981613,0.221546604230617,-0.19820638157105,0.855427268884255,0.0041528446962017,0.097116207387967,0.405396744153023
12200,12200,"RRAS2",0.160038655033465,-0.161105082808609,0.743709318027002,0.89945117229155,0.014231135868807,0.990239200449868,0.422960838840172,-0.073436973469901,0.858498489185591
12201,12201,"NUDT14",0.975785253917039,0.00402600819398881,0.996614139491366,0.0116886076995698,0.406087663674328,0.63149375396559,0.0624301421559108,0.205056835934158,0.622148389462409
12202,12202,"LRP8",0.94867305392687,-0.0163184524365383,0.993229559114294,0.222256469613048,0.312902125918094,0.855909416852316,0.539058873225657,0.148291836740778,0.898288549172592
12203,12203,"PIP5K1A",0.353633520684584,0.138707084515814,0.84548897191094,0.495984767910795,0.107711658991545,0.935313923710433,0.480710858162313,0.12320937175368,0.879650766481174
12204,12204,"",0.777510113293937,-0.0325467959753004,0.964790425517981,0.0406377952698786,0.276176313291225,0.707544333737754,0.140752508535056,0.121814758657962,0.718334542541688
12205,12205,"",0.755946571638582,0.0348267653567413,0.960556127487651,0.407372625312979,0.112439744040225,0.919323542508307,0.670661290290826,0.0736332546984831,0.931153231724598
12206,12206,"FJX1",0.725306196225598,0.0923427437130539,0.954060797377448,0.0603935728779616,0.459692579376304,0.744981710421104,0.180823708753106,0.276017661544679,0.744138270297441
12207,12207,"",0.0760829629173825,-0.184993860999016,0.675195125457291,0.386535568940355,0.122280975559542,0.91548937482538,0.133117694947651,-0.031356442719737,0.709176909154587
12208,12208,"MDN1",0.901709481129097,-0.0152052318393188,0.986166400641976,0.666363860816245,-0.0559143105309326,0.964285718744347,0.906937435911393,-0.0355597711851257,0.981599289531971
12209,12209,"OPRD1",0.772173690529844,-0.0309755666859707,0.963778635189718,0.814733003388027,-0.0292836707202934,0.983007374196554,0.920672997018094,-0.030129618703132,0.984319015375213
12210,12210,"LIN9",0.631174491381062,-0.0485683630745849,0.935174694515161,0.978276688051457,-0.00326151233519938,0.998870093765077,0.915164362349857,-0.0259149377048921,0.982877688898502
12211,12211,"",0.403539930165031,-0.10174229985101,0.864785594817994,0.80160601526906,0.0320471907231856,0.98164775240141,0.688565387626662,-0.0348475545639122,0.936198070812788
12212,12212,"",0.543472222805875,-0.0658671640349941,0.910758182087291,0.662419311963379,0.0656833834320319,0.963695400809029,0.727801085599571,-9.18903014811012e-05,0.944938569917045
12215,12215,"",0.523668377549124,0.108679907040387,0.905237920476075,0.00944702780842104,0.656329749668195,0.618456243359977,0.0312110766409718,0.382504828354291,0.54856524227569
