perturbation_id,target_gene
5118_MLX_P1P2_ENSG00000108788,MLX
5119_MLYCD_P1P2_ENSG00000103150,MLYCD
511_ARL5A_P1P2_ENSG00000162980,ARL5A
5120_MMAB_P1P2_ENSG00000139428,MMAB
5121_MMACHC_P1P2_ENSG00000132763,MMACHC
5122_MMADHC_P1P2_ENSG00000168288,MMADHC
5123_MMGT1_P1P2_ENSG00000169446,MMGT1
5124_MMP15_P1P2_ENSG00000102996,MMP15
5125_MMP17_P1P2_ENSG00000198598,MMP17
5126_MMS19_P1P2_ENSG00000155229,MMS19
5127_MMS22L_P1P2_ENSG00000146263,MMS22L
5128_MNAT1_P1P2_ENSG00000020426,MNAT1
5129_MND1_P1P2_ENSG00000121211,MND1
512_ARL5B_P1P2_ENSG00000165997,ARL5B
5130_MNT_P1P2_ENSG00000070444,MNT
5131_MNX1_P1P2_ENSG00000130675,MNX1
5132_MOB1A_P1P2_ENSG00000114978,MOB1A
5133_MOB1B_P1P2_ENSG00000173542,MOB1B
5134_MOB2_P1P2_ENSG00000182208,MOB2
5135_MOB3A_P2_ENSG00000172081,MOB3A
5136_MOB3A_P1_ENSG00000172081,MOB3A
5137_MOB3B_P1P2_ENSG00000120162,MOB3B
5138_MOB4_P1P2_ENSG00000115540,MOB4
5139_MOCOS_P1P2_ENSG00000075643,MOCOS
513_ARL6IP1_P1_ENSG00000170540,ARL6IP1
5140_MOCS1_P1P2_ENSG00000124615,MOCS1
5141_MOCS2_P1P2_ENSG00000164172,MOCS2
5142_MOCS3_P1P2_ENSG00000124217,MOCS3
5143_MOGS_P1P2_ENSG00000115275,MOGS
5144_MOG_P1P2_ENSG00000204655,MOG
5145_MOK_P1P2_ENSG00000080823,MOK
5146_MON1A_P1P2_ENSG00000164077,MON1A
5147_MON1B_P1P2_ENSG00000103111,MON1B
5148_MON2_P1P2_ENSG00000061987,MON2
5149_MORC2_P1P2_ENSG00000133422,MORC2
514_ARL6IP1_P2_ENSG00000170540,ARL6IP1
5150_MORC3_P1P2_ENSG00000159256,MORC3
5151_MORF4L1_P1P2_ENSG00000185787,MORF4L1
5152_MORF4L2_P1_ENSG00000123562,MORF4L2
5153_MORF4L2_P2_ENSG00000123562,MORF4L2
5154_MORN1_P1P2_ENSG00000116151,MORN1
5155_MORN2_P1P2_ENSG00000188010,MORN2
5156_MORN4_P1P2_ENSG00000171160,MORN4
5157_MOSPD3_P1P2_ENSG00000106330,MOSPD3
5158_MOV10_P1P2_ENSG00000155363,MOV10
5159_MPC1_P1P2_ENSG00000060762,MPC1
515_ARL6IP4_P1P2_ENSG00000182196,ARL6IP4
5160_MPC2_P1P2_ENSG00000143158,MPC2
5161_MPDU1_P1P2_ENSG00000129255,MPDU1
5162_MPG_P1P2_ENSG00000103152,MPG
5163_MPHOSPH10_P1P2_ENSG00000124383,MPHOSPH10
5164_MPHOSPH6_P1P2_ENSG00000135698,MPHOSPH6
5165_MPHOSPH8_P2_ENSG00000196199,MPHOSPH8
5166_MPHOSPH8_P1_ENSG00000196199,MPHOSPH8
5167_MPHOSPH9_P1P2_ENSG00000051825,MPHOSPH9
5168_MPI_P1P2_ENSG00000178802,MPI
5169_MPLKIP_P1P2_ENSG00000168303,MPLKIP
516_ARL6IP5_P1P2_ENSG00000144746,ARL6IP5
5170_MPND_P1P2_ENSG00000008382,MPND
5171_MPP1_P1P2_ENSG00000130830,MPP1
5172_MPP3_P1P2_ENSG00000161647,MPP3
5173_MPP5_P1P2_ENSG00000072415,MPP5
5174_MPP6_P1P2_ENSG00000105926,MPP6
5175_MPPE1_P1P2_ENSG00000154889,MPPE1
5176_MPRIP_P1P2_ENSG00000133030,MPRIP
5177_MPST_P1P2_ENSG00000128309,MPST
5178_MPV17L2_P1P2_ENSG00000254858,MPV17L2
5179_MPV17_P1P2_ENSG00000115204,MPV17
517_ARL6IP6_P1P2_ENSG00000177917,ARL6IP6
5180_MPZL1_P1P2_ENSG00000197965,MPZL1
5181_MPZ_P2_ENSG00000158887,MPZ
5182_MPZ_P1_ENSG00000158887,MPZ
5183_MR1_P1P2_ENSG00000153029,MR1
5184_MRAP2_P1P2_ENSG00000135324,MRAP2
5185_MRAS_P1P2_ENSG00000158186,MRAS
5186_MRC2_P1P2_ENSG00000011028,MRC2
5187_MRE11_P1P2_ENSG00000020922,MRE11
5188_MRFAP1L1_P1P2_ENSG00000178988,MRFAP1L1
5189_MRFAP1_P1P2_ENSG00000179010,MRFAP1
518_ARL8A_P1P2_ENSG00000143862,ARL8A
5190_MRGBP_P1P2_ENSG00000101189,MRGBP
5191_MRI1_P1P2_ENSG00000037757,MRI1
5192_MRM1_P1P2_ENSG00000278619,MRM1
5193_MRPL10_P1P2_ENSG00000159111,MRPL10
5194_MRPL11_P1P2_ENSG00000174547,MRPL11
5196_MRPL13_P1P2_ENSG00000172172,MRPL13
5197_MRPL14_P1P2_ENSG00000180992,MRPL14
5198_MRPL15_P1P2_ENSG00000137547,MRPL15
5199_MRPL16_P1P2_ENSG00000166902,MRPL16
519_ARL8B_P1P2_ENSG00000134108,ARL8B
51_ABHD6_P1P2_ENSG00000163686,ABHD6
5200_MRPL17_P1P2_ENSG00000158042,MRPL17
5201_MRPL18_P1P2_ENSG00000112110,MRPL18
5202_MRPL19_P1P2_ENSG00000115364,MRPL19
5203_MRPL1_P1P2_ENSG00000169288,MRPL1
5204_MRPL20_P1P2_ENSG00000242485,MRPL20
5205_MRPL21_P1P2_ENSG00000197345,MRPL21
5206_MRPL22_P1P2_ENSG00000082515,MRPL22
5207_MRPL23_P1P2_ENSG00000214026,MRPL23
5208_MRPL24_P1P2_ENSG00000143314,MRPL24
5209_MRPL27_P1P2_ENSG00000108826,MRPL27
520_ARMC10_P1P2_ENSG00000170632,ARMC10
5210_MRPL28_P1P2_ENSG00000086504,MRPL28
5211_MRPL2_P1P2_ENSG00000112651,MRPL2
5212_MRPL30_P2_ENSG00000185414,MRPL30
5213_MRPL30_P1_ENSG00000185414,MRPL30
5214_MRPL32_P1P2_ENSG00000106591,MRPL32
5215_MRPL33_P1P2_ENSG00000243147,MRPL33
5216_MRPL34_P1P2_ENSG00000130312,MRPL34
5217_MRPL35_P1P2_ENSG00000132313,MRPL35
5218_MRPL36_P1P2_ENSG00000171421,MRPL36
5219_MRPL37_P1P2_ENSG00000116221,MRPL37
521_ARMC1_P1P2_ENSG00000104442,ARMC1
5220_MRPL38_P1P2_ENSG00000204316,MRPL38
5221_MRPL39_P1P2_ENSG00000154719,MRPL39
5222_MRPL3_P1P2_ENSG00000114686,MRPL3
5223_MRPL40_P1P2_ENSG00000185608,MRPL40
5224_MRPL41_P1P2_ENSG00000182154,MRPL41
5225_MRPL42_P1P2_ENSG00000198015,MRPL42
5226_MRPL43_P1P2_ENSG00000055950,MRPL43
5227_MRPL44_P1P2_ENSG00000135900,MRPL44
5228_MRPL45_P1P2_ENSG00000278845,MRPL45
5229_MRPL46_P1P2_ENSG00000259494,MRPL46
522_ARMC5_P1P2_ENSG00000140691,ARMC5
5230_MRPL47_P1P2_ENSG00000136522,MRPL47
5231_MRPL48_P1P2_ENSG00000175581,MRPL48
5232_MRPL49_P1P2_ENSG00000149792,MRPL49
5233_MRPL4_P1P2_ENSG00000105364,MRPL4
5234_MRPL50_P1P2_ENSG00000136897,MRPL50
5235_MRPL51_P1P2_ENSG00000111639,MRPL51
5236_MRPL52_P1P2_ENSG00000172590,MRPL52
5237_MRPL53_P1P2_ENSG00000204822,MRPL53
5238_MRPL54_P1P2_ENSG00000183617,MRPL54
5239_MRPL55_P1P2_ENSG00000162910,MRPL55
523_ARMC6_P1P2_ENSG00000105676,ARMC6
5240_MRPL9_P1P2_ENSG00000143436,MRPL9
5241_MRPS10_P1P2_ENSG00000048544,MRPS10
5242_MRPS11_P1P2_ENSG00000181991,MRPS11
5243_MRPS12_P1P2_ENSG00000128626,MRPS12
5244_MRPS14_P1P2_ENSG00000120333,MRPS14
5245_MRPS15_P1P2_ENSG00000116898,MRPS15
5246_MRPS16_P1P2_ENSG00000182180,MRPS16
5247_MRPS17_P1P2_ENSG00000239789,MRPS17
5248_MRPS18A_P1P2_ENSG00000096080,MRPS18A
5249_MRPS18B_P1P2_ENSG00000204568,MRPS18B
524_ARMC7_P1P2_ENSG00000125449,ARMC7
5250_MRPS18C_P1P2_ENSG00000163319,MRPS18C
5251_MRPS21_P1P2_ENSG00000266472,MRPS21
5252_MRPS22_P1P2_ENSG00000175110,MRPS22
5253_MRPS23_P1P2_ENSG00000181610,MRPS23
5254_MRPS24_P1P2_ENSG00000062582,MRPS24
5255_MRPS25_P1P2_ENSG00000131368,MRPS25
5256_MRPS26_P1P2_ENSG00000125901,MRPS26
5257_MRPS27_P1P2_ENSG00000113048,MRPS27
5258_MRPS28_P1P2_ENSG00000147586,MRPS28
5259_MRPS2_P1P2_ENSG00000122140,MRPS2
525_ARMC8_P1P2_ENSG00000114098,ARMC8
5260_MRPS30_P1P2_ENSG00000112996,MRPS30
5261_MRPS31_P1P2_ENSG00000102738,MRPS31
5262_MRPS33_P1P2_ENSG00000090263,MRPS33
5263_MRPS34_P1P2_ENSG00000074071,MRPS34
5264_MRPS35_P1P2_ENSG00000061794,MRPS35
5265_MRPS36_P1P2_ENSG00000134056,MRPS36
5266_MRPS5_P1P2_ENSG00000144029,MRPS5
5267_MRPS6_P1P2_ENSG00000243927,MRPS6
5268_MRPS7_P1P2_ENSG00000125445,MRPS7
5269_MRPS9_P1P2_ENSG00000135972,MRPS9
526_ARMCX3_P1P2_ENSG00000102401,ARMCX3
5270_MRRF_P1P2_ENSG00000148187,MRRF
5271_MRS2_P1P2_ENSG00000124532,MRS2
5272_MRTO4_P1P2_ENSG00000053372,MRTO4
5273_MS4A3_P1P2_ENSG00000149516,MS4A3
5274_MS4A4A_P1P2_ENSG00000110079,MS4A4A
5275_MSANTD1_P1P2_ENSG00000188981,MSANTD1
5276_MSANTD3_P1P2_ENSG00000066697,MSANTD3
5277_MSANTD4_P1P2_ENSG00000170903,MSANTD4
5278_MSC_P1P2_ENSG00000178860,MSC
5279_MSGN1_P1P2_ENSG00000151379,MSGN1
527_ARMCX5_P1P2_ENSG00000125962,ARMCX5
5280_MSH2_P1P2_ENSG00000095002,MSH2
5281_MSH3_P1P2_ENSG00000113318,MSH3
5282_MSH5_P1P2_ENSG00000204410,MSH5
5283_MSH6_P1P2_ENSG00000116062,MSH6
5284_MSI2_P1P2_ENSG00000153944,MSI2
5285_MSL1_P1P2_ENSG00000188895,MSL1
5286_MSL2_P1P2_ENSG00000174579,MSL2
5287_MSL3_P1P2_ENSG00000005302,MSL3
5288_MSMO1_P1P2_ENSG00000052802,MSMO1
5289_MSN_P1P2_ENSG00000147065,MSN
528_ARMCX6_P1P2_ENSG00000198960,ARMCX6
5290_MSRB1_P1P2_ENSG00000198736,MSRB1
5291_MSRB2_P1P2_ENSG00000148450,MSRB2
5292_MST1_ENST00000449682.2_ENSG00000173531,MST1
5293_MSTO1_P1P2_ENSG00000125459,MSTO1
5294_MSX1_P1P2_ENSG00000163132,MSX1
5295_MSX2_P1P2_ENSG00000120149,MSX2
5296_MT1F_P1P2_ENSG00000198417,MT1F
5297_MT1X_P1P2_ENSG00000187193,MT1X
5298_MT2A_P1P2_ENSG00000125148,MT2A
5299_MTA1_P1P2_ENSG00000182979,MTA1
529_ARNT2_P1P2_ENSG00000172379,ARNT2
52_ABHD8_P1P2_ENSG00000127220,ABHD8
5300_MTA2_P1P2_ENSG00000149480,MTA2
5301_MTA3_P1P2_ENSG00000057935,MTA3
5302_MTBP_P1P2_ENSG00000172167,MTBP
5303_MTCH1_P1P2_ENSG00000137409,MTCH1
5304_MTCH2_P1P2_ENSG00000109919,MTCH2
5305_MTCP1_P1P2_ENSG00000214827,MTCP1
5306_MTDH_P1P2_ENSG00000147649,MTDH
5307_MTF1_P1P2_ENSG00000188786,MTF1
5308_MTF2_P1P2_ENSG00000143033,MTF2
5309_MTFMT_P1P2_ENSG00000103707,MTFMT
530_ARNTL2_P1P2_ENSG00000029153,ARNTL2
5310_MTFP1_P1P2_ENSG00000242114,MTFP1
5311_MTFR1L_P1P2_ENSG00000117640,MTFR1L
5312_MTFR1_P1P2_ENSG00000066855,MTFR1
5313_MTFR2_P1P2_ENSG00000146410,MTFR2
5314_MTG1_P1P2_ENSG00000148824,MTG1
5315_MTG2_P1P2_ENSG00000101181,MTG2
5316_MTHFD1L_P1P2_ENSG00000120254,MTHFD1L
5317_MTHFD1_P1P2_ENSG00000100714,MTHFD1
5318_MTHFD2L_P1P2_ENSG00000163738,MTHFD2L
5319_MTHFD2_P1_ENSG00000065911,MTHFD2
531_ARNTL_P1P2_ENSG00000133794,ARNTL
5320_MTHFD2_P2_ENSG00000065911,MTHFD2
5321_MTHFR_P1_ENSG00000177000,MTHFR
5322_MTHFR_P2_ENSG00000177000,MTHFR
5323_MTHFSD_P1P2_ENSG00000103248,MTHFSD
5324_MTHFS_P1_ENSG00000136371,MTHFS
5325_MTHFS_P2_ENSG00000136371,MTHFS
5326_MTIF2_P1P2_ENSG00000085760,MTIF2
5327_MTIF3_P1P2_ENSG00000122033,MTIF3
5328_TESMIN_P1P2_ENSG00000132749,TESMIN
5329_MTM1_P1P2_ENSG00000171100,MTM1
532_ARNT_P1P2_ENSG00000143437,ARNT
5330_MTMR12_P1P2_ENSG00000150712,MTMR12
5331_MTMR14_P1P2_ENSG00000163719,MTMR14
5332_MTMR1_P1P2_ENSG00000063601,MTMR1
5333_MTMR2_P1P2_ENSG00000087053,MTMR2
5334_MTMR3_P1P2_ENSG00000100330,MTMR3
5335_MTMR4_P2_ENSG00000108389,MTMR4
5336_MTMR4_P1_ENSG00000108389,MTMR4
5337_MTMR9_P1P2_ENSG00000104643,MTMR9
5338_MTO1_P1P2_ENSG00000135297,MTO1
5339_MTOR_P1P2_ENSG00000198793,MTOR
533_ARPC1A_P1P2_ENSG00000241685,ARPC1A
5340_MTPAP_P1P2_ENSG00000107951,MTPAP
5341_MTPN_P1P2_ENSG00000105887,MTPN
5342_MTRF1L_P1P2_ENSG00000112031,MTRF1L
5343_MTRF1_P1P2_ENSG00000120662,MTRF1
5344_MTRNR2L1_P1P2_ENSG00000256618,MTRNR2L1
5345_MTRNR2L8_P1P2_ENSG00000255823,MTRNR2L8
5346_MTRR_P1P2_ENSG00000124275,MTRR
5347_MTR_P1P2_ENSG00000116984,MTR
5348_MTX1_P1P2_ENSG00000173171,MTX1
5349_MTX2_P1P2_ENSG00000128654,MTX2
534_ARPC1B_P1P2_ENSG00000130429,ARPC1B
5350_MUL1_P1P2_ENSG00000090432,MUL1
5351_PWWP3A_P1P2_ENSG00000160953,PWWP3A
5352_MUS81_P1P2_ENSG00000172732,MUS81
5353_MUTYH_P1P2_ENSG00000132781,MUTYH
5354_MMUT_P1P2_ENSG00000146085,MMUT
5355_MVB12A_P1P2_ENSG00000141971,MVB12A
5356_MVD_P1P2_ENSG00000167508,MVD
5357_MVK_P1P2_ENSG00000110921,MVK
5358_MXD1_P1P2_ENSG00000059728,MXD1
5359_MXD3_P1P2_ENSG00000213347,MXD3
535_ARPC2_P2_ENSG00000163466,ARPC2
5360_MXD4_P1P2_ENSG00000123933,MXD4
5361_MXI1_P1_ENSG00000119950,MXI1
5362_MXI1_P2_ENSG00000119950,MXI1
5363_MXRA7_P1P2_ENSG00000182534,MXRA7
5364_MXRA8_P1P2_ENSG00000162576,MXRA8
5365_MYBBP1A_P1P2_ENSG00000132382,MYBBP1A
5366_MYBL1_P1P2_ENSG00000185697,MYBL1
5367_MYBL2_P1P2_ENSG00000101057,MYBL2
5368_MYB_P1P2_ENSG00000118513,MYB
5369_MYCBP2_P1P2_ENSG00000005810,MYCBP2
536_ARPC2_P1_ENSG00000163466,ARPC2
5370_MYCBP_P1P2_ENSG00000214114,MYCBP
5371_MYCL_P1P2_ENSG00000116990,MYCL
5372_MYCN_P1_ENSG00000134323,MYCN
5373_MYCN_P2_ENSG00000134323,MYCN
5374_MYC_P1P2_ENSG00000136997,MYC
5375_MYD88_P2_ENSG00000172936,MYD88
5376_MYD88_P1_ENSG00000172936,MYD88
5377_COPS9_P1P2_ENSG00000172428,COPS9
5378_MYEOV_P1P2_ENSG00000172927,MYEOV
5379_MYF5_P1P2_ENSG00000111049,MYF5
537_ARPC3_P1_ENSG00000111229,ARPC3
5380_MYF6_P1P2_ENSG00000111046,MYF6
5381_MYH10_P1P2_ENSG00000133026,MYH10
5382_MYH9_P1P2_ENSG00000100345,MYH9
5383_MYL12A_P1_ENSG00000101608,MYL12A
5384_MYL12A_P2_ENSG00000101608,MYL12A
5385_MYL12B_P1P2_ENSG00000118680,MYL12B
5386_MYL4_P1P2_ENSG00000198336,MYL4
5387_MYL6B_P1P2_ENSG00000196465,MYL6B
5388_MYL6_P1P2_ENSG00000092841,MYL6
5389_MYLIP_P1P2_ENSG00000007944,MYLIP
538_ARPC3_P2_ENSG00000111229,ARPC3
5390_MYLK3_P1_ENSG00000140795,MYLK3
5391_MYLK3_P2_ENSG00000140795,MYLK3
5392_MYNN_P1P2_ENSG00000085274,MYNN
5393_MYO16_ENST00000357550.2_ENSG00000041515,MYO16
5394_MYO16_ENST00000356711.2_ENSG00000041515,MYO16
5395_MYO18A_P1P2_ENSG00000196535,MYO18A
5396_MYO19_P1P2_ENSG00000278259,MYO19
5397_MYO1C_P1_ENSG00000197879,MYO1C
5398_MYO1C_P2_ENSG00000197879,MYO1C
5399_MYO1D_P1P2_ENSG00000176658,MYO1D
539_ARPC4-TTLL3_P2_nan,ARPC4-TTLL3
53_ABI1_P1P2_ENSG00000136754,ABI1
5400_MYO1H_ENST00000431443.2_ENSG00000174527,MYO1H
5401_MYO6_P1P2_ENSG00000196586,MYO6
5402_MYO9A_P1P2_ENSG00000066933,MYO9A
5403_MYO9B_P1P2_ENSG00000099331,MYO9B
5404_MYOD1_P1P2_ENSG00000129152,MYOD1
5405_MYOG_P1P2_ENSG00000122180,MYOG
5406_MYPOP_P1P2_ENSG00000176182,MYPOP
"5407_MYRFL_ENST00000299350.4,ENST00000548892.1_ENSG00000166268",MYRFL
5408_MYRF_P1_ENSG00000124920,MYRF
5409_MYRF_P2_ENSG00000124920,MYRF
540_ARPC4-TTLL3_P1_nan,ARPC4-TTLL3
5410_MYSM1_P1P2_ENSG00000162601,MYSM1
5411_MYT1L_P1P2_ENSG00000186487,MYT1L
5412_MYT1_P1P2_ENSG00000196132,MYT1
5413_MZF1_P1P2_ENSG00000099326,MZF1
5414_MZT1_P1P2_ENSG00000204899,MZT1
5415_MZT2A_P1P2_ENSG00000173272,MZT2A
5416_MZT2B_P1P2_ENSG00000152082,MZT2B
5417_N4BP1_P1P2_ENSG00000102921,N4BP1
5418_N4BP2L2_P1P2_ENSG00000244754,N4BP2L2
5419_N4BP2_P1P2_ENSG00000078177,N4BP2
541_ARPC4_P1P2_ENSG00000241553,ARPC4
5420_N6AMT1_P1P2_ENSG00000156239,N6AMT1
5421_EEF1AKMT1_P1P2_ENSG00000150456,EEF1AKMT1
5422_NAA10_P1P2_ENSG00000102030,NAA10
5423_NAA11_P1P2_ENSG00000156269,NAA11
5424_NAA15_P1P2_ENSG00000164134,NAA15
5425_NAA16_P1P2_ENSG00000172766,NAA16
5426_NAA20_P1P2_ENSG00000173418,NAA20
5427_NAA25_P1P2_ENSG00000111300,NAA25
5428_NAA30_P1P2_ENSG00000139977,NAA30
5429_NAA35_P1P2_ENSG00000135040,NAA35
542_ARPC5L_P1_ENSG00000136950,ARPC5L
5430_NAA38_P1P2_ENSG00000183011,NAA38
5431_NAA40_P1P2_ENSG00000110583,NAA40
5432_NAA50_P1P2_ENSG00000121579,NAA50
5433_NAA60_P1P2_ENSG00000122390,NAA60
5434_NAAA_P1P2_ENSG00000138744,NAAA
5435_NAB1_P1P2_ENSG00000138386,NAB1
5436_NAB2_P1P2_ENSG00000166886,NAB2
5437_NABP1_P1P2_ENSG00000173559,NABP1
5438_NABP2_P2_ENSG00000139579,NABP2
5439_NABP2_P1_ENSG00000139579,NABP2
543_ARPC5L_P2_ENSG00000136950,ARPC5L
5440_NACA2_P1P2_ENSG00000253506,NACA2
5441_NACA_P1P2_ENSG00000196531,NACA
5442_NACC1_P1P2_ENSG00000160877,NACC1
5443_NACC2_P1P2_ENSG00000148411,NACC2
5444_NADK2_P1P2_ENSG00000152620,NADK2
5445_NADK_P1_ENSG00000008130,NADK
5446_NADK_P2_ENSG00000008130,NADK
5447_NADSYN1_P1P2_ENSG00000172890,NADSYN1
5448_NAE1_P1P2_ENSG00000159593,NAE1
5449_NAF1_P1P2_ENSG00000145414,NAF1
544_ARPC5_P1P2_ENSG00000162704,ARPC5
5450_NAGA_P1P2_ENSG00000198951,NAGA
5451_NAGK_P1P2_ENSG00000124357,NAGK
5452_NAGLU_P1P2_ENSG00000108784,NAGLU
5453_NAGPA_P1P2_ENSG00000103174,NAGPA
5454_NAIF1_P1P2_ENSG00000171169,NAIF1
5455_NAMPT_P1P2_ENSG00000105835,NAMPT
5456_NANOGNB_ENST00000382119.1_ENSG00000205857,NANOGNB
5457_NANOG_P1P2_ENSG00000111704,NANOG
5458_NANP_P1P2_ENSG00000170191,NANP
5459_NANS_P1P2_ENSG00000095380,NANS
545_ARPP19_P1P2_ENSG00000128989,ARPP19
5460_NAP1L1_P1P2_ENSG00000187109,NAP1L1
5461_NAP1L4_P1P2_ENSG00000205531,NAP1L4
5462_NAPA_P1P2_ENSG00000105402,NAPA
5463_NAPEPLD_P1P2_ENSG00000161048,NAPEPLD
5464_NAPG_P1P2_ENSG00000134265,NAPG
5465_CIAO3_P1P2_ENSG00000103245,CIAO3
5466_NARF_P1P2_ENSG00000141562,NARF
5467_NARS2_P1P2_ENSG00000137513,NARS2
5468_NARS_P1P2_ENSG00000134440,NARS
5469_NASP_P1P2_ENSG00000132780,NASP
546_ARRB1_P1P2_ENSG00000137486,ARRB1
5470_NAT10_P1P2_ENSG00000135372,NAT10
5471_NAT14_P1P2_ENSG00000090971,NAT14
5472_NAA80_P1P2_ENSG00000243477,NAA80
5473_NAT8L_P1P2_ENSG00000185818,NAT8L
5474_NAT9_P1P2_ENSG00000109065,NAT9
"5475_NAV1_ENST00000295624.6,ENST00000367296.4_ENSG00000134369",NAV1
5476_NBAS_P1P2_ENSG00000151779,NBAS
5477_NBEAL1_P1P2_ENSG00000144426,NBEAL1
5478_NBEAL2_P1_ENSG00000160796,NBEAL2
5479_NBEAL2_P2_ENSG00000160796,NBEAL2
547_ARRB2_P1P2_ENSG00000141480,ARRB2
5480_NBN_P1P2_ENSG00000104320,NBN
5481_NBPF12_P1P2_ENSG00000268043,NBPF12
5482_NBPF15_P1P2_ENSG00000266338,NBPF15
5483_NBPF1_P1P2_ENSG00000219481,NBPF1
5484_NBPF3_P1P2_ENSG00000142794,NBPF3
5485_NBR1_P1P2_ENSG00000188554,NBR1
5486_NCAM2_P1P2_ENSG00000154654,NCAM2
5487_NCAPD2_P1P2_ENSG00000010292,NCAPD2
5488_NCAPD3_P1P2_ENSG00000151503,NCAPD3
5489_NCAPG2_P1P2_ENSG00000146918,NCAPG2
548_ARRDC1_P1P2_ENSG00000197070,ARRDC1
5490_NCAPG_P1P2_ENSG00000109805,NCAPG
5491_NCAPH2_P1P2_ENSG00000025770,NCAPH2
5492_NCAPH_P1P2_ENSG00000121152,NCAPH
5493_NCBP1_P1P2_ENSG00000136937,NCBP1
5494_NCBP2_P1P2_ENSG00000114503,NCBP2
5495_NCDN_P1P2_ENSG00000020129,NCDN
5496_NCK1_P1P2_ENSG00000158092,NCK1
5497_NCK2_P1P2_ENSG00000071051,NCK2
5498_NCKAP1L_P1P2_ENSG00000123338,NCKAP1L
5499_NCKAP1_P1P2_ENSG00000061676,NCKAP1
549_ARRDC2_P2_ENSG00000105643,ARRDC2
54_ABI2_P1P2_ENSG00000138443,ABI2
5500_NCKAP5L_P1P2_ENSG00000167566,NCKAP5L
5501_NCKIPSD_P1P2_ENSG00000213672,NCKIPSD
5502_NCLN_P1P2_ENSG00000125912,NCLN
5503_NCL_P2_ENSG00000115053,NCL
5504_NCL_P1_ENSG00000115053,NCL
5505_NCOA1_P1P2_ENSG00000084676,NCOA1
5506_NCOA2_P1P2_ENSG00000140396,NCOA2
5507_NCOA3_P1P2_ENSG00000124151,NCOA3
5508_NCOA4_P1P2_ENSG00000266412,NCOA4
5509_NCOA5_P1P2_ENSG00000124160,NCOA5
550_ARRDC2_P1_ENSG00000105643,ARRDC2
5510_NCOA6_P1P2_ENSG00000198646,NCOA6
5511_NCOA7_P1P2_ENSG00000111912,NCOA7
5512_NCOR1_P1P2_ENSG00000141027,NCOR1
5513_NCOR2_ENST00000405201.1_ENSG00000196498,NCOR2
"5514_NCOR2_ENST00000356219.3,ENST00000397355.1,ENST00000404621.1,ENST00000429285.2_ENSG00000196498",NCOR2
5515_NCR3LG1_P1P2_ENSG00000188211,NCR3LG1
5516_NCS1_P1P2_ENSG00000107130,NCS1
5517_NCSTN_P1P2_ENSG00000162736,NCSTN
5518_NDC1_P1P2_ENSG00000058804,NDC1
5519_NDC80_P1P2_ENSG00000080986,NDC80
551_ARRDC3_P1P2_ENSG00000113369,ARRDC3
5520_NDE1_P1_ENSG00000072864,NDE1
5521_NDE1_P2_ENSG00000072864,NDE1
5522_NDEL1_P1P2_ENSG00000166579,NDEL1
5523_NDFIP1_P1P2_ENSG00000131507,NDFIP1
5524_NDFIP2_P1P2_ENSG00000102471,NDFIP2
5525_NDOR1_P1P2_ENSG00000188566,NDOR1
5526_NDRG2_P1P2_ENSG00000165795,NDRG2
5527_NDRG3_P1P2_ENSG00000101079,NDRG3
5528_NDST1_P1P2_ENSG00000070614,NDST1
5529_NDST2_P1P2_ENSG00000166507,NDST2
552_ARRDC4_P1P2_ENSG00000140450,ARRDC4
5530_NDUFA10_P1P2_ENSG00000130414,NDUFA10
5531_NDUFA11_P1P2_ENSG00000174886,NDUFA11
5532_NDUFA12_P1P2_ENSG00000184752,NDUFA12
5533_NDUFA13_P1P2_ENSG00000186010,NDUFA13
5534_NDUFA1_P1P2_ENSG00000125356,NDUFA1
5535_NDUFA2_P1P2_ENSG00000131495,NDUFA2
5536_NDUFA3_P1P2_ENSG00000170906,NDUFA3
5537_NDUFA4_P1P2_ENSG00000189043,NDUFA4
5538_NDUFA5_P1P2_ENSG00000128609,NDUFA5
5539_NDUFA6_P1P2_ENSG00000184983,NDUFA6
553_ARSK_P1P2_ENSG00000164291,ARSK
5540_NDUFA7_P1P2_ENSG00000267855,NDUFA7
5541_NDUFA8_P1P2_ENSG00000119421,NDUFA8
5542_NDUFA9_ENST00000266544.5_ENSG00000139180,NDUFA9
5543_NDUFAB1_P1P2_ENSG00000004779,NDUFAB1
5544_NDUFAF1_P1P2_ENSG00000137806,NDUFAF1
5545_NDUFAF2_P1P2_ENSG00000164182,NDUFAF2
5546_NDUFAF3_P1P2_ENSG00000178057,NDUFAF3
5547_NDUFAF4_P1P2_ENSG00000123545,NDUFAF4
5548_NDUFAF5_P1P2_ENSG00000101247,NDUFAF5
5549_NDUFAF6_P1P2_ENSG00000156170,NDUFAF6
554_ARV1_P1P2_ENSG00000173409,ARV1
5550_NDUFAF7_P1P2_ENSG00000003509,NDUFAF7
5551_NDUFB10_P1P2_ENSG00000140990,NDUFB10
5552_NDUFB11_P1P2_ENSG00000147123,NDUFB11
5553_NDUFB1_P1P2_ENSG00000183648,NDUFB1
5554_NDUFB2_P1P2_ENSG00000090266,NDUFB2
5555_NDUFB3_P1P2_ENSG00000119013,NDUFB3
5556_NDUFB4_P1P2_ENSG00000065518,NDUFB4
5557_NDUFB5_P1P2_ENSG00000136521,NDUFB5
5558_NDUFB6_P1P2_ENSG00000165264,NDUFB6
