perturbation,spearman_rho,target_gene
11067_non-targeting_non-targeting_non-targeting,0.11057142580435983,non-targeting
11178_non-targeting_non-targeting_non-targeting,0.11050458842829095,non-targeting
2556_EIF3L_P1P2_ENSG00000100129,0.10995861403975349,EIF3L
5482_NBPF15_P1P2_ENSG00000266338,0.10963007553166255,NBPF15
3050_FDPS_P1P2_ENSG00000160752,0.10928275099730256,FDPS
4360_KIAA1143_P1P2_ENSG00000163807,0.10907822386529581,KIAA1143
104_ACTB_P1P2_ENSG00000075624,0.10841861311872901,ACTB
1825_CPAMD8_ENST00000443236.1_ENSG00000160111,0.10802031436470534,CPAMD8
2104_DDX17_P1P2_ENSG00000100201,0.1078375993906802,DDX17
6256_PGD_P1P2_ENSG00000142657,0.10693629945488879,PGD
5023_MFN2_P2_ENSG00000116688,0.10677506904953227,MFN2
111_ACTR1B_P1P2_ENSG00000115073,0.10641239868536839,ACTR1B
3589_GTF3C6_P1P2_ENSG00000155115,0.10584238361589886,GTF3C6
9840_WDR74_P2_ENSG00000133316,0.10528096013570888,WDR74
11164_non-targeting_non-targeting_non-targeting,0.10497237303760754,non-targeting
6582_POTEI_ENST00000451531.2_ENSG00000196834,0.10350768052499494,POTEI
