Perturbation,Gene_Target,Axis_Score
1035_C1orf109_P1_ENSG00000116922,C1orf109,0.02060726
9410_TUBA3D_ENST00000321253.6_ENSG00000075886,TUBA3D,0.020465758
4280_KAT8_P2_ENSG00000103510,KAT8,0.020185474
2792_EXOSC5_P1P2_ENSG00000077348,EXOSC5,0.020076662
3378_GJA3_P1P2_ENSG00000121743,GJA3,0.020019872
8191_SMUG1_P1P2_ENSG00000123415,SMUG1,0.019982845
5400_MYO1H_ENST00000431443.2_ENSG00000174527,MYO1H,0.019939369
4593_LIN52_P1P2_ENSG00000205659,LIN52,0.019879987
2733_ESPN_P1_ENSG00000187017,ESPN,0.019857472
6559_POLR3E_P1P2_ENSG00000058600,POLR3E,0.019719033
760_BAP1_P1P2_ENSG00000163930,BAP1,0.019706264
6819_PRRC2A_P1P2_ENSG00000204469,PRRC2A,0.019697525
5821_NSA2_P1P2_ENSG00000164346,NSA2,0.019690078
3424_GMPPB_P1P2_ENSG00000173540,GMPPB,0.019667678
9942_YPEL1_P1P2_ENSG00000100027,YPEL1,0.019629348
8406_SRF_P1P2_ENSG00000112658,SRF,0.01960617
1737_COASY_P1P2_ENSG00000068120,COASY,0.019573087
452_ARFRP1_P1P2_ENSG00000101246,ARFRP1,0.01952131
8806_TEAD3_P1P2_ENSG00000007866,TEAD3,0.019520003
2553_EIF3I_P1P2_ENSG00000084623,EIF3I,0.019240301
9611_UQCRC1_P2_ENSG00000010256,UQCRC1,0.01923116
3588_GTF3C5_P1P2_ENSG00000148308,GTF3C5,0.019142726
9829_WDR55_P1P2_ENSG00000120314,WDR55,0.01912401
302_ANAPC11_P1P2_ENSG00000141552,ANAPC11,0.019042656
5763_NPB_P1P2_ENSG00000183979,NPB,0.019021234
2610_EMC1_P1P2_ENSG00000127463,EMC1,0.018950019
6686_PPP2R3C_P1P2_ENSG00000092020,PPP2R3C,0.018880555
88_ACOT12_P1P2_ENSG00000172497,ACOT12,0.018846342
34_ABCF1_P2_ENSG00000204574,ABCF1,0.018812966
6455_PLK4_P1P2_ENSG00000142731,PLK4,0.018655473
2782_EXOC5_P1P2_ENSG00000070367,EXOC5,0.018634234
3614_H2AFX_P1P2_ENSG00000188486,H2AFX,0.018628852
6511_POGZ_P1P2_ENSG00000143442,POGZ,0.018581845
9365_TSR1_P2_ENSG00000167721,TSR1,0.018573798
"10585_ZNF718_ENST00000510175.1,ENST00000511079.1,ENST00000513304.1,ENST00000513889.1_ENSG00000250312",ZNF718,0.018572513
7968_SLC16A5_P1P2_ENSG00000170190,SLC16A5,0.018506402
9741_VPS13D_P1P2_ENSG00000048707,VPS13D,0.018477801
5667_NHP2_P1P2_ENSG00000145912,NHP2,0.018396014
10701_ZNHIT3_P1P2_ENSG00000273611,ZNHIT3,0.018358463
4863_MAT2A_P1P2_ENSG00000168906,MAT2A,0.018326027
2788_EXOSC1_P1P2_ENSG00000171311,EXOSC1,0.018307537
5084_MIS18BP1_P1P2_ENSG00000129534,MIS18BP1,0.018238029
2361_DPPA2_P1P2_ENSG00000163530,DPPA2,0.01812678
2188_DHODH_P2_ENSG00000102967,DHODH,0.018061474
3788_HIST2H2BE_P1P2_ENSG00000184678,HIST2H2BE,0.017694676
10380_ZNF468_P1P2_ENSG00000204604,ZNF468,0.017633233
3828_HMGB1_P2_ENSG00000189403,HMGB1,0.017633125
5422_NAA10_P1P2_ENSG00000102030,NAA10,0.017628979
6720_PRDM10_P1P2_ENSG00000170325,PRDM10,0.017426357
9602_UPF3A_P1P2_ENSG00000169062,UPF3A,0.01729981
1332_CCNK_P2_ENSG00000090061,CCNK,0.017290063
6877_PSMD9_P1P2_ENSG00000110801,PSMD9,0.017258441
8678_TAMM41_P1P2_ENSG00000144559,TAMM41,0.017208593
2600_ELOVL1_P1P2_ENSG00000066322,ELOVL1,0.017121753
4951_MED28_P1P2_ENSG00000118579,MED28,0.017084768
7301_RHPN1_P1P2_ENSG00000158106,RHPN1,0.017038042
2074_DCTN2_P1P2_ENSG00000175203,DCTN2,0.01701921
9431_TULP1_P1P2_ENSG00000112041,TULP1,0.016553754
9709_VBP1_P1P2_ENSG00000155959,VBP1,0.016535545
4319_KDM2A_P1P2_ENSG00000173120,KDM2A,0.016532222
10463_ZNF574_P1_ENSG00000105732,ZNF574,0.016496997
4523_LAS1L_P1P2_ENSG00000001497,LAS1L,0.016406026
1533_CFDP1_P2_ENSG00000153774,CFDP1,0.016355757
2130_DDX54_P2_ENSG00000123064,DDX54,0.01633165
7069_RAD51D_P1P2_ENSG00000185379,RAD51D,0.016306793
10867_non-targeting_non-targeting_non-targeting,non-targeting,0.01618845
3760_HIST1H2BC_P1P2_ENSG00000180596,HIST1H2BC,0.016150486
5205_MRPL21_P1P2_ENSG00000197345,MRPL21,0.016124746
2612_EMC3_P1_ENSG00000125037,EMC3,0.016107729
7701_SCNM1_P1P2_ENSG00000163156,SCNM1,0.016063172
5267_MRPS6_P1P2_ENSG00000243927,MRPS6,0.015939368
6448_PLEKHN1_P1P2_ENSG00000187583,PLEKHN1,0.015917592
5489_NCAPG2_P1P2_ENSG00000146918,NCAPG2,0.015807569
5254_MRPS24_P1P2_ENSG00000062582,MRPS24,0.015746672
1340_CCP110_P1P2_ENSG00000103540,CCP110,0.015735772
8594_SUPT16H_P1P2_ENSG00000092201,SUPT16H,0.01568728
5950_OR1E2_ENST00000248384.1_ENSG00000127780,OR1E2,0.01568138
7831_SF3A1_P2_ENSG00000099995,SF3A1,0.015591115
11059_non-targeting_non-targeting_non-targeting,non-targeting,0.015583585
3284_GAR1_P1P2_ENSG00000109534,GAR1,0.015524545
2134_DDX5_P1P2_ENSG00000108654,DDX5,0.015504896
7655_SARNP_P1P2_ENSG00000205323,SARNP,0.015406857
6485_PNISR_P2_ENSG00000132424,PNISR,0.015395451
10753_non-targeting_non-targeting_non-targeting,non-targeting,0.015332027
3404_GLRX5_P1P2_ENSG00000182512,GLRX5,0.015325768
6621_PPIA_P1P2_ENSG00000196262,PPIA,0.015284673
1385_CDAN1_P1P2_ENSG00000140326,CDAN1,0.015176183
4995_METTL17_P1P2_ENSG00000165792,METTL17,0.015167393
4379_KIF18A_P1P2_ENSG00000121621,KIF18A,0.0151661765
10544_ZNF676_ENST00000397121.2_ENSG00000196109,ZNF676,0.01503056
5082_MIS12_P1P2_ENSG00000167842,MIS12,0.015003189
1614_CINP_P1P2_ENSG00000100865,CINP,0.014987943
6394_PKMYT1_P1P2_ENSG00000127564,PKMYT1,0.014985505
5743_NOMO3_P1P2_ENSG00000103226,NOMO3,0.014984386
3589_GTF3C6_P1P2_ENSG00000155115,GTF3C6,0.014919014
9550_UBTF_P1P2_ENSG00000108312,UBTF,0.014834211
6406_PLA2G10_ENST00000438167.3_ENSG00000069764,PLA2G10,0.014794871
9318_TRNP1_P1P2_ENSG00000253368,TRNP1,0.014742163
896_BRF1_P1P2_ENSG00000185024,BRF1,0.014666945
7724_SDHAF2_P1P2_ENSG00000167985,SDHAF2,0.014647477
6000_OTX1_P1P2_ENSG00000115507,OTX1,0.0144867515
6273_PHAX_P2_ENSG00000164902,PHAX,0.014462533
10135_ZMAT2_P2_ENSG00000146007,ZMAT2,0.014439812
9675_USP7_P1P2_ENSG00000187555,USP7,0.014435788
5811_NRF1_P1P2_ENSG00000106459,NRF1,0.014431968
10973_non-targeting_non-targeting_non-targeting,non-targeting,0.014399638
7514_RPS25_P1P2_ENSG00000118181,RPS25,0.014230799
6111_PCBP2_P1_ENSG00000197111,PCBP2,0.014207284
7488_RPP21_P1P2_ENSG00000241370,RPP21,0.014166037
4507_LAMTOR3_P1P2_ENSG00000109270,LAMTOR3,0.014122478
3260_GAK_P1P2_ENSG00000178950,GAK,0.014119289
6778_PRMT5_P2_ENSG00000100462,PRMT5,0.014088067
647_ATP2A2_P1P2_ENSG00000174437,ATP2A2,0.014043279
6770_PRKRIP1_P2_ENSG00000128563,PRKRIP1,0.013922263
2350_DPH6_P1P2_ENSG00000134146,DPH6,0.013909893
267_ALG1L_ENST00000340333.3_ENSG00000189366,ALG1L,0.013777258
11251_non-targeting_non-targeting_non-targeting,non-targeting,0.013757755
6317_PI4KA_P1P2_ENSG00000241973,PI4KA,0.01373957
4394_KIF4A_P1P2_ENSG00000090889,KIF4A,0.013724741
9429_TUBGCP6_P1P2_ENSG00000128159,TUBGCP6,0.013702658
10895_non-targeting_non-targeting_non-targeting,non-targeting,0.013672542
7750_SEC61A1_P2_ENSG00000058262,SEC61A1,0.013648311
7727_SDHC_P1P2_ENSG00000143252,SDHC,0.013610159
4941_MED19_P1P2_ENSG00000156603,MED19,0.0135651715
5960_OR7A17_ENST00000327462.2_ENSG00000185385,OR7A17,0.01355137
7272_RGPD6_ENST00000329516.3_ENSG00000183054,RGPD6,0.013480969
5985_OSGEP_P1P2_ENSG00000092094,OSGEP,0.01347066
6149_PC_P1P2_ENSG00000173599,PC,0.013470496
1510_CEP68_P1P2_ENSG00000011523,CEP68,0.013469878
7937_SKA1_P1P2_ENSG00000154839,SKA1,0.0133419605
3641_HAUS7_P2_ENSG00000213397,HAUS7,0.013221852
10858_non-targeting_non-targeting_non-targeting,non-targeting,0.013203366
1786_COPS8_P1P2_ENSG00000198612,COPS8,0.013168067
6700_PPP6C_P1P2_ENSG00000119414,PPP6C,0.013111232
"891_BRD4_ENST00000263377.2,ENST00000371835.4_ENSG00000141867",BRD4,0.013052572
8464_SSX4_ENST00000376886.2_ENSG00000268009,SSX4,0.013052171
6280_PHF12_P1P2_ENSG00000109118,PHF12,0.013049113
8218_SNRNP27_P1P2_ENSG00000124380,SNRNP27,0.0129598575
3460_GOLGA6L1_ENST00000560659.2_ENSG00000273976,GOLGA6L1,0.012932337
2608_ELP6_P1P2_ENSG00000163832,ELP6,0.012815218
2784_EXOC7_P1P2_ENSG00000182473,EXOC7,0.012785686
10041_ZCRB1_P1P2_ENSG00000139168,ZCRB1,0.012749912
9362_TSPYL5_P1P2_ENSG00000180543,TSPYL5,0.012696849
11145_non-targeting_non-targeting_non-targeting,non-targeting,0.012683807
9792_WBP1L_P1P2_ENSG00000166272,WBP1L,0.012674717
5834_NSUN4_P1P2_ENSG00000117481,NSUN4,0.012659147
10845_non-targeting_non-targeting_non-targeting,non-targeting,0.012616774
8389_SPTSSA_P1P2_ENSG00000165389,SPTSSA,0.012585065
8661_TAF1_P1P2_ENSG00000147133,TAF1,0.012509267
5477_NBEAL1_P1P2_ENSG00000144426,NBEAL1,0.012483696
5499_NCKAP1_P1P2_ENSG00000061676,NCKAP1,0.01241891
8844_TFDP1_P1P2_ENSG00000198176,TFDP1,0.012375226
5190_MRGBP_P1P2_ENSG00000101189,MRGBP,0.01236018
2008_CYP4F11_P1P2_ENSG00000171903,CYP4F11,0.012326379
2582_ELAC2_P1P2_ENSG00000006744,ELAC2,0.012309435
1895_CSH2_P2_ENSG00000213218,CSH2,0.012292024
1775_COPG1_P2_ENSG00000181789,COPG1,0.012278845
7690_SCD_P1P2_ENSG00000099194,SCD,0.0122473845
8267_SOD2_P1P2_ENSG00000112096,SOD2,0.012207542
110_ACTR1A_P1P2_ENSG00000138107,ACTR1A,0.012178809
11179_non-targeting_non-targeting_non-targeting,non-targeting,0.012176177
4000_HYOU1_P1P2_ENSG00000149428,HYOU1,0.0121742245
6604_PPA2_P1P2_ENSG00000138777,PPA2,0.011830449
6769_PRKRA_P1P2_ENSG00000180228,PRKRA,0.011816783
9493_UBC_P1P2_ENSG00000150991,UBC,0.0118046915
2790_EXOSC3_P1P2_ENSG00000107371,EXOSC3,0.011704476
2925_FAM50A_P1P2_ENSG00000071859,FAM50A,0.011529463
10992_non-targeting_non-targeting_non-targeting,non-targeting,0.0115185
10738_ZWINT_P1P2_ENSG00000122952,ZWINT,0.011460301
6395_PKM_P2_ENSG00000067225,PKM,0.011342698
1874_CRKL_P1P2_ENSG00000099942,CRKL,0.011342545
8325_SPATA5L1_P1P2_ENSG00000171763,SPATA5L1,0.0113332495
4932_MED12_P1P2_ENSG00000184634,MED12,0.011306225
8432_SRSF2_P1P2_ENSG00000161547,SRSF2,0.011188668
11237_non-targeting_non-targeting_non-targeting,non-targeting,0.011126611
8942_TKT_P1_ENSG00000163931,TKT,0.011122856
9117_TMX2_P1P2_ENSG00000213593,TMX2,0.011039044
4478_KRT8_P1_ENSG00000170421,KRT8,0.010944916
3548_GSDMA_P1P2_ENSG00000167914,GSDMA,0.010819123
6709_PPY_P1P2_ENSG00000108849,PPY,0.01080657
1029_C1D_P1P2_ENSG00000197223,C1D,0.010740583
7816_SETD2_P1P2_ENSG00000181555,SETD2,0.010726934
1924_CTBP2_P1P2_ENSG00000175029,CTBP2,0.010677515
5123_MMGT1_P1P2_ENSG00000169446,MMGT1,0.010654383
5144_MOG_P1P2_ENSG00000204655,MOG,0.010625529
785_BCAR1_P1_ENSG00000050820,BCAR1,0.0106235845
7050_RABGGTA_P1P2_ENSG00000100949,RABGGTA,0.010409068
8666_TAF5_P1P2_ENSG00000148835,TAF5,0.010386644
5990_OSTC_P1P2_ENSG00000198856,OSTC,0.01036391
115_ACTR3_P1P2_ENSG00000115091,ACTR3,0.010326052
3403_GLRX3_P1P2_ENSG00000108010,GLRX3,0.010324296
7335_RNF103_P1P2_ENSG00000239305,RNF103,0.01029687
3762_HIST1H2BE_ENST00000356530.3_ENSG00000274290,HIST1H2BE,0.010294991
8605_SURF6_P1P2_ENSG00000148296,SURF6,0.01029329
5023_MFN2_P2_ENSG00000116688,MFN2,0.010290442
11070_non-targeting_non-targeting_non-targeting,non-targeting,0.0102279615
2190_DHPS_P1P2_ENSG00000095059,DHPS,0.010159829
1441_CDK7_P1P2_ENSG00000134058,CDK7,0.0101512605
1146_CACNB3_P2_ENSG00000167535,CACNB3,0.010112286
5983_OSBP_P1P2_ENSG00000110048,OSBP,0.010034514
2275_DNAJA1_P2_ENSG00000086061,DNAJA1,0.0100088585
118_ACTR8_P1P2_ENSG00000113812,ACTR8,0.009958076
10165_ZNF133_P1P2_ENSG00000125846,ZNF133,0.00994471
2334_DOLK_P1P2_ENSG00000175283,DOLK,0.009923364
4205_ISCA2_P1P2_ENSG00000165898,ISCA2,0.009886524
2260_DMRTA2_P1P2_ENSG00000142700,DMRTA2,0.009834783
6678_PPP2CA_P1P2_ENSG00000113575,PPP2CA,0.009826373
9638_USP19_P1P2_ENSG00000172046,USP19,0.009825657
7909_SIGLEC14_P1P2_ENSG00000254415,SIGLEC14,0.009821243
1418_CDCA8_P1P2_ENSG00000134690,CDCA8,0.009770596
9159_TOE1_P1P2_ENSG00000132773,TOE1,0.009738035
9571_UFM1_P1P2_ENSG00000120686,UFM1,0.00973132
6928_PTPN23_P1P2_ENSG00000076201,PTPN23,0.009723376
8994_TMEM127_P1P2_ENSG00000135956,TMEM127,0.009698197
84_ACIN1_P1_ENSG00000100813,ACIN1,0.009687563
5482_NBPF15_P1P2_ENSG00000266338,NBPF15,0.009639474
"10531_ZNF658_ENST00000377626.3,ENST00000602553.1_ENSG00000274349",ZNF658,0.009618412
7055_RAC1_P1P2_ENSG00000136238,RAC1,0.00961153
4484_KTI12_P1P2_ENSG00000198841,KTI12,0.009602776
6854_PSMB6_P2_ENSG00000142507,PSMB6,0.009584029
6884_PSMG2_P1P2_ENSG00000128789,PSMG2,0.009503549
10464_ZNF574_P2_ENSG00000105732,ZNF574,0.009494834
6922_PTPMT1_P1P2_ENSG00000110536,PTPMT1,0.009420624
537_ARPC3_P1_ENSG00000111229,ARPC3,0.009399473
6564_POLR3K_P1P2_ENSG00000161980,POLR3K,0.009358425
11287_non-targeting_non-targeting_non-targeting,non-targeting,0.009317789
1493_CENPW_P1P2_ENSG00000203760,CENPW,0.009314408
5261_MRPS31_P1P2_ENSG00000102738,MRPS31,0.00927278
7903_SHQ1_P1P2_ENSG00000144736,SHQ1,0.009247329
2075_DCTN3_P1P2_ENSG00000137100,DCTN3,0.009198955
5469_NASP_P1P2_ENSG00000132780,NASP,0.00918782
2471_ECT2_P1P2_ENSG00000114346,ECT2,0.009078394
4276_KAT5_P1P2_ENSG00000172977,KAT5,0.009071823
457_ARHGAP11B_P1P2_ENSG00000284906,ARHGAP11B,0.009069967
430_AQP7_P1P2_ENSG00000165269,AQP7,0.009047685
4904_MCM7_P1P2_ENSG00000166508,MCM7,0.009043256
11320_non-targeting_non-targeting_non-targeting,non-targeting,0.008997525
1228_CBX1_P1P2_ENSG00000108468,CBX1,0.008948907
2010_CYS1_P1P2_ENSG00000205795,CYS1,0.008918908
1022_C19orf53_P1P2_ENSG00000104979,C19orf53,0.008910114
4405_KLC2_P1P2_ENSG00000174996,KLC2,0.008906605
9840_WDR74_P2_ENSG00000133316,WDR74,0.008905473
8906_TIGD1_P1P2_ENSG00000221944,TIGD1,0.008875526
6556_POLR3B_P1P2_ENSG00000013503,POLR3B,0.008870427
4661_LRRC37A3_P1P2_ENSG00000176809,LRRC37A3,0.00882312
11106_non-targeting_non-targeting_non-targeting,non-targeting,0.008775682
1321_CCND1_P2_ENSG00000110092,CCND1,0.008772104
9408_TUBA1B_P1P2_ENSG00000123416,TUBA1B,0.008769739
8659_TAF1D_P2_ENSG00000166012,TAF1D,0.008729376
6002_OVCA2_P1P2_ENSG00000262664,OVCA2,0.008717718
1516_CEP85_P1P2_ENSG00000130695,CEP85,0.008679837
4473_KRT10_P2_ENSG00000186395,KRT10,0.008658253
2774_EWSR1_P1P2_ENSG00000182944,EWSR1,0.008648438
9151_TNPO3_P1P2_ENSG00000064419,TNPO3,0.00864777
875_BOP1_P2_ENSG00000261236,BOP1,0.008643537
2529_EIF1_P1P2_ENSG00000173812,EIF1,0.008638851
11085_non-targeting_non-targeting_non-targeting,non-targeting,0.008632473
3053_FDXR_P1P2_ENSG00000161513,FDXR,0.008625703
11225_non-targeting_non-targeting_non-targeting,non-targeting,0.008609429
997_C16orf86_P1P2_ENSG00000159761,C16orf86,0.008600708
5738_NOL9_P1P2_ENSG00000162408,NOL9,0.008561664
8717_TBC1D28_ENST00000345096.4_ENSG00000189375,TBC1D28,0.008496662
5861_NUDC_P1P2_ENSG00000090273,NUDC,0.008469867
6499_PNPT1_P1P2_ENSG00000138035,PNPT1,0.008439451
1487_CENPN_P1P2_ENSG00000166451,CENPN,0.008432735
4700_LST1_P1_ENSG00000204482,LST1,0.008381158
268_ALG1_P1P2_ENSG00000033011,ALG1,0.008376982
4907_MCMBP_P1P2_ENSG00000197771,MCMBP,0.008327974
5665_NHLRC2_P1P2_ENSG00000196865,NHLRC2,0.008309436
9422_TUBD1_P1P2_ENSG00000108423,TUBD1,0.008305091
2155_DENR_P1P2_ENSG00000139726,DENR,0.008287377
9424_TUBG1_P1P2_ENSG00000131462,TUBG1,0.008280418
11310_non-targeting_non-targeting_non-targeting,non-targeting,0.008276595
10823_non-targeting_non-targeting_non-targeting,non-targeting,0.008216059
5462_NAPA_P1P2_ENSG00000105402,NAPA,0.008214414
5953_OR2T5_ENST00000366473.2_ENSG00000203661,OR2T5,0.008161893
9946_YTHDC1_P1P2_ENSG00000083896,YTHDC1,0.008153995
2489_EEF2_P2_ENSG00000167658,EEF2,0.0081482055
5487_NCAPD2_P1P2_ENSG00000010292,NCAPD2,0.008147014
2338_DPAGT1_P1P2_ENSG00000172269,DPAGT1,0.008102707
10818_non-targeting_non-targeting_non-targeting,non-targeting,0.008072781
4463_KPNA6_P1P2_ENSG00000025800,KPNA6,0.008024442
4594_LIN54_P2_ENSG00000189308,LIN54,0.008023828
5624_NFATC2IP_P1P2_ENSG00000176953,NFATC2IP,0.007975916
6654_PPP1R12A_P1P2_ENSG00000058272,PPP1R12A,0.00790739
8927_TIMM9_P1P2_ENSG00000100575,TIMM9,0.007840789
11013_non-targeting_non-targeting_non-targeting,non-targeting,0.007785791
761_BARD1_P1P2_ENSG00000138376,BARD1,0.0077586393
3451_GNPNAT1_P1P2_ENSG00000100522,GNPNAT1,0.007754687
1794_COQ5_P1P2_ENSG00000110871,COQ5,0.0077181547
3944_HS6ST1_P1P2_ENSG00000136720,HS6ST1,0.0076645524
3784_HIST2H2AA3_ENST00000369161.3_ENSG00000203812,HIST2H2AA3,0.007629008
8338_SPDL1_P1P2_ENSG00000040275,SPDL1,0.007562998
1712_CNN2_P1P2_ENSG00000064666,CNN2,0.0075589153
5098_MKRN1_P1P2_ENSG00000133606,MKRN1,0.007497178
3132_FNTB_P1P2_ENSG00000257365,FNTB,0.0074947574
6896_PTBP1_P1P2_ENSG00000011304,PTBP1,0.0074251126
5083_MIS18A_P1P2_ENSG00000159055,MIS18A,0.0074123545
7948_SKP2_P1P2_ENSG00000145604,SKP2,0.007410587
9958_YY1_P1P2_ENSG00000100811,YY1,0.0073672887
11231_non-targeting_non-targeting_non-targeting,non-targeting,0.0073145772
5909_NVL_P1P2_ENSG00000143748,NVL,0.007213672
6481_PMPCB_P2_ENSG00000105819,PMPCB,0.007211906
2058_DCAF6_P1P2_ENSG00000143164,DCAF6,0.0071320487
6988_QRSL1_P1P2_ENSG00000130348,QRSL1,0.007129056
3229_FXN_P1P2_ENSG00000165060,FXN,0.0070733195
5290_MSRB1_P1P2_ENSG00000198736,MSRB1,0.0070399577
9477_UBA1_P2_ENSG00000130985,UBA1,0.006945334
10897_non-targeting_non-targeting_non-targeting,non-targeting,0.006922493
1481_CENPH_P1P2_ENSG00000153044,CENPH,0.0069100503
1586_CHMP4B_P1P2_ENSG00000101421,CHMP4B,0.0068958066
6237_PFDN1_P1P2_ENSG00000113068,PFDN1,0.0068330667
6488_PNKP_P1P2_ENSG00000039650,PNKP,0.0066501927
5488_NCAPD3_P1P2_ENSG00000151503,NCAPD3,0.006632183
1004_C17orf58_P1P2_ENSG00000186665,C17orf58,0.006590164
5968_ORC4_P1P2_ENSG00000115947,ORC4,0.0065476955
10201_ZNF207_P2_ENSG00000010244,ZNF207,0.006523214
11055_non-targeting_non-targeting_non-targeting,non-targeting,0.0065040914
3337_GEMIN6_P1P2_ENSG00000152147,GEMIN6,0.006489599
1877_CRLS1_P1P2_ENSG00000088766,CRLS1,0.006484162
10139_ZMAT5_P1P2_ENSG00000100319,ZMAT5,0.006474717
8058_SLC35G6_ENST00000412468.2_ENSG00000259224,SLC35G6,0.006421368
4089_IK_P2_ENSG00000113141,IK,0.0064203143
3874_HNRNPM_P2_ENSG00000099783,HNRNPM,0.006418287
3875_HNRNPR_P1P2_ENSG00000125944,HNRNPR,0.006411511
7472_RPL3_P1P2_ENSG00000100316,RPL3,0.0063969465
11067_non-targeting_non-targeting_non-targeting,non-targeting,0.0062982063
3789_HIST2H2BF_P1P2_ENSG00000203814,HIST2H2BF,0.0062907217
3769_HIST1H2BM_P1P2_ENSG00000273703,HIST1H2BM,0.0062861554
1844_CPSF6_P1P2_ENSG00000111605,CPSF6,0.0062637427
935_BUB1_P1P2_ENSG00000169679,BUB1,0.006102174
8430_SRSF11_P2_ENSG00000116754,SRSF11,0.0060918923
4976_MEPCE_P1P2_ENSG00000146834,MEPCE,0.006051795
8336_SPCS3_P2_ENSG00000129128,SPCS3,0.0060361857
1927_CTCF_P1P2_ENSG00000102974,CTCF,0.005932094
11220_non-targeting_non-targeting_non-targeting,non-targeting,0.0058868336
2_AAAS_P1P2_ENSG00000094914,AAAS,0.0058584404
5080_MIPEP_P1P2_ENSG00000027001,MIPEP,0.0058157505
376_AP2M1_P2_ENSG00000161203,AP2M1,0.0058062635
2088_DDB1_P2_ENSG00000167986,DDB1,0.0057958225
1398_CDC37_P1P2_ENSG00000105401,CDC37,0.005791346
11248_non-targeting_non-targeting_non-targeting,non-targeting,0.005743831
1151_CADM4_P1P2_ENSG00000105767,CADM4,0.005726908
6680_PPP2R1A_P2_ENSG00000105568,PPP2R1A,0.0056986217
10881_non-targeting_non-targeting_non-targeting,non-targeting,0.0056869406
6026_PABPN1_P1P2_ENSG00000100836,PABPN1,0.0056696823
5752_NOS1AP_P1P2_ENSG00000198929,NOS1AP,0.0056670597
3358_GGPS1_P1P2_ENSG00000152904,GGPS1,0.00562402
8165_SMG1_P1P2_ENSG00000157106,SMG1,0.005589155
7331_RNASEH2C_P1P2_ENSG00000172922,RNASEH2C,0.0055380263
8217_SNRNP25_P1P2_ENSG00000161981,SNRNP25,0.0055086697
1221_CBLL1_P1P2_ENSG00000105879,CBLL1,0.0054891994
9921_YBX1_P1P2_ENSG00000065978,YBX1,0.0054839705
10405_ZNF506_P1P2_ENSG00000081665,ZNF506,0.005479588
3626_HAMP_P1P2_ENSG00000105697,HAMP,0.005452427
9110_TMSB10_P1P2_ENSG00000034510,TMSB10,0.005406514
440_ARF4_P1P2_ENSG00000168374,ARF4,0.0053975084
9828_WDR54_P1P2_ENSG00000005448,WDR54,0.0053673727
3636_HAUS3_P1P2_ENSG00000214367,HAUS3,0.005365809
"9279_TRIM49C_ENST00000432771.1,ENST00000448984.1_ENSG00000204449",TRIM49C,0.0053254785
8943_TLCD1_P1P2_ENSG00000160606,TLCD1,0.0052569
1380_CD8B_P1P2_ENSG00000172116,CD8B,0.0052565723
8798_TDGF1_P1P2_ENSG00000241186,TDGF1,0.0052286987
1389_CDC16_P1P2_ENSG00000130177,CDC16,0.0051931343
2005_CYP2A13_P1P2_ENSG00000197838,CYP2A13,0.0051761777
8963_TMA16_P1P2_ENSG00000198498,TMA16,0.005168224
8948_TLN1_P1P2_ENSG00000137076,TLN1,0.005141656
1147_CACNB3_P1_ENSG00000167535,CACNB3,0.0051188413
9655_USP39_P2_ENSG00000168883,USP39,0.0050652255
5955_OR4K1_ENST00000285600.4_ENSG00000155249,OR4K1,0.005040525
11150_non-targeting_non-targeting_non-targeting,non-targeting,0.0050400677
1659_CLK2_P1P2_ENSG00000176444,CLK2,0.004998633
6869_PSMD1_P1P2_ENSG00000173692,PSMD1,0.004952169
2348_DPH3_P1P2_ENSG00000154813,DPH3,0.0049410206
6603_PPA1_P1P2_ENSG00000180817,PPA1,0.004930208
6453_PLK1_P1P2_ENSG00000166851,PLK1,0.0049268915
1587_CHMP5_P1P2_ENSG00000086065,CHMP5,0.004921488
5481_NBPF12_P1P2_ENSG00000268043,NBPF12,0.0048897136
6128_PCID2_P2_ENSG00000126226,PCID2,0.0048637483
5936_OLFML3_P1P2_ENSG00000116774,OLFML3,0.0048506064
10954_non-targeting_non-targeting_non-targeting,non-targeting,0.004835023
4795_MANF_P1P2_ENSG00000145050,MANF,0.0047967215
11171_non-targeting_non-targeting_non-targeting,non-targeting,0.004794404
4380_KIF18B_P1P2_ENSG00000186185,KIF18B,0.004785984
10094_ZFP69B_P1P2_ENSG00000187801,ZFP69B,0.004731861
5126_MMS19_P1P2_ENSG00000155229,MMS19,0.004729682
8498_STAT5A_P1P2_ENSG00000126561,STAT5A,0.004719073
9423_TUBE1_P1P2_ENSG00000074935,TUBE1,0.004694568
1475_CENPA_P2_ENSG00000115163,CENPA,0.0046862382
1136_C9orf78_P1P2_ENSG00000136819,C9orf78,0.0046759676
4001_HYPK_P1P2_ENSG00000242028,HYPK,0.004625054
7975_SLC1A5_P2_ENSG00000105281,SLC1A5,0.0046074246
1961_CUL2_P1P2_ENSG00000108094,CUL2,0.004577072
1793_COQ4_P1P2_ENSG00000167113,COQ4,0.0045654764
5491_NCAPH2_P1P2_ENSG00000025770,NCAPH2,0.0045465743
10894_non-targeting_non-targeting_non-targeting,non-targeting,0.0045194845
7779_SEPHS2_P1P2_ENSG00000179918,SEPHS2,0.0044510867
8716_TBC1D28_ENST00000405044.1_ENSG00000189375,TBC1D28,0.00443708
10880_non-targeting_non-targeting_non-targeting,non-targeting,0.0043915333
10857_non-targeting_non-targeting_non-targeting,non-targeting,0.004351987
5531_NDUFA11_P1P2_ENSG00000174886,NDUFA11,0.004321478
9481_UBA52_P2_ENSG00000221983,UBA52,0.0043159532
