Perturbation,Gene_Target,Axis_Score
3577_GTF2H4_P1P2_ENSG00000213780,GTF2H4,0.052987225
5417_N4BP1_P1P2_ENSG00000102921,N4BP1,0.05290085
7256_COP1_P1P2_ENSG00000143207,COP1,0.052792966
5747_NOP16_P1P2_ENSG00000048162,NOP16,0.052770484
2048_DCAF10_P1P2_ENSG00000122741,DCAF10,0.05276641
7942_MTREX_P1P2_ENSG00000039123,MTREX,0.052656397
946_C10orf88_P1P2_ENSG00000119965,C10orf88,0.05261018
7901_SHPK_P1P2_ENSG00000197417,SHPK,0.052606154
182_AGBL5_P1_ENSG00000084693,AGBL5,0.05258045
7533_RPS6KB2_P1P2_ENSG00000175634,RPS6KB2,0.052521706
8161_SMC6_P1P2_ENSG00000163029,SMC6,0.052480686
8552_STX18_P1P2_ENSG00000168818,STX18,0.052450016
1470_CEBPZ_P1P2_ENSG00000115816,CEBPZ,0.052412655
10676_ZNF84_P1P2_ENSG00000198040,ZNF84,0.052307885
6327_PIEZO1_P1P2_ENSG00000103335,PIEZO1,0.052303612
4631_LPCAT2_P1P2_ENSG00000087253,LPCAT2,0.052237295
4624_LONP1_P1P2_ENSG00000196365,LONP1,0.05222479
8401_SREBF1_P1_ENSG00000072310,SREBF1,0.05216332
2635_ENDOD1_P1P2_ENSG00000149218,ENDOD1,0.05214002
2309_DNASE2_P1P2_ENSG00000105612,DNASE2,0.0520363
6545_POLR2E_P2_ENSG00000099817,POLR2E,0.051998023
2251_DMAP1_P1P2_ENSG00000178028,DMAP1,0.05181597
5493_NCBP1_P1P2_ENSG00000136937,NCBP1,0.051747542
8656_TAF1A_P1P2_ENSG00000143498,TAF1A,0.05167846
2678_EPRS_P1P2_ENSG00000136628,EPRS,0.051644184
6313_PHYH_P1P2_ENSG00000107537,PHYH,0.051475048
6615_PPDPF_P1P2_ENSG00000125534,PPDPF,0.05143166
9435_TUT1_P1_ENSG00000149016,TUT1,0.051431216
1391_CDC23_P1P2_ENSG00000094880,CDC23,0.051375657
4371_KIAA1958_P1P2_ENSG00000165185,KIAA1958,0.051363956
534_ARPC1B_P1P2_ENSG00000130429,ARPC1B,0.05135428
118_ACTR8_P1P2_ENSG00000113812,ACTR8,0.05123744
3087_FIS1_P1_ENSG00000214253,FIS1,0.05121862
8916_TIMM13_P1P2_ENSG00000099800,TIMM13,0.0511852
192_AGPAT1_P1_ENSG00000204310,AGPAT1,0.05114401
7433_RPL11_P1P2_ENSG00000142676,RPL11,0.051142324
1779_COPS3_P1P2_ENSG00000141030,COPS3,0.051070727
10345_ZNF41_P1P2_ENSG00000147124,ZNF41,0.05093122
323_ANKRA2_P1P2_ENSG00000164331,ANKRA2,0.05091951
731_B3GNTL1_P1_ENSG00000175711,B3GNTL1,0.050876502
9324_TRPM7_P1P2_ENSG00000092439,TRPM7,0.050832454
1245_CCDC115_P1P2_ENSG00000136710,CCDC115,0.050821457
6026_PABPN1_P1P2_ENSG00000100836,PABPN1,0.05081002
9716_VDAC3_P1P2_ENSG00000078668,VDAC3,0.05072894
4532_LCLAT1_P1P2_ENSG00000172954,LCLAT1,0.05071339
6521_POLE2_P1P2_ENSG00000100479,POLE2,0.050599903
7467_RPL37A_P1P2_ENSG00000197756,RPL37A,0.05055061
1223_CBL_P1P2_ENSG00000110395,CBL,0.050530512
9428_TUBGCP5_P1P2_ENSG00000275835,TUBGCP5,0.050504755
1745_COG6_P1P2_ENSG00000133103,COG6,0.05048393
7449_RPL23A_P1P2_ENSG00000198242,RPL23A,0.050354578
4414_KLF16_P1P2_ENSG00000129911,KLF16,0.050328627
629_ATIC_P1P2_ENSG00000138363,ATIC,0.050316367
7279_RGS20_P1_ENSG00000147509,RGS20,0.050288826
7729_SDR39U1_P1P2_ENSG00000100445,SDR39U1,0.050241493
2339_DPCD_P1P2_ENSG00000166171,DPCD,0.050183147
5212_MRPL30_P2_ENSG00000185414,MRPL30,0.05017099
4693_LSM4_P1P2_ENSG00000130520,LSM4,0.050157983
10687_ZNF883_P1P2_ENSG00000285447,ZNF883,0.05015253
10923_non-targeting_non-targeting_non-targeting,non-targeting,0.050071128
10114_ZGPAT_P1P2_ENSG00000197114,ZGPAT,0.0500573
3246_GAB2_P1P2_ENSG00000033327,GAB2,0.050055865
9256_TRERF1_P1P2_ENSG00000124496,TRERF1,0.050042883
1918_CSTF3_P1P2_ENSG00000176102,CSTF3,0.050020326
4933_MED13L_P1P2_ENSG00000123066,MED13L,0.05000328
5673_NIP7_P1P2_ENSG00000132603,NIP7,0.049913295
6547_POLR2F_P1P2_ENSG00000100142,POLR2F,0.049885128
1002_C17orf49_P2_ENSG00000258315,C17orf49,0.04987519
"1422_CDK11B_ENST00000317673.7,ENST00000340677.5,ENST00000407249.3_ENSG00000248333",CDK11B,0.04985975
799_BCL2L12_P1P2_ENSG00000126453,BCL2L12,0.04982251
4206_ISCU_P1P2_ENSG00000136003,ISCU,0.049768865
204_AHCY_P1P2_ENSG00000101444,AHCY,0.04974326
7602_RUNX2_P1_ENSG00000124813,RUNX2,0.049735915
8275_SORT1_P1P2_ENSG00000134243,SORT1,0.049658753
7203_RCCD1_P2_ENSG00000166965,RCCD1,0.04960263
176_AFG3L2_P1P2_ENSG00000141385,AFG3L2,0.049595498
4857_MARS_P1P2_ENSG00000166986,MARS,0.049571477
3479_GOSR2_P1P2_ENSG00000108433,GOSR2,0.049559776
1677_CLSPN_P1P2_ENSG00000092853,CLSPN,0.04943459
5732_NOL10_P1P2_ENSG00000115761,NOL10,0.049250893
9212_TPRKB_P1P2_ENSG00000144034,TPRKB,0.04921326
5107_MLF2_P1P2_ENSG00000089693,MLF2,0.049190685
9042_TMEM214_P1P2_ENSG00000119777,TMEM214,0.049182758
8668_TAF6_P1P2_ENSG00000106290,TAF6,0.049173918
8618_SYF2_P1P2_ENSG00000117614,SYF2,0.049122795
4004_IARS_P1P2_ENSG00000196305,IARS,0.048992217
100_ACSL3_P1P2_ENSG00000123983,ACSL3,0.048987024
8351_SPG7_P1P2_ENSG00000197912,SPG7,0.048959512
6912_PTGR2_P1P2_ENSG00000140043,PTGR2,0.048932925
7830_SF3A1_P1_ENSG00000099995,SF3A1,0.048891943
6769_PRKRA_P1P2_ENSG00000180228,PRKRA,0.04888456
4497_LAGE3_P1P2_ENSG00000196976,LAGE3,0.048883233
4274_KAT2A_P1P2_ENSG00000108773,KAT2A,0.048873734
670_ATP6AP1_P1P2_ENSG00000071553,ATP6AP1,0.048825663
0_A1BG_P1_ENSG00000121410,A1BG,0.04878998
5241_MRPS10_P1P2_ENSG00000048544,MRPS10,0.04878453
2482_EEF1A1_P1P2_ENSG00000156508,EEF1A1,0.048740577
5485_NBR1_P1P2_ENSG00000188554,NBR1,0.04870268
3872_HNRNPL_P1_ENSG00000104824,HNRNPL,0.04848704
2077_DCTN5_P1P2_ENSG00000166847,DCTN5,0.048467595
876_BORA_P1P2_ENSG00000136122,BORA,0.048453107
2918_FAM32A_P1P2_ENSG00000105058,FAM32A,0.048449364
1268_CCDC174_P1P2_ENSG00000154781,CCDC174,0.048388295
9174_TOP1_P1P2_ENSG00000198900,TOP1,0.048356622
6044_PAK1_ENST00000356341.3_ENSG00000149269,PAK1,0.048356555
2313_DNM2_P1P2_ENSG00000079805,DNM2,0.048326332
8288_SOX2_P1P2_ENSG00000181449,SOX2,0.04830515
6110_PCBP1_P1P2_ENSG00000169564,PCBP1,0.04829197
4329_KDM5C_P1P2_ENSG00000126012,KDM5C,0.048266985
7521_RPS29_P1_ENSG00000213741,RPS29,0.04826583
9938_YKT6_P1P2_ENSG00000106636,YKT6,0.04814585
5659_NGDN_P1P2_ENSG00000129460,NGDN,0.04813132
541_ARPC4_P1P2_ENSG00000241553,ARPC4,0.048130445
5830_NSMCE4A_P1P2_ENSG00000107672,NSMCE4A,0.047938388
9676_USP8_P1P2_ENSG00000138592,USP8,0.047938175
6040_PAICS_P1P2_ENSG00000128050,PAICS,0.047880247
5332_MTMR1_P1P2_ENSG00000063601,MTMR1,0.047875736
9872_WNT5B_ENST00000310594.3_ENSG00000111186,WNT5B,0.047869083
4937_MED15_P1_ENSG00000099917,MED15,0.047861353
3776_HIST1H4A_ENST00000359907.3_ENSG00000278637,HIST1H4A,0.04783075
9925_YEATS2_P1P2_ENSG00000163872,YEATS2,0.047818314
7245_RFC1_P1P2_ENSG00000035928,RFC1,0.04780846
3891_HOXA3_P2_ENSG00000105997,HOXA3,0.047808174
1209_CASP9_P1P2_ENSG00000132906,CASP9,0.047803737
4805_MAP2K7_P1P2_ENSG00000076984,MAP2K7,0.047757518
10522_ZNF644_P1P2_ENSG00000122482,ZNF644,0.047739446
7053_RABL3_P1P2_ENSG00000144840,RABL3,0.047726747
1667_CLNS1A_P1P2_ENSG00000074201,CLNS1A,0.047708
6803_PRPF8_P1P2_ENSG00000174231,PRPF8,0.047609843
10193_ZNF189_P1P2_ENSG00000136870,ZNF189,0.04759051
2968_FANCM_P1P2_ENSG00000187790,FANCM,0.047466498
3978_HSPA5_P1P2_ENSG00000044574,HSPA5,0.04744322
8649_TADA2B_P1P2_ENSG00000173011,TADA2B,0.04735151
5232_MRPL49_P1P2_ENSG00000149792,MRPL49,0.04734765
3072_FGFR1OP_P1P2_ENSG00000213066,FGFR1OP,0.047340043
6544_POLR2D_P1_ENSG00000144231,POLR2D,0.04726467
3717_HHEX_P1P2_ENSG00000152804,HHEX,0.047263645
5736_NOL7_P1P2_ENSG00000225921,NOL7,0.04726111
1990_CYB5B_P1P2_ENSG00000103018,CYB5B,0.047219764
2654_ENY2_P1P2_ENSG00000120533,ENY2,0.047209453
5465_CIAO3_P1P2_ENSG00000103245,CIAO3,0.04717563
9905_XRCC3_P1P2_ENSG00000126215,XRCC3,0.047171853
7726_SDHB_P1P2_ENSG00000117118,SDHB,0.047150098
10736_ZW10_P1P2_ENSG00000086827,ZW10,0.04699513
8468_AC015871.1_P1P2_ENSG00000180953,AC015871.1,0.04678997
"8675_TAL1_ENST00000294339.3,ENST00000371883.3_ENSG00000162367",TAL1,0.04678064
8976_TMED4_P1P2_ENSG00000158604,TMED4,0.04675994
1551_CHCHD4_P1P2_ENSG00000163528,CHCHD4,0.046737157
9132_TNFSF10_P1P2_ENSG00000121858,TNFSF10,0.04663581
6747_PRIM1_P1P2_ENSG00000198056,PRIM1,0.04660262
6980_PYURF_P1P2_ENSG00000145337,PYURF,0.046583503
683_ATP6V1E1_P1P2_ENSG00000131100,ATP6V1E1,0.046505798
2974_FARSB_P1P2_ENSG00000116120,FARSB,0.04645629
6513_POLA2_P1P2_ENSG00000014138,POLA2,0.046453547
4904_MCM7_P1P2_ENSG00000166508,MCM7,0.046429425
1786_COPS8_P1P2_ENSG00000198612,COPS8,0.046407495
9975_ZBTB17_P1P2_ENSG00000116809,ZBTB17,0.04639176
5657_NFYB_P1P2_ENSG00000120837,NFYB,0.04637755
9639_USP1_P1P2_ENSG00000162607,USP1,0.046248045
5933_OGT_P1P2_ENSG00000147162,OGT,0.046237968
1966_CUL7_P1P2_ENSG00000044090,CUL7,0.046156585
5658_NFYC_P1P2_ENSG00000066136,NFYC,0.046125986
2929_CCNQ_P1P2_ENSG00000262919,CCNQ,0.046124056
8744_TBRG4_P1P2_ENSG00000136270,TBRG4,0.04610054
2391_DTWD1_P1P2_ENSG00000104047,DTWD1,0.0460924
1998_CYBRD1_P1P2_ENSG00000071967,CYBRD1,0.046078715
1287_CCDC69_P1P2_ENSG00000198624,CCDC69,0.046078403
4341_KIAA0100_P1P2_ENSG00000007202,KIAA0100,0.0460709
1284_CCDC59_P1P2_ENSG00000133773,CCDC59,0.046032827
3358_GGPS1_P1P2_ENSG00000152904,GGPS1,0.045966785
5364_MXRA8_P1P2_ENSG00000162576,MXRA8,0.04595888
1013_C18orf32_P1P2_ENSG00000177576,C18orf32,0.045906894
2574_EIF5A2_P1P2_ENSG00000163577,EIF5A2,0.045862503
4865_MAT2B_P1_ENSG00000038274,MAT2B,0.04585222
8093_SLC4A1AP_P1P2_ENSG00000163798,SLC4A1AP,0.0458462
5365_MYBBP1A_P1P2_ENSG00000132382,MYBBP1A,0.045834538
4126_INO80B_P1P2_ENSG00000115274,INO80B,0.045805402
2201_DHRSX_P1P2_ENSG00000169084,DHRSX,0.04579808
2460_ECD_P1P2_ENSG00000122882,ECD,0.045774058
4875_MBD3_P1P2_ENSG00000071655,MBD3,0.04574906
3435_GNB1_P1P2_ENSG00000078369,GNB1,0.045747187
7484_RPLP2_P1P2_ENSG00000177600,RPLP2,0.045710605
8247_SNX19_P1P2_ENSG00000120451,SNX19,0.0457065
4128_INO80D_P1P2_ENSG00000114933,INO80D,0.045675814
10857_non-targeting_non-targeting_non-targeting,non-targeting,0.04567483
7080_RAI14_P1P2_ENSG00000039560,RAI14,0.045642044
8439_SRSF8_P1P2_ENSG00000263465,SRSF8,0.04554686
7210_RCOR1_P1P2_ENSG00000089902,RCOR1,0.045535218
1152_CAD_P1P2_ENSG00000084774,CAD,0.045492135
2975_FASN_P1P2_ENSG00000169710,FASN,0.045488268
2074_DCTN2_P1P2_ENSG00000175203,DCTN2,0.04547801
9267_TRIM24_P1P2_ENSG00000122779,TRIM24,0.04545713
6902_PTCD3_P1P2_ENSG00000132300,PTCD3,0.045413446
6539_POLR1E_P1P2_ENSG00000137054,POLR1E,0.0453982
2129_DDX54_P1_ENSG00000123064,DDX54,0.04533879
3925_HOXD3_P1P2_ENSG00000128652,HOXD3,0.0453082
2189_DHODH_P1_ENSG00000102967,DHODH,0.045287922
6922_PTPMT1_P1P2_ENSG00000110536,PTPMT1,0.04522722
5189_MRFAP1_P1P2_ENSG00000179010,MRFAP1,0.045165155
8613_SWSAP1_P1P2_ENSG00000173928,SWSAP1,0.04516323
7488_RPP21_P1P2_ENSG00000241370,RPP21,0.04513671
1598_CHRNB1_P1P2_ENSG00000170175,CHRNB1,0.04510012
1001_C17orf49_P1_ENSG00000258315,C17orf49,0.04509333
6655_PPP1R12B_P1P2_ENSG00000077157,PPP1R12B,0.045089558
3663_HDAC2_P1P2_ENSG00000196591,HDAC2,0.045084603
9412_TUBB2A_P1P2_ENSG00000137267,TUBB2A,0.04498814
7426_RPF1_P1P2_ENSG00000117133,RPF1,0.044979848
1561_CHD6_P1P2_ENSG00000124177,CHD6,0.044961512
7719_SDE2_P1P2_ENSG00000143751,SDE2,0.044950746
11229_non-targeting_non-targeting_non-targeting,non-targeting,0.044845153
103_ACSS2_P1P2_ENSG00000131069,ACSS2,0.04477545
7263_RFX6_P1P2_ENSG00000185002,RFX6,0.044768143
1536_CFL1_P1P2_ENSG00000172757,CFL1,0.044766173
9184_TOR1B_P1P2_ENSG00000136816,TOR1B,0.044766024
4454_KNOP1_P1P2_ENSG00000103550,KNOP1,0.044727176
5810_NRDE2_P1P2_ENSG00000119720,NRDE2,0.0447194
9479_UBA2_P1P2_ENSG00000126261,UBA2,0.044625483
2527_EIF1AX_P1P2_ENSG00000173674,EIF1AX,0.04461906
5685_NKIRAS2_P1P2_ENSG00000168256,NKIRAS2,0.0445858
8331_SPC24_P1P2_ENSG00000161888,SPC24,0.044584803
7886_SH3GLB2_P1P2_ENSG00000148341,SH3GLB2,0.044573773
2982_FAT1_P1_ENSG00000083857,FAT1,0.044573724
3730_HILPDA_P1P2_ENSG00000135245,HILPDA,0.04451732
248_AKT2_P1P2_ENSG00000105221,AKT2,0.0445051
1486_CENPM_P1P2_ENSG00000100162,CENPM,0.04449775
2198_DHRS4_P1P2_ENSG00000157326,DHRS4,0.04448039
11205_non-targeting_non-targeting_non-targeting,non-targeting,0.044379804
9729_VIM_P1P2_ENSG00000026025,VIM,0.04432701
8826_TEX10_P1P2_ENSG00000136891,TEX10,0.04431042
815_BDP1_P1P2_ENSG00000145734,BDP1,0.04429139
9820_WDR43_P1P2_ENSG00000163811,WDR43,0.044284124
6358_PIK3R2_P1_ENSG00000105647,PIK3R2,0.044270996
378_AP2S1_P1P2_ENSG00000042753,AP2S1,0.044226024
6920_PTP4A2_P1P2_ENSG00000184007,PTP4A2,0.044225734
9678_USPL1_P1P2_ENSG00000132952,USPL1,0.044217147
7271_RGP1_P1P2_ENSG00000107185,RGP1,0.044212043
5651_NFRKB_P1P2_ENSG00000170322,NFRKB,0.04416752
3555_GSR_P1P2_ENSG00000104687,GSR,0.044034664
7025_RAB35_P1P2_ENSG00000111737,RAB35,0.043963175
2150_DENND4A_P1P2_ENSG00000174485,DENND4A,0.043957412
47_ABHD17B_P1P2_ENSG00000107362,ABHD17B,0.043860395
4716_LUC7L3_P1P2_ENSG00000108848,LUC7L3,0.043854836
3866_HNRNPH1_P1P2_ENSG00000169045,HNRNPH1,0.04384412
9898_XPO5_P1P2_ENSG00000124571,XPO5,0.043792773
23_ABCB8_P1P2_ENSG00000197150,ABCB8,0.043789197
5943_ONECUT3_P1P2_ENSG00000205922,ONECUT3,0.043783236
1843_CPSF4_P1P2_ENSG00000160917,CPSF4,0.043771375
10995_non-targeting_non-targeting_non-targeting,non-targeting,0.043764666
6323_PIAS4_P1P2_ENSG00000105229,PIAS4,0.043752335
8957_TM7SF3_P1P2_ENSG00000064115,TM7SF3,0.043703735
4107_IMP3_P1P2_ENSG00000177971,IMP3,0.04368743
8264_SOCS3_P1P2_ENSG00000184557,SOCS3,0.043660864
3421_GMIP_P1P2_ENSG00000089639,GMIP,0.04363027
1964_CUL4B_P1P2_ENSG00000158290,CUL4B,0.04362708
7496_RPRD2_P1P2_ENSG00000163125,RPRD2,0.043590643
10567_ZNF704_P1P2_ENSG00000164684,ZNF704,0.043486804
2787_EXOSC10_P1P2_ENSG00000171824,EXOSC10,0.043485444
3123_FNBP1_P1P2_ENSG00000187239,FNBP1,0.043463346
3517_GPS1_P1P2_ENSG00000169727,GPS1,0.043408945
6878_PSME1_P1P2_ENSG00000092010,PSME1,0.043404263
7943_SKIV2L_P1P2_ENSG00000204351,SKIV2L,0.043381404
1352_CCT8_P1P2_ENSG00000156261,CCT8,0.043359227
9012_TMEM161B_P1P2_ENSG00000164180,TMEM161B,0.043287937
8578_SUGT1_P1P2_ENSG00000165416,SUGT1,0.04325956
6475_PML_P1P2_ENSG00000140464,PML,0.0432263
6515_POLD1_P1P2_ENSG00000062822,POLD1,0.04319868
10426_ZNF532_P2_ENSG00000074657,ZNF532,0.043196417
7446_RPL22L1_P1P2_ENSG00000163584,RPL22L1,0.04316302
6135_PCNA_P1P2_ENSG00000132646,PCNA,0.043138355
8383_SPTAN1_P1P2_ENSG00000197694,SPTAN1,0.043135114
6147_PCYT1A_P1P2_ENSG00000161217,PCYT1A,0.04306471
5838_NT5C3A_P2_ENSG00000122643,NT5C3A,0.043038163
6889_PSPH_P1_ENSG00000146733,PSPH,0.043036297
1572_CHI3L2_P2_ENSG00000064886,CHI3L2,0.0430121
5768_NPLOC4_P1P2_ENSG00000182446,NPLOC4,0.042991184
9107_TMOD1_P1P2_ENSG00000136842,TMOD1,0.0429863
9771_VSIG10_P1P2_ENSG00000176834,VSIG10,0.042982325
1108_SMIM29_P1P2_ENSG00000186577,SMIM29,0.04296664
10025_ZC3H4_P1_ENSG00000130749,ZC3H4,0.042939015
7214_RDH11_P1P2_ENSG00000072042,RDH11,0.042892624
8811_TEFM_P1P2_ENSG00000172171,TEFM,0.042876035
10691_ZNF8_P1P2_ENSG00000278129,ZNF8,0.042867664
7323_RMI2_P1P2_ENSG00000175643,RMI2,0.042841256
8389_SPTSSA_P1P2_ENSG00000165389,SPTSSA,0.042830795
3847_HMX3_P1P2_ENSG00000188620,HMX3,0.042811982
8076_SLC39A4_P2_ENSG00000147804,SLC39A4,0.042734075
3599_GUCD1_P1P2_ENSG00000138867,GUCD1,0.042713188
9587_UMPS_P1P2_ENSG00000114491,UMPS,0.04268614
1319_CCNC_P1P2_ENSG00000112237,CCNC,0.042671952
3265_GALK2_P2_ENSG00000156958,GALK2,0.042655397
4593_LIN52_P1P2_ENSG00000205659,LIN52,0.04261626
8979_TMED8_P1P2_ENSG00000100580,TMED8,0.042600043
9409_TUBA1C_P1P2_ENSG00000167553,TUBA1C,0.04259842
8156_SMC2_P1P2_ENSG00000136824,SMC2,0.04258108
10928_non-targeting_non-targeting_non-targeting,non-targeting,0.042564373
2462_ECE2_P1P2_ENSG00000145194,ECE2,0.042554904
1688_CMAS_P1P2_ENSG00000111726,CMAS,0.042546242
2901_FAM20B_P1P2_ENSG00000116199,FAM20B,0.042532623
3861_HNRNPC_P1P2_ENSG00000092199,HNRNPC,0.0425093
1211_CAST_P2_ENSG00000153113,CAST,0.0424843
9629_ATP5MD_P1P2_ENSG00000173915,ATP5MD,0.042432
4464_KPNB1_P1P2_ENSG00000108424,KPNB1,0.04235157
1462_CDX4_P1P2_ENSG00000131264,CDX4,0.042257853
2200_DHRS7_P1P2_ENSG00000100612,DHRS7,0.042216904
6590_POU3F1_P1P2_ENSG00000185668,POU3F1,0.042201355
6800_PRPF4B_P1P2_ENSG00000112739,PRPF4B,0.042183835
9798_BUD23_P1P2_ENSG00000071462,BUD23,0.042092763
7824_SETDB2_P1P2_ENSG00000136169,SETDB2,0.04202393
106_ACTL6A_P1P2_ENSG00000136518,ACTL6A,0.041979466
4893_MCEE_P1P2_ENSG00000124370,MCEE,0.041932475
626_ATG5_P1P2_ENSG00000057663,ATG5,0.041931592
6905_PTEN_P1P2_ENSG00000171862,PTEN,0.041879054
3628_HAND2_P2_ENSG00000164107,HAND2,0.04184384
2456_EBNA1BP2_P1P2_ENSG00000117395,EBNA1BP2,0.041739486
3701_HES4_P1P2_ENSG00000188290,HES4,0.04170202
10929_non-targeting_non-targeting_non-targeting,non-targeting,0.0416933
3024_FBXO45_P1P2_ENSG00000174013,FBXO45,0.0416912
7752_SEC61B_P1P2_ENSG00000106803,SEC61B,0.04168938
7482_RPLP0_P1P2_ENSG00000089157,RPLP0,0.04164255
4960_MEF2A_P1P2_ENSG00000068305,MEF2A,0.041639898
9179_TOPBP1_P1P2_ENSG00000163781,TOPBP1,0.04156476
9169_TOMM6_P1P2_ENSG00000214736,TOMM6,0.041563295
1274_CCDC28B_P2_ENSG00000160050,CCDC28B,0.04155017
4001_HYPK_P1P2_ENSG00000242028,HYPK,0.041539192
10442_ZNF554_P1P2_ENSG00000172006,ZNF554,0.04153479
3985_HSPD1_P1P2_ENSG00000144381,HSPD1,0.041519847
9741_VPS13D_P1P2_ENSG00000048707,VPS13D,0.0415014
9003_TMEM147_P1P2_ENSG00000105677,TMEM147,0.041501325
9087_TMEM62_P1P2_ENSG00000137842,TMEM62,0.04149056
8730_TBCE_P1P2_ENSG00000285053,TBCE,0.041490555
5772_NPRL2_P1P2_ENSG00000114388,NPRL2,0.041469526
8860_TGFBR1_P1P2_ENSG00000106799,TGFBR1,0.041464694
4701_LST1_P2_ENSG00000204482,LST1,0.041380942
7510_RPS20_P1P2_ENSG00000008988,RPS20,0.041293174
7327_RNASE1_P1P2_ENSG00000129538,RNASE1,0.041281264
1743_COG4_P1P2_ENSG00000103051,COG4,0.04126157
2209_DHX33_P1P2_ENSG00000005100,DHX33,0.04125966
4620_LMO4_P1P2_ENSG00000143013,LMO4,0.041246653
10743_ZYG11B_P1P2_ENSG00000162378,ZYG11B,0.041241758
5492_NCAPH_P1P2_ENSG00000121152,NCAPH,0.04124025
4859_MAST1_P1_ENSG00000105613,MAST1,0.041237377
638_ATOX1_P1P2_ENSG00000177556,ATOX1,0.041212577
2848_FAM126B_P1P2_ENSG00000155744,FAM126B,0.04119529
9474_U2AF2_P1P2_ENSG00000063244,U2AF2,0.04119172
2300_DNAJC4_P1P2_ENSG00000110011,DNAJC4,0.04117711
5726_NOB1_P1P2_ENSG00000141101,NOB1,0.041169696
1327_CCNF_P1P2_ENSG00000162063,CCNF,0.041115113
3795_HIST3H2A_P1P2_ENSG00000181218,HIST3H2A,0.041084718
6695_PPP3R1_P1P2_ENSG00000221823,PPP3R1,0.041033138
8317_SPAG7_P1P2_ENSG00000091640,SPAG7,0.041001335
6976_PYGB_P1P2_ENSG00000100994,PYGB,0.04098468
5461_NAP1L4_P1P2_ENSG00000205531,NAP1L4,0.04098362
4106_IMMT_P1P2_ENSG00000132305,IMMT,0.040973186
6540_POLR2A_P1P2_ENSG00000181222,POLR2A,0.040948577
10312_ZNF358_P1_ENSG00000198816,ZNF358,0.04093885
9814_WDR33_P1P2_ENSG00000136709,WDR33,0.040931992
7855_SGK3_ENST00000345714.4_ENSG00000104205,SGK3,0.040931616
1962_CUL3_P1P2_ENSG00000036257,CUL3,0.040920496
6155_PDCD4_P2_ENSG00000150593,PDCD4,0.040852707
1799_CORO1B_P2_ENSG00000172725,CORO1B,0.04077003
9482_UBA52_P1_ENSG00000221983,UBA52,0.040726747
5937_OLIG1_P1P2_ENSG00000184221,OLIG1,0.040699463
10519_ZNF638_P1P2_ENSG00000075292,ZNF638,0.040687602
8819_TERF2IP_P1P2_ENSG00000166848,TERF2IP,0.040681195
6802_PRPF6_P1P2_ENSG00000101161,PRPF6,0.040660642
7111_RARA_P1_ENSG00000131759,RARA,0.04064864
9466_TYROBP_P1P2_ENSG00000011600,TYROBP,0.040643964
9241_TRAPPC10_P1P2_ENSG00000160218,TRAPPC10,0.04063761
5855_NUCB1_P1P2_ENSG00000104805,NUCB1,0.040629894
2626_EML3_P1P2_ENSG00000149499,EML3,0.040611304
437_AREL1_P1P2_ENSG00000119682,AREL1,0.04060666
9543_UBQLN4_P1P2_ENSG00000160803,UBQLN4,0.040579665
6871_PSMD3_P1P2_ENSG00000108344,PSMD3,0.040573318
9661_USP44_P2_ENSG00000136014,USP44,0.040506277
924_BTF3_P1P2_ENSG00000145741,BTF3,0.040427368
10338_ZNF410_P1P2_ENSG00000119725,ZNF410,0.04040025
4813_MAP3K6_P1P2_ENSG00000142733,MAP3K6,0.040302657
230_AKAP17A_P1P2_ENSG00000197976,AKAP17A,0.04029851
1148_CACTIN_P1P2_ENSG00000105298,CACTIN,0.04026851
3303_GBA2_P1P2_ENSG00000070610,GBA2,0.040256422
1483_CENPJ_P1P2_ENSG00000151849,CENPJ,0.040249992
5550_NDUFAF7_P1P2_ENSG00000003509,NDUFAF7,0.04023997
3448_GNPAT_P1P2_ENSG00000116906,GNPAT,0.040179104
6437_PLEKHA5_P1P2_ENSG00000052126,PLEKHA5,0.04016711
8214_SNIP1_P1P2_ENSG00000163877,SNIP1,0.040151045
2248_DLX4_P1P2_ENSG00000108813,DLX4,0.040116787
2900_TASOR2_P1P2_ENSG00000108021,TASOR2,0.040094066
9750_VPS33B_P1P2_ENSG00000184056,VPS33B,0.04007816
8931_TINF2_P1P2_ENSG00000092330,TINF2,0.040069986
4608_LMAN2L_P1P2_ENSG00000114988,LMAN2L,0.04004781
5065_MIDN_P2_ENSG00000167470,MIDN,0.040020097
594_INTS13_P1P2_ENSG00000064102,INTS13,0.039917897
6486_PNISR_P1_ENSG00000132424,PNISR,0.039873306
79_ACBD6_P1P2_ENSG00000230124,ACBD6,0.039834
8626_SYNGR3_P1P2_ENSG00000127561,SYNGR3,0.039830953
6823_PRRX1_P2_ENSG00000116132,PRRX1,0.039816156
3741_HIRA_P1_ENSG00000100084,HIRA,0.039786793
4978_MESD_P1P2_ENSG00000117899,MESD,0.039771467
4881_MBNL1_P1P2_ENSG00000152601,MBNL1,0.039763227
3478_GOSR1_P1P2_ENSG00000108587,GOSR1,0.039756387
8963_TMA16_P1P2_ENSG00000198498,TMA16,0.039739005
5420_N6AMT1_P1P2_ENSG00000156239,N6AMT1,0.039698817
6352_PIK3C3_P1P2_ENSG00000078142,PIK3C3,0.039691336
9246_TRAPPC2L_P1P2_ENSG00000167515,TRAPPC2L,0.039679054
6895_PTAR1_P1P2_ENSG00000188647,PTAR1,0.03966524
