Perturbation,Gene_Target,Axis_Score
9751_VPS35_P1P2_ENSG00000069329,VPS35,0.027290499
9789_WAS_P1P2_ENSG00000015285,WAS,0.027246118
2540_EIF2D_P1P2_ENSG00000143486,EIF2D,0.027245441
537_ARPC3_P1_ENSG00000111229,ARPC3,0.027243493
6864_PSMD10_P1P2_ENSG00000101843,PSMD10,0.027233677
3681_HEBP1_P1P2_ENSG00000013583,HEBP1,0.027223742
7830_SF3A1_P1_ENSG00000099995,SF3A1,0.027202087
76_ACAT2_P1P2_ENSG00000120437,ACAT2,0.027169714
3936_HPS6_P1P2_ENSG00000166189,HPS6,0.027155079
931_BTN3A2_P1P2_ENSG00000186470,BTN3A2,0.027148994
9030_TMEM18_P1P2_ENSG00000151353,TMEM18,0.027109498
7703_SCO2_P1P2_ENSG00000284194,SCO2,0.027102062
7351_RNF144A_P1_ENSG00000151692,RNF144A,0.027100718
5712_NME3_P1P2_ENSG00000103024,NME3,0.027092477
2151_DENND4B_P2_ENSG00000198837,DENND4B,0.027084043
2_AAAS_P1P2_ENSG00000094914,AAAS,0.027069727
2410_DUSP7_P2_ENSG00000164086,DUSP7,0.027032418
4904_MCM7_P1P2_ENSG00000166508,MCM7,0.027019963
5987_OSR1_P1P2_ENSG00000143867,OSR1,0.027009146
6547_POLR2F_P1P2_ENSG00000100142,POLR2F,0.02700524
5447_NADSYN1_P1P2_ENSG00000172890,NADSYN1,0.027000166
4454_KNOP1_P1P2_ENSG00000103550,KNOP1,0.026989756
9169_TOMM6_P1P2_ENSG00000214736,TOMM6,0.026987514
6836_PSEN1_P1P2_ENSG00000080815,PSEN1,0.026983773
4336_KHDC1_ENST00000257765.5_ENSG00000135314,KHDC1,0.026961626
11109_non-targeting_non-targeting_non-targeting,non-targeting,0.026948517
583_ASL_P1P2_ENSG00000126522,ASL,0.026937343
5162_MPG_P1P2_ENSG00000103152,MPG,0.026933223
9262_TRIM13_P1P2_ENSG00000204977,TRIM13,0.026907085
8647_TADA1_P1P2_ENSG00000152382,TADA1,0.026893893
3862_HNRNPDL_P1P2_ENSG00000152795,HNRNPDL,0.02686424
2422_DYNC1I2_P1P2_ENSG00000077380,DYNC1I2,0.02684798
1360_CD2AP_P1P2_ENSG00000198087,CD2AP,0.026838878
4305_KCTD2_P1P2_ENSG00000180901,KCTD2,0.026832193
8725_TBCB_P1P2_ENSG00000105254,TBCB,0.02679454
9763_VPS52_P1P2_ENSG00000223501,VPS52,0.026782723
799_BCL2L12_P1P2_ENSG00000126453,BCL2L12,0.026777133
8633_SYS1_P1P2_ENSG00000204070,SYS1,0.026766708
9214_TPRX1_ENST00000535759.1_ENSG00000178928,TPRX1,0.026766494
7966_SLC16A1_P2_ENSG00000155380,SLC16A1,0.026756758
1713_CNNM3_P1P2_ENSG00000168763,CNNM3,0.026748197
9651_USP34_P1P2_ENSG00000115464,USP34,0.026743269
8186_SMPD2_P1P2_ENSG00000135587,SMPD2,0.026720995
9745_VPS26A_P1P2_ENSG00000122958,VPS26A,0.026720151
6976_PYGB_P1P2_ENSG00000100994,PYGB,0.02671466
2296_DNAJC25_P1P2_ENSG00000059769,DNAJC25,0.02671334
3975_HSPA1B_P2_ENSG00000204388,HSPA1B,0.026706183
5815_NRL_P2_ENSG00000129535,NRL,0.02668681
4645_LRIF1_P1P2_ENSG00000121931,LRIF1,0.026682192
1560_CHD4_P1P2_ENSG00000111642,CHD4,0.02668195
3842_HMMR_P1P2_ENSG00000072571,HMMR,0.026674176
3319_GCLC_P1P2_ENSG00000001084,GCLC,0.02666326
6769_PRKRA_P1P2_ENSG00000180228,PRKRA,0.026652403
1784_COPS7B_P2_ENSG00000144524,COPS7B,0.026642948
9242_TRAPPC11_P1P2_ENSG00000168538,TRAPPC11,0.026600882
9923_YBX3_P1P2_ENSG00000060138,YBX3,0.026596196
1706_CNDP2_P1_ENSG00000133313,CNDP2,0.026580052
8823_TET1_P1P2_ENSG00000138336,TET1,0.026568703
3759_HIST1H2BB_P1P2_ENSG00000276410,HIST1H2BB,0.026549093
4522_LARS_P1P2_ENSG00000133706,LARS,0.026548224
1929_CTDP1_P1P2_ENSG00000060069,CTDP1,0.026544409
3088_FIS1_P2_ENSG00000214253,FIS1,0.026529318
11090_non-targeting_non-targeting_non-targeting,non-targeting,0.026524974
6773_PRKX_P1P2_ENSG00000183943,PRKX,0.026506325
8979_TMED8_P1P2_ENSG00000100580,TMED8,0.026487745
4019_ID2_P2_ENSG00000115738,ID2,0.026486404
6762_PRKCI_P1P2_ENSG00000163558,PRKCI,0.026484346
8264_SOCS3_P1P2_ENSG00000184557,SOCS3,0.026477927
10460_ZNF571_P1P2_ENSG00000180479,ZNF571,0.026453294
8439_SRSF8_P1P2_ENSG00000263465,SRSF8,0.026452154
3668_HDAC8_P1P2_ENSG00000147099,HDAC8,0.026447283
5365_MYBBP1A_P1P2_ENSG00000132382,MYBBP1A,0.026437959
10598_ZNF735_NM_001159524_ENSG00000223614,ZNF735,0.026423553
4586_LIMK1_P1_ENSG00000106683,LIMK1,0.026419573
431_AQR_P1P2_ENSG00000021776,AQR,0.02641896
8990_TMEM120B_P1P2_ENSG00000188735,TMEM120B,0.026406087
5441_NACA_P1P2_ENSG00000196531,NACA,0.02639561
7767_SEMA4B_P1_ENSG00000185033,SEMA4B,0.02637388
1145_CABIN1_P1P2_ENSG00000099991,CABIN1,0.026367545
616_ATG12_P1P2_ENSG00000145782,ATG12,0.02635967
5058_MICA_P1P2_ENSG00000204520,MICA,0.0263549
2256_DMRT1_P1P2_ENSG00000137090,DMRT1,0.026347088
2553_EIF3I_P1P2_ENSG00000084623,EIF3I,0.026321307
6049_PALM_P1P2_ENSG00000099864,PALM,0.026301047
4889_MCAM_P1P2_ENSG00000076706,MCAM,0.026241519
10830_non-targeting_non-targeting_non-targeting,non-targeting,0.026232643
11105_non-targeting_non-targeting_non-targeting,non-targeting,0.026222235
121_ACY1_P1P2_ENSG00000243989,ACY1,0.026184248
8818_TERF1_P1P2_ENSG00000147601,TERF1,0.026178023
7975_SLC1A5_P2_ENSG00000105281,SLC1A5,0.026171422
9502_UBE2F_P1P2_ENSG00000184182,UBE2F,0.026167
9490_UBAP2L_P1P2_ENSG00000143569,UBAP2L,0.026157493
3034_FBXW2_P1P2_ENSG00000119402,FBXW2,0.026155077
3730_HILPDA_P1P2_ENSG00000135245,HILPDA,0.026152797
3540_GRN_P1P2_ENSG00000030582,GRN,0.026125588
6412_PLAGL1_P1_ENSG00000118495,PLAGL1,0.026123943
1684_CLUAP1_P1P2_ENSG00000103351,CLUAP1,0.026115209
1568_CHEK1_P1P2_ENSG00000149554,CHEK1,0.02610966
6677_PPP1R9B_P1P2_ENSG00000108819,PPP1R9B,0.026100703
1889_CRYZ_P1P2_ENSG00000116791,CRYZ,0.026097918
10126_ZIM3_ENST00000269834.1_ENSG00000141946,ZIM3,0.02609664
701_ATXN1L_P1P2_ENSG00000224470,ATXN1L,0.026084518
6170_PDE7A_P1P2_ENSG00000205268,PDE7A,0.026082216
508_ARL3_P1P2_ENSG00000138175,ARL3,0.026068851
983_C14orf93_P1_ENSG00000100802,C14orf93,0.026065638
11220_non-targeting_non-targeting_non-targeting,non-targeting,0.026065378
10411_ZNF513_P1P2_ENSG00000163795,ZNF513,0.026050808
8902_TIA1_P1P2_ENSG00000116001,TIA1,0.026025029
1651_CLEC2L_P1P2_ENSG00000236279,CLEC2L,0.02602449
8244_SNX15_P1_ENSG00000110025,SNX15,0.026012853
1126_RBIS_P1P2_ENSG00000176731,RBIS,0.026010415
4181_IREB2_P1P2_ENSG00000136381,IREB2,0.02600383
2980_FASTK_P1P2_ENSG00000164896,FASTK,0.025997484
8853_TFIP11_P1P2_ENSG00000100109,TFIP11,0.025991552
4430_KLHDC4_P1P2_ENSG00000104731,KLHDC4,0.025975028
6743_PREPL_P1P2_ENSG00000138078,PREPL,0.025974462
6226_PEX14_P1P2_ENSG00000142655,PEX14,0.025971895
3822_HMG20A_P1P2_ENSG00000140382,HMG20A,0.025959989
7937_SKA1_P1P2_ENSG00000154839,SKA1,0.025952613
3786_HIST2H2AB_P1P2_ENSG00000184270,HIST2H2AB,0.025948973
3467_GOLIM4_P1P2_ENSG00000173905,GOLIM4,0.025934504
10522_ZNF644_P1P2_ENSG00000122482,ZNF644,0.025930716
490_ARID3A_P1P2_ENSG00000116017,ARID3A,0.02592854
8358_SPIDR_P1P2_ENSG00000164808,SPIDR,0.025920615
2750_ETF1_P1P2_ENSG00000120705,ETF1,0.025907626
3412_GLUL_P1P2_ENSG00000135821,GLUL,0.025906371
10429_ZNF536_P1P2_ENSG00000198597,ZNF536,0.025902035
7779_SEPHS2_P1P2_ENSG00000179918,SEPHS2,0.025899725
9867_WNK1_P1P2_ENSG00000060237,WNK1,0.025890308
5836_NSUN6_P1P2_ENSG00000241058,NSUN6,0.025889369
30_ABCD3_P1P2_ENSG00000117528,ABCD3,0.025883311
6690_PPP2R5D_P1P2_ENSG00000112640,PPP2R5D,0.025879918
3395_GLIS1_ENST00000312233.2_ENSG00000174332,GLIS1,0.025879005
4299_KCNMB3_P1P2_ENSG00000171121,KCNMB3,0.025874814
10426_ZNF532_P2_ENSG00000074657,ZNF532,0.02586001
6586_POU2F1_P1_ENSG00000143190,POU2F1,0.025852889
1482_CENPI_P1P2_ENSG00000102384,CENPI,0.025847735
9466_TYROBP_P1P2_ENSG00000011600,TYROBP,0.02582484
6235_PEX7_P1P2_ENSG00000112357,PEX7,0.025813172
8277_SOSTDC1_P1P2_ENSG00000171243,SOSTDC1,0.025804408
4619_LMO2_P1P2_ENSG00000135363,LMO2,0.025802188
6142_PCSK6_P1P2_ENSG00000140479,PCSK6,0.02580086
3672_HDHD2_P1P2_ENSG00000167220,HDHD2,0.025792567
9384_TTC31_P1P2_ENSG00000115282,TTC31,0.025778256
3584_GTF3C1_P1P2_ENSG00000077235,GTF3C1,0.025764333
7043_RABAC1_P1P2_ENSG00000105404,RABAC1,0.025746608
5894_NUP35_P1P2_ENSG00000163002,NUP35,0.025736837
8897_THTPA_P1P2_ENSG00000259431,THTPA,0.025725788
3436_RACK1_P1P2_ENSG00000204628,RACK1,0.02571252
867_BOD1L1_P1_ENSG00000038219,BOD1L1,0.025680264
1173_CANX_P1_ENSG00000127022,CANX,0.025675287
1909_CSRNP2_P1P2_ENSG00000110925,CSRNP2,0.025667572
2530_EIF2AK1_P1P2_ENSG00000086232,EIF2AK1,0.025666011
1390_CDC20_P1P2_ENSG00000117399,CDC20,0.025639588
2085_DDA1_P1P2_ENSG00000130311,DDA1,0.025632566
6612_PPCDC_P1_ENSG00000138621,PPCDC,0.025629
8689_TAPT1_P1P2_ENSG00000169762,TAPT1,0.025617702
9335_TSC2_P1P2_ENSG00000103197,TSC2,0.025614755
9506_UBE2I_P1P2_ENSG00000103275,UBE2I,0.025614256
1423_CDK11B_ENST00000341832.6_ENSG00000248333,CDK11B,0.025607703
3372_GINS4_P1P2_ENSG00000147536,GINS4,0.025607085
7274_RGS14_P1_ENSG00000169220,RGS14,0.025606493
2496_EFHD2_P1P2_ENSG00000142634,EFHD2,0.025591562
7841_SFMBT1_P1P2_ENSG00000163935,SFMBT1,0.025588287
7242_REXO1_P1P2_ENSG00000079313,REXO1,0.025582107
9402_TTLL3_P1P2_ENSG00000214021,TTLL3,0.025576876
9639_USP1_P1P2_ENSG00000162607,USP1,0.025555866
5965_ORC1_P1P2_ENSG00000085840,ORC1,0.025546314
9708_VAX2_P1P2_ENSG00000116035,VAX2,0.025544921
1164_CAMK2G_P1P2_ENSG00000148660,CAMK2G,0.025515089
2992_FBXL13_P1P2_ENSG00000161040,FBXL13,0.025509434
10791_non-targeting_non-targeting_non-targeting,non-targeting,0.025500169
1962_CUL3_P1P2_ENSG00000036257,CUL3,0.02549252
5334_MTMR3_P1P2_ENSG00000100330,MTMR3,0.025491146
4450_KMT2B_P2_ENSG00000272333,KMT2B,0.025489418
10343_ZNF418_P1P2_ENSG00000196724,ZNF418,0.02548538
6906_PTER_P1P2_ENSG00000165983,PTER,0.025484711
10995_non-targeting_non-targeting_non-targeting,non-targeting,0.025484107
859_BMS1_P1P2_ENSG00000165733,BMS1,0.025464473
9462_TYK2_P1P2_ENSG00000105397,TYK2,0.025459567
5924_ODF2L_P1P2_ENSG00000122417,ODF2L,0.025451364
8226_SNRPB_P1P2_ENSG00000125835,SNRPB,0.025443763
7405_RNPEPL1_P1P2_ENSG00000142327,RNPEPL1,0.02544091
626_ATG5_P1P2_ENSG00000057663,ATG5,0.025400354
9618_URB2_P1P2_ENSG00000135763,URB2,0.025373183
895_BABAM2_P1P2_ENSG00000158019,BABAM2,0.025367146
1463_CDYL_P1_ENSG00000153046,CDYL,0.025278395
6538_POLR1D_P2_ENSG00000186184,POLR1D,0.025277965
6150_PDAP1_P1P2_ENSG00000106244,PDAP1,0.025270665
884_BRCA1_P1P2_ENSG00000012048,BRCA1,0.025268277
1296_CCDC78_P1P2_ENSG00000162004,CCDC78,0.025249807
4796_MAP1A_P1P2_ENSG00000166963,MAP1A,0.025241574
629_ATIC_P1P2_ENSG00000138363,ATIC,0.025230614
2551_EIF3G_P1P2_ENSG00000130811,EIF3G,0.025224796
3736_HIPK1_P1P2_ENSG00000163349,HIPK1,0.025223708
1875_CRK_P1P2_ENSG00000167193,CRK,0.025213301
7710_SCRT2_P1P2_ENSG00000215397,SCRT2,0.025181927
5945_OPA3_P1_ENSG00000125741,OPA3,0.025175074
5602_NEMF_P1P2_ENSG00000165525,NEMF,0.025165593
10974_non-targeting_non-targeting_non-targeting,non-targeting,0.025163682
7828_SEZ6L2_P1P2_ENSG00000174938,SEZ6L2,0.025162129
5784_NR1H3_P2_ENSG00000025434,NR1H3,0.025147622
8533_STON2_ENST00000267540.2_ENSG00000140022,STON2,0.025146538
3409_NOP53_P1P2_ENSG00000105373,NOP53,0.025144935
8639_TAB1_ENST00000216160.6_ENSG00000100324,TAB1,0.02513931
10684_ZNF878_P1P2_ENSG00000257446,ZNF878,0.025137797
4492_L3MBTL2_P1P2_ENSG00000100395,L3MBTL2,0.025135895
3046_FCHO1_P1P2_ENSG00000130475,FCHO1,0.025131388
1852_CR1L_P1P2_ENSG00000197721,CR1L,0.025112694
2504_EGFL7_P2_ENSG00000172889,EGFL7,0.025102383
6358_PIK3R2_P1_ENSG00000105647,PIK3R2,0.025096765
10724_ZSCAN31_P2_ENSG00000235109,ZSCAN31,0.025093673
7217_RDH14_P1P2_ENSG00000240857,RDH14,0.025089487
6940_CAVIN1_P1P2_ENSG00000177469,CAVIN1,0.02508528
9039_TMEM208_P1P2_ENSG00000168701,TMEM208,0.02508206
774_BAZ2B_P1P2_ENSG00000123636,BAZ2B,0.025071533
7631_SACM1L_P1P2_ENSG00000211456,SACM1L,0.025058245
1113_C6orf52_P1P2_ENSG00000137434,C6orf52,0.02501676
2977_FASTKD2_P1P2_ENSG00000118246,FASTKD2,0.025015084
1686_CLU_P2_ENSG00000120885,CLU,0.024996055
2693_ERCC1_P1P2_ENSG00000012061,ERCC1,0.024995489
10613_ZNF765_P1_ENSG00000196417,ZNF765,0.024993641
6553_POLR2L_P1P2_ENSG00000177700,POLR2L,0.024988523
474_ARHGEF10_P1P2_ENSG00000104728,ARHGEF10,0.024975784
4583_LIMD2_P1P2_ENSG00000136490,LIMD2,0.024949858
11299_non-targeting_non-targeting_non-targeting,non-targeting,0.024948888
10769_non-targeting_non-targeting_non-targeting,non-targeting,0.024914555
2995_FBXL19_P1P2_ENSG00000099364,FBXL19,0.024895512
7599_RUNDC1_P1P2_ENSG00000198863,RUNDC1,0.024881104
3336_GEMIN5_P1P2_ENSG00000082516,GEMIN5,0.024879148
6962_PWP1_P1P2_ENSG00000136045,PWP1,0.024874039
4530_LCE1C_P1P2_ENSG00000197084,LCE1C,0.02487281
9372_TSTD2_P1P2_ENSG00000136925,TSTD2,0.02486446
5160_MPC2_P1P2_ENSG00000143158,MPC2,0.024861954
672_ATP6V0A1_P1P2_ENSG00000033627,ATP6V0A1,0.024851687
2850_RTL8A_P1P2_ENSG00000203950,RTL8A,0.024847733
4316_KDELR3_P1P2_ENSG00000100196,KDELR3,0.024843514
3861_HNRNPC_P1P2_ENSG00000092199,HNRNPC,0.024834983
3221_FUOM_P1P2_ENSG00000148803,FUOM,0.02483456
101_ACSL4_P1P2_ENSG00000068366,ACSL4,0.0248307
8045_SLC35C2_P1P2_ENSG00000080189,SLC35C2,0.024827676
1353_CCZ1B_ENST00000316731.8_ENSG00000146574,CCZ1B,0.024819255
8165_SMG1_P1P2_ENSG00000157106,SMG1,0.02481825
3189_FOXP4_P1P2_ENSG00000137166,FOXP4,0.024769813
6194_PDPR_P1P2_ENSG00000090857,PDPR,0.02476423
6895_PTAR1_P1P2_ENSG00000188647,PTAR1,0.024758182
6667_PPP1R2_P1P2_ENSG00000184203,PPP1R2,0.024755916
6844_PSMA4_P1P2_ENSG00000041357,PSMA4,0.024750447
8325_SPATA5L1_P1P2_ENSG00000171763,SPATA5L1,0.02474367
8787_TCF7_P1P2_ENSG00000081059,TCF7,0.02469706
7674_SCAF11_P1P2_ENSG00000139218,SCAF11,0.024685077
10677_ZNF850_P1P2_ENSG00000267041,ZNF850,0.024682702
7622_S100A1_P1_ENSG00000160678,S100A1,0.02465829
5858_NUDCD1_P1P2_ENSG00000120526,NUDCD1,0.024650307
2027_DAPK3_P1P2_ENSG00000167657,DAPK3,0.024648724
7559_RRN3_P1P2_ENSG00000085721,RRN3,0.024639877
6753_PRKACA_P1P2_ENSG00000072062,PRKACA,0.024631068
2131_DDX55_P1P2_ENSG00000111364,DDX55,0.024624338
3453_GNPTG_P1P2_ENSG00000090581,GNPTG,0.024608439
6136_PCNP_P1P2_ENSG00000081154,PCNP,0.024606414
8989_TMEM120A_P1P2_ENSG00000189077,TMEM120A,0.024596475
"8252_SNX29_ENST00000306030.3,ENST00000323433.4_ENSG00000048471",SNX29,0.024595847
1052_C1orf53_P1P2_ENSG00000203724,C1orf53,0.02458991
10371_ZNF449_P1P2_ENSG00000173275,ZNF449,0.024575496
2738_ESRRA_P1P2_ENSG00000173153,ESRRA,0.024573738
6457_PLOD2_P1P2_ENSG00000152952,PLOD2,0.024562078
5741_NOMO1_P1P2_ENSG00000103512,NOMO1,0.024561757
103_ACSS2_P1P2_ENSG00000131069,ACSS2,0.024532102
1172_CANT1_P1P2_ENSG00000171302,CANT1,0.024515754
2271_DNAAF3_P2_ENSG00000167646,DNAAF3,0.024505466
2605_ELP3_P1P2_ENSG00000134014,ELP3,0.024485195
10777_non-targeting_non-targeting_non-targeting,non-targeting,0.02447229
4848_MARCH8_P1P2_ENSG00000165406,MARCH8,0.02447079
4648_LRP12_P1P2_ENSG00000147650,LRP12,0.024459407
1292_CCDC71_P1P2_ENSG00000177352,CCDC71,0.024455642
412_APOBEC3G_P1P2_ENSG00000239713,APOBEC3G,0.024443008
5076_MINK1_P1P2_ENSG00000141503,MINK1,0.024436956
6153_PDCD2L_P1P2_ENSG00000126249,PDCD2L,0.024432443
8072_SLC39A14_P1P2_ENSG00000104635,SLC39A14,0.024430675
5432_NAA50_P1P2_ENSG00000121579,NAA50,0.024416642
800_BCL2L13_P1P2_ENSG00000099968,BCL2L13,0.024403542
10894_non-targeting_non-targeting_non-targeting,non-targeting,0.024396697
8786_TCF7L2_P1P2_ENSG00000148737,TCF7L2,0.024392864
3435_GNB1_P1P2_ENSG00000078369,GNB1,0.024390703
10911_non-targeting_non-targeting_non-targeting,non-targeting,0.024390072
7266_RFXANK_P1P2_ENSG00000064490,RFXANK,0.024385368
7024_RAB32_P1P2_ENSG00000118508,RAB32,0.024380064
1644_CLDN6_P1P2_ENSG00000184697,CLDN6,0.02437816
5312_MTFR1_P1P2_ENSG00000066855,MTFR1,0.02437281
430_AQP7_P1P2_ENSG00000165269,AQP7,0.024366252
4348_ECPAS_P1P2_ENSG00000136813,ECPAS,0.02433128
11084_non-targeting_non-targeting_non-targeting,non-targeting,0.024323307
10553_ZNF687_P1P2_ENSG00000143373,ZNF687,0.024305686
4032_IER2_P1P2_ENSG00000160888,IER2,0.024298929
1621_CITED1_P1_ENSG00000125931,CITED1,0.024298
6622_PPIB_P1P2_ENSG00000166794,PPIB,0.024296785
984_C15orf39_P1P2_ENSG00000167173,C15orf39,0.024269715
2716_ERMAP_P1_ENSG00000164010,ERMAP,0.024263129
10332_ZNF397_P1P2_ENSG00000186812,ZNF397,0.024261793
1190_CARD8_P2_ENSG00000105483,CARD8,0.024261504
1647_CLEC11A_P1P2_ENSG00000105472,CLEC11A,0.024261273
7240_REV1_P1P2_ENSG00000135945,REV1,0.024259126
3579_GTF2IRD1_P1P2_ENSG00000006704,GTF2IRD1,0.02424706
1451_CDKN2C_P1_ENSG00000123080,CDKN2C,0.024245339
9461_TXN_P1P2_ENSG00000136810,TXN,0.024245204
8432_SRSF2_P1P2_ENSG00000161547,SRSF2,0.024238527
6996_R3HCC1_P1_ENSG00000104679,R3HCC1,0.024230702
5190_MRGBP_P1P2_ENSG00000101189,MRGBP,0.02422409
613_ATF7IP_P2_ENSG00000171681,ATF7IP,0.024206758
2577_EIF5B_P1P2_ENSG00000158417,EIF5B,0.024205869
117_ACTR6_P1P2_ENSG00000075089,ACTR6,0.02420369
5779_NR0B1_P1P2_ENSG00000169297,NR0B1,0.0242019
9216_TPST2_P1_ENSG00000128294,TPST2,0.024198161
9054_TMEM241_P1P2_ENSG00000134490,TMEM241,0.024184475
5729_NOC2L_P1P2_ENSG00000188976,NOC2L,0.02416759
7924_SIRT3_P1P2_ENSG00000142082,SIRT3,0.024112543
2272_DNAAF3_P1_ENSG00000167646,DNAAF3,0.024086794
4060_IFT88_P1P2_ENSG00000032742,IFT88,0.024066126
746_BAG1_P1P2_ENSG00000107262,BAG1,0.024046896
2419_DXO_P1P2_ENSG00000204348,DXO,0.024038514
2293_DNAJC1_P1P2_ENSG00000136770,DNAJC1,0.024017556
2958_FAM98C_P1P2_ENSG00000130244,FAM98C,0.024013812
4159_IP6K2_P1P2_ENSG00000068745,IP6K2,0.024011508
5977_OSBPL2_P1P2_ENSG00000130703,OSBPL2,0.024003567
6916_PTMA_P1P2_ENSG00000187514,PTMA,0.023998043
2185_DHCR7_P1P2_ENSG00000172893,DHCR7,0.02396705
6178_PDIA3_P1P2_ENSG00000167004,PDIA3,0.023953864
1393_CDC25B_P1P2_ENSG00000101224,CDC25B,0.02393409
681_ATP6V1C1_P1P2_ENSG00000155097,ATP6V1C1,0.023906933
4076_IKBIP_P1P2_ENSG00000166130,IKBIP,0.023898857
4397_KIFAP3_P1P2_ENSG00000075945,KIFAP3,0.023879914
9978_ZBTB20_P1_ENSG00000181722,ZBTB20,0.023877742
6798_PRPF40A_P1P2_ENSG00000196504,PRPF40A,0.023873731
4990_EEF1AKNMT_P1P2_ENSG00000010165,EEF1AKNMT,0.023861311
3775_HIST1H3J_ENST00000359303.2_ENSG00000197153,HIST1H3J,0.02385475
9555_UBXN2A_P1_ENSG00000173960,UBXN2A,0.02384349
1585_CHMP4A_P2_ENSG00000254505,CHMP4A,0.02383493
1614_CINP_P1P2_ENSG00000100865,CINP,0.023822581
1660_CLK3_P2_ENSG00000179335,CLK3,0.02382196
1637_CLCA1_P1P2_ENSG00000016490,CLCA1,0.023819143
7140_RBBP4_P1P2_ENSG00000162521,RBBP4,0.023811132
10832_non-targeting_non-targeting_non-targeting,non-targeting,0.02380564
7420_RPA3_P1P2_ENSG00000106399,RPA3,0.023790926
2925_FAM50A_P1P2_ENSG00000071859,FAM50A,0.023778738
10861_non-targeting_non-targeting_non-targeting,non-targeting,0.023753887
8273_SORBS3_P1P2_ENSG00000120896,SORBS3,0.023751296
10242_ZNF257_P1P2_ENSG00000197134,ZNF257,0.023748776
578_ASF1A_P1P2_ENSG00000111875,ASF1A,0.02372914
2140_DEDD2_P2_ENSG00000160570,DEDD2,0.023709288
9749_VPS33A_P1P2_ENSG00000139719,VPS33A,0.023702644
152_ADH5_P1P2_ENSG00000197894,ADH5,0.023669804
4394_KIF4A_P1P2_ENSG00000090889,KIF4A,0.023662262
6105_PBX3_P1P2_ENSG00000167081,PBX3,0.023660766
3306_GBA_P2_ENSG00000177628,GBA,0.023659162
8238_SNW1_P1_ENSG00000100603,SNW1,0.023645923
2798_EXT2_P1P2_ENSG00000151348,EXT2,0.023629561
8837_TFAP2D_P1P2_ENSG00000008197,TFAP2D,0.023624802
7080_RAI14_P1P2_ENSG00000039560,RAI14,0.023623386
8077_SLC39A6_P1P2_ENSG00000141424,SLC39A6,0.02361206
4547_LEF1_P2_ENSG00000138795,LEF1,0.023608109
9621_URI1_P1P2_ENSG00000105176,URI1,0.023601217
8019_SLC27A4_P1P2_ENSG00000167114,SLC27A4,0.023551391
4083_IKZF2_P1_ENSG00000030419,IKZF2,0.023541378
11278_non-targeting_non-targeting_non-targeting,non-targeting,0.023522893
936_BUB3_P1P2_ENSG00000154473,BUB3,0.023514865
8_AAMP_P1P2_ENSG00000127837,AAMP,0.023507038
10078_ZFP14_P1P2_ENSG00000142065,ZFP14,0.02350461
797_BCL2L11_P1_ENSG00000153094,BCL2L11,0.023496049
1492_CENPV_P1P2_ENSG00000166582,CENPV,0.023468994
11272_non-targeting_non-targeting_non-targeting,non-targeting,0.02345697
9215_TPR_P1P2_ENSG00000047410,TPR,0.023444489
4335_KEL_P1_ENSG00000197993,KEL,0.023428611
3870_HNRNPLL_P1P2_ENSG00000143889,HNRNPLL,0.023422562
1398_CDC37_P1P2_ENSG00000105401,CDC37,0.023402782
7613_RXRA_P1P2_ENSG00000186350,RXRA,0.023387901
4609_LMAN2_P1P2_ENSG00000169223,LMAN2,0.023382535
5373_MYCN_P2_ENSG00000134323,MYCN,0.023363836
8535_BHLHE40_P1P2_ENSG00000134107,BHLHE40,0.023348765
4783_MAN1A1_P1P2_ENSG00000111885,MAN1A1,0.02334588
8539_STRBP_P1P2_ENSG00000165209,STRBP,0.023331793
8528_STMN1_P1P2_ENSG00000117632,STMN1,0.023330301
951_C11orf54_P1P2_ENSG00000182919,C11orf54,0.023313329
6776_PRMT3_P1P2_ENSG00000185238,PRMT3,0.02331332
9945_YRDC_P1P2_ENSG00000196449,YRDC,0.023311272
5507_NCOA3_P1P2_ENSG00000124151,NCOA3,0.023297682
4978_MESD_P1P2_ENSG00000117899,MESD,0.023296291
3387_GLCE_P1P2_ENSG00000138604,GLCE,0.02329596
7626_S100PBP_P1P2_ENSG00000116497,S100PBP,0.023287944
4126_INO80B_P1P2_ENSG00000115274,INO80B,0.023276178
8889_THOC3_P1P2_ENSG00000051596,THOC3,0.023244068
9539_UBN2_P1P2_ENSG00000157741,UBN2,0.023236671
371_AP1S1_P1P2_ENSG00000106367,AP1S1,0.023236573
4879_MBIP_P1P2_ENSG00000151332,MBIP,0.023235677
7970_SLC17A5_P1P2_ENSG00000119899,SLC17A5,0.023228986
9776_VTI1B_P1P2_ENSG00000100568,VTI1B,0.02322462
7855_SGK3_ENST00000345714.4_ENSG00000104205,SGK3,0.023195893
8128_SLX4IP_P1P2_ENSG00000149346,SLX4IP,0.023193596
8068_SLC38A9_P1P2_ENSG00000177058,SLC38A9,0.023190083
1195_CARM1_P1P2_ENSG00000142453,CARM1,0.023186551
1807_COX14_P1P2_ENSG00000178449,COX14,0.023183376
5743_NOMO3_P1P2_ENSG00000103226,NOMO3,0.023175428
5937_OLIG1_P1P2_ENSG00000184221,OLIG1,0.023165056
5271_MRS2_P1P2_ENSG00000124532,MRS2,0.023146791
4973_MEN1_P1P2_ENSG00000133895,MEN1,0.023138352
5136_MOB3A_P1_ENSG00000172081,MOB3A,0.02313675
6712_SLC66A1_P1P2_ENSG00000040487,SLC66A1,0.023114577
