perturbation_id,knockdown_gene,direction,ARE_enrichment
5504_NCL_P1_ENSG00000115053,NCL,DOWN,-0.10718134236452825
5519_NDC80_P1P2_ENSG00000080986,NDC80,DOWN,0.08179649014778322
5593_NEK2_P1P2_ENSG00000117650,NEK2,DOWN,-0.09714439655172184
5709_NME1_P2_ENSG00000239672,NME1,DOWN,0.05284790640393928
5710_NME1_P1_ENSG00000239672,NME1,DOWN,-0.0882697044334958
5739_NOLC1_P1P2_ENSG00000166197,NOLC1,DOWN,-0.1252924876847232
5749_NOP56_P1P2_ENSG00000101361,NOP56,DOWN,-0.10016163793103337
9860_NSD2_P1P2_ENSG00000109685,NSD2,DOWN,-0.11122998768472526
5869_NUDT21_P1P2_ENSG00000167005,NUDT21,DOWN,-0.12457666256157142
5881_NUMA1_ENST00000393695.3_ENSG00000137497,NUMA1,DOWN,-0.1367764778325018
5885_NUP107_P1P2_ENSG00000111581,NUP107,DOWN,0.08307419950738802
5887_NUP153_P1P2_ENSG00000124789,NUP153,DOWN,0.0789870689655167
5891_NUP205_P1P2_ENSG00000155561,NUP205,DOWN,0.0688808497536919
5897_NUP50_P1P2_ENSG00000093000,NUP50,DOWN,-0.07527709359606333
5904_NUP98_P1P2_ENSG00000110713,NUP98,DOWN,0.06467826354679462
5907_NUSAP1_P1P2_ENSG00000137804,NUSAP1,DOWN,0.048237376847288405
5923_ODC1_P1P2_ENSG00000115758,ODC1,DOWN,0.11299261083744148
5925_ODF2_P1P2_ENSG00000136811,ODF2,DOWN,-0.0681342364532038
5966_ORC2_P1P2_ENSG00000115942,ORC2,DOWN,-0.1303186576354671
5969_ORC5_P1P2_ENSG00000164815,ORC5,DOWN,-0.08582204433497556
5970_ORC6_P1P2_ENSG00000091651,ORC6,DOWN,-0.052624692118228844
6021_PA2G4_P1P2_ENSG00000170515,PA2G4,DOWN,-0.11327740147782595
6033_PAFAH1B1_P1P2_ENSG00000007168,PAFAH1B1,DOWN,0.09460437192119057
6040_PAICS_P1P2_ENSG00000128050,PAICS,DOWN,-0.10300954433497171
6053_PAN2_P1P2_ENSG00000135473,PAN2,DOWN,0.11364685960591542
